"inst_416" "inst_1009" "inst_1170" "inst_1229" "inst_1289" "inst_1654" "inst_2644" "inst_2689" "inst_4453" "inst_4670" "inst_5226" "inst_5265" "inst_5589" "inst_5630" "inst_6188" "inst_6947" "inst_6988"
"217532_x_at" 12330 13958 11770 13324 17704 12711 10012 973 7145 15577 17431 15927 14280 541 2767 10767 15427
"217533_x_at" 12975 14927 16984 1905 12138 13866 764 11762 1882 11803 13249 2843 19597 4945 13325 15983 15618
"217534_at" 20962 3224 20741 4710 5948 19709 566 8632 21983 1783 19853 2546 20877 3171 1722 8977 21340
"217535_at" 13172 3893 16613 7127 16688 9882 12561 17328 6137 12791 12203 12579 14478 4235 18332 15606 9048
"217536_x_at" 12559 10299 18197 17380 661 9211 1643 5640 2561 20255 1254 579 20819 20732 2233 18876 16205
"217537_x_at" 11835 6785 13315 9538 13573 5944 11465 14673 4234 11817 14372 13146 14659 6776 6574 14635 12145
"217538_at" 5045 58 6976 1280 8496 397 3277 2450 1953 581 1648 5747 19819 11704 21720 176 21737
"217539_at" 19377 10525 4655 14318 21942 13978 7098 715 3143 8191 18290 13977 20676 20434 19515 15217 10195
"217540_at" 13233 9338 408 2946 14970 2007 5154 11806 17268 7851 1662 891 3037 1326 18489 10766 1519
"217541_x_at" 2111 21932 22200 16440 22104 1518 1962 6488 16132 21618 11059 18605 21271 10857 4477 10160 3490
"217542_at" 11154 1826 131 2269 21235 2963 22034 10208 22085 19097 70 1776 11109 15687 2268 20153 1660
"217543_s_at" 7027 20937 1159 14712 20001 16050 13414 10916 20125 1998 20165 11551 9030 20098 5904 20183 18828
"217544_at" 9021 1026 20455 3092 5490 10393 1085 1670 2905 8856 22173 3537 1082 14898 14878 8284 16492
"217545_at" 8778 13702 10088 13076 14030 11647 7128 13384 9328 3808 8630 15794 16773 7467 9546 12529 15589
"217546_at" 9300 7801 17885 9995 10430 8390 10559 17114 14637 6550 13665 14485 14556 5719 11422 15822 9159
"217547_x_at" 17670 589 20720 19649 1016 4298 14213 21960 21920 20252 2971 20116 8910 1259 2073 9069 3365
"217548_at" 20504 6409 17933 2112 15701 7165 117 14992 16632 4506 9458 363 22235 22233 7242 2254 14290
"217549_at" 21832 13717 995 15947 3918 1027 334 7795 11132 14138 13573 22034 6501 13320 14115 15585 9852
"217550_at" 15636 17101 20937 17984 10131 540 1262 19028 4206 17644 4481 9162 6841 1506 17054 5965 5918
"217551_at" 17953 15539 15139 5531 12383 18658 5169 2737 13680 4429 2224 7459 10443 16578 10566 2784 3434
"217552_x_at" 7359 13830 21306 10970 6482 5661 6174 994 6935 12607 16960 18214 13146 8157 4683 1778 8726
"217553_at" 11265 12142 15663 11033 11500 8492 9888 17100 7714 14823 14778 12450 15397 4482 9717 12177 12436
"217554_at" 4962 10722 1549 881 22047 7276 2558 1893 178 9717 15121 21241 4190 10634 17493 445 19382
"217555_at" 13268 2701 21980 16410 7152 860 12936 21245 22112 1472 705 9097 215 1877 20893 21055 16182
"217556_at" 7557 8763 7502 21837 9574 5426 1458 14606 9731 6668 16838 17488 9545 7418 707 14873 9729
"217557_s_at" 14347 7805 11790 7879 17195 13630 11408 16736 8129 12129 12325 18298 15603 9016 9332 13668 12925
"217558_at" 21050 15047 17025 9787 11699 1945 18553 13698 19043 13517 8609 21575 20736 2623 826 17053 15965
"217559_at" 548 12724 10851 13849 7917 14911 2064 21449 1526 18760 21297 21309 22154 22110 1614 16898 15119
"217560_at" 15356 13649 3042 12272 20812 10426 8308 20255 17223 15378 18148 1222 589 2166 15881 10203 14836
"217561_at" 14427 14005 13446 7522 10363 12939 9834 12571 8668 12064 15445 17401 16559 3747 9964 17837 10259
"217562_at" 19669 21232 14466 11596 16945 14871 17751 16058 4572 1252 7400 12277 4857 15013 10758 3623 2691
"217563_at" 3802 13639 15366 8154 14950 8231 9774 13260 6815 13719 11861 13946 18614 5381 8463 14224 14066
"217564_s_at" 11143 13757 15131 2532 11854 11842 6220 2405 1888 3182 12758 12664 18873 2420 11505 12008 15912
"217565_at" 7575 14356 9734 12062 10384 8168 9209 13507 7767 10368 14931 15559 16743 5983 2423 14030 10598
"217566_s_at" 9901 9144 15741 8034 15301 7603 8458 15340 158 15292 11808 17495 17079 617 10558 17826 15548
"217567_at" 1704 10166 10258 9035 16738 10596 10842 13147 4265 13775 17823 15969 16741 4269 9368 14335 13082
"217568_at" 929 11374 15349 9590 15828 11624 7565 16317 6225 11434 15097 16477 13147 1003 9999 13571 8674
"217569_x_at" 20627 8184 12944 12546 16457 11526 10760 16959 6105 9751 14943 12519 15921 7946 907 16499 13465
"217570_x_at" 11694 9193 11352 10653 11898 11594 6763 857 4558 10648 17090 17640 13346 9569 21690 17290 9049
"217571_at" 11201 7450 4303 11202 22217 11917 14405 1357 1592 21696 155 18195 16989 5463 12549 1017 15199
"217572_at" 13227 9675 16851 9273 13777 8094 10134 16646 9091 13704 15888 14983 15570 4373 8352 16465 13930
"217573_at" 21952 13585 10926 12489 17531 6372 4113 288 5633 10471 15529 15632 18064 9622 299 18339 12498
"217574_at" 7674 2150 4543 19447 12668 2704 3472 22257 3426 391 8078 21299 19920 18652 1960 20328 20647
"217575_s_at" 7486 9511 10940 7067 17553 12055 7976 17346 9038 9929 15067 11144 18274 8553 3192 13436 14318
"217576_x_at" 63 12006 398 859 20424 5729 12881 21820 16993 2348 1488 22131 2266 17544 4036 20445 656
"217577_at" 13753 6896 10343 10728 10615 12259 2464 2907 7713 11999 12916 13262 17919 5055 11861 16677 13435
"217578_at" 9923 13108 11354 11170 17768 13781 7265 15438 9513 13229 13514 20628 18209 4727 4664 17772 13970
"217579_x_at" 19264 2213 8111 752 9982 18844 3145 7820 11932 609 20475 1403 7791 18103 15674 8014 5376
"217580_x_at" 2410 4336 8041 21209 8980 492 22098 19582 2748 21417 21721 6837 20287 1860 3041 3113 3007
"217581_at" 9886 10800 11311 13433 11237 5616 9990 3288 8164 12105 17170 17035 18310 4533 7374 15219 12361
"217582_at" 12836 6751 15153 7123 15172 13128 11295 15856 8592 2552 12769 16461 16384 486 8403 12178 15496
"217583_at" 12508 12933 12804 12141 10647 11263 8629 17403 6750 12610 15311 17228 13158 7218 7638 10970 10925
"217584_at" 8998 16821 473 20517 3342 6048 10871 607 22039 1245 15062 2575 1043 1045 187 11206 10391
"217585_at" 3431 6071 17461 18710 18830 1562 3635 17244 3498 813 464 10970 20037 18804 20901 108 8007
"217586_x_at" 19091 1005 20718 2591 2739 19252 13558 11455 21443 1741 18811 103 10675 17601 18124 19626 4390
"217587_at" 8393 9937 13054 9424 13681 8051 8161 14405 5256 11610 14373 14604 15165 5797 8348 14636 12146
"217588_at" 7622 21213 21968 20643 4963 9069 1247 19473 12261 4490 22029 3419 8301 20233 1578 15223 1211
"217589_at" 13104 8679 13623 13469 11529 9197 6654 2526 4611 21632 572 1515 18779 11850 9778 17834 16297
"217590_s_at" 3934 9197 17664 7361 12880 12535 9535 15042 5558 14990 16515 6392 14868 5475 11686 13089 10745
"217591_at" 16589 4695 2023 17505 4659 1774 3418 5955 21987 3224 8005 2321 9680 19247 18855 8343 8033
"217592_at" 21068 3450 14823 7159 17439 13152 9315 13053 7092 12437 19332 299 1790 10428 18002 11773 548
"217593_at" 8244 10839 11887 18585 12107 11368 1281 20949 14598 461 85 17269 905 22047 21663 17913 3179
"217594_at" 7595 10234 1505 10547 489 8762 7126 5433 19764 128 12127 13400 13303 6962 21044 16818 13946
"217595_at" 8050 20843 6892 13473 19560 97 12132 283 17300 3444 225 22171 20131 481 1196 15944 14121
"217596_at" 7945 10944 10798 635 6726 7982 9446 18746 3094 20206 1786 782 182 388 9466 11533 2121
"217597_x_at" 7108 22057 15807 21165 19101 17136 14862 1687 21458 20977 5916 9175 19145 16556 10469 9448 6790
"217598_at" 4178 4293 20260 4470 4937 20435 21743 9538 13651 18985 4193 10623 5850 2832 20198 19323 20272
"217599_s_at" 13420 7908 3764 21956 6541 7719 6664 862 21851 1072 14255 14992 16480 8369 17853 14226 12766
"217600_at" 16569 12195 17465 6556 12855 7540 9226 86 2341 18915 16485 16943 10470 7684 14750 549 2811
"217601_at" 20019 12558 15149 13067 13883 6997 2548 12706 5060 11338 15916 21122 14349 11392 22163 15546 3739
"217602_at" 11341 15279 8240 161 21144 11072 225 9 17056 5156 21000 542 815 1841 14335 1732 5718
"217603_at" 19794 2663 11812 12158 12964 3741 12912 15405 407 17 22048 20610 19407 18782 20640 17277 3496
"217604_at" 18131 20844 9065 2653 19879 14149 13251 852 20007 2648 3720 3172 5646 20878 21894 3524 2574
"217605_at" 13909 5611 21708 19516 9204 3085 1049 3620 11386 21513 218 21091 4859 20071 478 20913 16835
"217606_at" 22146 19498 4953 16095 952 19658 14467 9385 11913 21988 21576 12132 2755 21016 2322 20772 303
"217607_x_at" 14001 714 12590 340 16823 3728 18076 11671 21132 17347 20976 20704 12297 1257 5886 5453 512
"217608_at" 22034 2042 6987 290 21978 21523 855 3276 12604 21666 2460 12104 7744 1947 4570 22120 21609
"217609_at" 18135 2174 20681 21801 13398 11297 17927 3060 3021 19098 3037 3181 9505 19521 13797 20152 19835
"217610_at" 5418 1381 20429 903 3895 3188 16143 7946 20248 2875 6905 4277 20641 14217 3669 20972 20685
"217611_at" 11127 10152 17026 9676 10427 7861 6617 20687 7619 13997 15021 14061 15642 6331 20363 13553 11165
"217612_at" 15725 20302 873 447 5664 16749 2394 18788 10976 15750 20054 679 7884 21698 2952 22221 22076
"217613_at" 10613 15066 18256 6884 10935 7914 1895 22040 6170 2209 7265 18639 17514 9513 9517 10809 13386
"217614_at" 20204 13997 10550 8172 21843 5531 11112 21737 4764 15461 3638 16624 14505 5290 13430 13152 16000
"217615_at" 8680 7517 20482 14456 21464 12998 6279 5134 11477 2009 6120 6459 280 17933 21441 269 15090
"217616_at" 5782 10888 18422 10350 10828 7106 11811 14454 5358 2105 17863 18183 17019 158 9407 17042 14163
"217617_at" 17445 440 12466 9204 17620 675 3476 13353 18410 1584 1573 116 2631 3778 4661 4293 18756
"217618_x_at" 14131 21240 8855 20448 20070 560 19658 7881 9782 21753 5740 8711 21770 19632 13373 8611 1844
"217619_x_at" 6103 15649 22057 6471 22159 16970 21253 21866 2251 4242 22097 2476 2870 20824 17378 21959 488
"217620_s_at" 4654 2181 19649 19960 6757 203 3624 18977 16423 1791 1393 20375 3385 1019 19773 22084 5080
"217621_at" 9983 7849 12211 12868 16584 7296 7143 17645 6192 14302 16678 17483 16824 9304 10834 12044 12449
"217622_at" 12 3385 3274 914 12663 20857 1398 1556 1809 22083 6393 7405 1988 12027 21168 22091 1908
"217623_at" 11169 9771 17575 10736 17569 9745 8735 12679 7091 11829 15761 16787 14866 4021 6584 14404 11956
"217624_at" 13293 20926 21598 744 12724 6898 2715 21172 2497 18265 105 10248 10616 12460 1252 21471 13092
"217625_x_at" 7367 1686 618 21994 21771 4491 2310 92 20431 22054 18604 9774 2209 969 21879 98 15099
"217626_at" 7343 12501 13648 14057 17292 7376 6602 13451 16889 10123 14735 2112 20186 8212 10305 11910 8556
"217627_at" 6718 3069 21246 19920 846 2691 22259 8265 22164 264 1274 3209 811 22164 4949 18663 21343
"217628_at" 1531 11137 17310 12588 11590 7387 6934 15762 908 11156 17725 12725 2260 9592 8674 17673 12694
"217629_at" 270 10411 17422 8105 14648 7105 803 17223 9215 9864 16731 13049 12856 6639 11703 16360 15641
"217630_at" 21223 14147 12302 9123 9777 13933 6571 17447 20484 16462 22229 21999 11299 2128 3108 18455 16495
"217631_at" 2482 4970 522 21074 8067 321 1860 6242 18948 21621 9426 11410 7483 15725 1824 838 2953
"217632_at" 11030 21085 14451 4651 11454 1166 11234 1733 21150 5919 10732 21063 7186 2595 22101 18906 20778
"217633_at" 20763 6576 16189 118 17568 5471 6850 14901 1799 16902 17652 17058 17170 2263 12368 11207 9218
"217634_at" 8895 13971 14475 7758 19405 13847 1143 21996 28 3416 9116 208 21808 18703 11797 1571 10191
"217635_s_at" 19570 1155 20797 138 21904 21737 1320 3100 12863 17953 20233 1042 20900 14741 5611 21041 453
"217636_at" 1026 13725 13545 10032 13354 8724 8029 16983 5906 9782 14618 16768 16846 8037 8907 13703 15076
"217637_at" 19947 7891 875 8218 11892 13139 1708 17509 1634 2326 13207 107 21032 7592 7409 11958 12083
"217638_at" 425 10375 11643 13329 11318 6531 10432 16658 9067 13625 20105 18347 17974 4793 10649 17215 11339
"217639_at" 1662 9869 16215 8535 14442 10069 7929 13860 8546 11195 14723 12768 13409 4097 11843 10906 9148
"217640_x_at" 9961 610 2445 14757 2772 22179 1724 3860 18780 18723 1499 11010 11272 11299 3916 16036 2162
"217641_at" 9151 7902 11848 13158 12037 13748 662 13997 21348 4832 17470 19400 954 9391 39 18753 16137
"217642_at" 11724 11742 14625 11929 17998 9099 5957 15446 4898 7791 14437 16063 16602 8694 4050 14872 12525
"217643_x_at" 19441 22235 9254 1394 1202 21522 1238 20603 15690 3033 862 21836 21204 10652 21603 103 792
"217644_s_at" 3149 3544 21168 21741 22089 10851 332 2350 13512 1557 179 8514 205 19559 13916 10305 208
"217645_at" 1299 2814 21250 5277 9475 18240 19276 11643 16855 15654 19986 6759 6596 1411 15101 19900 17211
"217646_at" 9664 2998 2700 18977 7064 4721 2932 6182 2725 6936 4586 8007 12677 9975 20900 20300 414
"217647_at" 7136 14572 20224 7942 16767 362 11313 21342 2812 252 1141 21725 21497 18392 15985 13057 10624
"217648_at" 10761 12381 16739 7519 13341 8579 10195 1654 7130 13912 14248 14491 14641 4887 6532 17810 11794
"217649_at" 13257 290 2619 14453 702 6986 2261 19102 18965 7484 7884 2880 12679 21449 3973 11772 12653
"217650_x_at" 8163 6044 2639 1020 680 14327 17032 5697 1794 5918 21401 6471 11583 3250 18687 3012 168
"217651_at" 9081 19339 6915 16215 14639 10590 18530 18534 9618 21163 411 4887 20894 21681 21724 11351 10412
"217652_at" 17692 11834 9379 12743 10846 13188 11679 102 7715 14701 12756 18333 16242 6249 484 18242 14197
"217653_x_at" 14927 18926 7627 20053 3221 21569 1659 6516 19842 16310 2753 1095 11405 3122 15746 6509 3726
"217654_at" 683 6810 15458 10132 17734 6397 12454 1897 5216 18861 12422 17931 1704 10855 20423 13040 13851
"217655_at" 7223 9343 21010 5263 1755 9265 4463 2597 12210 21248 13406 6105 15532 12860 13852 174 14666
"217656_at" 19380 18841 3939 20454 22099 1237 11657 3542 10619 1545 19341 10013 971 19065 19572 665 997
"217657_at" 16290 10547 1061 10912 3397 2606 16568 21119 2007 2385 870 9732 9758 3926 1909 20310 5880
"217658_at" 10583 14530 16476 13246 14076 11401 6742 12765 8794 9957 12134 17600 13988 5431 12244 15311 8685
"217659_at" 18011 17836 12166 14063 2566 7135 12739 2694 6208 5888 19130 705 1592 10081 1813 12990 13522
"217660_at" 10066 14855 16601 7719 19329 1065 8778 19417 19317 7258 996 21570 20126 37 9782 18419 1826
"217661_x_at" 9395 9812 13127 8501 13835 8124 8491 14764 6903 10575 14032 14812 14723 5031 7014 13441 11055
"217662_x_at" 18246 22054 1120 21320 21091 2742 21551 22056 16987 18463 1313 22274 4423 19698 22222 21344 4282
"217663_at" 7786 11004 6398 10131 12268 5444 301 1169 21429 13259 14541 11660 15741 5959 1141 962 9555
"217664_at" 11526 14983 3823 9080 10117 9128 2160 5628 21842 22191 92 15069 15810 16987 20458 19030 10721
"217665_at" 16181 20303 21864 19943 9396 21796 21707 21358 10132 4833 21168 10313 20701 19040 19143 4855 3530
"217666_at" 10979 18898 12204 2174 7919 12087 191 2417 554 22123 1850 6984 9997 19608 17711 18883 13606
"217667_at" 12437 662 3050 1673 22020 4306 17255 6862 17351 1290 2836 21489 19316 18999 15149 334 8144
"217668_at" 8375 13160 12392 17471 11586 13448 11113 17856 192 21003 20121 21497 18822 19416 19288 17866 16177
"217669_s_at" 9299 12576 16808 9358 14812 12311 9255 19589 5272 11284 12713 16466 17578 9506 11768 11485 9978
"217670_at" 13116 13158 21454 27 16839 8861 4863 2423 1323 22081 1070 1037 557 1697 17875 18437 4420
"217671_at" 399 21560 3566 5264 21527 17236 13351 19036 10086 848 20479 1255 11462 19383 22106 4525 22220
"217672_x_at" 21843 19712 963 19277 8362 3604 1934 7726 14017 21801 1104 6204 20937 16965 22103 2605 902
"217673_x_at" 14332 6293 22244 2565 5267 17643 5464 2667 1917 8279 19147 5432 19667 16073 15968 6872 6239
"217674_at" 13596 10961 14548 13358 18856 10835 7572 15330 7054 13095 13818 16053 18323 8588 11427 11202 13782
"217675_at" 9991 12844 16625 12287 15373 8058 7236 12474 3191 15254 13314 14032 13189 5124 12309 13940 11527
"217676_at" 18286 8096 10666 1850 18015 11772 8962 14896 8495 21 17039 12729 9690 856 9067 12057 8770
"217677_at" 12999 7436 1738 17275 4616 10523 19577 10832 2086 19679 22207 5045 8166 256 3219 15896 24
"217678_at" 22259 19222 19416 6695 1387 2320 19436 6913 11496 1371 6135 67 844 11236 16363 50 2077
"217679_x_at" 3843 5473 20404 3235 20878 20284 1961 11825 11460 783 20211 1094 21113 3172 3769 21612 2903
"217680_x_at" 3107 12532 805 1440 20974 14728 845 5609 3308 21946 10836 20434 20014 17105 2911 12138 19809
"217681_at" 18330 21989 14580 103 17397 18006 13548 18405 13053 1883 22252 1771 20498 1263 10397 21433 21831
"217682_at" 21951 4777 21762 16209 21985 2206 17435 6815 22043 19702 7661 3256 11935 3893 6150 9283 4894
"217683_at" 8656 12806 16163 9485 16408 10136 10229 12618 5106 11718 13735 18053 14003 4506 6761 11721 13011
"217684_at" 9014 1656 4477 11992 1225 388 19958 2428 14297 19239 2546 1779 1730 11711 12900 1004 2960
"217685_at" 9733 2784 11952 7447 17742 12854 12422 3578 6145 12196 543 13467 14471 8628 15224 16470 8670
"217686_at" 2372 8876 13558 10002 12086 9629 11530 14536 4264 11796 14896 15773 17544 6274 7084 13507 8320
"217687_at" 4759 14108 12332 4147 11889 7765 13305 2818 11002 2107 1119 14113 14468 6021 21385 5776 8699
"217688_at" 8444 7203 14255 11683 14252 8379 8897 15362 4328 13194 13047 17039 13219 6258 11095 15992 11409
"217689_at" 10639 14576 18079 8464 9778 13957 10959 8707 1405 21577 7433 15753 12866 191 7169 17257 1702
"217690_at" 6774 5618 1828 19771 20409 1409 3353 20142 18583 21834 19194 6595 5037 17863 14424 5304 22145
"217691_x_at" 2737 6111 65 20641 20833 19133 19762 1778 1145 9603 22072 2065 21740 22258 13459 9786 22147
"217692_at" 11397 4787 3704 16806 15386 1999 18907 1573 1814 21809 21531 8444 5063 2471 22021 21288 16534
"217693_x_at" 21965 814 9110 512 20957 4378 19940 21004 2953 16445 5594 20762 13021 2669 18655 19743 170
"217694_at" 12064 14015 11294 7300 18569 5678 2638 20414 3550 10107 14603 13011 5991 4907 11820 18506 8768
"217695_x_at" 11251 9317 5107 2250 358 88 16787 11705 21859 8465 21197 22129 286 3814 14049 9664 20972
"217696_at" 13426 11214 16678 10755 16649 13031 4474 1258 109 11226 6798 1370 18914 7406 1893 16058 15665
"217697_at" 12803 15178 11625 3809 11153 6084 7004 19761 5073 9817 19002 18362 18577 380 8692 18735 14711
"217698_at" 12436 10160 14201 9584 15282 8169 9913 13975 3273 11715 17099 12469 15858 8477 9558 10856 11773
"217699_at" 842 7291 14472 8142 18753 13532 11014 16946 9506 17115 1484 20795 15694 19888 11583 12266 1246
"217700_at" 6369 15207 15193 13986 19637 9522 17943 5791 1494 5732 892 8662 12349 20259 451 8015 16485
"217701_x_at" 12105 2662 18392 9984 241 444 72 7249 10079 11321 10313 4029 664 2889 3378 18400 16530
"217702_at" 13358 6558 9669 12024 19149 10330 6413 13853 6797 13034 14060 16604 14321 3573 6963 10771 11127
"217703_x_at" 1469 21867 8521 5705 9582 3206 14018 4630 17006 966 1522 20001 7923 555 6149 3736 209
"217704_x_at" 5148 3189 8451 4727 966 21736 2140 7182 2429 983 21598 97 3715 15804 4426 4494 20202
"217705_at" 11756 14777 15644 14135 19050 5478 6070 16540 6467 9845 17789 14856 14126 9142 6675 15539 9824
"217706_at" 7738 18880 12399 2279 17363 6317 1273 1669 1978 22032 11416 20076 22108 1607 18522 6363 433
"217707_x_at" 17023 2590 1632 15284 1070 19381 20247 1957 9976 8776 2815 3201 4524 15271 6113 5424 7483
"217708_x_at" 11576 11974 17939 2439 12186 5646 17555 1588 166 336 20923 21817 22186 970 19200 18752 7515
"217709_at" 12353 8530 15297 7313 16120 9450 1899 14184 4882 4632 13079 17962 14501 4747 8261 10903 10216
"217710_x_at" 10448 13210 14121 8875 13568 10670 7039 17259 4585 13733 17218 17052 16771 10132 11200 18636 16403
"217711_at" 537 12838 10492 11539 12732 5293 12033 17756 8454 13854 12537 16098 18539 8840 7600 18541 12890
"217712_at" 7867 10007 13032 11797 11546 13314 10236 12822 5198 13343 13453 2281 18253 9668 6479 11890 9775
"217713_x_at" 14871 205 20636 1871 9700 21648 2814 8879 13594 2914 21131 5196 20903 21571 1544 21090 7809
"217714_x_at" 5483 1238 22283 21948 22283 497 21373 2538 2021 5427 4927 619 20765 15218 4968 4706 2657
"217715_x_at" 16455 1821 22267 21134 21393 15192 291 22208 1486 1601 22283 269 22280 754 862 22064 5074
"217716_s_at" 15512 17413 2266 17341 2237 18792 4600 6452 10776 4858 3994 6917 11808 15001 13417 10366 18769
