"inst_421" "inst_910" "inst_1004" "inst_1165" "inst_1224" "inst_1649" "inst_2389" "inst_2684" "inst_4448" "inst_5221" "inst_5442" "inst_5584" "inst_6183" "inst_6341" "inst_6984" "inst_7420"
"222161_at" 12384 7115 7544 11116 12196 10722 9785 1890 10678 5138 18490 20946 909 134 12278 14464
"222162_s_at" 8984 8529 3208 2101 18465 7601 21148 4340 258 9808 7973 14524 2791 128 10671 9797
"222163_s_at" 21601 20939 16657 18553 20591 18882 18978 4087 19997 15399 18003 19606 15391 14499 19195 21594
"222164_at" 4312 19937 20848 2374 208 21325 19451 21978 19750 15001 3196 20652 10306 22240 15838 2630
"222165_x_at" 6107 922 4001 3666 491 15156 2476 8795 17279 16254 5136 11212 20356 13570 3972 2410
"222166_at" 11668 5907 11962 14505 8716 10855 10992 1433 605 10241 8298 18679 4960 12060 7947 7512
"222167_at" 2990 5637 7875 16460 18895 13132 10283 16346 4648 3335 19545 10967 8654 3237 8989 7129
"222168_at" 9189 13186 5522 12479 5278 5087 9960 13197 14837 7580 11682 11297 11356 22145 10084 8553
"222169_x_at" 21102 10944 7456 14620 9822 1208 9371 12240 21007 12480 13379 3122 4865 866 2105 1113
"222170_at" 10633 19123 22147 16962 2351 16017 1753 5198 19064 22135 21590 7290 18863 18547 22223 67
"222171_s_at" 12712 9569 12175 7790 7705 6551 1889 13889 2542 11695 16773 19211 2696 8250 10960 6532
"222172_at" 11904 12953 12313 16081 11295 12274 7608 13788 13940 9395 10583 15173 8862 6683 7454 7849
"222173_s_at" 12125 13880 8886 14753 3687 13093 21671 2725 4910 12832 11703 1532 6939 1350 12987 12073
"222174_at" 11075 7903 12602 17085 9501 7094 11541 14078 15270 12666 1619 13726 13318 12202 7229 10976
"222175_s_at" 3671 174 4752 7204 17628 17208 14257 16972 8145 1200 22238 20071 16556 22222 1818 4776
"222176_at" 13325 11133 11596 11306 12034 12305 12369 13544 3318 13023 1205 18070 17901 4851 13136 8955
"222177_s_at" 9852 7370 7749 9666 4888 5827 12474 6677 10444 13646 1408 21081 3298 1101 6544 14477
"222178_s_at" 8957 1865 8154 9214 7911 9630 8577 18970 12922 13378 10234 16579 8260 8965 2104 9882
"222179_at" 14315 2556 11057 7992 17290 8244 1535 21652 4762 21275 20448 91 11259 21351 7530 2898
"222180_at" 17058 15394 13256 1662 17211 3073 21269 10655 17391 407 22199 8339 13507 1485 13291 95
"222181_at" 10479 10482 260 17102 9109 9753 21150 4814 7529 9148 5004 754 19949 9817 11897 2894
"222182_s_at" 4452 18173 18505 7997 14773 16772 15964 8412 7102 14336 18566 6666 14261 16934 18322 16028
"222183_x_at" 14132 14918 21373 13981 21526 21843 1873 20129 3211 21983 16549 7747 10454 17156 22061 3999
"222184_at" 13563 13267 12189 15641 11793 12684 9870 15891 3613 13994 7140 1949 6475 5739 11620 13928
"222185_at" 22094 9142 6028 10182 8718 880 7142 11691 12458 8290 9696 16010 4473 231 11326 12406
"222186_at" 4162 850 869 8221 21504 1603 21862 1736 20604 1850 15902 1141 12243 16212 1338 815
"222187_x_at" 16965 13438 19396 21747 1231 17005 1414 18897 5129 1265 1122 22199 1971 1762 20907 798
"222188_at" 16080 9150 12936 17504 6513 13111 8449 8692 20160 9275 816 15171 4486 19979 11393 7473
"222189_at" 8811 9466 10889 11412 6942 5369 7471 1753 4375 7640 3904 11141 3205 6520 11559 2222
"222190_s_at" 21303 17090 4248 20161 512 21403 18266 8162 15894 4346 5449 5609 20472 14127 22259 891
"222191_s_at" 18686 3941 16617 21687 2473 20667 19897 10851 9283 21351 17245 21551 22198 20609 19580 713
"222192_s_at" 1133 2738 18454 3796 1112 16957 4524 18721 17725 3843 19814 4109 12179 10597 16225 21218
"222193_at" 18565 1754 3755 7115 7295 17305 1970 21785 1664 14750 17729 12329 19223 10793 20655 1663
"222194_at" 10690 5756 5864 15098 10738 12451 5955 15914 12918 8074 8892 16872 4613 9302 9542 10016
"222195_s_at" 824 17423 13763 4985 20551 1622 14952 19881 4709 5531 3068 4230 18549 317 458 3111
"222196_at" 16079 9540 8536 13684 6687 5935 6130 13797 10565 9096 8410 2519 9068 5788 13624 8088
"222197_s_at" 11101 12084 6081 15946 10963 11209 6720 14700 10810 10076 10237 16244 6779 8857 8399 12453
"222198_at" 10334 13523 11070 16496 7881 4381 10675 15797 13746 11762 10160 16722 8054 8032 10078 11075
"222199_s_at" 7004 18051 3997 4930 13281 14288 20964 2712 20506 17806 2265 10217 13239 3064 15642 19737
"222200_s_at" 17859 4072 14435 20706 17097 14699 2380 1896 6896 4353 4677 9536 10321 14913 16387 561
"222201_s_at" 20808 18403 21491 2383 21480 18699 14582 7342 19923 16722 21793 3353 17249 21330 3641 21690
"222202_at" 12861 6790 11245 11174 6817 7310 8972 1475 8925 3916 8573 498 4928 634 13758 13191
"222203_s_at" 3529 20088 15686 7429 17993 13815 17056 9021 7456 15391 14776 6746 18965 17641 5470 15527
"222204_s_at" 16895 16086 19546 4178 20091 3361 19593 8010 15469 6989 20142 1901 20479 22179 18678 16516
"222205_x_at" 15119 5237 7374 10539 1665 12804 12036 11007 5119 13359 8366 12806 9832 5868 6530 13502
"222206_s_at" 20105 2252 1912 21813 4276 19538 17552 8376 18978 5703 17614 20039 21797 15995 17139 17160
"222207_x_at" 18713 1556 1803 4500 13684 13858 21618 8047 16152 4260 2446 20786 10816 3252 3811 15464
"222208_s_at" 21199 6904 18952 22160 15021 3196 17824 10174 8111 5628 4383 21559 16985 79 20226 481
"222209_s_at" 922 3517 15591 819 16252 3582 3580 8331 3362 5559 4387 2544 1905 13245 1214 2143
"222210_at" 14335 13375 9804 16193 6593 12858 8688 11530 11549 13512 1825 13058 8419 12243 11743 2535
"222211_x_at" 11870 5847 3309 10987 8945 11267 11376 13736 173 13224 9498 14853 1168 7969 10327 12187
"222212_s_at" 2817 18118 17977 19419 19219 17413 16908 20375 14856 6956 16428 11694 14027 20543 15749 18968
"222213_x_at" 13440 12769 11723 9520 10474 11475 6876 13387 12462 12263 9892 16554 8800 5056 9097 12166
"222214_at" 89 16234 3280 1104 18340 1637 19425 19105 21840 5496 4922 9020 15874 19908 19179 974
"222215_at" 21016 5492 6503 15406 9353 11377 10065 13399 10153 7324 6252 5673 3543 7765 9277 6290
"222216_s_at" 19476 19170 20475 6475 16905 20023 2557 8764 21457 20702 21497 19989 20972 19917 21058 20150
"222217_s_at" 17823 19664 19292 1849 1912 20245 2524 17450 17270 21554 16995 6371 17747 21308 19583 3857
"222218_s_at" 10311 6687 13004 2614 707 6393 17111 21196 4179 266 4095 6740 17056 14542 914 7722
"222219_s_at" 7301 8099 10606 8720 7221 7513 6660 14085 14133 11789 1025 12958 7706 10167 11381 11352
"222220_s_at" 352 10550 12789 17868 7 291 20999 21048 21990 3473 17336 511 1176 13918 1332 1860
"222221_x_at" 4088 15345 14194 21349 1252 3815 4305 5380 17670 16496 5282 18736 1073 13191 19358 21360
"222222_s_at" 5519 2954 17501 21546 19273 437 19618 6390 20665 3737 22251 21281 10654 10232 16249 22272
"222223_s_at" 16072 14943 11216 10063 565 9798 1524 21352 20823 6766 11843 16491 12068 9834 13629 14632
"222224_at" 14643 19109 440 11344 20206 2591 912 4889 7795 20254 1360 22247 2583 21519 248 4174
"222225_at" 14557 7384 1180 14680 12441 8415 14237 19267 3230 17411 6647 9317 18828 6110 10222 6403
"222226_at" 12366 13875 6053 14246 8690 2037 12481 20929 12592 10673 8942 13159 5177 3049 7006 13523
"222227_at" 11323 11431 1551 15324 6155 10785 6020 14692 9906 13237 4658 12987 2261 8351 14106 12971
"222228_s_at" 19683 20543 18675 1059 19933 20739 1189 18245 20637 15283 5989 10762 2196 21042 22086 3563
"222229_x_at" 7056 14824 4506 8319 13282 16833 5675 5054 8723 1999 14980 18732 3276 3630 18927 4685
"222230_s_at" 3258 15103 15521 3846 15830 16454 2582 8635 5331 19674 13070 9103 14718 13444 5695 16757
"222231_s_at" 16719 14812 14121 7359 14248 13897 21184 4996 15989 19459 15909 7615 14265 14120 5128 18474
"222233_s_at" 3059 18717 20553 5375 4944 14813 15980 6348 4756 16880 19224 19873 19866 1904 18426 21639
"222234_s_at" 19142 2685 15984 12809 10179 20725 4738 15027 4016 5452 17784 21907 4956 9936 18116 4651
"222235_s_at" 20662 3032 15869 5087 1572 19143 5476 3493 1002 3176 15966 6111 13340 1814 4826 15847
"222236_s_at" 16402 8909 11116 8776 21203 16620 9580 11237 3670 8845 2512 3100 6620 3170 13871 7910
"222237_s_at" 11593 12646 7420 16088 15771 9171 9789 16190 4014 9163 775 1392 5458 14868 9329 11911
"222238_s_at" 14987 7041 2208 1581 21912 8337 1020 19712 19561 3654 362 10438 15999 4101 13613 903
"222239_s_at" 6675 2414 13224 4721 2477 2666 15327 4154 4485 7008 16326 8852 3029 13703 2573 21605
"222240_s_at" 2633 4289 21857 11167 1553 4256 3087 14180 5055 5336 15603 21637 4831 21856 15229 15182
"222241_at" 7276 12501 5682 9831 12334 9452 10791 16796 16814 11489 124 8537 5442 413 488 14574
"222242_s_at" 5325 240 7734 1933 21390 1625 3313 20297 18456 6754 1803 3419 22195 3499 18151 20020
"222243_s_at" 4884 4125 14324 20646 13108 4114 4254 1905 4663 2570 16268 3043 12232 20277 14676 15114
"222244_s_at" 7473 15421 15468 8246 4144 16085 4547 9766 8855 16853 3847 8826 14923 18604 4553 6046
"222245_s_at" 17717 3736 689 21121 13269 3072 774 8440 19589 1173 960 5097 22027 22207 21003 5997
"222246_at" 14802 7804 2993 16352 10527 8817 9208 16149 12173 9406 6607 15065 2387 5343 2795 8313
"222247_at" 15525 5381 6800 6424 11218 11488 693 13059 12319 10181 10823 18105 9304 6393 7104 8206
"222248_s_at" 9885 11067 6706 1717 14830 6517 1213 20752 590 13783 717 8992 1257 4644 12108 11628
"222249_at" 15665 6957 4115 3462 20038 697 18425 8152 1737 2687 16182 8951 21555 16756 6156 12973
"222250_s_at" 7604 4081 16552 3323 13129 17599 16474 17994 7227 6605 20426 7836 15110 19679 18842 19104
"222251_s_at" 18818 3995 17559 20263 2225 14064 18253 10873 6033 4624 12351 20168 21028 16938 20468 15750
"222252_x_at" 84 17991 1538 21665 14886 1074 3245 22259 8075 1288 5861 1930 21304 417 986 16613
"222253_s_at" 15022 11676 7823 16823 9823 10517 7214 15747 11262 11032 16008 17544 5014 11231 11683 11001
"222254_at" 12680 8905 6947 20147 12372 6715 10627 354 2161 21996 17792 6938 747 988 6504 15555
"222255_at" 12844 7495 1158 12180 8005 7801 7901 12025 11119 10043 8062 15009 5908 7518 10166 10757
"222256_s_at" 11134 1295 702 4815 4354 22025 381 19175 18024 14625 21931 6970 21560 21153 2204 510
"222257_s_at" 10628 4893 6660 9691 10508 11608 2361 15810 14120 7314 1665 13265 7650 9366 8404 8687
"222258_s_at" 3679 2675 15484 15462 2150 18524 9978 12834 8595 16781 17552 10124 9962 19665 17061 18397
"222259_s_at" 9115 5221 8781 9878 8867 11307 2370 13558 13919 10447 9362 17035 8286 311 11290 12578
"222260_at" 12038 5693 7929 10813 8215 6554 8304 15865 11221 9368 9481 13659 6074 8460 8642 8968
"222261_at" 14447 12430 11490 16989 5876 5742 247 13054 12271 11191 20324 22148 762 16657 14105 9622
"222262_s_at" 465 4190 16461 3783 13916 1556 2215 1671 3076 1979 16682 1381 16049 15058 19612 18601
"222263_at" 6347 19183 17311 19006 18497 14252 17717 3424 2641 4562 6134 4243 2450 14951 1460 16445
"222264_at" 145 1498 17270 18189 19439 2355 15310 10532 8099 15613 2995 20919 17345 1587 18144 3188
"222265_at" 7065 11494 9028 8847 7668 11720 5920 11458 8560 14015 8936 17965 2216 6975 12843 11030
"222266_at" 22104 18929 20454 18257 21483 19714 17761 10667 17364 16311 20580 11336 20207 15813 21594 20747
"222267_at" 15610 1402 18052 2351 66 17063 2057 1752 20928 21629 20194 3999 19734 2669 18149 21742
"222268_x_at" 20947 11011 9585 16432 8263 10377 10885 15222 4560 12296 4105 17552 8979 4886 11070 10778
"222269_at" 6339 15259 17685 6645 12935 1377 16640 5029 1803 6970 20936 20933 16598 20647 22040 16127
"222270_at" 16350 2024 21422 312 21722 20102 19482 21274 17321 22167 4816 6130 21652 1971 1463 842
"222271_at" 4453 11660 9240 17524 11130 6617 12523 11466 3084 8473 1014 17671 12187 5709 8095 3710
"222272_x_at" 2842 4433 14977 16881 1216 16546 9294 7381 20966 4102 5929 20342 11755 396 14765 16512
"222273_at" 11971 1876 21356 2023 19284 859 20394 5093 3247 20933 1260 2748 20917 17245 15796 19107
"222274_at" 13720 7443 9920 16025 6447 5357 4840 20290 10791 9224 7533 5413 4700 12067 6539 11719
"222275_at" 379 18283 19261 21659 15368 17169 19743 17620 17968 20564 15881 8147 19667 20274 18461 2842
"222276_at" 22070 4037 22255 20237 16116 1419 18418 3159 20371 2531 20751 8214 1931 18294 20889 21874
"222277_at" 4947 7390 12819 16678 2302 6695 7130 6289 4301 247 21966 945 1431 661 13926 14284
"222278_at" 13894 7116 5948 15489 8676 8460 12074 18714 9542 11820 9294 12796 6863 7752 9119 9506
"222279_at" 22253 22024 696 21319 14395 1104 2043 3914 5256 1613 12178 20176 2776 2573 4397 20501
"222280_at" 21376 20995 17126 3939 21680 16100 890 7481 21182 21470 4406 20319 17664 16013 1211 1064
"222281_s_at" 21667 10612 7258 17450 10788 5918 8488 14646 3152 13322 11556 10160 7873 6530 9301 12341
"222282_at" 6461 21313 20884 3804 2258 3571 20389 10743 14885 15597 4313 4464 14090 1618 17651 1914
"222283_at" 17426 6827 14653 19381 17277 15393 19828 17704 3769 17509 21764 4445 18394 9387 14681 5409
"222284_at" 19172 17221 15741 1568 17871 16524 21949 18786 18397 21330 548 21997 17451 13160 20939 21165
"222285_at" 16439 11825 7405 14871 10296 4674 5749 16267 13137 10727 1731 17216 1450 7978 9551 10029
"222286_at" 13681 21176 21727 6822 1351 4110 1743 8956 16043 6509 13972 4231 20729 17338 20543 2835
"222287_at" 13112 9463 11122 10835 7111 4843 10479 13385 13447 12528 10111 15765 6578 8662 10055 12418
"222288_at" 4325 21408 4902 10034 13769 22274 17829 1227 17624 1208 21304 20411 14805 22059 4947 19815
"222289_at" 14571 10678 5147 16588 12440 5749 13391 8088 12994 11549 2215 13799 8190 6113 11658 6851
"222290_at" 11067 10135 15509 15766 3889 7301 7173 4542 7355 1159 1421 9109 11699 12392 11651 13164
"222291_at" 11161 13395 4020 12916 7507 9875 9051 19681 14017 8218 20511 14731 1984 3783 1664 14313
"222292_at" 9025 9894 8566 9002 7519 7872 9636 14870 10421 10331 7644 15752 5539 9115 10632 10619
"222293_at" 9514 12592 10986 14253 6501 9094 2975 6261 4449 7968 11788 16958 9400 6036 4382 6589
"222294_s_at" 14580 2906 19745 3816 21712 1025 20484 19634 20606 18760 18697 5254 21335 19223 4279 5612
"222295_x_at" 382 13785 5783 8425 8266 12534 323 244 18955 961 3382 19626 425 10214 7300 14275
"222296_at" 14112 6689 6644 12452 11156 4763 7797 15860 10133 8961 9442 14965 6265 310 8867 9223
"222297_x_at" 19582 21721 4195 5664 756 17754 18824 3638 4516 15678 18905 21159 16873 2107 17129 5399
"222298_at" 11812 4803 10643 9657 6671 12085 11698 4221 13341 10306 9291 15357 10491 8477 12792 6663
"222299_x_at" 12536 9624 10560 12021 7807 7935 9351 11812 10776 9980 8037 13407 5604 9303 9939 10484
"222300_at" 13483 13364 13069 6792 5496 7187 16228 493 5976 12745 12669 6092 1928 5114 10624 6200
"222301_at" 7767 9442 8365 15440 12537 7356 14916 16174 15712 14094 10900 18356 644 7596 6406 8615
"222302_at" 5084 8579 9045 11086 21642 13740 6 16502 6147 19605 4541 6370 321 21800 6587 15266
"222303_at" 6787 1486 21549 3002 16387 20615 12690 2671 6815 519 1383 10118 12850 3099 16222 5877
"222304_x_at" 19506 21480 2244 19914 18373 2924 971 17453 4320 15036 17675 6079 1282 2267 984 3987
"222305_at" 8971 20490 19456 6807 22246 16482 19160 21201 22121 14452 20899 20878 14632 20849 21803 5664
"222306_at" 7149 8777 2247 21651 16223 14719 20479 19236 17796 21064 20617 75 19140 21443 1256 2536
"222307_at" 8824 8726 11262 9716 12249 5989 11647 11741 1886 2174 9316 13416 11376 7015 8037 7630
"222308_x_at" 15934 7978 7512 20489 12622 12672 21314 15257 18407 8767 208 16759 22254 7652 13327 12243
"222309_at" 14161 18556 13321 1789 15741 13576 12787 1768 2690 5061 20395 2503 16707 4717 18214 3290
"222310_at" 13823 13528 546 8503 22017 3038 1600 2992 22037 6593 2796 61 2543 1671 4209 15126
"222311_s_at" 8329 1044 3445 3973 1736 21933 14570 19341 21978 16317 20281 6782 16446 2837 2829 19206
"222312_s_at" 2407 17156 18002 16205 673 3190 7347 14941 1396 20890 3779 2721 4464 2636 20886 1496
"222313_at" 17986 20811 948 4094 16730 19362 20438 6406 8900 1297 15025 244 15509 20031 3195 20887
"222314_x_at" 8910 7031 10753 15942 7105 9679 17002 1939 3326 12497 8677 16393 2501 10637 12814 11207
"222315_at" 9894 1886 527 9504 2103 13412 9070 12210 4864 497 1907 126 4386 269 10486 8050
"222316_at" 8786 20412 16454 1206 15041 14550 2183 689 6687 3541 17805 722 10219 20698 20839 18371
"222317_at" 12218 15127 3071 1086 9947 15374 2922 10035 11653 3561 22099 5786 21022 9075 19194 20584
"222318_at" 202 17874 9545 13384 3784 10529 17107 4793 22266 2963 22143 19983 3503 19031 13825 11469
"222319_at" 2410 8537 12490 16804 7038 4439 634 1543 13519 1120 6453 4141 7769 9161 14310 14031
"222320_at" 15855 15196 19580 8275 1661 9037 22158 10461 1863 17277 1411 21711 19732 2961 4590 15842
"222321_at" 955 11318 12868 10905 11818 10816 4098 15825 10073 7641 6257 12888 290 10986 12761 9809
"222322_at" 15936 9305 12865 12716 12670 4537 12555 20242 8629 7497 9113 18274 14200 11554 9638 11234
"222323_at" 16097 9460 12590 14786 11257 10837 9705 15432 13251 10095 6564 16313 8832 7343 9398 7498
"222324_at" 15264 847 2554 11795 6834 5553 9475 14731 9397 7985 11360 13269 7997 9868 9664 11710
"222325_at" 8692 13436 3521 12418 8447 1077 6191 14185 13456 19409 19589 3384 5182 7105 14465 12859
"222326_at" 13220 9373 6066 19366 2331 5313 20646 21979 5215 2660 11754 14034 22075 11924 7084 7594
"222327_x_at" 21943 20952 452 3266 14791 14041 13498 18161 21869 16265 21720 22131 2979 20752 21823 4680
"222328_x_at" 1125 9445 10875 15463 10959 12341 14935 1073 2395 12272 21504 668 2935 6941 6754 6323
"222329_x_at" 1138 5166 6684 16791 6978 11390 907 16157 14249 9427 36 21818 2926 3209 13902 12802
"222330_at" 15810 5563 11101 3458 1473 12517 22081 5630 11297 8947 2383 15527 21203 6039 11567 7395
"222331_at" 9947 5015 5313 11596 7959 10664 6563 13926 11600 10393 9095 16077 4878 4762 10082 10649
"222332_at" 13928 6698 2811 16802 5905 5355 9271 14188 12486 16554 5411 4175 5126 8833 7418 489
"222333_at" 19283 529 757 113 14844 63 18599 20317 16650 18940 4108 387 16771 15187 20392 17502
"222334_at" 22147 8971 12481 11569 3553 10588 7786 15453 3892 4483 7103 4184 6488 11910 7463 14495
"222335_at" 14991 21353 19585 828 11884 21735 14087 3097 20130 16950 20804 18413 2410 19648 21682 4046
"222336_at" 11394 5244 1679 9453 8331 13752 10216 14798 11732 1361 16567 3811 209 10093 10742 158
"222337_at" 16232 11078 3397 2274 5244 13054 15880 3386 21114 17879 17707 538 21791 3457 926 3913
"222338_x_at" 19583 17087 15506 2992 20681 20055 15970 17291 3991 14574 20610 11275 11558 19832 15170 3986
"222339_x_at" 19364 3801 12376 3369 21515 8229 3246 6688 21497 1161 766 20326 13998 17748 11714 5258
"222340_at" 2515 5067 7839 9415 7292 11403 11690 20490 6372 9123 11527 18358 10539 1355 8277 13265
"222341_x_at" 11307 10829 11955 21387 3508 8533 20770 6562 22223 6048 22067 12508 11832 1734 2172 202
"222342_at" 10669 13019 7416 9134 9382 10808 10364 12895 11827 7729 11900 14852 5327 6723 7298 7196
"222343_at" 18004 724 959 7257 2757 341 22193 4627 976 2875 2904 592 18651 646 288 3218
"222344_at" 9446 5277 13023 3377 17843 9404 7623 6915 15928 8391 19407 13443 19636 20252 13969 14633
"222345_at" 13629 5673 9863 9233 15563 7598 11631 173 21814 7404 661 12885 4996 476 11907 11601
"222346_at" 16319 8379 963 9881 7872 7729 7010 12509 10420 9838 7223 16746 6724 7361 8000 7138
"222347_at" 18182 19147 166 8631 1482 616 7628 18701 17316 15345 763 19926 5561 21902 1834 3525
"222348_at" 10861 11984 13273 11778 20812 18851 6112 15588 16972 686 4200 21688 6008 9923 14513 149
"222349_x_at" 17164 9941 182 20535 3679 15575 13163 16634 7889 815 1592 22274 12748 16539 119 1752
"222350_at" 13393 21283 3046 2110 16185 18149 3997 9123 21464 22122 1764 11901 15139 2118 128 8583
"222351_at" 12515 11005 10819 19897 1026 13041 21620 17916 15224 2170 1040 16104 10940 17786 17364 14806
"222352_at" 8131 3940 2608 12762 20102 21522 244 17610 17696 5443 13283 21984 14067 12603 5287 19018
"222353_at" 16486 9678 10136 16816 6045 9976 1775 7798 5210 8154 19766 20063 12925 3094 11744 11900
"222354_at" 7862 3282 15296 537 21744 2739 7629 1784 229 14553 19981 2350 2214 16634 76 1560
"222355_at" 9795 4821 9464 14863 5487 8736 4051 21252 2560 13627 1026 21991 13778 5649 13024 13731
"222356_at" 11996 6290 6478 16095 9912 10138 8413 13091 9925 9831 1670 12860 4827 6906 13098 7002
"222357_at" 16176 11037 6100 688 7061 11712 9810 2465 5529 8078 11453 16054 36 9701 6414 7099
"222358_x_at" 5875 443 21960 8500 18112 797 1072 19776 16411 2726 13754 9199 17349 14419 21355 3291
