"inst_1706" "inst_1828" "inst_1869" "inst_2533" "inst_5457" "inst_6096" "inst_6358" "inst_6794" "inst_7146"
"222235_s_at" 6312 18240 3533 3263 3779 3286 6650 3899 20670
"222236_s_at" 8498 15655 13078 9207 21838 861 11538 17065 21016
"222237_s_at" 13943 864 17337 10137 21117 21216 5417 16452 738
"222238_s_at" 10174 21925 4939 5403 1631 2906 9965 131 21302
"222239_s_at" 5850 15419 5149 16550 4956 8135 2579 17758 20977
"222240_s_at" 5564 22113 17025 15053 18929 8990 21153 6933 20593
"222241_at" 16493 5270 9646 12800 107 16620 1638 1581 11055
"222242_s_at" 10735 21275 21475 20719 18469 21374 5071 17354 800
"222243_s_at" 3981 1820 19602 8132 1216 5825 7120 3309 628
"222244_s_at" 10927 14008 19684 18474 9909 7414 10891 5241 14708
"222245_s_at" 8825 1987 21094 245 17943 20465 4274 765 16935
"222246_at" 17172 7822 9774 14608 16696 13247 17569 14912 8578
"222247_at" 19459 6851 9052 8815 13254 10450 14054 10350 10355
"222248_s_at" 11843 8293 9878 14356 7371 21899 16794 4132 6111
"222249_at" 20769 586 18014 3112 21274 6654 19714 4322 13283
"222250_s_at" 20191 15876 19058 19644 8917 5665 4775 19092 17164
"222251_s_at" 11207 18635 3114 19790 3706 16410 942 2850 1932
"222252_x_at" 5782 16431 22266 18395 20201 2260 20123 20760 20499
"222253_s_at" 12599 2398 16842 12505 20221 10153 16264 15439 9715
"222254_at" 20619 10950 11063 19758 10663 21295 2581 25 11871
"222255_at" 14556 5812 12825 10731 13181 11680 15343 12707 10837
"222256_s_at" 10179 20805 21576 21113 3594 21319 20709 20451 20250
"222257_s_at" 11351 8607 16641 9598 15643 11197 661 15117 8350
"222258_s_at" 6191 13963 12255 11518 20036 3590 6245 10051 3837
"222259_s_at" 16686 4143 11336 15008 16172 3372 16330 15643 10104
"222260_at" 18076 3871 11873 13199 15134 12167 15470 12254 8660
"222261_at" 5307 8071 9382 10771 21614 14823 21325 15911 9425
"222262_s_at" 3659 325 657 2455 9155 1318 21878 19794 19227
"222263_at" 11100 12827 21517 4345 940 8406 21941 9725 1638
"222264_at" 8541 11832 19517 8827 20545 3570 2580 21381 17262
"222265_at" 16369 6824 16574 9397 14230 19816 9639 14748 12787
"222266_at" 5129 14448 20419 15741 7892 17927 1425 4191 21564
"222267_at" 8618 14309 22098 5803 3829 2117 4885 2740 22120
"222268_x_at" 18374 9024 14306 12768 16949 11830 12900 14419 11842
"222269_at" 9591 21935 6374 3360 8393 5215 3159 3003 3096
"222270_at" 7210 18569 6430 564 1006 3872 5218 20100 22050
"222271_at" 18308 7209 3777 5326 20138 6161 13945 12768 6358
"222272_x_at" 21518 7830 11322 10227 19938 16521 17810 19960 43
"222273_at" 1543 12243 20202 2075 1394 20975 7643 9191 22232
"222274_at" 12659 10230 14637 11268 16476 15010 1040 7700 9923
"222275_at" 21434 21203 21482 17038 5355 3659 5393 18957 18654
"222276_at" 11007 17483 7634 2717 559 16537 3175 21498 21987
"222277_at" 1658 970 17823 12055 10343 20068 5485 3610 4593
"222278_at" 11926 9588 11751 9963 14592 13803 16939 10556 9295
"222279_at" 1173 13349 332 1707 18541 21316 3563 7847 21969
"222280_at" 1089 650 3143 5789 20194 1138 21498 20709 4245
"222281_s_at" 10721 9567 11066 880 1112 311 19485 17137 9576
"222282_at" 10019 971 1866 8303 10407 5859 2328 7944 2025
"222283_at" 20202 6737 19435 2435 21616 20909 19440 22276 11605
"222284_at" 6078 18946 5298 21744 20107 21526 1202 18941 225
"222285_at" 11250 3534 14484 13347 14352 15149 15758 14806 8082
"222286_at" 20188 12610 669 17646 19680 9632 4824 4775 20420
"222287_at" 14871 7163 9333 10096 15456 9973 16402 13714 10663
"222288_at" 424 17259 15385 17314 20480 1498 19974 21771 21560
"222289_at" 15319 7878 16323 6191 12892 15150 13427 15771 8442
"222290_at" 13408 21107 16612 15807 13224 15755 6023 17936 3726
"222291_at" 15283 10542 15399 14413 9299 21453 17362 12174 8003
"222292_at" 17397 8542 13117 10959 11380 10155 16038 12674 10681
"222293_at" 12584 4241 16802 12964 16097 3438 1544 5504 6845
"222294_s_at" 8047 17975 19712 4178 1209 20248 10537 7633 20577
"222295_x_at" 19588 2893 13624 2477 10316 4798 19598 14964 6206
"222296_at" 16239 5312 14639 13655 14897 11358 13638 11695 7725
"222297_x_at" 7986 20318 18834 21117 17682 2455 2501 4549 18451
"222298_at" 12713 8457 16614 9586 13306 12838 19620 16156 11734
"222299_x_at" 14490 2721 10388 10819 13151 11156 16984 13488 10503
"222300_at" 19470 2537 11388 8336 18264 14504 13312 12088 8998
"222301_at" 13258 6404 2676 18198 5542 20841 18152 14654 1456
"222302_at" 360 15814 3046 6327 20281 16461 22201 5275 7582
"222303_at" 11039 12545 21951 4701 3533 18580 9461 2059 22125
"222304_x_at" 20009 20756 22234 431 3094 1976 3484 4118 20700
"222305_at" 123 20839 66 20534 3099 6219 21620 21626 4428
"222306_at" 21847 324 107 2061 8250 97 6874 237 782
"222307_at" 12547 10467 16251 6476 12345 17633 15516 1282 13319
"222308_x_at" 15642 9557 3225 18266 19022 19792 6948 16872 12221
"222309_at" 10593 11907 5908 8950 1926 5083 1724 6855 21247
"222310_at" 1281 19387 21801 17937 19962 1346 467 937 22093
"222311_s_at" 3174 16135 8265 7454 18474 17371 20253 20723 2078
"222312_s_at" 2260 1322 10714 12704 21355 2169 1303 1278 12891
"222313_at" 4146 5029 1690 20616 1245 8204 5264 6652 4701
"222314_x_at" 13867 3614 14435 13520 16164 13120 18324 16036 6645
"222315_at" 290 13572 12052 13186 736 1915 17001 5657 853
"222316_at" 9701 14099 22182 1942 1084 20796 4177 20075 21847
"222317_at" 2815 2798 21449 19958 3279 4998 16943 22031 9490
"222318_at" 7944 12972 892 3930 9457 4553 1980 20680 12824
"222319_at" 18579 3048 17372 21711 11863 1180 17427 16091 180
"222320_at" 15944 4030 3388 19518 18033 21889 12265 21778 11115
"222321_at" 14069 9802 361 13847 12674 12554 17158 15961 12238
"222322_at" 13259 7968 8226 21184 17252 3175 19321 16915 11156
"222323_at" 17974 5763 14217 11799 15761 9420 13814 11013 6120
"222324_at" 15458 3166 14015 10284 16938 14690 13612 7702 10115
"222325_at" 21990 7271 12977 10423 756 4032 14987 1141 8440
"222326_at" 13878 9273 19585 19749 17355 14534 16831 8470 7709
"222327_x_at" 21799 12495 19323 4441 19123 15571 3975 4708 2671
"222328_x_at" 16895 3843 16753 14360 22003 12399 14197 17140 9461
"222329_x_at" 4064 11074 10052 12619 12256 507 14797 19097 6039
"222330_at" 18096 2740 6707 21927 8059 10973 14075 15837 11601
"222331_at" 17442 5920 13058 11189 13908 12727 14836 15001 5925
"222332_at" 13895 9963 14105 10020 21748 4544 11495 21905 13777
"222333_at" 9197 15053 32 8259 154 21934 22213 223 81
"222334_at" 18479 8141 10132 13920 16406 1132 14023 987 13680
"222335_at" 10765 7207 20758 18591 18463 9391 2421 18866 17406
"222336_at" 21485 4808 14743 11095 22193 1082 16738 451 9128
"222337_at" 19451 6228 15519 16378 21374 21861 22050 18372 14251
"222338_x_at" 20676 22097 1102 8917 2334 19770 21905 429 20486
"222339_x_at" 10828 17452 15178 19689 16063 518 10352 21271 14361
"222340_at" 11872 2438 10481 18431 12545 21845 19524 19728 7077
"222341_x_at" 21477 14768 21717 22215 21243 321 3306 18454 13117
"222342_at" 13744 10350 14447 15403 17491 10681 12799 16976 2511
"222343_at" 9810 178 18106 18082 2908 17701 712 6541 19764
"222344_at" 15556 11337 10256 20732 21329 11163 3104 17113 11497
"222345_at" 18620 5272 15309 14597 17046 14408 15691 10384 8028
"222346_at" 13143 5476 12359 10039 11421 12367 14086 14498 9796
"222347_at" 8110 2098 9567 6320 91 1654 1599 2560 16276
"222348_at" 22120 1354 15749 14326 20654 3191 3458 6922 13907
"222349_x_at" 334 11159 21146 5488 17846 21947 22169 1898 90
"222350_at" 4821 6662 10025 18382 1414 905 11257 20349 11373
"222351_at" 16893 21136 12249 20576 21349 6525 1826 14 20254
"222352_at" 9277 12066 15557 19968 7712 20209 1156 3199 15616
"222353_at" 13415 10581 14427 17667 21556 19533 12065 13228 7365
"222354_at" 2819 18959 8546 15447 1732 1851 1280 8088 21182
"222355_at" 10943 7813 10423 10238 15664 5895 13556 12910 7153
"222356_at" 17843 9112 16741 12437 16451 12314 14078 16076 9754
"222357_at" 17965 10057 14836 6193 12475 12224 14119 12378 6100
"222358_x_at" 20982 14849 1216 3383 5276 1814 9239 20398 19937
"222359_x_at" 18751 10742 14247 14778 16333 11719 13250 16838 7446
"222360_at" 10744 16358 572 16556 2652 4691 1401 20796 19452
"222361_at" 12452 4512 15740 10489 17802 13949 18422 17169 10184
"222362_at" 10954 3058 13180 9183 16010 13158 17281 14402 10142
"222363_at" 18934 9353 8967 5380 15937 10286 6493 12771 6502
"222364_at" 5030 11247 6442 8338 21236 2649 21081 1553 6503
"222365_at" 14184 11481 14795 9429 21122 22051 5575 12886 7573
"222366_at" 920 22066 20803 16376 2834 15938 2037 19362 20156
"222367_at" 13213 5872 11311 9308 13716 10079 16497 11867 11374
"222368_at" 19829 4021 1280 1567 21493 21480 6235 6528 7886
"222369_at" 5248 16754 8095 3770 2066 6947 3431 20740 3892
"222370_x_at" 15588 9179 20392 21745 22011 4453 17259 2913 12799
"222371_at" 6224 17774 21447 20051 7464 19193 2264 1415 20176
"222372_at" 22023 21483 11329 1672 20092 1552 9941 20386 1655
"222373_at" 11708 8900 15676 14527 13454 11160 17339 11709 9824
"222374_at" 15091 5353 12740 11319 13283 11809 16534 15762 9744
"222375_at" 20697 18244 3452 17890 2383 19867 12136 935 21895
"222376_at" 3586 1861 1547 1059 17878 2058 10055 416 18634
"222377_at" 18829 7486 15352 10472 15554 19093 12868 14827 9311
"222378_at" 17359 7222 9664 15015 7300 4988 364 19235 12986
"222379_at" 16974 3759 15625 10092 14464 14248 15046 10804 8817
"222380_s_at" 4024 16757 18554 3095 6813 19199 4174 7854 3132
"222381_at" 10041 4468 993 22111 22269 21125 21780 20603 562
"222382_x_at" 21993 21624 1772 16598 10440 19612 7369 20157 14504
"222383_s_at" 15973 4344 10154 11343 17547 13168 18879 13543 12729
"222384_at" 14019 11170 16095 10846 12672 20605 13853 16837 7209
"243_g_at" 4524 17299 5152 17676 785 16828 8267 18257 18590
"266_s_at" 20210 14698 13106 11672 2844 6019 6055 6500 18625
"31637_s_at" 678 12807 20182 8842 4384 22282 20938 149 20063
"31799_at" 21732 5039 17791 19014 5126 5435 20341 21505 767
"31807_at" 4929 19725 1823 5466 2808 18523 8265 1812 2739
"31826_at" 9460 17154 8059 8311 6947 2098 1933 17436 16094
"31835_at" 18642 3494 11780 2468 12588 10811 3456 15623 11114
"31837_at" 20473 15649 18931 6250 8187 2585 4148 9169 3844
"31845_at" 3467 19583 1932 6621 8013 9697 2657 9604 14408
"31846_at" 5828 18920 4541 57 9169 16033 5823 3789 15787
"31861_at" 20174 14271 1716 8426 19796 3383 3950 9039 2344
"31874_at" 3505 15960 6084 2149 4712 5116 5384 18333 19369
"32029_at" 21855 17646 21897 7304 2078 18055 10409 21340 22246
"32032_at" 474 12628 1833 6311 6708 5127 1589 7192 17836
"32042_at" 5122 18421 2632 7093 9989 19881 8141 5920 1798
"32062_at" 3463 22278 1234 21132 10100 5064 3190 3689 16365
"32069_at" 4606 2241 22040 5531 6586 5263 7015 5722 20060
"32088_at" 3477 13987 20544 15740 1400 3901 10591 17806 1021
"32091_at" 3351 22014 110 3372 7198 8612 2350 6315 21261
"32094_at" 18987 15392 10452 11780 21525 1885 2706 18329 2535
"32099_at" 3300 19119 4055 8728 5803 8907 7821 18390 17287
"320_at" 9899 20148 6227 21646 634 19155 21306 18897 21031
"32128_at" 12781 10008 8074 18485 6760 958 1691 17192 6854
"32137_at" 6142 13851 302 20806 18162 3865 1057 9523 17859
"32209_at" 3812 14302 4090 8215 6507 17842 7923 7453 4401
"32259_at" 6665 13761 5481 17844 3588 8293 21695 9602 336
"32402_s_at" 21876 14833 875 8744 2512 1036 635 20458 1644
"32502_at" 1283 20248 1714 18263 19633 2518 6866 17435 19848
"32540_at" 10037 6645 6498 21586 19463 17364 988 5831 11197
"32541_at" 5352 20776 20925 20347 6381 6074 7952 20865 22107
"32625_at" 15647 9896 13419 10011 12778 19537 16718 13306 13629
"32699_s_at" 15780 8262 1028 21453 21092 2545 11399 3903 4333
"32723_at" 2372 16911 20835 6647 900 15983 1743 9321 20151
"32811_at" 10346 1881 235 17586 7390 7924 9459 9745 17176
"32836_at" 11166 2000 2865 3018 9029 3187 9297 18101 18790
"32837_at" 7545 21276 21782 19651 17972 7997 5940 1345 3150
"33132_at" 5112 20911 2234 7918 6031 9767 10302 4933 2069
"33148_at" 4454 17355 3158 17432 3285 19479 1758 19835 17595
"33197_at" 19561 6497 17962 7071 316 18400 12171 14435 7589
"33304_at" 7014 17172 1728 1149 9839 17740 2547 21807 19280
"33307_at" 8706 14759 4253 3980 4438 5837 9753 19982 4208
"33322_i_at" 9101 1121 8002 20808 19816 7407 9230 6258 14977
"33323_r_at" 10269 1200 5573 507 17636 7674 10280 7389 14724
"33494_at" 443 18268 5462 21215 2765 15879 20892 18857 20728
"33579_i_at" 12693 7807 14741 5003 15535 2644 7679 10151 6283
"33646_g_at" 13913 20343 4632 4812 577 8121 10778 8955 21633
"336_at" 3620 16708 17417 1932 12863 3021 589 186 20566
"33736_at" 2127 12637 4658 2395 682 20234 3689 5168 2848
"33760_at" 2030 20088 4079 18433 2583 7885 5876 4794 19684
"33767_at" 15313 6934 18872 18413 12366 14470 18703 14810 6584
"33768_at" 308 629 4565 16154 5690 6296 403 1277 19782
"33778_at" 1078 13338 3206 6953 1602 8607 4048 2049 15565
"33814_at" 2668 16330 3178 7896 7769 3506 20151 6677 2491
"33850_at" 1007 19747 2743 16736 2461 19167 7875 20258 17653
"34031_i_at" 20851 19808 18323 8930 7392 17029 11080 4578 19693
"34063_at" 21515 7657 13216 3646 21233 4304 13582 6291 8292
"34187_at" 6348 18863 389 5353 20527 1339 1601 21663 2016
"34206_at" 20169 11821 18558 18424 10055 2177 6833 20887 21301
"34210_at" 17283 3136 18738 21650 11419 14120 17090 11435 11765
"34221_at" 10331 18041 20977 7324 1116 2803 19666 8642 22186
"34225_at" 5936 15651 20341 17544 1560 4615 3018 7675 21392
"34260_at" 10846 12621 2646 18845 4838 16499 10308 5581 98
"34406_at" 7260 19891 21900 1612 7720 4613 4236 8951 3168
"34408_at" 9740 12183 1926 20227 20794 2530 7580 5426 2282
"34449_at" 21443 8070 2560 2343 7038 3217 16773 21542 858
"34471_at" 19419 8039 17346 1658 16339 13621 14758 11163 9780
"34478_at" 1332 12866 10708 20878 10686 5269 2315 20633 5438
"34689_at" 6938 20736 3431 7700 767 5276 8335 4621 21876
"34697_at" 1348 4 12337 424 3653 5941 2953 18841 21416
"34726_at" 4822 18119 18043 16837 5227 19874 5920 9177 16667
"34764_at" 2352 17361 2482 17246 7677 5489 7629 6369 20517
"34846_at" 2600 4581 14388 8769 21475 3630 4554 21966 8137
"34858_at" 20766 18291 3286 19623 8926 2617 7029 7930 5085
"34868_at" 9611 19850 1571 18636 6463 7498 6143 7383 17271
"35147_at" 7489 4554 10286 13958 20468 15928 16672 6653 8412
"35148_at" 9307 20040 11142 2576 4972 16755 320 18795 18112
"35150_at" 10993 19305 315 1540 3768 4039 9278 2817 12172
"35156_at" 2085 21696 7245 5987 18086 19823 5493 381 14825
"35160_at" 1824 20159 21289 5313 7887 3035 6843 21006 21943
"35179_at" 4783 15466 19417 8491 5470 6733 1009 1188 15997
"35201_at" 5657 12176 3176 16043 7185 8605 5225 17469 3375
"35254_at" 10181 17327 21272 5110 5212 17563 9072 1787 18490
"35265_at" 3014 19558 13239 10353 11298 7199 6076 19481 2494
"35436_at" 4128 21783 5342 20535 5132 16044 7905 20420 20496
"35617_at" 1743 13508 87 8691 19129 2119 8003 2879 16543
"35626_at" 5627 16352 18137 4118 7402 18232 4178 8095 2819
"35666_at" 10488 18285 21536 7116 5399 3588 10879 8720 17037
"35671_at" 20682 18461 1660 6863 4001 9564 4892 5954 1856
"35685_at" 6266 20503 4157 6189 10310 18169 9412 4606 14616
"35776_at" 20664 1122 8142 2495 18347 5611 5521 21005 4765
"35820_at" 1245 19391 20393 18161 3200 20530 6211 21225 4367
"35846_at" 8886 824 8770 21111 21528 806 12482 20555 12036
"35974_at" 17918 6444 19228 15723 17040 306 14781 12624 13855
"36004_at" 249 992 8732 20143 6910 17428 1011 5648 2340
"36019_at" 638 16019 6258 3898 10745 5609 7903 21279 18762
"36030_at" 17800 9120 5509 8847 15239 10865 308 16302 13075
"36084_at" 9313 21586 19429 15913 9794 3786 20800 6711 22150
"36129_at" 5821 1240 704 4152 7251 20644 976 312 14489
"36475_at" 2978 11919 766 20721 2265 18488 3974 5285 2917
"36499_at" 6723 11660 13731 7594 1838 3396 9444 1745 11746
"36545_s_at" 7964 1451 983 8191 2263 2877 21839 17333 5491
"36552_at" 9865 15891 3109 15448 10596 4559 8128 7282 4487
"36553_at" 2577 21784 4281 2151 3541 9794 10404 3312 3671
"36554_at" 3327 1333 7313 2094 3777 19530 812 1870 18610
"36564_at" 1664 16550 4010 7598 10814 2643 1160 9993 1622
"36566_at" 20862 16812 689 18151 21278 9723 20946 7872 5433
"36612_at" 2971 21261 19636 19196 1916 20667 3465 19243 19961
"36711_at" 3600 17255 18194 2636 2301 7105 11118 20829 19487
"36742_at" 12682 2846 14403 13209 15211 455 14246 12898 6170
"36829_at" 21930 12721 1433 20947 19781 16124 10391 21892 747
"36830_at" 9463 1135 21976 20555 8103 8065 844 2468 2398
"36865_at" 3481 20986 3370 20648 7789 6066 7146 9468 14434
"36888_at" 2083 956 4386 5992 19624 18683 6742 5077 20987
"36907_at" 1616 13787 4368 3862 5901 5114 20331 18581 3856
"36920_at" 5579 19069 5250 20118 812 4002 1823 19308 16328
"36936_at" 20291 21140 6826 8136 4680 6927 10961 2420 16281
"36994_at" 9018 14526 18345 16035 18506 16095 7919 6234 4783
"37004_at" 11078 7784 15716 1257 13960 17106 18226 657 13225
"37005_at" 667 17214 3416 7249 18798 2454 6603 20450 3784
"37012_at" 3970 14828 19799 8737 4313 6505 7958 3953 16036
"37020_at" 17847 4061 9873 12491 14009 12693 16081 15349 6160
"37022_at" 17527 247 12098 453 21389 20980 553 19834 7516
"37028_at" 8907 20258 2433 15843 4195 17811 8049 6713 5507
"37079_at" 9722 11722 20251 4858 6867 3219 1896 21134 17830
"37117_at" 4214 17279 9792 10319 2316 5198 20952 4782 15838
"37145_at" 14474 6921 11783 9422 13455 12286 14270 12578 10017
"37152_at" 6893 16649 5113 7825 7724 7714 7194 18539 19814
"37170_at" 21597 18853 900 17332 19801 3114 3061 19154 22187
"37201_at" 12694 9327 17266 1318 12189 12950 12880 15577 12489
"37226_at" 5583 14606 7266 3887 5501 3425 4734 2098 5780
"37232_at" 10032 16415 18381 20028 21104 4882 1297 18987 17359
"37254_at" 7810 21145 2103 17971 2618 19339 19696 20317 2599
"37278_at" 9980 11852 6026 8318 5467 1382 3966 6780 280
"37384_at" 20196 17708 20362 20052 1954 17217 4198 1040 16535
"37408_at" 10266 22271 2942 7140 9928 7119 9031 19089 19043
"37424_at" 2264 17905 2012 16335 18818 19824 6362 8910 2265
"37425_g_at" 9704 13136 497 20546 10205 4910 10454 3775 2273
"37433_at" 5324 13358 529 6005 4209 5443 3932 8535 5167
"37462_i_at" 455 17752 6706 16228 1972 7334 5125 9871 17582
"37512_at" 7007 2948 10347 14774 4108 19644 14578 2047 6698
"37547_at" 15207 10383 14486 12119 13435 12377 20819 12073 13980
"37549_g_at" 19865 15311 18691 16771 20876 9378 10691 20984 16521
"37566_at" 13232 10368 17817 10884 14280 10711 18727 14494 7213
"37577_at" 6577 14850 7885 20403 1268 17285 2528 2791 17512
"37586_at" 9525 1306 8272 17352 6665 15776 21312 19035 19661
"37590_g_at" 965 19461 7854 6995 20166 21764 21969 7603 14269
"37652_at" 20890 18186 3327 18765 1569 6378 2380 2150 21
"37793_r_at" 21414 7018 884 18144 3996 19183 21618 354 17432
"37796_at" 9401 3988 20222 21945 22203 6566 1183 21601 7922
"37802_r_at" 15069 4804 20594 7680 695 21363 7346 17077 12164
"37831_at" 1660 1148 794 22211 1701 22169 6576 21471 15383
"37860_at" 9582 17655 1629 4941 5031 16896 2177 7677 4813
"37872_at" 10989 17521 5815 16790 3291 16038 21792 19656 501
"37892_at" 16921 5601 12407 12577 13643 12311 17782 15428 9764
"37943_at" 4875 15712 8414 15930 18949 1484 12249 9195 19871
"37950_at" 1490 14486 1211 15470 5854 19655 6029 5481 5662
"37953_s_at" 15434 9875 8563 4086 21910 3575 7426 20790 238
"37965_at" 15433 19204 2696 3878 9490 2525 2457 21280 2123
"37966_at" 11461 753 20762 6177 12187 11097 10642 13747 4500
"37986_at" 20284 20749 20915 21298 13093 3912 4080 6833 3840
"37996_s_at" 690 17312 17547 9766 2238 957 2905 4650 13628
"38037_at" 13170 15556 22168 17664 15510 12564 21077 14102 1645
"38043_at" 4811 16539 1986 19950 10979 6712 4017 19030 15871
"38069_at" 2342 18835 6357 19362 11300 18972 10713 19324 15115
"38149_at" 12234 8006 21157 17529 15028 782 16682 15101 6598
"38157_at" 1948 21837 3255 20865 6946 9082 20389 8320 20047
"38158_at" 4477 14234 7189 18179 8341 9270 19708 17546 15286
"38241_at" 15394 16542 3503 20917 17424 3025 217 11214 163
"38269_at" 6904 19953 1510 19881 4266 8529 3176 7628 3356
"38290_at" 5883 479 21023 18254 2059 16703 22022 5450 2517
"38340_at" 7294 881 12321 1814 7764 3576 20716 3243 21620
"38398_at" 2720 22120 2614 8494 19705 3910 7809 6408 978
"38447_at" 121 305 18087 20383 21645 5134 340 21740 7780
"38487_at" 18120 9152 14607 1184 14493 13309 220 14836 8789
"38521_at" 7768 186 8636 22220 22024 3120 21665 19712 1874
