"inst_342" "inst_435" "inst_437" "inst_499" "inst_576" "inst_632" "inst_2990" "inst_4392" "inst_4569"
"217059_at" 15024 13941 15481 9636 9178 11354 11526 12654 21281
"217060_at" 22012 3895 18229 21455 2771 7258 14237 11312 13506
"217061_s_at" 5339 15688 6582 322 21100 21756 9266 7973 17317
"217062_at" 12082 10615 16121 13231 9367 8271 10307 8943 9981
"217063_x_at" 21158 17021 9664 12520 1903 6801 14268 13019 12679
"217065_at" 1005 2888 2761 11991 3561 10682 10123 11891 10382
"217066_s_at" 14470 13864 12379 10354 8217 6670 9801 22211 11913
"217067_s_at" 9938 9175 12869 14487 7513 9577 22215 5009 273
"217068_at" 11997 10767 10093 14599 9010 13281 13469 11636 13842
"217069_at" 10547 12200 9426 11343 9013 15365 13128 10013 9943
"217070_at" 13079 13767 19120 11043 6385 15881 5641 21814 15700
"217071_s_at" 12456 9308 11120 13295 10709 16290 15308 13193 338
"217072_at" 13091 13572 14190 13932 532 11250 20413 21075 16931
"217073_x_at" 4086 12739 16837 10279 1749 15779 13858 8825 7462
"217074_at" 13848 11334 11083 14577 6634 19032 11261 11790 12673
"217075_x_at" 14617 11800 12926 12732 9639 13424 13523 8072 12326
"217076_s_at" 9239 11628 11520 9395 9595 9343 20729 13643 9685
"217077_s_at" 14830 19100 10779 20463 14638 10447 19033 21749 21784
"217078_s_at" 12287 11909 12714 12289 9223 11937 15655 9555 11217
"217079_at" 9750 9420 10708 15275 10835 15086 11967 12066 11213
"217080_s_at" 15531 20689 18964 20384 1812 3767 14288 20132 15397
"217081_at" 10467 4677 12085 9904 11976 9720 11873 10057 12527
"217082_at" 21890 15308 15544 12463 268 11498 19121 11185 8202
"217083_at" 11808 9457 13260 13859 8991 7455 10390 9918 11809
"217084_at" 10081 12080 12492 12276 10731 12034 14699 10152 9456
"217085_at" 10393 9881 10940 11731 6278 11495 13019 11364 10916
"217086_at" 13777 13410 15293 13019 8889 11890 14742 5585 10104
"217087_at" 22248 14645 9319 12650 10341 7599 12964 11710 13690
"217088_s_at" 9835 9084 9976 12555 11471 15839 15167 8436 13036
"217090_at" 15463 10037 11563 9758 14128 14007 2409 2550 10561
"217091_at" 11794 8755 15159 11819 7124 12023 9177 12139 14097
"217092_x_at" 3226 16437 435 3496 5457 2301 18036 18204 8108
"217093_at" 6970 9077 16127 14480 9212 8094 10942 8191 9563
"217094_s_at" 3694 14677 1635 3872 13877 2187 1183 5400 3254
"217095_x_at" 22009 19801 16017 9886 13794 16618 9795 12776 11149
"217096_at" 9586 12974 14484 9492 6207 12668 12083 9031 14202
"217097_s_at" 19627 20256 16572 15844 19688 21341 1789 887 3370
"217098_s_at" 10189 11790 12826 12295 9449 11522 10626 9687 10612
"217099_s_at" 5703 7673 19018 2232 15408 21262 7726 5322 2119
"217100_s_at" 2460 15997 4248 17725 16498 2612 19098 4933 6549
"217101_at" 15272 9054 16133 15028 9749 7993 12391 11273 9489
"217102_at" 4247 16153 643 17 1732 6851 2358 27 12861
"217103_at" 13527 11972 12153 13978 10261 12025 12668 12420 9290
"217104_at" 8331 10922 13568 2324 3941 7009 19921 16139 3670
"217105_at" 12410 11839 15197 12621 10725 7494 10973 10050 10420
"217106_x_at" 16523 18540 16193 6849 18043 4132 2458 6675 6906
"217107_at" 14668 9180 14503 1122 6098 7298 1340 4059 1704
"217108_at" 10678 10049 15451 11050 7646 10350 10231 7955 10254
"217109_at" 9945 11328 9304 12217 9797 13242 2216 16820 10040
"217110_s_at" 15118 13250 13920 9521 6762 6924 1171 2343 9583
"217111_at" 12490 10943 11427 9406 9175 9768 6807 18490 21851
"217112_at" 10766 13264 14288 6556 11505 11904 12804 4018 13247
"217113_at" 11575 11109 16279 11598 8777 9225 20493 941 14680
"217114_at" 20919 6940 11886 3930 4359 20064 14659 11616 14460
"217115_at" 12806 10223 10990 10030 11143 15388 9289 10385 10805
"217117_x_at" 18722 3195 4787 2563 2179 114 19423 15968 6250
"217118_s_at" 21612 8494 17960 2332 13016 17990 2686 3018 18344
"217119_s_at" 18898 9293 15560 11206 2147 16320 136 13160 9235
"217120_s_at" 16201 4599 17243 15966 1676 9801 21118 3291 10975
"217121_at" 1717 7398 5448 7757 21857 13292 9207 19248 10626
"217122_s_at" 18075 15354 17802 19657 5052 5093 15066 7101 4332
"217123_x_at" 13311 12488 12726 12773 10820 14417 11197 2788 1631
"217124_at" 19808 6843 3116 3729 22057 18592 21406 22272 2730
"217125_at" 21897 1990 6996 19416 8358 7978 1013 13733 21055
"217126_at" 13877 8860 13622 11502 9586 11147 13230 612 12434
"217127_at" 8856 2536 8606 12405 11886 12758 2871 2241 6478
"217128_s_at" 8311 21418 21295 1285 17908 5070 14269 8659 10661
"217129_at" 22011 16469 6527 80 6384 2415 20757 14639 1614
"217130_at" 515 714 3383 1621 3893 9644 14610 796 21192
"217131_at" 14306 2406 13677 12382 9675 7490 21249 10597 14414
"217132_at" 13793 9299 13792 13072 10411 14619 14299 8324 13409
"217133_x_at" 817 22036 16877 453 4440 15737 12875 9094 12985
"217134_at" 11480 12271 12296 10865 11439 12915 8443 12184 13848
"217135_x_at" 1220 19090 322 22233 14371 16127 18808 1344 19924
"217136_at" 13063 9569 14535 14565 7659 8980 21310 12741 11359
"217137_x_at" 12178 12849 1104 13533 8166 13569 19764 691 22076
"217138_x_at" 12898 10079 13854 13328 8174 12627 14466 4019 12055
"217139_at" 4459 19594 18250 1178 1310 16472 3042 16832 16031
"217140_s_at" 15874 15293 5673 5910 16840 5312 16584 20382 17290
"217141_at" 10071 13473 11736 12039 6820 11469 19301 16227 611
"217142_at" 22044 2166 21890 18387 20956 21725 17818 648 13039
"217143_s_at" 13672 10650 12310 11261 7848 8413 20700 11066 14427
"217144_at" 2498 4037 20858 6086 18381 5128 18382 17215 19508
"217145_at" 9879 9604 14299 9508 8228 8985 4033 11324 12504
"217146_at" 12037 12149 10883 13145 8211 7453 5329 21411 11864
"217147_s_at" 12513 9176 14744 14675 9193 11387 13398 12773 11697
"217148_x_at" 11904 11217 54 12184 8151 6131 20172 8553 9281
"217149_x_at" 21213 18915 8792 18024 4502 405 2595 17323 17254
"217150_s_at" 2281 7888 6208 6712 21014 16362 8004 7422 20333
"217151_at" 9654 8884 9757 10900 9587 11788 14121 11910 8724
"217152_at" 4042 5343 3242 6648 18556 4774 8276 6267 20441
"217153_at" 11305 10580 11283 10747 8978 6501 14016 3508 11494
"217154_s_at" 12270 11578 13678 10020 8380 14021 14443 12418 10047
"217155_at" 4376 17131 18273 2223 4643 11653 5399 11188 9402
"217156_at" 4458 5422 4007 1772 1415 3100 9483 9116 11828
"217157_x_at" 9174 2613 15631 15539 4477 14675 9905 668 8649
"217158_at" 58 104 21650 533 2565 15173 11673 10314 11345
"217159_x_at" 11761 11146 10817 12198 10021 8191 14005 13624 10645
"217160_at" 22053 9928 15121 14471 5049 14868 11121 10233 13262
"217161_x_at" 19012 5276 1419 4227 12643 20714 1498 1012 12596
"217162_at" 10684 12759 15577 15083 6310 13293 13920 11196 219
"217163_at" 9544 1581 19846 21600 359 6613 3931 2850 12179
"217164_at" 20442 14510 1304 2862 21626 9295 5204 2030 15542
"217165_x_at" 5594 896 7897 5586 20892 15704 20487 17041 20406
"217166_at" 11283 16483 3224 9223 8781 7038 17474 855 10
"217167_x_at" 8212 15541 12305 9917 17344 22002 2688 22147 20366
"217168_s_at" 3620 2333 9222 21536 12458 714 5164 14531 3116
"217169_at" 12116 14648 14395 9570 10040 11244 11490 11785 8515
"217170_at" 11995 10833 14966 11263 10975 11626 17059 313 20506
"217171_at" 656 884 20598 896 310 15543 13185 4156 9526
"217172_at" 15234 951 15013 20043 10042 16287 10189 10076 9332
"217173_s_at" 7499 2343 1040 19936 19278 3398 5576 4396 17129
"217174_s_at" 14558 11402 16048 13671 8293 11912 9070 10638 14367
"217175_at" 14977 8807 14967 15446 9319 6815 5431 719 12
"217176_s_at" 11020 21160 20698 16313 6465 17260 6905 22174 15204
"217177_s_at" 11414 5456 15455 13230 11030 8300 19236 748 17331
"217178_at" 11877 13882 10412 14760 10971 12988 10823 9570 10219
"217179_x_at" 17840 1840 21964 6954 2501 1478 4042 12745 18110
"217180_at" 21688 10147 10972 21601 1184 14867 11528 8292 1578
"217181_at" 13482 9770 14936 12207 6815 12026 11172 9529 10175
"217182_at" 11084 13543 15299 9602 10834 12807 10494 7961 9813
"217183_at" 9947 10670 13898 12639 7936 13759 11467 12166 139
"217184_s_at" 5395 636 18455 1362 1250 7483 12294 2762 13707
"217185_s_at" 17591 21732 8407 6164 15480 2016 8239 19919 19871
"217186_at" 15242 10904 9344 15047 6434 11932 9793 12583 10046
"217187_at" 213 1754 20239 17806 13600 13470 12186 19709 9405
"217188_s_at" 8068 16507 7098 6367 17763 407 17060 18640 19628
"217189_s_at" 4127 17130 20029 5146 3029 19967 21453 4612 1746
"217190_x_at" 1832 9650 19344 1307 15088 16055 2465 22258 13750
"217191_x_at" 6040 16172 876 9148 14011 4371 1358 22193 21975
"217192_s_at" 20667 21360 12009 14467 6252 15138 19591 141 3066
"217193_x_at" 20649 14698 21551 20247 254 14836 13739 12359 9490
"217194_at" 13888 11789 12584 9802 9558 7714 6961 12013 3280
"217195_at" 22037 3104 13155 10654 10984 15439 12430 8334 12287
"217196_s_at" 16389 17760 7933 4079 20182 21355 22262 5414 4082
"217197_x_at" 916 4535 5634 8899 2040 1767 6695 8717 13063
"217198_x_at" 10860 9221 9448 12444 8788 16532 10252 8661 9240
"217199_s_at" 22137 3443 9556 1046 424 791 21630 17861 10962
"217200_x_at" 6416 3423 3882 18290 13736 988 17173 4848 2672
"217201_at" 15751 8692 14493 13292 11793 7956 22159 2406 10003
"217202_s_at" 6682 7917 6947 9139 13984 1286 7338 18762 21008
"217203_at" 10971 14007 12261 13911 11917 9471 3973 3019 21786
"217204_at" 9525 14026 13623 13510 11258 13646 21262 991 11251
"217205_at" 16427 4836 16932 19680 20823 9797 906 21310 18788
"217206_at" 12848 13501 12586 9522 11242 11239 15899 1231 11714
"217207_s_at" 5644 617 2690 5665 1678 200 732 16303 12650
"217208_s_at" 19513 19026 2305 983 14353 16757 16848 15502 19505
"217209_at" 380 422 21048 21516 12316 9673 11094 11502 9821
"217210_at" 15326 6830 2211 21886 10481 11701 21243 3362 22081
"217211_at" 20330 20942 16942 3526 21966 21907 21822 22282 22053
"217212_s_at" 948 5876 1332 21962 19818 8802 1790 20996 4451
"217213_at" 9804 10823 12249 11618 11085 14990 12950 9292 10935
"217214_s_at" 11387 490 8603 7755 9112 13987 388 13504 13687
"217215_s_at" 10115 10914 11168 13915 10506 10904 14190 10012 11289
"217216_x_at" 20452 14604 5096 5892 2431 1638 520 18535 1779
"217217_at" 11300 12587 13215 11892 8861 11252 14657 12907 4094
"217218_at" 13131 2809 13384 4172 10619 7748 21472 9466 11591
"217219_at" 13243 11264 14082 12365 7252 15070 3761 13271 13797
"217220_at" 14444 11046 14308 13724 6034 15377 17946 10352 1082
"217221_x_at" 21904 14251 3083 20925 14999 1382 2260 15543 18248
"217222_at" 10261 9672 9498 13792 6693 15212 4125 8454 8575
"217223_s_at" 6260 20170 17003 20906 15614 417 14992 3860 22019
"217224_at" 21345 316 19608 17233 2709 10320 14491 13212 1142
"217225_x_at" 18778 21024 19099 15837 5435 615 5613 5137 17179
"217226_s_at" 625 3092 21477 22132 12218 19852 18421 607 16006
"217227_x_at" 22071 893 4114 264 10222 13895 1871 12396 13866
"217228_s_at" 1217 509 9373 1070 6202 17922 9681 12792 12933
"217229_at" 12582 12084 12133 13017 9611 12036 13176 12390 9345
"217230_at" 10203 13569 12840 15104 6095 16136 1668 17949 1958
"217231_s_at" 11228 13331 12620 10175 7480 16193 10179 9266 12455
"217232_x_at" 603 18272 8351 21532 12202 1158 9455 8622 9022
"217233_at" 12375 12534 13618 10891 9034 11910 1911 2476 16182
"217234_s_at" 18464 20370 3612 8750 17108 19215 8996 20393 3974
"217235_x_at" 19069 21388 2074 8 48 8131 256 21891 15336
"217236_x_at" 10739 1804 14864 527 818 6794 13981 7666 13776
"217237_at" 11262 12029 13681 10053 5845 12215 19444 10286 10653
"217238_s_at" 9753 12351 10789 9946 10744 7169 12630 10447 10462
"217239_x_at" 10885 8779 13838 15452 10003 10129 18334 15593 10788
"217240_at" 11968 12691 12260 10368 7255 14270 21638 13069 11131
"217242_at" 13478 5234 21053 1376 7911 7761 10638 9975 11077
"217244_at" 8989 19213 20564 3251 13506 12640 14731 11841 13874
"217245_at" 4334 3646 16353 20648 3247 10605 5137 17140 11996
"217246_s_at" 11763 1827 9861 15410 10326 14437 16051 8057 13566
"217247_at" 9231 712 9416 14984 7607 14377 9510 13679 7217
"217248_s_at" 21851 21877 848 2271 2138 21184 9281 12577 9641
"217249_x_at" 19522 21040 5680 3919 4501 16929 15509 4952 17176
"217250_s_at" 21956 19339 19669 19073 11788 13774 12586 12949 9186
"217251_x_at" 11726 10143 13224 10439 7558 8115 14646 10404 13245
"217252_at" 21654 374 2228 16407 1860 8993 12869 10768 13471
"217253_at" 5160 5263 21077 3847 115 14213 3967 16000 20035
"217254_s_at" 15544 3088 11082 21944 827 15835 8238 8187 10991
"217255_at" 13737 10029 12820 12455 11826 14776 9487 9023 9619
"217256_x_at" 19216 14765 3164 16059 5183 20434 8934 13771 3845
"217257_at" 11544 8911 13730 14116 11740 11424 20623 623 21411
"217258_x_at" 9509 9145 15875 12331 9090 8855 3759 11086 12925
"217259_at" 11260 11724 11826 11413 8936 9565 17145 13653 10573
"217260_x_at" 11837 12963 10137 11585 8973 10884 10028 9162 10153
"217261_at" 6577 5766 507 383 13408 9497 3063 17718 5376
"217262_s_at" 14437 2475 15640 15220 12081 14537 11963 10975 13507
"217263_x_at" 20700 13161 15303 13616 10649 7564 3058 8970 14406
"217264_s_at" 20798 1293 19784 20709 7020 21385 12622 11531 14544
"217265_at" 12627 11917 12925 13064 9284 11565 10319 10343 12004
"217266_at" 16988 19783 6832 3652 17367 224 7311 20891 17161
"217267_s_at" 9501 8752 13607 12669 10495 11417 11011 8921 10477
"217268_at" 12323 10762 14874 10295 11939 9926 13200 7925 521
"217269_s_at" 1862 3479 2063 17572 351 1229 21703 21779 522
"217270_s_at" 1478 4390 10031 18948 1544 6377 18880 10421 9716
"217271_at" 15172 12360 15659 15271 11868 14293 11054 9864 10455
"217272_s_at" 18450 20992 19787 3476 1822 8335 7806 13397 14322
"217273_at" 13078 13703 9689 13279 6687 15688 4585 10551 9433
"217274_x_at" 232 6450 601 820 5563 6098 2119 20822 8183
"217275_at" 13964 2083 12114 10880 7453 13278 9521 11435 12015
"217276_x_at" 11226 9781 13150 15006 8613 7751 13715 12054 1788
"217277_at" 14974 615 8630 212 9100 16571 12546 10567 11717
"217278_x_at" 13569 10187 12951 11137 7977 12380 12319 12759 12447
"217279_x_at" 11073 6043 13589 14069 491 18627 21075 10953 20775
"217280_x_at" 2311 17852 9110 627 19144 15677 13403 8728 11650
"217281_x_at" 12605 11900 15138 13048 7974 11528 10137 9741 10703
"217282_at" 10586 9818 13995 15301 11942 14822 19638 460 8743
"217283_at" 13828 10566 12874 12084 7394 12431 9440 10811 14930
"217284_x_at" 21244 17107 17370 21989 10901 7991 5554 21611 15690
"217285_at" 13841 8993 11755 397 6708 8795 13548 9120 13724
"217286_s_at" 2840 8209 19163 21150 15533 17496 20856 14973 4428
"217287_s_at" 16785 2702 3480 6564 1102 13267 9250 11344 13236
"217288_at" 15249 12290 15036 1269 11831 7581 12940 9358 14302
"217289_s_at" 17333 1279 18733 15853 5120 22218 2990 19898 16209
"217290_at" 11399 9772 11696 9996 7523 15494 12065 8718 13483
"217291_at" 4352 717 11349 21863 22081 6078 20606 10620 9795
"217292_at" 12706 8910 13400 10063 11375 7423 18051 18450 1628
"217293_at" 17849 5793 17421 1368 1840 21087 1200 21929 683
"217294_s_at" 16118 15023 18890 16072 19552 5840 17686 19674 5080
"217295_at" 11339 10808 13367 10787 6866 7634 22243 11285 9594
"217296_at" 20191 4430 21887 7443 1410 9869 23 10212 15125
"217297_s_at" 1825 4314 22100 16355 8549 5688 1918 17767 4685
"217298_at" 9669 10378 13211 15015 7878 15298 13692 11680 11958
"217299_s_at" 19297 18529 5095 16237 14161 1757 5135 17024 4435
"217300_at" 20170 6319 19954 17005 366 14510 7309 5633 22077
"217301_x_at" 4980 17342 16881 17672 12295 19750 4800 19729 17856
"217302_at" 5134 8249 2510 5395 8807 13226 12884 4818 11215
"217303_s_at" 11344 12417 11761 10993 10061 13163 11425 12108 11624
"217304_at" 15534 1496 18164 1856 2080 15009 89 21568 7717
"217305_s_at" 10469 3590 17102 10815 11520 14772 3968 588 13960
"217306_at" 14620 11663 15835 10126 5858 10911 11586 11645 12227
"217307_at" 1781 17723 6333 22046 2285 17161 20659 14481 14003
"217308_at" 12226 11111 12369 13500 8350 15046 6302 10854 9703
"217309_s_at" 21295 17504 20085 3488 4481 19816 20825 7708 1937
"217310_s_at" 19454 14177 8446 2848 2571 4963 18511 21397 19537
"217311_at" 9872 9190 15850 9717 6416 11840 9092 8194 10625
"217312_s_at" 21277 801 11354 18721 7243 8987 12544 260 15552
"217313_at" 7567 5548 5170 21762 13629 18765 19913 5932 17586
"217314_at" 13074 9458 15093 14318 7097 10103 11961 10773 12517
"217315_s_at" 226 6952 22155 329 110 10075 7822 19724 16252
"217316_at" 15073 10676 9867 14421 9094 12009 11218 425 12829
"217317_s_at" 15907 17127 3209 9040 20528 18218 18003 6590 7810
"217318_x_at" 21249 19949 16414 17610 12240 7400 9 1803 14047
"217319_x_at" 9248 3700 15943 15498 16348 15748 11987 11887 12795
"217320_at" 12646 12036 12701 12850 9281 9394 21935 12037 20899
"217321_x_at" 9190 8976 10566 14582 9503 7190 4534 22163 21716
"217322_x_at" 8623 6730 5259 7058 3773 19107 4530 19475 21687
"217323_at" 6295 9288 11789 10034 8451 11783 11326 11890 12232
"217324_at" 6773 1261 18577 1793 10050 233 364 12433 6515
"217325_at" 19824 2899 10142 12181 8405 13057 9810 13262 12066
"217326_x_at" 10742 9727 15703 11352 14637 14002 282 12 20111
"217327_at" 13521 13913 11890 11389 8268 10105 9529 10725 11940
"217328_at" 9904 13408 12171 12048 10736 9596 13189 11730 10856
"217329_x_at" 22082 3313 6216 2678 15536 2171 17369 20410 20686
"217330_at" 21553 3137 2404 4024 415 6507 11221 3511 10992
"217331_at" 21554 1410 19448 17659 13302 16874 21216 22241 20370
"217332_at" 10100 284 19581 10477 10546 14941 9530 10996 13428
"217333_at" 13699 11921 11937 12553 6705 12386 19263 21561 7012
"217334_at" 10033 10327 10906 9857 10345 8012 12792 11707 13013
"217335_at" 7631 16727 19068 19221 18431 11389 17016 19446 11647
"217336_at" 6442 15488 4776 17595 19046 1884 20573 20026 19141
"217337_at" 16869 12347 20467 15575 14290 18091 3219 21792 687
"217338_at" 10201 11981 15663 11247 2060 15935 12991 10865 8646
"217339_x_at" 14128 9553 10134 9647 8916 13485 12608 10925 10231
"217340_at" 8977 12412 18881 8197 14563 12522 4841 21926 7524
"217341_at" 411 1110 15229 19365 15037 10818 12511 10738 9457
"217342_x_at" 1056 21574 7475 12706 1624 13880 1355 11918 12210
"217343_at" 10097 9911 11396 11747 10874 10512 13492 8654 9879
"217344_at" 9343 13434 15569 9609 6087 16263 11273 14168 21748
"217345_at" 14363 8827 12773 13141 6599 15665 12817 8589 9128
"217346_at" 8291 4851 5328 2406 3197 1320 21535 1048 5522
"217347_at" 18161 5803 2186 1059 5643 1281 19593 22112 21670
"217348_x_at" 7572 4608 2529 1936 2233 61 16326 10750 11090
"217349_s_at" 1793 4331 20520 1568 18438 5304 510 19056 20499
"217350_at" 11713 4321 11449 1156 2520 7329 210 2876 21573
"217351_at" 9 13053 13071 17945 3915 12052 22012 4643 10974
"217352_at" 21836 16173 9516 11558 11187 16780 18614 4195 4156
"217353_at" 898 1148 10295 21621 14042 9748 19760 22040 21757
"217354_s_at" 19735 17417 13544 22259 10766 21077 2453 7468 16245
"217355_at" 15015 8883 9638 9947 10563 7166 10118 9186 14437
"217356_s_at" 15369 4264 2554 17043 19185 18359 8744 16667 16275
"217357_at" 11446 8898 13829 9458 8464 14344 13611 12365 12944
"217358_at" 22221 934 21866 888 13898 9385 9874 13459 12521
"217359_s_at" 17847 1219 527 18813 3937 12545 12143 19997 9669
"217360_x_at" 12451 9568 10392 12696 8379 11265 13735 11815 11362
"217361_at" 14288 11504 4720 13502 9014 10556 12482 13640 11432
"217362_x_at" 8855 1466 1633 5342 15210 12277 291 5241 13883
"217363_x_at" 200 21501 19293 22278 1192 607 21889 22273 1845
"217364_x_at" 3579 428 20378 1913 973 14558 20013 7742 22108
"217365_at" 20850 5065 7213 3973 2385 9281 16242 18329 1982
"217366_at" 14430 10981 14300 11702 6184 11911 9197 8892 10917
"217367_s_at" 22247 15921 5046 19247 848 3321 18844 21412 19823
"217368_at" 5007 6054 2948 18100 3570 16971 20504 7141 21918
"217369_at" 7200 2019 378 349 11603 6508 12313 8367 8741
"217370_x_at" 5700 5278 16716 6146 19041 19026 2646 14190 20560
"217371_s_at" 13443 6353 13739 9651 3101 13773 10617 10790 3859
"217372_at" 9648 11761 15917 11348 6707 10370 13343 12410 11326
"217373_x_at" 19778 21210 924 1645 3901 21641 21361 21273 11424
"217374_x_at" 11691 11271 13180 10686 8645 13794 10056 8877 1813
"217375_at" 13334 16897 13189 7863 8524 14432 1869 15924 410
"217376_at" 14860 3637 19467 9112 10378 15641 10365 11586 13730
