"inst_455" "inst_995" "inst_1053" "inst_1156" "inst_1215" "inst_1286" "inst_1640" "inst_2641" "inst_2675" "inst_4439" "inst_5010" "inst_5212" "inst_5575" "inst_6174" "inst_6664" "inst_6975"
"206698_at" 15732 22133 6308 9389 21584 15426 20503 1001 7968 19705 19128 2173 18242 1916 14701 1402
"206699_x_at" 7463 6555 8514 8608 12202 9754 12376 11846 10425 11206 10534 9452 7044 8162 8266 8973
"206700_s_at" 12556 9155 6909 8820 8860 15753 11206 12523 10015 11414 10466 13677 6964 5561 6508 2411
"206701_x_at" 6640 13082 9032 12029 10640 9972 6240 14359 1501 10841 12529 13765 4460 107 9524 6194
"206702_at" 8681 7918 11320 7808 5866 11095 10228 8343 7838 14826 14025 12886 5770 10595 11011 10576
"206703_at" 4142 6319 3914 10683 466 16029 7321 294 13258 1081 10908 220 16130 6127 15552 3566
"206704_at" 21963 764 10686 841 16712 19702 2794 7409 2529 2345 18314 3336 1273 12314 3474 17879
"206705_at" 2638 9560 4737 9752 5159 12067 14625 13748 8765 12165 9955 14771 5974 568 15048 11150
"206706_at" 10631 13533 5826 5976 8283 17046 5075 2513 1855 17821 19130 18430 20859 2462 21617 12683
"206707_x_at" 14631 13923 3161 14258 8019 14470 1724 9071 9950 17700 9752 7785 529 448 7801 11242
"206708_at" 15553 14738 9114 16135 9786 8889 11958 52 3211 16763 17230 21290 2336 14946 21408 10014
"206709_x_at" 8991 10823 12894 10336 6507 7071 13865 11297 455 1762 3923 8703 4152 1096 1105 5681
"206710_s_at" 9895 7810 2923 15812 14973 5028 6444 9842 15236 18865 15179 14960 6214 17257 17241 6882
"206711_at" 9109 14372 3490 13731 5174 10218 10907 14255 19194 11149 11988 9033 5624 8286 981 12435
"206712_at" 4383 22065 12862 7207 4489 18623 12631 439 20437 360 4948 5123 20426 6411 2431 21070
"206713_at" 3557 920 7698 14175 12654 18665 11516 7863 133 20055 15294 15179 4080 3575 1201 10531
"206714_at" 6159 13564 12495 13263 10235 15407 7340 1731 20438 19460 11910 9383 2898 4089 14788 4604
"206715_at" 8192 7261 11097 5225 7105 21121 12527 11699 17429 11625 9888 13442 4147 11508 10947 4204
"206716_at" 8925 6665 4088 13577 6976 9490 13351 8025 7336 10880 11899 13440 8137 9612 7004 7308
"206717_at" 10550 12826 3190 13841 10809 9993 14732 7868 2434 3378 3291 14528 5835 835 10256 4123
"206718_at" 3452 14417 6881 11187 12000 16409 10078 11226 1200 12681 6092 11657 9368 95 7865 4983
"206719_at" 2904 12377 7755 6888 11233 11265 9048 771 8459 12517 14157 13219 5602 226 11662 7077
"206720_at" 9133 8193 12599 11452 6178 9971 10615 14443 7348 17500 14231 13311 8981 7112 6011 4639
"206721_at" 11147 5313 3333 10804 9814 16711 7892 8574 19373 1697 15162 896 2831 13320 9066 6390
"206722_s_at" 18366 17608 21306 4814 12711 22099 17208 19090 4249 7097 22192 7834 11842 22132 13243 17146
"206723_s_at" 21792 16794 18438 14930 3492 20102 20171 18015 4622 7580 7991 17313 18339 14587 19334 13344
"206724_at" 19648 3771 15461 2193 21336 7793 18650 15374 19158 1379 1152 1558 20505 11640 20726 16156
"206725_x_at" 12883 7372 12846 7108 5758 11079 14769 6315 9095 19914 12235 12088 3918 8542 10648 6153
"206726_at" 43 8111 3671 8357 8585 13774 13938 13434 8951 15447 212 9482 7832 19101 9580 10242
"206727_at" 6900 9373 7320 5955 7859 9679 12050 8640 8220 14438 12932 10723 7303 9569 5855 4438
"206728_at" 1181 10733 3717 7344 8062 15451 6750 14039 9623 13528 14482 9449 6022 8551 9024 7133
"206729_at" 21146 13073 5728 16286 2772 13860 5837 5162 21931 22026 12469 19308 5611 3136 252 10357
"206730_at" 7992 12207 9743 14329 11951 13920 8367 1286 9287 14458 13158 14423 7922 9967 7553 11421
"206731_at" 6796 14700 12122 7240 12043 18357 1504 20717 12609 14022 16086 9162 240 7968 15151 1069
"206732_at" 11628 11961 3521 11408 8719 13026 11770 10795 9777 12913 15001 12195 5416 6198 6116 10246
"206733_at" 21443 8882 11317 6506 5812 10950 7369 8487 6624 1201 15299 14968 7685 8720 9666 11157
"206734_at" 15285 20411 308 19578 21885 7560 20201 3443 13165 2402 2382 3661 9528 18716 18905 2771
"206735_at" 9249 13378 8017 13101 10187 9886 10764 8092 11320 12232 13511 12724 3410 5567 10136 3914
"206736_x_at" 20628 10514 12370 211 6283 11550 12384 8438 10563 14964 14848 14951 4018 13654 8553 5856
"206737_at" 9225 8467 6476 7553 10776 17007 11462 8014 8968 11531 12562 14348 3978 6459 8272 4106
"206738_at" 14579 11003 6354 1219 14654 12691 11140 21329 16233 14062 19903 19921 11481 1799 20907 6069
"206739_at" 4650 7075 11715 13134 9430 17597 18687 7232 11095 9204 5089 21611 17428 6112 261 11946
"206740_x_at" 2987 14139 5210 13558 8459 10195 14286 12078 6780 15374 7435 12769 847 10333 5097 11884
"206741_at" 10959 13677 6452 9535 9533 17170 12005 1309 9202 14299 12870 11808 6467 9968 8016 4487
"206742_at" 9050 7408 9312 9711 6983 13213 14047 12707 7181 14962 13778 8480 6855 8445 10131 5208
"206743_s_at" 7217 11569 6535 9262 10173 14236 7050 12569 7830 10481 11288 10459 4562 6566 6627 6596
"206744_s_at" 10840 15433 14280 2972 2730 13533 20012 20120 18137 17075 16840 16425 18219 4489 21078 15214
"206745_at" 16902 22216 18743 10914 16683 13917 3701 1676 11503 5070 364 20580 1993 9194 162 2638
"206746_at" 11180 21234 8868 7296 17691 14553 18438 17032 15534 7699 4836 18602 15463 9318 16844 14240
"206747_at" 270 10259 9862 19000 17753 12231 7155 21189 2683 20045 18550 21569 20445 4009 21740 8528
"206748_s_at" 16967 16011 1781 728 3260 586 2579 1442 703 19168 22086 772 1250 3817 21198 1280
"206749_at" 10097 11839 12049 8367 5887 12069 12655 12590 9018 13059 10267 13686 6372 1274 9226 11614
"206750_at" 12984 13616 10735 10297 6865 17909 14270 4688 11908 1910 9748 11475 4458 3788 11131 11269
"206751_s_at" 19557 14399 7888 14415 5426 14575 12045 13819 11360 11100 9260 8508 6934 10407 1393 11476
"206752_s_at" 9379 21543 8708 21198 16778 19780 594 2375 21678 20133 3029 8146 20095 22218 17635 19849
"206753_at" 4649 9221 5154 11395 12470 9887 14407 10734 7250 3884 9661 14806 4932 9363 1717 9998
"206754_s_at" 4078 7760 11196 12410 10320 13166 11268 10407 6641 7503 5024 1213 8931 7898 10717 5663
"206755_at" 17233 6336 2938 13058 11778 10122 14660 11768 9585 13981 12725 13105 7591 10841 7572 8923
"206756_at" 7307 5503 5925 1474 14419 11866 16147 1084 611 5213 19527 1261 11057 827 3297 14508
"206757_at" 12051 586 10245 963 849 18215 4430 17295 11127 4603 13544 3789 2508 8532 6989 9291
"206758_at" 7892 12807 12767 12308 9268 10512 13024 13978 2817 13955 10781 14160 8709 8209 8253 7355
"206759_at" 6902 9778 9979 30 11258 1363 11299 13130 1007 14924 11741 2950 8105 3550 9958 1892
"206760_s_at" 10363 9467 7475 15122 9916 8756 9887 10999 1924 4978 11584 9437 7954 13258 2363 4858
"206761_at" 11139 12086 3826 7048 10688 16305 7845 11510 9477 14637 13066 2944 2526 3988 6438 5050
"206762_at" 10590 13196 5435 15342 12676 9958 11563 10485 17485 15392 6202 302 5837 7520 18587 242
"206763_at" 2588 11161 7178 8244 6603 9775 11355 10290 11711 12092 13386 14101 3884 19545 9920 9705
"206764_x_at" 22146 2139 17212 1123 2575 8823 2536 22027 19248 5831 18290 19474 20075 2735 12909 15837
"206765_at" 3069 8759 2953 16 11261 7074 11660 8931 3962 13 10674 15258 8804 38 4460 8658
"206766_at" 13875 11772 8567 1480 3455 2836 472 1355 16832 6808 580 1211 11423 21986 1177 3719
"206767_at" 20606 12899 9990 10366 14136 12001 6278 9568 11743 10145 11135 14022 5100 16200 19071 6694
"206768_at" 11714 11939 3185 13139 6423 11557 14054 12304 10431 5400 14040 11881 7306 5906 10118 5215
"206769_at" 12927 11259 12394 5992 9716 15947 6894 11119 6637 13227 12946 13359 6120 10224 8323 10061
"206770_s_at" 3907 19150 19699 3381 13970 3999 16576 19735 14968 7702 16947 6675 19801 12624 16446 15459
"206771_at" 11503 7936 10216 20296 10565 532 4579 9253 20749 3385 11906 13080 6607 21621 10450 4869
"206772_at" 12065 4342 4684 4967 9339 5495 6766 12355 14547 7383 9596 9325 4386 18797 10707 9149
"206773_at" 10183 12747 8332 10219 11288 18071 10973 11545 10408 11750 12068 13367 6001 10623 6753 10786
"206774_at" 7821 14440 2318 13728 6101 17771 7035 230 22119 9649 793 18833 8836 7480 16105 12536
"206775_at" 13514 7198 4467 6976 10486 17971 11225 13377 11515 12273 12491 9847 7494 5933 6758 11211
"206776_x_at" 15426 1971 3235 2767 8122 13619 681 19865 17338 3078 17726 224 1046 17944 1175 6359
"206777_s_at" 18237 21747 17671 5248 1773 9016 21210 21047 19688 18014 4483 5000 2886 11109 2111 1046
"206778_at" 10651 12230 7550 7681 8096 15733 9563 11935 10062 1310 10450 10828 4806 8347 9857 4697
"206779_s_at" 9489 8356 8482 12595 7152 12679 10513 13846 7380 20001 12042 13177 7921 1919 9394 8545
"206780_at" 15239 14807 3919 7815 211 9156 15239 2732 7101 11481 19590 19028 1187 18250 8523 9323
"206781_at" 1338 7616 11580 10164 5687 15630 7286 14163 914 2774 10311 15173 1946 1485 12604 12317
"206782_s_at" 213 12287 5844 11170 22269 1125 4712 21941 3074 3893 1455 4400 2790 18567 21139 9513
"206783_at" 17846 14618 13993 1432 12643 11570 11066 1471 11726 806 12940 1994 13744 14200 8079 2313
"206784_at" 8557 10420 7622 8453 7730 10941 9727 8943 8069 12606 10877 10811 7010 9647 7118 7693
"206785_s_at" 9896 7277 10846 14187 5398 17660 15081 11292 6876 14524 13957 983 8459 640 10566 8511
"206786_at" 8433 6411 8328 11072 11246 10719 10299 3779 6696 14778 9683 8345 7630 5107 8090 6769
"206787_at" 6425 8002 8095 11180 5113 11017 9214 9360 7141 12070 9504 8939 7646 9163 9227 5761
"206788_s_at" 21256 1892 20690 5084 2159 647 3330 17427 4106 20710 21968 16346 14004 16943 18544 3207
"206789_s_at" 17384 20041 2058 2336 17918 21390 16634 1437 16754 7382 17945 5787 10388 13228 3144 3972
"206790_s_at" 16360 18018 16787 17694 17270 4393 5972 14780 15117 9028 4020 7002 13586 15730 15900 16180
"206791_s_at" 20287 14186 9619 14504 16563 16643 12132 3046 20541 19177 15852 2692 1106 21953 10831 9662
"206792_x_at" 2160 3109 910 4883 4295 21238 3363 5560 4439 5766 2085 16980 14160 14343 1184 2779
"206793_at" 7897 12068 7694 8676 11009 12793 11856 8739 9104 11569 11074 12687 6346 6001 9634 4783
"206794_at" 9698 14085 5787 13644 8374 11751 6640 10566 13550 15361 9734 8825 2828 2758 8203 9486
"206795_at" 11523 6385 11207 11593 10567 18001 13051 2317 9830 14492 1205 11316 7386 10368 7086 9560
"206796_at" 6727 10630 6335 9018 5484 16274 7563 14020 8923 10596 10331 8581 3590 3125 966 8456
"206797_at" 7602 9545 6858 9393 8823 9960 11277 8650 9330 11480 14019 10768 3117 6164 8857 4696
"206798_x_at" 13859 8419 7762 8295 9083 12809 8216 12572 7890 11456 9561 10740 5254 7452 8968 7477
"206799_at" 8872 11409 7948 9456 9073 12724 9801 9909 8877 11909 11450 10664 4215 6187 8771 7233
"206800_at" 7578 14135 4188 8321 8894 17107 14086 11129 927 11117 14615 505 5455 8508 2831 11850
"206801_at" 13397 13767 13568 8684 12666 10160 7492 14625 18475 8468 14580 1496 7421 19234 7041 5972
"206802_at" 8147 6751 3221 8737 9593 16937 7115 9720 21611 11212 3686 15263 13253 7542 617 1104
"206803_at" 17646 9184 8320 11091 8659 13395 9314 11825 8586 12910 13789 11627 5245 5127 8076 7945
"206804_at" 9097 7312 4913 7506 6257 11503 6219 7970 6626 12576 9436 9292 6126 5153 6595 10473
"206805_at" 18288 6997 9334 5476 13050 15560 11531 10577 18642 2588 15214 12828 8123 19264 11790 7152
"206806_at" 12246 8918 9467 8020 12042 10531 6460 12349 12290 10990 14830 9287 6775 7064 1619 9536
"206807_s_at" 597 6980 9649 9748 6957 18639 9144 714 10939 12323 566 17643 6383 22143 13496 5372
"206808_at" 7129 159 5565 17774 4640 468 183 20047 18198 18569 1892 21828 1819 809 13499 14354
"206809_s_at" 1493 18261 17284 17004 14704 1658 17342 20830 13424 9237 19032 16774 19614 14392 17192 15714
"206810_at" 10129 394 2355 10661 8079 10314 14965 14006 22238 18224 276 20660 5514 15892 3425 8534
"206811_at" 6415 10508 7721 9493 7712 12763 11707 12070 12478 12220 10537 10280 5261 6559 7695 6548
"206812_at" 7128 6356 8284 13628 10932 18521 7324 14291 21427 7647 10271 14254 5149 225 2019 10281
"206813_at" 7052 7747 10412 6255 8286 11475 7431 8738 11778 14687 14809 15182 8612 10405 8870 686
"206814_at" 11869 9131 3915 13283 3298 9906 13500 10579 6711 21680 13415 12219 4287 6858 18326 7362
"206815_at" 9922 14817 8701 535 7330 14777 15016 183 22030 352 2930 712 19490 1749 19299 16128
"206816_s_at" 2639 13729 3763 8554 7039 15815 11216 20936 4131 10651 13675 12607 8961 5435 9754 11196
"206817_x_at" 7200 8683 10146 11833 9607 15693 13234 12545 10704 13834 9727 13896 2168 6174 10116 8099
"206818_s_at" 3949 415 6275 11217 3039 21154 21789 1653 88 2623 2994 1457 1988 11290 1457 3908
"206819_at" 16782 14663 3095 6867 9610 15014 15063 10898 21818 10394 9597 9177 8468 10316 6707 4343
"206820_at" 7789 13745 3893 14171 12270 11626 11991 11638 10792 13523 13616 14200 6049 5472 6251 10402
"206821_x_at" 8738 8714 5262 10565 11798 10524 10476 14639 12230 21384 12190 16881 17733 10944 7903 10815
"206822_s_at" 13336 7618 13638 10228 3228 12157 10066 8493 15886 8866 1800 297 6529 577 11676 10608
"206823_at" 11862 12644 12940 12044 2579 18259 9059 11848 21644 13041 11000 10052 6333 7713 10847 4366
"206824_at" 11643 10872 9389 6005 7595 15761 14449 8835 9624 12977 11262 14192 4744 10459 7674 8480
"206825_at" 19325 1201 2443 889 15432 11513 20220 20771 13743 8398 6724 783 17304 11665 4327 2688
"206826_at" 11920 14632 4388 6839 11232 10748 11384 13747 15953 10947 818 10355 3992 10821 13598 10749
"206827_s_at" 8037 1181 4389 20159 12732 15188 182 2381 4073 6886 20077 7113 15596 11120 1847 12664
"206828_at" 10964 799 7093 10412 13335 18667 11114 8170 14459 7036 9487 9202 8700 65 3331 5727
"206829_x_at" 19547 19759 16585 4901 14626 8486 20914 2691 4582 9063 7635 21111 17434 4474 21310 21401
"206830_at" 7179 10817 7828 12726 7518 13276 6560 13099 10159 14520 10928 9659 7481 5349 5956 10772
"206831_s_at" 11398 10000 12221 12863 8189 11064 14127 9564 10756 21157 15478 10086 5279 1148 20828 8960
"206832_s_at" 2629 21514 12151 9828 4070 12555 20774 425 8358 20911 21411 1880 10963 6961 2594 15356
"206833_s_at" 4417 20509 21886 21347 4412 5222 17406 21122 16379 4689 6683 1740 2934 13462 14163 21501
"206834_at" 1349 11477 4218 12397 10895 12881 9659 2516 6897 15110 9832 8335 7970 9710 8433 6252
"206835_at" 11793 8399 12422 1479 5370 13985 8195 9227 18241 15298 12255 18470 804 4350 20952 10721
"206836_at" 21213 11913 6634 8995 12019 11161 8932 11124 579 2370 9458 14511 6615 3599 6224 3934
"206837_at" 11453 7172 9683 8526 9818 14375 13017 8344 10737 11020 13378 13312 6061 5864 10047 10776
"206838_at" 11775 18070 13978 21142 20082 19323 21580 17317 2153 7154 21194 1627 17093 4308 2035 808
"206839_at" 6466 10927 11279 6908 10616 10124 10777 2573 9331 12746 1557 13116 6898 8409 6258 5137
"206840_at" 21334 7233 8518 13447 6902 11653 8648 11779 4311 14380 10108 8473 4234 10293 2281 5560
"206841_at" 13224 9143 8281 14138 9455 9925 6548 7829 16709 11490 11344 10525 4607 15236 7232 4459
"206842_at" 11854 13964 7688 14145 12049 1535 14233 13777 2635 4425 12942 4621 7695 9603 7167 12018
"206843_at" 8003 11413 11066 9401 6984 13936 7796 9968 8246 12366 11549 10786 3740 7600 7327 7634
"206844_at" 10362 11124 6675 11162 9892 13228 10466 8242 9197 14156 13601 9681 6887 5881 8483 6572
"206845_s_at" 22220 20978 21726 21971 13286 21351 18163 21836 18417 3485 1775 20404 21208 14220 16918 19360
"206846_s_at" 3341 4116 234 2624 21235 7183 1715 21610 15161 5644 5925 2234 9186 13501 1963 20721
"206847_s_at" 8244 14872 12444 8614 3528 17181 13455 10896 3787 16449 15171 14886 6512 6168 21808 10020
"206848_at" 13680 3789 22212 2934 13772 8178 16060 3206 18227 5767 17014 5131 18821 15776 3853 20464
"206849_at" 4606 8286 10782 7290 5673 15768 6731 8518 2198 15316 10493 14432 7651 10746 6553 4584
"206850_at" 21889 9766 8458 13176 10564 12957 12671 8735 9143 14363 13726 11641 5718 5778 8653 8164
"206851_at" 1093 13581 6737 14461 10603 18736 6860 9143 9938 14609 11592 11751 5397 482 8726 4202
"206852_at" 12547 12238 11142 13334 11102 12925 9907 12249 11430 19141 9266 12323 3102 9666 1645 10200
"206853_s_at" 15841 18170 1211 5266 17259 385 19079 19870 5344 5573 20012 18547 19488 17024 18505 18211
"206854_s_at" 20674 17777 18456 18841 2095 4695 19278 3918 5816 4750 8416 5328 16061 3592 4320 17246
"206855_s_at" 19005 3303 14122 2668 20798 5621 19900 18376 22160 7786 17621 5061 13238 15507 15334 19467
"206856_at" 14254 11912 10573 12253 5270 18136 14204 1703 7488 14154 14702 14826 4345 2659 10518 9583
"206857_s_at" 12561 12124 11876 10503 3695 13907 10704 3612 12241 1719 415 357 16334 9859 2052 12163
"206858_s_at" 4269 19439 17347 11928 18101 16766 19453 4113 7494 4332 2944 4941 20196 9530 19481 20903
"206859_s_at" 9339 6176 10305 7998 10243 16992 8868 13566 8884 14496 13222 12124 7641 4071 6372 9776
"206860_s_at" 19852 2787 17328 16771 17043 5942 4395 2726 15244 9157 17907 16884 11106 16246 21621 20883
"206861_s_at" 15274 3075 14985 5160 3577 2977 19599 4162 4074 16028 16977 16381 2381 11886 16683 17450
"206862_at" 15987 16294 2535 973 22021 20373 220 20746 14158 20083 5711 17066 15198 652 4086 22134
"206863_x_at" 7071 12548 11427 9674 10200 18278 12476 8021 11813 12467 13580 14700 3527 1579 5819 9451
"206864_s_at" 11719 17569 9053 8390 17588 11905 876 3297 5988 15838 1756 4862 661 6377 14673 15456
"206865_at" 7245 12668 8356 7381 9497 13556 9308 10068 7855 11078 12892 12178 3093 7577 8310 8250
"206866_at" 8414 11374 11705 5927 5226 17574 14450 12126 12585 13659 14056 12365 8767 5624 9162 4360
"206867_at" 16130 12174 8416 13268 12397 16860 13197 11295 9038 13539 12309 9294 3820 10165 6504 10828
"206868_at" 437 7020 4446 1285 6937 21386 7401 18048 3548 18888 12025 15349 11874 14935 6838 12212
"206869_at" 8590 10005 4058 12372 11802 10284 13059 12284 12102 13136 10451 8359 2992 8023 8215 4129
"206870_at" 20061 14875 12635 3503 4724 4148 10168 1238 1256 47 14716 12579 11406 2974 1148 12001
"206871_at" 10799 7246 8249 21012 10594 5505 9330 11041 19297 10325 11581 10822 4289 20638 9592 7732
"206872_at" 22002 6346 3209 11324 11294 13750 7753 8019 10435 10820 10853 8545 6312 8913 7612 8127
"206873_at" 14372 11955 10106 10888 9473 10332 11317 4793 8782 5624 9876 12417 6192 5573 8886 6751
"206874_s_at" 5366 4545 1149 15262 14523 3352 974 2595 12894 4415 1805 4468 10034 15363 3417 1584
"206875_s_at" 2322 19298 14334 20878 17227 1297 3569 2186 12661 1300 1980 1183 16968 20814 19338 2179
"206876_at" 10608 12373 8603 12758 11413 17547 8256 13012 9657 15204 10233 11259 3844 9674 5933 9892
"206877_at" 10489 11807 10927 14207 5262 14905 12505 10303 10073 10385 9814 8465 6638 5519 8959 11581
"206878_at" 6177 8201 10825 8645 12440 10201 13857 9080 11227 17609 12228 13833 3522 8217 9350 11687
"206879_s_at" 12627 8382 13706 8750 20483 14944 7039 10169 19715 16820 15780 21614 8102 2623 735 9389
"206880_at" 810 10275 8217 6676 7237 9491 14124 12846 9414 13031 15256 14049 4958 13877 10873 3221
"206881_s_at" 10966 6794 6846 12208 7702 13025 12991 10508 6562 10322 11710 10998 3677 5998 9784 8284
"206882_at" 10388 6738 5090 6505 7228 13871 7107 13705 11927 13477 15268 9126 7634 1680 6579 10233
"206883_x_at" 865 12023 7237 6399 8650 14161 11192 11142 11674 13656 11681 9534 4230 10784 6373 8170
"206884_s_at" 6928 13787 13834 12145 15247 15599 12912 13382 19322 20317 14126 8564 7443 5792 21659 5735
"206885_x_at" 9363 9181 8426 10869 10136 13407 9294 11260 10042 11875 9910 11025 3016 7875 7786 10369
"206886_x_at" 12887 11178 5530 13703 10453 14790 9514 11023 17339 12535 10151 14218 7470 9410 7746 8954
"206887_at" 8347 11963 11152 9942 6499 18586 11244 4066 11499 21880 321 10345 4530 1002 9567 12186
"206888_s_at" 21261 9859 5085 7897 953 9717 18324 4507 11434 12497 18772 20822 1953 10702 10309 20639
"206889_at" 11975 10795 3222 8913 6872 12637 7034 14557 20147 12974 5198 13659 10673 14236 13304 10899
"206890_at" 19815 14908 8605 8426 7343 14177 13393 19419 18803 20198 17638 14939 1778 21327 21545 8992
"206891_at" 1673 11741 8195 7033 9305 12090 8259 430 9362 12629 9470 14929 5601 9863 6897 11052
"206892_at" 12177 6706 10062 8010 5265 15763 9358 10468 8729 10527 11347 10529 6444 5935 8809 6810
"206893_at" 8210 7730 11592 10190 11908 11796 8421 14638 6534 17657 11186 13699 8874 19424 8469 7934
"206894_at" 6549 7048 11094 14725 6349 11242 14393 14162 19504 1607 13904 13527 8069 6284 2024 10460
"206895_at" 12900 6945 7790 11930 7552 17525 12024 9311 12120 10587 13704 5113 4403 5376 9651 7876
