"inst_389" "inst_404" "inst_506" "inst_869" "inst_911" "inst_977" "inst_1023" "inst_1081" "inst_1184" "inst_1243" "inst_1668" "inst_2703" "inst_4467" "inst_5240" "inst_5603" "inst_6202" "inst_6959" "inst_7002"
"32502_at" 7485 22262 18723 3994 5995 15964 564 3649 6332 2592 4742 8243 5409 18804 1503 3729 1884 20264
"32540_at" 1020 12880 2442 5211 5100 17913 14359 8566 18517 20202 13111 1078 725 3805 6473 6778 4370 3403
"32541_at" 12571 10096 11281 5075 4734 3629 2902 21104 7845 20956 20689 5315 10559 1667 1986 6553 5124 20056
"32625_at" 12198 1444 9080 3884 14780 13730 11628 6454 14105 11993 17851 18387 14233 16577 289 9210 9411 16879
"32699_s_at" 3055 15182 4895 17601 19157 8877 15329 16496 5372 20699 15275 8321 18479 21980 6779 18691 11390 20806
"32723_at" 4924 20226 20539 20447 5236 21028 6352 4819 3268 17971 7974 5496 5621 9877 3495 19452 6158 1083
"32811_at" 21814 15475 3352 3502 6468 17850 2553 4937 8745 17425 8747 8577 4537 6777 5721 1760 4346 5272
"32836_at" 3368 12540 5324 7462 7244 4089 18379 1730 19459 17799 4818 3356 7795 3364 7506 13266 2496 21295
"32837_at" 6217 3864 6089 4088 4584 1933 1178 2312 2889 6326 5565 7228 17338 18830 3673 6826 6572 6036
"33132_at" 18216 18331 6321 2515 7580 5001 3624 3178 5836 5583 1379 6311 8109 5143 19225 7304 3298 4964
"33148_at" 15614 20780 13475 21785 3240 20660 21465 21929 17968 20158 19735 6006 21245 8902 8481 13706 21632 20392
"33197_at" 485 1811 1692 11815 19733 11707 8874 10830 14330 17785 2894 6194 2013 643 339 17914 321 10263
"33304_at" 9241 18570 13844 399 3556 254 21973 4900 545 2413 9577 149 6410 22040 8812 599 6823 4926
"33307_at" 19116 3276 14244 6328 8431 18281 19127 1706 20995 17849 20604 8763 8828 20948 11847 18686 19219 9564
"33322_i_at" 2113 15088 2519 21729 21623 21030 20928 20315 21463 21209 21647 9294 21271 21526 20368 20523 21647 21438
"33323_r_at" 21350 17395 6538 21848 21481 20856 20364 20110 3384 21313 21400 2067 20958 21402 20197 13860 21265 21247
"33494_at" 20490 15724 15935 3495 5108 3640 21620 3594 7221 18566 7877 6334 9820 3202 5585 21157 21220 19189
"33579_i_at" 19042 2599 14284 18885 11398 13649 15641 13877 9575 10424 16634 3592 566 14671 19727 12541 13987 10790
"33646_g_at" 2718 16859 22101 12052 5058 12182 17931 9002 4877 16061 10066 5430 6689 118 19666 16334 16429 2677
"336_at" 962 1076 338 15635 17269 14605 15348 15531 10470 2598 12848 1921 20823 17957 16780 10175 14991 17403
"33736_at" 20962 5028 1373 3944 5851 18969 22077 9232 6417 3359 2927 976 10204 20672 2457 19550 3282 21634
"33760_at" 19223 19473 2864 6482 1658 16411 19266 20032 6244 5054 5510 4512 19918 11147 12551 18278 18602 4428
"33767_at" 18798 10475 21926 17486 12778 12392 10931 9120 19026 12050 12883 19226 11473 14750 16154 19887 10904 18377
"33768_at" 19900 12372 2633 6957 18821 21739 18258 14086 955 3731 8656 355 7969 8975 5517 308 5197 21714
"33778_at" 2583 17321 4909 9853 2043 2692 2852 5708 2486 17810 5387 3861 3946 10815 6973 4972 2426 10570
"33814_at" 241 21202 15105 21249 20563 19452 20320 21449 20826 3578 6866 22217 20026 8056 8190 20518 20533 9639
"33850_at" 21253 4499 21342 19171 21100 16485 4056 1929 21885 2778 5243 1877 7845 20790 11406 21842 3435 2996
"34031_i_at" 15926 19151 20323 10109 1336 19066 6238 3266 8151 6136 2711 6931 1717 1854 6627 6499 18183 3435
"34063_at" 1727 6251 14876 888 11103 1253 12232 14021 15628 12604 12761 15681 1705 8492 1881 17371 9315 97
"34187_at" 10554 4569 12198 3125 19093 9611 18547 10770 8196 2240 20061 8388 2521 3026 1877 3325 18523 19637
"34206_at" 22010 17372 432 2123 3151 16306 1875 17341 4939 3480 20295 4243 3969 10872 19741 15504 18609 4345
"34210_at" 9255 8209 10589 18720 16577 6547 8664 13040 22136 11645 18144 9250 12647 16585 15491 6678 9125 17086
"34221_at" 847 19515 15316 7663 5902 21891 3445 19026 19658 15640 20585 7962 4342 6001 20704 5477 20368 8451
"34225_at" 3926 19348 20371 4791 18217 16041 6926 17933 4815 18499 4889 5593 5610 7488 9075 5287 7376 7588
"34260_at" 20676 14415 14046 20061 20815 21535 15815 6185 4529 19110 19367 8827 6791 10669 18903 21007 2581 5337
"34406_at" 14592 3738 3822 5271 20265 3881 16987 5365 18888 6592 10300 4760 8060 10334 7672 14910 4292 8924
"34408_at" 20351 18015 3375 65 269 255 236 366 2402 1208 526 2958 2963 1430 379 20223 201 648
"34449_at" 20714 16205 3537 19776 21864 15535 20783 12647 9036 20221 9160 3644 1577 21926 10406 6685 9976 10343
"34471_at" 16228 6026 15248 18283 15242 5608 8146 9819 11806 15009 12355 2493 15577 17920 15100 9198 14013 14405
"34478_at" 20903 858 5628 6420 7199 7884 17251 5795 11503 3236 21305 20861 6961 1162 6761 15016 21868 1552
"34689_at" 3585 5611 4900 330 1909 1258 4074 7241 3209 4871 34 3853 3457 185 1250 3295 722 4779
"34697_at" 18274 472 19729 750 5119 2964 2853 21052 1401 19930 709 22033 7629 1686 4119 1106 21926 1935
"34726_at" 13162 13023 15491 3526 19624 16906 6826 20411 17926 1024 20357 5824 18343 21630 5600 21280 5990 4126
"34764_at" 6667 21384 19187 4301 7906 18164 19764 20601 19868 17020 10424 8853 20115 5516 12213 16723 17691 8209
"34846_at" 17035 5352 2736 11584 16821 9301 8963 12870 958 5528 8723 1094 5093 7330 22170 7026 17696 21662
"34858_at" 2392 15106 13789 3246 6800 710 16097 16996 22250 2060 19361 6210 19110 7717 2232 1438 18724 20688
"34868_at" 16027 13826 19266 2193 18823 789 21629 21659 21794 7140 19582 17545 17056 5647 11706 17450 17943 5269
"35147_at" 37 6206 2967 2188 3145 15945 6944 3392 15152 10441 1821 15968 671 21180 3926 4830 5481 4314
"35148_at" 7867 14094 11669 6759 19523 16613 3328 6172 4135 1170 5066 9955 9514 6847 11206 937 3716 7196
"35150_at" 6456 5811 919 7434 14078 14275 7872 16492 2476 16726 9926 17809 6019 6581 18801 19098 591 20086
"35156_at" 1604 5757 3378 7411 18240 16402 19416 20510 4696 19354 5991 6509 16947 9109 6765 4275 19270 10192
"35160_at" 20756 704 14499 19925 20611 17565 1649 1812 22075 3670 4548 4016 1160 7804 8014 4818 4085 2289
"35179_at" 12551 601 20827 6394 22149 21810 5707 20451 1250 21685 10116 4926 8289 8993 11784 3658 4748 22046
"35201_at" 6635 17662 6106 5046 20054 14966 5227 5086 19588 5501 3517 9325 16866 6405 6398 15025 2416 9244
"35254_at" 2074 14170 18620 5174 3796 2301 1067 17101 3254 4551 6566 1642 3140 4355 7806 17261 4099 6025
"35265_at" 21589 17888 20461 5251 8450 21900 20421 4135 16591 22259 4917 13770 8630 2606 12245 7513 6452 2698
"35436_at" 15274 20428 20472 4890 2011 3082 2448 17856 1210 3408 2479 4794 4719 3607 4706 14527 4591 5635
"35617_at" 22039 2797 21075 1768 22114 4857 264 806 441 5234 3995 20175 4266 20810 21979 379 4625 2620
"35626_at" 15888 19048 15354 2429 21179 1411 3208 16977 13482 3543 3897 1389 4264 4689 9244 1780 5976 19722
"35666_at" 16107 16690 2756 20797 20711 19460 6383 19622 2974 2146 9182 10186 9338 8007 20413 21972 19652 8705
"35671_at" 20434 4188 16645 20275 18820 20838 18191 6161 3227 5472 6803 8852 18154 19290 11985 4183 18589 7136
"35685_at" 17865 1805 16125 6603 20128 17159 18616 19442 8022 19931 19488 10491 16565 7979 10717 5085 8854 10404
"35776_at" 6219 13107 3522 8602 19558 17093 4724 967 3664 7928 4962 4181 9930 19154 10931 4655 19974 3706
"35820_at" 2339 22124 20706 7813 20721 3607 3268 3496 184 2906 3418 9554 5499 1776 3194 2437 19412 20599
"35846_at" 10392 13042 469 21617 22263 2421 631 8639 4381 1110 2412 5508 1941 21421 10544 15965 11382 21191
"35974_at" 19218 9628 13400 18560 17628 5193 12492 10346 2955 5245 17058 7432 8661 14658 1231 17736 17235 4202
"36004_at" 16812 15916 4838 3192 20523 16507 20953 18709 2051 18035 2632 6705 5798 5155 8707 3462 8855 3749
"36019_at" 4318 5288 2680 520 5800 664 2911 4349 6692 3161 7511 2850 2916 6793 4198 13393 20099 9648
"36030_at" 4987 14093 6109 15796 9067 9201 7747 13012 4210 10595 11267 9008 792 12706 6069 15784 12542 11553
"36084_at" 19253 6173 17050 206 5561 1620 995 140 22115 2069 721 17854 2381 19574 9250 861 1245 21748
"36129_at" 14682 13445 5072 1046 7156 14930 16696 1958 1742 4293 1386 1244 17919 5827 5861 5656 6028 8136
"36475_at" 19522 13660 3353 10076 3157 19200 1854 20949 7858 15755 4338 6089 10297 11397 6167 18864 21427 1794
"36499_at" 17879 21343 18578 4623 4787 4560 5066 5097 4783 744 2699 7104 2352 20031 11673 18263 18990 10109
"36545_s_at" 8650 13906 6132 5681 4274 1192 396 1875 3401 139 9233 19479 4758 592 1434 16118 930 159
"36552_at" 16197 16147 5493 6215 19541 1470 5677 4716 3335 5612 5776 1662 10272 7071 3681 5389 2163 7140
"36553_at" 3022 17456 3944 3657 2091 15798 6282 18809 3469 16049 5934 19103 5079 5939 6376 13235 7356 8454
"36554_at" 17520 13574 2446 20306 19370 17579 18447 17070 4690 2155 7464 18389 21036 10131 12471 15507 7888 8958
"36564_at" 16081 13213 4782 2112 19855 1162 921 18163 4987 205 2237 5498 3028 9772 21533 3382 2175 4997
"36566_at" 21808 4728 17994 9435 18211 1494 5087 3442 6748 1608 3840 7043 9183 7614 21401 3591 21516 3264
"36612_at" 11030 10927 19761 5185 6913 18776 3100 3874 21936 18076 20093 1151 4585 949 8738 1686 21058 4397
"36711_at" 13172 10580 4252 3 151 5 30 526 3870 4093 70 3378 7037 649 224 14105 54 22
"36742_at" 15221 20280 287 12934 17053 6587 14745 8008 9970 15168 18134 11761 12639 15029 1593 7920 15055 10898
"36829_at" 16239 5520 15879 2928 20407 2336 20730 15274 8045 19895 21046 2328 8205 20724 12281 13754 22054 13307
"36830_at" 3509 2248 921 6242 19981 17852 5178 18424 19793 1669 1992 17180 6370 9019 6783 3973 3584 619
"36865_at" 18671 20298 21483 5124 6683 4528 3415 3409 4738 1371 994 7717 7988 9227 4908 21013 3899 3598
"36888_at" 14846 3694 4096 9629 6061 20130 2741 19628 6888 8089 2119 6186 9877 8782 9367 13344 1998 20880
"36907_at" 14267 17078 5810 7457 21329 22258 15729 22122 3145 7947 20859 10237 4760 21780 19908 3069 7911 9236
"36920_at" 3196 12156 12627 3184 7013 3341 3481 1532 3489 20404 9624 5038 7846 1867 1948 15851 5579 2264
"36936_at" 3508 17093 17256 6712 18215 3303 19604 18152 6537 7215 9936 8938 9262 7054 10080 16958 4464 6665
"36994_at" 14625 14356 15195 19749 19382 17170 16521 17418 19861 4828 20532 19065 19438 19137 12451 16582 18627 9919
"37004_at" 6811 9128 12202 11057 14803 11129 8230 8947 14032 2342 20070 19159 19925 4748 1563 2626 14366 11700
"37005_at" 18916 4179 19662 7820 20603 17768 161 1219 571 4109 9265 20905 8704 4661 4732 3946 2369 5037
"37012_at" 18437 17581 17940 9751 5821 16001 3878 4334 6818 3415 2939 8797 9806 4526 4822 5943 5469 7700
"37020_at" 11594 9823 10748 15669 15346 10727 8603 11539 13037 10930 14337 13005 11966 16990 13120 7970 15207 14828
"37022_at" 19796 6544 2404 12306 9855 13553 13148 7668 11502 10081 2353 187 9129 17919 13699 2153 20325 12970
"37028_at" 17464 6470 19533 101 19963 18 517 2465 5977 2650 347 3477 4544 4369 1764 4445 877 2754
"37079_at" 3552 16796 3161 19446 5065 21883 22154 1321 2980 1627 10182 3405 20528 6671 4761 21765 3175 8616
"37117_at" 12452 20006 8517 4767 3905 21271 2766 3091 14012 17683 3791 12671 16033 3943 1740 8029 8264 3117
"37145_at" 12725 9792 7870 14540 12574 8316 10334 11440 16207 8965 14019 2358 14098 14261 14621 8861 12719 14543
"37152_at" 10168 15817 21454 5795 7844 2643 19951 4513 2749 2461 7707 8067 7617 5251 6985 16619 4865 5305
"37170_at" 10345 8326 12970 21665 18970 1838 13146 12947 1497 17545 21623 8974 20044 3891 3168 17586 3074 9619
"37201_at" 5641 501 21346 17833 17091 5450 11351 13800 12181 12180 10788 3865 11190 13163 14289 3329 9364 12463
"37226_at" 5950 3300 5717 9155 18402 21114 19504 19000 2721 16068 20917 3456 9079 3769 3678 2367 18423 20772
"37232_at" 17016 3162 1231 3373 5027 16569 1506 725 6723 6057 4986 2344 17614 6931 4058 17934 18738 5572
"37254_at" 20107 15782 17673 9030 4391 20072 3590 2717 21155 4155 2735 5206 8275 423 3659 1325 19828 2120
"37278_at" 791 14274 2959 2353 19513 15854 3806 17696 6370 5078 20728 7766 16935 4833 1562 7073 19415 1291
"37384_at" 2083 4272 4039 22244 19768 22019 17879 16236 3066 4502 20838 3780 18935 20150 19821 4107 4222 22183
"37408_at" 20917 20454 18954 7575 1222 2592 331 1211 4926 2450 1807 6736 17596 7204 944 6796 3077 5881
"37424_at" 2219 13944 5134 6282 18959 19804 2721 618 19018 16833 2190 7438 10356 8019 1688 3839 3082 437
"37425_g_at" 19034 17266 5787 7679 4416 21235 1241 2830 1887 1421 2619 5232 3404 21761 5518 2782 4769 4152
"37433_at" 19318 9473 14454 21174 22113 21081 19066 9630 7980 22085 3822 8638 7894 3474 11713 17606 7261 10609
"37462_i_at" 18129 20598 16100 3170 21188 21462 2913 3668 3894 18978 1825 18839 6373 8461 1552 13820 12159 6064
"37512_at" 13897 8797 10628 2006 5382 21356 3776 13354 10459 11370 6556 6645 19214 7483 9771 14602 3805 5802
"37547_at" 6859 5890 9601 13479 12534 7785 10108 11147 15729 5077 10891 15668 2058 15486 4837 13113 14474 11630
"37549_g_at" 20286 18763 18156 4473 1041 19506 1355 850 7720 5353 5657 3662 6281 6756 1556 4480 21883 1494
"37566_at" 11410 7483 12081 11413 9787 5485 12123 13369 14178 10101 16596 119 2233 16899 14770 9440 17344 13056
"37577_at" 6175 14947 9763 6375 18615 18766 3375 2247 8775 19992 8279 18965 5307 3279 9536 15330 2687 3471
"37586_at" 5225 1584 14401 5964 18357 14687 18094 3081 5815 3700 9597 8955 16608 8550 11458 20831 18456 21194
"37590_g_at" 17441 21657 20589 22094 20036 17207 5372 10727 456 7841 914 4327 7984 2468 468 6752 5039 2199
"37652_at" 1146 19001 19438 6440 21940 15416 851 4980 2345 138 21947 2080 3007 7886 1215 3926 1551 2784
"37793_r_at" 19724 14161 4645 2912 18369 17826 2290 5930 20384 20024 1420 6454 21674 19321 10546 19085 1121 21921
"37796_at" 20054 12199 2366 8765 18569 8976 2050 16308 20730 2993 6632 2749 3528 22123 4369 19757 2024 5965
"37802_r_at" 12628 6769 13200 5243 13421 4341 14139 7645 1021 13420 8177 19416 18738 9022 1872 735 2044 8554
"37831_at" 2064 5329 632 1289 1067 19934 178 9199 837 20745 148 10558 21975 3161 11894 498 18604 3483
"37860_at" 14527 5428 4076 5552 8331 20166 1534 19332 21342 6569 5774 8969 6235 9676 9174 14604 2067 6525
"37872_at" 16491 2828 5808 1920 5377 19738 3955 1319 5165 16783 2866 20288 3230 4711 4437 1704 6836 766
"37892_at" 11207 7497 7394 14167 9918 5297 7391 12580 12872 14677 14579 13667 12883 14203 14278 10281 12537 14390
"37943_at" 20565 17601 17501 1122 2396 17809 612 5477 1009 2362 464 2966 2264 6900 5633 3768 2356 7031
"37950_at" 14606 17022 18539 8309 20118 16258 20435 17989 20969 5274 20051 9731 16844 4215 10005 16430 8678 3741
"37953_s_at" 3097 293 710 3003 6288 12561 5839 15902 8493 12264 19444 16807 6303 21478 6226 2603 3323 16778
"37965_at" 15087 13737 17444 11652 11379 6764 10024 16136 20848 20770 7019 17272 7664 20902 1110 15900 10994 17707
"37966_at" 20517 5606 1441 10746 9643 10554 8944 7383 4742 3727 15518 9539 21090 12835 13102 13275 11189 11904
"37986_at" 5399 13420 6512 875 3745 2056 21417 14656 3983 1397 2133 6775 1294 8038 869 20803 682 8957
"37996_s_at" 19878 12503 4035 894 21326 8959 5123 13806 17277 5486 21301 14555 7550 7190 7854 3204 20303 6614
"38037_at" 22063 19123 2340 13259 14432 13964 9521 12135 154 1753 14098 8170 7746 12365 16557 6080 11705 16621
"38043_at" 11958 3224 22274 4277 18263 15864 3311 4908 3569 15927 20300 3267 5735 21149 10188 20808 4236 21671
"38069_at" 18113 5814 19042 2477 1914 1545 1768 1819 4625 18049 1251 4594 4407 6629 3243 4944 936 1148
"38149_at" 3930 1435 723 15666 16719 11631 7246 15091 760 9041 15427 5548 13075 12998 14290 4988 16133 7717
"38157_at" 10747 19083 22259 955 3939 2326 2502 4015 22113 5967 4802 7000 19130 20700 11169 20492 2968 3087
"38158_at" 15823 14103 16722 4047 2590 3333 2664 4247 21239 17063 2732 17710 18979 5287 6823 15538 1543 2877
"38241_at" 8790 8402 15551 20047 6534 8819 8651 9376 1661 2434 15297 3123 2685 6785 14985 2117 17677 16194
"38269_at" 15379 13873 19645 4949 19300 4545 5461 3611 4956 3497 4603 18759 8989 6930 10288 14782 4293 4279
"38290_at" 22044 15747 20159 16853 11054 7905 11956 13759 2063 1338 21420 18884 3501 20962 21289 16532 13513 12981
"38340_at" 19340 16816 5680 1103 2454 4760 690 1705 11165 1808 9476 22068 9109 2817 19044 21979 4132 8013
"38398_at" 2964 12638 2347 1070 6323 3457 743 370 17882 6884 1099 2224 5601 2565 6059 17500 1382 19205
"38447_at" 15422 4492 17507 11522 14177 21256 3108 16834 3021 1054 22259 21429 10102 20420 7780 22168 17365 1417
"38487_at" 18933 2438 5654 15454 13839 7823 13769 14380 13309 13893 15239 14845 13039 17684 18105 15638 11792 15582
"38521_at" 18862 2365 5988 6296 22056 309 4974 789 21077 1675 5126 9175 735 18678 4671 865 6166 573
"38671_at" 17043 17437 17868 2497 6354 2766 20843 904 20700 19797 4068 8216 8216 2734 8696 19340 5763 4932
"38691_s_at" 22035 243 17245 16600 6578 5664 18142 8195 14688 13754 8169 16889 8675 483 4430 1226 777 6634
"38703_at" 15920 19865 2869 9396 6367 16518 5903 18591 8055 15627 7128 8890 19899 10569 6381 13425 4159 5015
"38707_r_at" 2396 4676 1980 9008 7128 16815 17323 19364 20838 15976 5941 18328 20403 9229 6665 3961 5207 19704
"38710_at" 15641 14167 5916 7095 20020 18611 3036 3230 19040 6910 6467 21104 21045 20608 9842 3330 3439 5386
"38766_at" 21251 15256 315 909 270 2116 19307 21292 20410 5820 4927 3787 18316 1272 18301 20404 17709 1615
"38892_at" 15297 21535 21899 10355 19959 1244 1585 1632 2660 1348 478 8418 6355 2751 3112 14977 5164 3164
"38918_at" 11347 6289 18098 1353 18191 1018 2988 3315 12129 692 3655 13060 1187 380 20490 8359 709 3436
"38964_r_at" 5213 17904 963 12663 912 15239 1835 10704 3772 15781 4022 19695 5697 1398 7309 5816 933 19567
"39248_at" 12214 4911 13248 1049 8049 562 16858 2414 11950 16828 3080 16665 21214 6744 5842 19148 1772 3931
"39249_at" 12373 41 470 1889 3043 216 2746 1865 14583 1579 3381 12167 13500 3122 2316 11355 17621 2172
"39313_at" 9854 17817 16778 17518 9101 6406 1961 16842 1375 10148 13323 1752 3594 11209 19379 15734 10157 3849
"39318_at" 9028 5563 19742 12730 11355 10785 7976 11319 13049 14070 17893 14607 14578 16134 13746 9862 12398 14262
"39402_at" 19450 22089 18439 10326 3028 7472 15385 7846 3438 20884 14819 10628 16420 4642 2004 20590 17187 12317
"39548_at" 13457 14346 5573 11951 11315 14344 4969 7286 4641 1321 14883 9288 17491 15191 15957 19309 9374 4775
"39549_at" 9883 8733 21918 17485 17567 9122 5913 6386 9517 6140 13665 13861 1688 14452 271 12924 16854 12523
"39582_at" 6339 9607 13171 11670 12762 5687 9323 10013 1101 3199 10735 7342 4182 12336 19015 2309 10677 15891
"39650_s_at" 20508 13824 11269 3217 20750 292 17998 14310 236 15666 21630 5096 6177 9414 21129 2303 3635 21271
"396_f_at" 2112 19756 16378 21146 19374 344 5611 1718 1235 3498 2461 6734 20172 6622 2606 3883 3454 811
"39705_at" 18733 4510 3793 21220 6846 21721 19087 17182 8422 17220 9455 18472 8947 20167 5821 4801 3922 19897
"39729_at" 17858 16113 10711 7091 5478 4746 15863 5997 18513 4667 6308 9265 9294 7902 6341 14625 6252 7777
"39763_at" 518 18250 14322 18576 10095 8904 320 16112 14597 10536 5170 12148 278 21261 22129 12228 11303 3099
"39817_s_at" 6389 6545 3233 5049 6402 17533 3458 3159 18452 5147 4418 18003 7692 9954 2699 18042 8280 4329
"39835_at" 5462 17736 20386 2985 20943 1848 5266 17862 20546 2219 3539 10032 17225 6512 7235 3138 17759 20381
"39854_r_at" 529 3746 834 318 1495 952 893 1136 18610 1727 591 3838 1198 921 20979 3009 6008 1926
"39891_at" 4438 20709 18938 3798 3616 1457 3707 1146 22264 6635 692 19055 4607 1971 5271 19771 19416 5468
"39966_at" 11289 21247 3237 21790 18875 17588 21487 15874 13890 20165 21548 20896 19371 11463 11468 21818 21694 21633
"40016_g_at" 3923 6077 3419 1337 20465 4979 1306 3125 15047 7046 2243 11017 4361 5652 8637 9384 3357 2602
"40020_at" 2721 14087 5157 1402 3057 676 2956 1695 12447 1150 1149 20218 8567 4212 3544 16537 3969 1717
"40093_at" 146 1557 1629 9651 21164 3363 1094 1987 14918 162 7243 15358 638 21098 4009 7196 1283 436
"40148_at" 14517 16138 8119 6188 1634 15697 1100 737 20610 6606 3547 18156 5497 1813 1569 13629 1638 1042
"40149_at" 5821 16230 21740 9236 20740 17713 3394 1053 4872 745 20684 5197 4014 1001 11948 5666 2074 6734
"40189_at" 19105 13859 19452 9097 7040 18421 18374 19370 7109 15829 9770 4784 9683 9102 9143 14494 8919 9102
