"inst_1000" "inst_1058" "inst_1161" "inst_1220" "inst_1645" "inst_2680" "inst_4444" "inst_5217" "inst_5580" "inst_6179" "inst_6939" "inst_6980"
"216368_s_at" 10443 7886 15510 10761 7496 8664 15007 9446 12610 6647 6324 12330
"216369_at" 7321 6908 14210 9871 9630 12318 14109 12478 11990 9002 7551 8098
"216370_s_at" 12537 9811 7686 12383 7407 12940 12908 9634 13858 7076 13870 12200
"216371_at" 8490 12211 5758 8270 7001 18152 17295 7139 8141 11803 9012 2981
"216372_at" 10723 13091 13678 8544 7882 8262 14851 13874 13384 11551 14543 13772
"216373_at" 9231 11429 8310 10572 8704 8992 13684 10807 9964 10770 12283 10002
"216374_at" 14640 7942 12419 3238 10188 16465 18800 9305 5051 17475 14580 10960
"216375_s_at" 6807 8129 3917 2045 6483 16394 1225 8277 7129 6632 7255 10105
"216376_x_at" 8617 10694 14693 8187 10413 12724 2726 11467 11186 10897 12710 8798
"216377_x_at" 8620 9244 10637 15411 10214 4998 4572 15410 13527 16405 17600 1209
"216378_at" 9753 12350 13360 10917 11621 12983 14806 8402 9897 9317 13876 7174
"216379_x_at" 4275 5335 5574 2888 4782 2884 1009 7771 6688 864 4312 5690
"216380_x_at" 1483 4452 6303 16274 5129 5273 6093 6077 15989 5930 18414 5764
"216381_x_at" 4614 13585 2652 2074 4979 4376 1339 6145 12821 17202 1625 17646
"216382_s_at" 6636 14291 14445 5395 14130 10322 14203 4642 10747 18481 14470 13273
"216383_at" 16010 18048 3232 21936 17584 15650 21351 5057 14146 17478 15321 18779
"216384_x_at" 17739 16895 19146 15863 18893 17426 18355 16818 18651 14191 20243 19720
"216385_at" 8520 12509 15108 12568 2541 18057 6458 2894 13951 13208 13652 451
"216386_at" 9338 10909 11355 7760 9737 11319 11380 10899 9017 10069 10662 10310
"216387_x_at" 3897 3462 6432 2040 2402 18302 22166 22263 14312 15421 6073 4261
"216388_s_at" 1867 6143 1541 2086 6808 6691 85 1906 1751 1179 5455 13694
"216389_s_at" 1465 1716 2616 14721 935 3306 2138 3496 2013 2535 481 4100
"216390_at" 14613 14092 14718 8541 10521 18047 12543 9949 11749 1367 9068 14535
"216391_s_at" 12166 7848 13129 11944 13816 12868 11249 13469 12546 9096 9094 13656
"216392_s_at" 4993 2586 5019 13125 4254 3562 6034 15018 5225 5788 5345 5299
"216393_at" 14197 14533 8402 12034 13374 12577 9417 13903 8393 13987 5878 7358
"216394_x_at" 9482 10599 11062 6329 9085 11933 11665 10562 8796 8575 9445 9218
"216395_at" 11869 6266 12610 9526 11241 10270 3563 11031 11993 11334 12244 10768
"216396_s_at" 15514 18159 17512 17714 17263 15747 15279 16677 16019 16113 16937 17395
"216397_s_at" 6004 3404 5596 5183 4251 7117 2902 15698 5684 6677 15320 16562
"216398_at" 14586 6377 8486 1924 12914 15130 7013 17498 1317 13142 7724 14837
"216399_s_at" 322 1290 579 16575 1422 627 3573 643 984 2179 414 232
"216400_at" 13215 8673 15201 9920 12458 11511 11069 13207 10093 2909 9897 9600
"216401_x_at" 13630 12909 14194 10437 10867 10708 14024 11525 1481 8483 11391 9373
"216402_at" 11585 10140 12601 4595 12924 13699 5094 12744 8263 15708 13832 11245
"216403_at" 12135 10314 12690 7952 9477 9882 10837 9442 10158 10674 10515 11164
"216404_at" 12054 8499 14214 6242 8276 5890 13725 12210 8403 11624 9134 1679
"216405_at" 12641 10786 12379 9928 10266 12031 13142 11791 12222 10483 9286 9069
"216406_at" 8858 6056 13117 8422 13013 3696 14747 7742 11599 11085 9374 9155
"216407_at" 8740 7013 3849 7479 8477 5489 5425 2864 17962 13708 15011 5195
"216408_at" 6878 7570 4582 9555 7138 11889 12367 11351 8350 12548 8344 7437
"216409_at" 13003 13200 14002 11017 10030 7255 14402 10950 9342 11545 8294 10490
"216410_at" 13818 8557 9508 7051 5629 6364 11166 13565 13630 11404 10059 2213
"216411_s_at" 16707 1079 3898 2849 18500 8522 2724 6335 4598 2038 6154 17439
"216412_x_at" 12150 7293 8631 11438 11518 12689 3434 12825 16199 7836 6995 13594
"216413_at" 14894 6552 9097 3414 9989 3320 10936 13879 8490 12510 2678 13407
"216414_at" 10199 11133 10733 11221 9673 17977 10443 12188 9453 11974 10099 11304
"216415_at" 10975 15407 11629 9229 6241 11728 14390 11337 11609 935 9054 12025
"216416_at" 14513 16215 11014 9230 6553 13034 14056 14448 10630 8230 9010 11786
"216417_x_at" 8255 13355 14290 20249 11471 20878 15471 7746 4002 14131 11273 7626
"216418_at" 9483 10275 11242 7982 9440 12340 14494 10613 11533 10717 7636 9357
"216419_at" 11562 11913 9546 5456 8148 11698 12949 9136 7147 2300 13163 11651
"216420_at" 13293 12714 12936 11445 9235 13612 10890 12494 8317 10121 9358 7024
"216421_at" 10408 12812 19817 10140 5724 9414 3672 20408 17231 17736 2739 3014
"216422_at" 5364 13543 18693 13624 17686 21413 17827 7833 18347 21802 4199 18950
"216423_at" 1204 6761 3529 6140 13948 2430 1927 1329 5244 11572 16844 14539
"216424_at" 7085 9936 11487 6211 9675 11053 11778 10781 8946 9694 10195 9896
"216425_at" 11115 10226 10827 7545 8463 4717 10961 11063 8649 8765 10225 12657
"216426_at" 7440 15593 8713 3473 8260 5108 6464 14487 11970 2192 13592 11669
"216427_at" 12102 10610 9614 7793 9098 11869 13777 12057 7975 4544 6931 11639
"216428_x_at" 7962 11576 13791 8628 6374 14146 11404 14778 11995 5760 9599 6892
"216429_at" 10078 5737 12723 11874 5923 10034 14116 13897 4473 12690 9125 13897
"216430_x_at" 11341 15246 11728 8756 11397 13279 12616 12227 11909 10935 9705 9427
"216431_at" 10385 15869 8843 12871 13190 10266 4190 11358 1023 7107 7376 7397
"216432_at" 9661 10073 8694 10693 8098 10731 10556 10708 8901 10101 9976 9664
"216433_s_at" 7137 5858 14383 9980 7034 9841 14597 8723 5926 12207 2296 14496
"216434_at" 7107 12936 10952 8980 7502 14153 4372 10869 10936 8203 10571 10227
"216435_at" 11654 14563 8369 12208 9193 10896 14509 13417 4419 11287 12817 9392
"216436_at" 14708 15597 13131 8891 9960 6204 12249 9783 19828 4887 5604 12048
"216437_at" 13541 8324 9803 14725 7718 4638 19179 11664 13007 3225 7857 13194
"216438_s_at" 15099 4033 17866 4248 15633 10980 15867 7274 13611 9609 16376 15372
"216439_at" 7132 11805 1599 4032 8491 7712 20770 16068 6330 4343 13962 14259
"216440_at" 14912 13443 10153 7462 7760 1256 4998 15049 13205 773 7616 4034
"216441_at" 7512 15432 8318 8855 6648 7027 10726 2853 6824 12948 8373 6567
"216442_x_at" 681 1577 4437 1333 415 18354 5098 657 775 14889 218 878
"216443_at" 13490 15762 9018 10052 7099 6805 6170 12030 9781 10794 14167 7581
"216444_at" 14139 11075 12154 3038 12497 12013 10529 9349 10231 11958 11140 13811
"216445_at" 14295 6067 8032 12281 12677 15141 12940 8215 7765 8562 10894 10528
"216446_at" 14146 7363 10067 7093 10090 14975 5207 14771 19815 14414 13321 7463
"216447_at" 9616 9756 13701 7824 9591 10010 10934 10780 10839 9957 10191 9893
"216448_at" 11879 7275 9629 9876 12187 12489 14272 10136 10886 8996 11891 10876
"216449_x_at" 3275 1521 4928 136 2166 2912 3811 2426 2443 4274 16632 915
"216450_x_at" 1996 2840 4283 1281 2965 17742 5288 802 2038 4550 1054 1599
"216451_at" 11137 14109 14148 6735 12825 14557 13598 5078 11653 13222 7612 12101
"216452_at" 8666 12831 15005 9629 9368 13709 11258 8781 10238 7082 11151 10794
"216453_at" 12173 6109 8681 14326 8100 6556 2423 5256 5234 7883 14355 8420
"216454_at" 9940 15104 13068 4436 11473 18138 14667 10047 17405 19547 5001 8329
"216455_at" 10581 10155 7742 9890 12886 12498 2204 12970 6580 8496 11596 12867
"216456_at" 10935 7566 10690 6680 11620 13703 6367 14215 9330 12103 7208 10307
"216457_s_at" 19817 19272 17553 18799 19747 15278 17739 18544 19402 17271 19499 19292
"216458_at" 13480 7658 11559 5441 7931 9528 13319 8031 9934 11532 9859 6913
"216459_x_at" 1319 12133 5654 15886 20382 21773 20654 5039 14007 6153 20786 8534
"216460_at" 6217 11304 15659 7519 6832 16941 13410 8318 11757 2318 13047 8122
"216461_at" 14039 14463 14304 12056 13236 13985 14367 13801 7623 12227 9839 5229
"216462_at" 12138 13617 15868 7600 13768 17687 7687 14855 12717 12750 2071 8200
"216463_at" 10545 12518 9867 10380 9852 12593 12716 10096 9144 3222 10847 12271
"216464_x_at" 12766 13434 14493 11563 6179 12524 12856 12890 11347 12061 12667 13269
"216465_at" 14051 15158 9254 8386 13835 14659 10935 7743 12968 12087 7317 8097
"216466_at" 9157 10899 13300 12203 9667 14322 14557 8252 10804 12678 8665 2789
"216467_s_at" 9109 6380 13994 11511 11183 4329 11003 13009 4476 1068 11276 11016
"216468_s_at" 7038 13525 13485 6878 6177 11905 13709 1553 4475 11517 3463 5377
"216469_at" 10380 11606 14955 10251 9077 9613 13885 10676 10541 12494 9841 9556
"216470_x_at" 12032 6307 11049 20471 13126 12143 15746 12127 12232 12176 8383 11369
"216471_x_at" 8050 15309 11738 10174 8219 10142 15145 13642 3808 11503 12134 12712
"216472_at" 3304 7353 1834 4584 11300 953 437 2714 9449 1628 9153 1708
"216473_x_at" 12227 12071 9704 9816 9968 4297 4502 2667 6966 3698 14415 1712
"216474_x_at" 7851 14973 15379 8791 13579 11426 9243 9201 8500 12667 4892 6143
"216475_at" 12929 6015 10296 11153 9863 12887 11617 12080 11677 1771 10266 13602
"216476_at" 6586 11488 12970 1307 7614 12367 15696 3443 2706 8578 9416 6801
"216477_at" 6447 9943 8094 11589 10947 10903 10569 11642 10401 12353 9709 9430
"216478_at" 11543 13719 10099 8105 6572 11890 11371 9687 7982 10154 10276 9971
"216479_at" 14986 16232 12663 3681 8218 21710 4241 13671 17891 19027 2972 12775
"216480_x_at" 19839 13121 15517 12466 14572 11660 15213 4614 18096 5322 8069 12561
"216481_at" 8894 15866 10839 799 6480 15595 16125 16607 6288 6755 2393 14612
"216482_x_at" 14667 8758 10272 6892 7947 14195 14546 2094 8230 9493 7414 7378
"216483_s_at" 16425 5314 19571 15780 15376 15437 9680 15341 6443 18295 17235 17074
"216484_x_at" 18869 20763 20089 20544 19471 20696 19234 18035 18417 19624 18257 15369
"216485_s_at" 12721 15272 4909 10083 12150 13077 9047 11384 11618 3398 7436 10411
"216486_x_at" 5830 831 1558 1184 1435 2836 8270 2568 1834 5348 2009 1193
"216487_at" 8624 11964 11682 12489 6546 11292 2757 11756 8173 9815 13707 7086
"216488_s_at" 16477 15539 16213 6611 13269 8102 16171 13624 5775 19340 11712 4554
"216489_at" 8203 5799 12290 7509 11959 13801 9539 10270 2691 15036 9922 6853
"216490_x_at" 8022 7022 1822 8838 1027 4634 5306 13490 15353 4031 12818 8947
"216491_x_at" 9708 10356 11449 10719 11589 12484 12778 8576 7618 11147 13997 7354
"216492_at" 13857 15015 9156 9207 13153 13431 14270 13446 5174 5664 13136 6864
"216493_s_at" 14014 15870 21923 22136 11159 15991 21502 10097 1272 21781 14949 2347
"216494_at" 10031 12116 9312 11830 13286 10865 10622 8692 11619 18033 8593 10197
"216495_x_at" 6512 15659 17255 4304 13813 16948 7492 3633 822 14053 9228 11363
"216496_s_at" 10679 11348 8753 8300 10356 12046 10670 11369 11109 8136 11912 8566
"216497_at" 11915 14901 16452 11588 8789 18235 2294 16975 13891 6228 7441 8850
"216498_at" 12321 15455 15860 10665 12967 18791 13246 14064 8662 8632 2244 12296
"216499_at" 15787 7081 19189 2029 11562 5508 19423 3374 4997 15099 1241 7954
"216500_at" 11911 10756 10594 7361 8691 14356 10705 9139 4428 2137 7808 11818
"216501_at" 9026 10989 11300 8020 9683 12080 12253 8281 9854 9768 10844 10479
"216502_at" 14811 11247 2723 8659 7461 17414 5250 13687 8472 3511 11474 8409
"216503_s_at" 21104 21352 21267 4974 21197 20207 20518 20063 18973 20718 20842 18619
"216504_s_at" 20360 18803 20687 19724 16648 22186 3463 3867 18180 19755 15435 20828
"216505_x_at" 5469 3854 5830 13737 5544 7661 9449 15123 14140 13623 15965 15029
"216506_x_at" 19334 5008 18625 16549 17066 21635 21984 15647 6855 20791 5372 19187
"216507_at" 6705 8882 13089 10978 9891 12075 4160 12012 5916 15193 14175 4556
"216508_x_at" 15618 5081 20801 17434 16292 15618 6910 7450 16588 19413 19936 19869
"216509_x_at" 15019 14250 20158 5192 15024 3893 19996 6444 13857 4939 17526 17247
"216510_x_at" 8121 14169 8365 8617 12760 6097 13159 9366 11323 5152 8312 11792
"216511_s_at" 21459 17684 20852 13509 18249 2410 18985 7175 19056 19474 20531 19710
"216512_s_at" 6292 12777 7288 12067 14264 11830 1639 9019 1471 4688 13523 14560
"216513_at" 14159 13067 14506 9560 11975 13204 12886 9332 2035 9286 12551 7418
"216514_at" 14824 9258 3235 8486 10125 14175 12096 11350 9306 3253 9076 13243
"216515_x_at" 15138 5342 20603 5079 16761 15796 18721 18917 17004 17315 15837 18428
"216516_at" 3430 13235 17959 13394 10796 4594 17865 19502 15464 16626 2087 468
"216517_at" 14805 6477 7891 5765 6745 9743 1640 10237 11147 15747 9018 11473
"216518_at" 11472 11430 9136 7950 9243 11515 12397 10903 9747 10767 10671 10320
"216519_s_at" 8303 6490 14709 8776 8037 9057 15321 5531 3218 20526 7172 14292
"216520_s_at" 5878 16896 17176 14536 15078 10959 16036 6545 8809 9589 16142 16033
"216521_s_at" 16816 2956 7251 13134 15938 17968 5391 7143 13389 16996 6420 16786
"216522_at" 6752 8094 6832 11759 11368 3412 16918 851 1007 4261 13834 14805
"216524_x_at" 3899 1647 17982 1474 5262 6832 4247 4572 2190 20567 2367 2136
"216525_x_at" 2227 3428 813 19993 1715 2103 2737 6605 2959 1823 6868 3796
"216526_x_at" 4609 2855 16702 16471 2361 8506 5954 5921 5252 16752 5010 4826
"216527_at" 4904 20292 19231 17717 17977 16814 19322 7103 17522 15987 19890 2019
"216528_at" 3766 15422 9785 10469 10679 6773 3813 17958 17578 18647 8442 7302
"216529_at" 12111 5810 11589 7838 9609 11111 11488 8615 12268 9040 12190 10302
"216530_at" 14901 14411 15780 11375 13476 14365 18189 4310 9412 6348 8548 12484
"216531_at" 14428 9084 6248 18582 7733 21961 21417 14368 11882 6099 14188 14757
"216532_x_at" 16656 5609 2814 21043 2695 6080 9331 16670 17676 6841 19931 16036
"216533_at" 8193 6249 13912 6958 13350 4823 4588 9008 11736 12859 11206 13549
"216534_at" 12436 14320 10354 8117 6308 9535 10630 8387 8291 8900 10138 12601
"216535_at" 7818 13459 12951 5762 7247 13802 13504 6723 10724 10055 9480 12306
"216536_at" 12968 9412 13058 5407 9479 13078 12497 12532 7876 8191 9676 11707
"216537_s_at" 7884 13871 4482 5933 13866 13836 15019 9243 2690 15553 12264 13893
"216538_at" 10931 7972 4994 9813 13960 9134 18695 17533 6180 16503 15003 14581
"216539_at" 7187 14389 11773 12194 13292 15117 10843 8947 12172 12169 12747 7927
"216540_at" 13265 8807 14096 9995 4211 13991 10787 14504 10618 15022 13481 8447
"216541_x_at" 12087 12254 11953 5889 7107 11711 8544 10981 11564 10460 8370 11636
"216542_x_at" 14224 7996 11518 7611 11295 12939 14566 14118 10727 7638 8437 10430
"216543_at" 12613 10037 11659 11920 13362 15059 12929 12734 9139 10135 11060 11379
"216544_at" 6572 13940 15259 12436 9913 2497 14872 8635 6500 10393 8846 13638
"216545_at" 6344 15828 9350 9504 14041 19602 14902 14575 11504 12673 3831 4111
"216546_s_at" 10671 12708 9043 6963 11049 16715 3424 4313 11697 10723 10408 3532
"216547_at" 3307 893 4114 13455 1972 7620 6237 15017 15181 7393 19186 3115
"216548_x_at" 20131 20912 21205 18143 19390 19919 17081 20867 18296 20312 19775 20260
"216549_s_at" 11907 15507 12279 7712 14246 19000 6221 12181 15145 9043 12271 11670
"216550_x_at" 1525 16697 2969 3762 21044 4552 3386 3138 6086 7129 4815 1208
"216551_x_at" 17804 18784 4246 1070 15950 16294 10181 20264 15971 15257 4581 6603
"216552_x_at" 14415 15394 10729 10011 13175 14488 10701 14612 8729 12493 3284 11232
"216553_x_at" 14067 16262 2399 14554 8765 18398 3157 20383 4274 19003 16296 15013
"216554_s_at" 17830 4692 18449 19108 15508 21490 18402 2435 14245 16124 3325 15489
"216555_at" 18513 4672 18186 18321 14789 15983 6965 17399 2544 5615 4722 19504
"216556_x_at" 1963 12443 17325 19564 1336 17663 16551 15563 16822 15141 2711 4998
"216557_x_at" 6316 6248 13657 10104 6072 14081 11664 10559 9953 12443 13351 12544
"216558_x_at" 6457 10041 12652 9075 8538 11595 10657 10944 7312 12927 10839 10476
"216559_x_at" 16676 17550 16668 5093 15932 8680 17039 16973 15704 15130 18789 18287
"216560_x_at" 10604 14662 12486 9836 11751 12350 13374 13820 10974 8673 10218 9912
"216561_x_at" 12288 12084 14908 10321 7592 13334 14655 14402 11873 10092 13889 7696
"216562_at" 13921 13867 14991 5979 6685 14312 13215 3271 11384 14877 2852 7781
"216563_at" 5032 4757 3629 15497 970 15592 1029 746 1984 4172 3777 3274
"216564_at" 6970 7539 11876 11548 10175 12181 12965 5770 12013 18909 9075 12609
"216565_x_at" 16043 4087 11797 1999 14487 19830 4872 4370 1610 928 20588 18658
"216566_at" 12571 8642 15933 8499 13989 12421 12008 3804 4713 1891 988 2674
"216567_at" 14651 14209 14608 10441 12166 14973 12755 9230 7579 8215 11908 12257
"216568_x_at" 15576 3658 13608 6253 14858 13817 1440 19118 18496 9094 5651 18396
"216569_at" 12366 10968 11917 9967 9274 9944 13553 9966 10560 11511 9413 9192
"216570_x_at" 18152 19343 17787 13889 16762 15439 15501 17774 14744 19631 19112 17434
"216571_at" 13366 8638 9121 10288 6885 12282 13753 10282 9674 8374 10382 13259
"216572_at" 13715 14960 15373 12022 10549 18918 14406 12702 11997 11778 12812 7456
"216573_at" 13891 11740 14536 9657 4989 19560 14884 9464 1273 10036 14575 14093
"216574_s_at" 5586 4133 18953 18062 14763 17288 10079 17111 17752 20069 17095 16633
"216575_at" 12416 10593 8837 11525 12225 14674 13272 6530 10794 13011 8145 12419
"216576_x_at" 11649 15269 13688 9932 6352 10379 11253 11826 12523 10874 7944 7573
"216577_at" 11752 6448 5698 7583 7365 1254 1033 4854 10074 19521 11235 12197
"216578_at" 13319 15729 13463 10998 6463 7702 14353 12448 11478 11471 14576 12970
"216579_at" 10963 6494 14072 6523 10035 18659 10513 12941 11902 13297 10448 12866
"216580_at" 14072 16370 14689 12456 517 3858 1291 20600 6067 3091 19562 17664
"216581_at" 18834 16103 8059 5045 19132 10692 14444 19982 1676 11779 18629 5374
"216582_at" 11546 15721 18888 7485 10800 21507 19493 14107 15681 14634 5222 1910
"216583_x_at" 15617 4766 19096 13908 20413 16064 5524 7374 6527 7764 4003 18749
"216584_at" 10049 16079 3203 5673 11963 16438 11434 14716 11066 11732 13485 14168
"216585_at" 4810 13294 15300 3670 8142 13562 11444 11437 2429 11560 465 1028
"216586_at" 12399 9229 10452 10540 3519 14161 8819 14111 2555 2099 13478 13788
"216587_s_at" 6260 8732 10564 19309 12297 11445 20601 13245 11345 11211 11268 10219
"216588_at" 7803 7650 18891 13692 10050 9262 8714 3170 20749 20291 2974 19578
"216589_at" 16546 14262 12899 5180 3480 2115 16657 19987 14454 19414 1459 11223
"216590_at" 7204 12049 11038 10363 9064 10603 12801 10956 7929 8197 10873 11166
"216591_s_at" 17063 18308 4831 20083 4754 5448 8603 6875 13299 5924 18544 16358
"216592_at" 13170 7287 10160 6302 14007 11175 14893 5539 11009 10837 9131 6831
"216593_s_at" 20121 16817 20249 21576 18551 19500 19891 18416 21054 20878 19598 20105
"216594_x_at" 680 17557 10760 17859 4643 4547 3307 5671 6543 11114 2095 3147
"216595_at" 11077 15692 8917 15972 14812 7275 20632 15072 13130 13625 5451 16407
"216596_at" 14179 16127 15849 12026 14015 12030 15959 14757 11056 13328 14654 14617
"216597_at" 13839 9666 7961 6751 6502 13570 11374 10775 11476 12099 2065 7452
"216598_s_at" 14879 13832 22282 5375 6920 22274 14948 14104 11570 22283 14971 7863
"216599_x_at" 6638 8105 10400 11800 10360 12696 13953 11859 11104 10006 9344 11435
"216600_x_at" 12176 15442 17138 8942 16348 18704 1951 15103 514 14042 5729 6132
"216601_at" 9729 12550 8786 7135 11727 10778 14334 11532 10229 11107 9777 9500
"216602_s_at" 15598 19488 20693 17983 15815 17691 8625 18093 16186 19437 20733 20667
"216603_at" 13225 15330 12620 7222 12571 6590 10646 12274 9753 11630 13035 12104
"216604_s_at" 9160 14774 4070 6668 5463 1523 15297 2387 16541 10706 17155 5094
"216605_s_at" 12907 7799 14871 9087 11800 13423 13911 9709 10847 4466 7584 11683
"216606_x_at" 18386 18383 20405 2264 2769 6703 15735 15982 13546 4533 21327 18676
"216607_s_at" 17818 4914 20491 16224 14680 19330 16315 17138 15013 19820 20369 17402
"216608_at" 6592 13566 14115 10771 10898 11438 10904 8304 10921 1264 7081 9447
"216609_at" 15280 20235 7421 2840 4134 20692 15515 2898 6658 18706 16752 5578
"216610_at" 12966 14481 10759 11271 13145 15050 10731 13667 12529 10662 8003 11324
"216611_s_at" 6787 10330 11378 10928 9499 14119 12566 10721 7554 9993 10026 9720
"216612_x_at" 8723 14435 8508 12839 12258 12016 14898 12676 7983 3927 12398 10861
"216613_at" 7415 6442 8004 9745 11477 12245 12974 14045 7436 1821 10841 7509
"216614_at" 3090 8119 5639 2017 10725 929 2022 722 2712 5144 14508 13660
"216615_s_at" 14518 8575 2298 6121 10284 6016 2356 15133 19243 1348 11823 14656
