"inst_593" "inst_611" "inst_864" "inst_972" "inst_1008" "inst_1066" "inst_1169" "inst_1228" "inst_1653" "inst_2688" "inst_4452" "inst_5225" "inst_5588" "inst_6187" "inst_6946"
"200726_at" 5202 15601 6544 18043 14458 20128 18230 7343 16012 7542 15843 15720 16603 5771 19044
"200727_s_at" 18017 18970 19821 18632 3486 18862 15630 4072 20231 6946 15750 21857 15982 3861 18169
"200728_at" 8560 18884 19522 17050 3718 17680 14850 17903 16380 7117 5744 6564 6539 5793 17107
"200729_s_at" 2395 18744 6470 15592 2885 19124 16821 5037 3510 5556 4650 6572 6266 5804 20244
"200730_s_at" 3174 4012 7559 4072 3960 4187 2725 6808 21794 7431 4969 3293 5612 1820 14272
"200731_s_at" 19301 2077 5084 17786 2019 20306 19076 16133 19984 21045 16711 7112 4478 6717 13547
"200732_s_at" 3772 4681 5088 5426 17279 17710 15437 21010 17659 19314 3851 14864 16131 8203 17780
"200733_s_at" 411 1823 6245 17404 15060 20073 15564 4892 2164 16759 1477 2073 14111 2077 19015
"200734_s_at" 8459 13529 5576 18994 13555 18253 16201 2090 14403 18470 18559 18621 14978 12127 2367
"200735_x_at" 16756 13775 12423 16677 7188 2542 4352 7124 4105 11434 11446 15189 8592 14283 12407
"200736_s_at" 13755 12489 12974 5940 7157 8568 16205 4034 7936 17071 15315 13997 9986 18259 10355
"200737_at" 3319 2277 1787 2890 2896 3956 14081 4170 15958 4768 6744 675 2927 5514 16256
"200738_s_at" 6352 2745 4430 3631 3271 1865 3783 17709 3496 7726 9438 4325 5329 9216 12810
"200739_s_at" 5661 14753 3186 17605 18332 17327 14540 5685 16865 5432 18829 16646 4467 11755 12912
"200740_s_at" 18971 17458 19014 17596 14639 16459 18537 4648 13344 7270 9728 16375 14501 8139 15680
"200741_s_at" 17394 4041 18640 16698 7031 17518 14396 15440 13210 11310 11310 16119 8404 14144 2642
"200742_s_at" 4865 2549 1375 3200 1979 1279 1601 15419 2543 6251 16948 19929 6329 6164 15531
"200743_s_at" 2384 17244 859 1311 15524 19090 14760 6010 1306 7923 7172 3471 16852 3169 16408
"200744_s_at" 6726 15585 5839 5894 15740 15868 14779 7420 18303 9125 16753 6263 18744 8212 17282
"200745_s_at" 6873 20865 6973 18668 16782 18357 4137 15615 1999 8085 6181 3703 13930 9558 15470
"200746_s_at" 17304 16685 3883 3896 17214 19801 18894 6780 16245 7433 7827 4502 17095 8371 17455
"200747_s_at" 7326 19401 5487 1495 20067 17209 2096 15691 18141 9383 9682 15403 6049 8914 14401
"200748_s_at" 8801 4902 8697 5441 3943 3026 2020 16378 14121 3835 11500 4983 5279 4529 13395
"200749_at" 1667 14323 5781 16444 13470 19576 18661 1812 2792 16245 4839 4999 4452 8585 17022
"200750_s_at" 17652 16226 18976 17365 3603 3628 15853 6405 14496 15772 11376 16848 15393 11190 14392
"200751_s_at" 5124 15063 7728 19070 2378 4376 14394 3865 16128 5232 9430 6651 6408 6473 16705
"200752_s_at" 20169 14942 7273 2697 18438 20964 20866 16012 17093 8308 4750 6143 14573 5459 16483
"200753_x_at" 7381 14926 8726 16435 13313 15937 18687 2895 15073 7214 7324 15943 15119 9197 16508
"200754_x_at" 17690 16721 18913 4972 13491 16852 16704 16203 13511 8862 9422 16484 14100 10757 14053
"200755_s_at" 606 132 2404 1410 545 662 13626 2906 14173 4047 4165 2071 1278 1898 1519
"200756_x_at" 564 1816 898 4825 642 584 21037 5457 976 683 8015 845 374 1088 542
"200757_s_at" 1213 1005 1254 520 1169 1310 3135 15517 2249 5437 5734 1117 2085 3214 1081
"200758_s_at" 7411 2574 1924 1977 14821 3074 3788 17319 16635 17943 16340 17547 13682 8897 15533
"200759_x_at" 8920 16680 2822 904 16767 3842 2822 17863 14003 18552 1468 4901 4399 10487 18977
"200760_s_at" 5880 5512 4073 4026 3267 3849 15887 6264 1334 3987 4332 5856 3864 3845 14466
"200761_s_at" 2179 2236 2519 4365 2216 1254 3412 2797 1837 2004 2996 3494 4901 2826 15811
"200762_at" 3205 2543 1193 1455 13584 860 1560 1387 3868 4884 3895 2798 2283 7445 17051
"200763_s_at" 19445 4078 18655 15763 7463 17690 13566 15269 13536 11444 11455 6547 6428 14292 12314
"200764_s_at" 5775 3790 2035 1139 14172 18209 7168 14285 16569 7067 18798 6542 2958 6430 16695
"200765_x_at" 8121 15931 6488 3793 15284 3634 1628 12162 3360 17515 2758 5209 5106 3784 16660
"200766_at" 20450 4964 9304 1657 18914 16089 20985 668 15660 17574 15327 6194 16949 1429 15078
"200767_s_at" 19905 16128 4811 1835 15105 17946 20701 20906 17848 18003 1264 7467 13215 11961 16358
"200768_s_at" 7898 21277 21503 21182 21325 20988 22225 21087 22188 22010 21506 20786 21074 22097 20678
"200769_s_at" 5569 20653 21836 21309 22096 20831 21659 21927 21022 22204 22079 19700 20757 22103 20265
"200770_s_at" 6806 14618 6125 749 20034 3570 2563 20067 3994 5456 6139 5114 15752 8232 1923
"200771_at" 5376 5283 21026 2205 15559 19880 18792 20201 3809 7367 2713 4189 2572 6308 15121
"200772_x_at" 17897 16305 19418 5540 14241 17190 16056 7460 17492 18435 15061 7058 14339 14261 13644
"200773_x_at" 7471 3546 20005 5701 14428 18503 14916 6946 14959 17190 9389 15065 14225 18594 13268
"200774_at" 3399 16486 7755 5165 15992 18502 17371 5445 16114 16394 5010 15018 13678 8940 16813
"200775_s_at" 6559 15113 20108 5853 13038 16184 17992 16294 13870 8810 4465 16760 17298 7701 13959
"200776_s_at" 18828 5056 18834 5381 2459 17794 15659 5516 15207 3603 9305 6706 4498 3591 16169
"200777_s_at" 6828 14805 19959 4903 13597 16394 14454 7423 3706 4593 8070 15100 4913 4797 16590
"200778_s_at" 5836 13636 7182 17063 2604 18221 15689 15668 2067 8445 15904 17946 6144 4934 16141
"200779_at" 21184 21044 8137 5898 16731 3038 20314 20390 20015 21558 17970 19662 18364 21263 19369
"200780_x_at" 7067 5346 9177 5507 7368 4357 3443 18301 2325 15935 7428 6496 6104 9631 2813
"200781_s_at" 17613 14705 19596 16403 7329 16116 14503 15444 14241 11360 16844 16288 8493 18892 2472
"200782_at" 6680 13510 8920 4771 14495 16888 3420 7244 14851 4002 7039 6535 3156 3855 17109
"200783_s_at" 2835 21265 19920 19593 17466 20089 20326 6951 4038 20208 17847 15983 14944 20796 16682
"200784_s_at" 15720 9139 16495 11233 6578 7406 8716 8889 6923 18272 21018 12524 10342 152 11089
"200785_s_at" 20688 20638 18203 13036 6326 7064 5051 8875 11951 14808 21988 7790 10303 2978 4473
"200786_at" 7821 4969 6409 5052 14116 1925 3517 7374 3197 8531 7569 7415 4426 8822 13135
"200787_s_at" 9235 19127 5607 16810 17160 20891 20266 19218 19518 18132 3872 16647 16999 10797 19274
"200788_s_at" 20581 18909 8730 5116 18533 21233 14049 3196 20011 8280 9031 19310 19106 8762 20215
"200789_at" 7306 13902 4669 1394 375 1364 17662 16782 2267 20014 21902 4000 16148 10082 16636
"200790_at" 17135 19051 7701 5743 16803 4116 21158 17705 17647 21138 15837 16516 15199 20636 17400
"200791_s_at" 7368 3589 2341 1722 13357 3602 4203 15550 3073 6909 6990 3341 5682 3506 13899
"200792_at" 7959 4476 7987 16735 15804 16320 15502 17276 14368 17061 9201 7410 13889 11325 14460
"200793_s_at" 4547 3712 1473 3086 3348 1001 15625 4465 19050 7422 5625 3935 3573 5833 14929
"200794_x_at" 16848 16081 8946 5435 16639 18248 18074 6388 15310 5863 9266 5777 15327 6598 14709
"200795_at" 8200 20581 11677 8126 2192 15230 10324 9470 6479 21327 10584 1459 19900 14852 4574
"200796_s_at" 712 5121 3254 18839 102 679 1416 6394 16861 401 4081 16876 1356 1129 16149
"200797_s_at" 1840 2312 2293 746 2782 1229 14450 3385 3802 6383 249 1807 1604 2838 1038
"200798_x_at" 1024 5052 4011 1605 2232 2608 2744 2367 13337 1042 256 4078 3107 1331 14096
"200799_at" 96 9 76 57 40 18 6653 4 13 9601 23 61 154 12522 12
"200800_s_at" 2 2 19 12 14 4 1 1 4 1 2 6 5 1 4
"200801_x_at" 17629 4869 12253 15840 7402 3542 14881 16970 13320 11279 11284 15839 8370 14114 12076
"200802_at" 4223 3470 2347 907 2681 958 17490 15393 4087 19779 4067 4663 1799 18450 1521
"200803_s_at" 7914 3809 9152 16629 2298 17576 15393 5827 14146 7731 8919 7404 4059 7639 13291
"200804_at" 8116 16548 6339 4755 15816 4020 3349 17214 13947 15247 9226 6841 5311 9024 14642
"200805_at" 6067 21073 1769 3154 2391 2702 1678 3542 13172 8969 3429 1639 1654 2473 13051
"200806_s_at" 763 1413 2026 1778 543 760 356 662 245 593 2656 1163 1268 3313 418
"200807_s_at" 2001 1377 8779 2038 2795 1713 633 1220 858 7193 8050 3947 8385 14127 917
"200808_s_at" 18211 17255 8873 17435 17496 20996 18035 20748 19691 19675 19389 16761 17280 19418 20019
"200809_x_at" 8627 14911 8628 15867 7512 4070 2753 7083 3140 11298 17765 17830 14399 14132 2871
"200810_s_at" 6120 3357 9231 17720 16907 3875 18889 3783 13621 16861 9413 5364 15639 12164 14433
"200811_at" 6442 17553 5801 17794 15529 16342 20229 2015 14270 8366 9379 5532 5542 6724 16559
"200812_at" 17924 15421 5353 5136 14854 3191 13835 2401 15015 3938 5068 6809 6430 5135 13735
"200813_s_at" 3308 19485 2280 18359 1171 2276 13997 4057 518 5607 4664 3961 3925 5156 14120
"200814_at" 9182 16645 4644 4319 17577 1764 16381 7067 16699 15659 16536 16324 13559 9035 14712
"200815_s_at" 19592 18232 8488 17018 19408 18227 14471 19205 15037 4533 16286 15716 17973 2960 17097
"200816_s_at" 5733 3767 3543 2046 1360 1235 15912 7578 3924 9250 8551 3012 13260 5263 13709
"200817_x_at" 19402 2169 12340 8836 7123 15786 7568 7232 2423 11295 11293 9810 8387 14129 2482
"200818_at" 16674 15720 8623 18451 17308 3343 18032 6401 16278 16802 17444 15548 13240 11657 13567
"200819_s_at" 20483 14722 12217 17136 7372 4228 14313 16032 13466 11384 16060 7407 15048 14241 12899
"200820_at" 18724 17102 6720 16108 13722 16583 15759 5630 16010 18548 16034 16338 12720 10342 15264
"200821_at" 7822 16470 8911 2735 13039 2796 17778 7453 3832 2283 5239 3353 15325 3566 15122
"200822_x_at" 19294 18126 19904 20372 3549 19424 13782 20221 16935 18814 19588 19857 19778 19019 16128
"200823_x_at" 9189 3161 19678 5671 13471 4115 1359 3758 2273 6916 3786 5990 5141 14320 2678
"200824_at" 21243 4194 18379 6440 11600 14587 16316 6099 8888 8653 17424 15927 20428 18026 8244
"200825_s_at" 71 76 94 40 60 46 448 115 1617 39 31 49 103 32 23
"200826_at" 20068 16482 7926 3271 17652 1936 3372 16249 14457 16584 15730 18707 5950 11783 12476
"200827_at" 304 15803 423 725 641 441 706 4429 319 1631 655 623 583 174 810
"200828_s_at" 5265 18342 7569 5139 13226 18054 3557 17978 13177 4223 19873 16442 12748 2885 15496
"200829_x_at" 6346 13901 6186 15855 14761 16097 16817 5306 2065 3432 9075 4874 13462 3892 17493
"200830_at" 6182 5579 6970 4630 2643 3271 15990 6295 3800 2267 8335 5022 4664 4573 15359
"200831_s_at" 1477 3347 2355 718 1343 2226 20471 18725 1119 15399 18540 1845 2467 10638 1993
"200832_s_at" 4236 4824 5315 712 3566 16890 18418 18180 2611 16955 4853 2381 4197 9513 2926
"200833_s_at" 6737 16509 6187 4693 17139 18659 16615 16439 17304 7211 7550 15461 16766 7088 20324
"200834_s_at" 16701 14782 19333 5912 13777 4094 13819 15313 14417 11334 11333 6909 8444 14173 2727
"200835_s_at" 12356 10697 5757 20147 16406 1603 21968 21165 21055 20401 5363 4453 1556 11366 1995
"200836_s_at" 3501 14388 19747 459 15784 614 19475 3255 21780 22197 17761 3623 1452 1025 519
"200837_at" 4370 13678 9018 18443 14944 17152 1507 6071 13249 8148 8326 6341 12762 8106 14745
"200838_at" 6186 14043 6549 16347 17514 18301 3116 6418 18394 3313 15054 17492 18073 949 18371
"200839_s_at" 18094 20386 19039 17782 15909 19119 2250 6914 17037 3922 16099 17019 15271 2138 17553
"200840_at" 7864 14880 20562 16743 14896 16884 17738 7092 14841 9436 8780 15286 6306 10788 15726
"200841_s_at" 7702 17744 2691 17026 811 2194 15450 5146 2620 19246 8903 6568 3898 12145 14124
"200842_s_at" 2132 17822 2686 2855 14793 16483 16688 7011 2391 18200 5212 3278 3609 12284 1588
"200843_s_at" 6768 2176 2803 3953 2760 1135 14549 7042 1810 19514 4397 3698 4121 19146 12738
"200844_s_at" 8209 5614 5690 3507 3322 1934 13687 5064 2950 6313 6414 3350 2430 7758 13721
"200845_s_at" 6028 13986 4605 1367 2866 2361 15528 5660 2881 7109 7120 3505 3912 7849 12890
"200846_s_at" 17088 16135 6602 17589 16191 17174 15536 4893 17419 18719 15702 15273 15293 11289 16735
"200847_s_at" 774 1566 1969 2150 1423 264 1301 737 1188 1743 1346 1278 1103 1580 682
"200848_at" 1993 20666 5849 5847 16574 4194 14015 18307 3816 8580 3249 3495 6442 9073 15621
"200849_s_at" 2202 14940 3672 15800 18225 2351 4253 18100 15887 3360 6800 6795 13429 8485 16852
"200850_s_at" 3560 2760 5395 3470 15780 2962 14745 15786 14328 17303 6524 4558 4477 8323 13306
"200851_s_at" 17693 5692 8885 17300 15196 15678 14771 17015 14820 4155 7981 17506 16779 5208 17253
"200852_x_at" 19706 16821 5846 18633 19292 2644 2956 19190 20583 16025 6460 5808 16854 18949 16731
"200853_at" 7772 15802 19176 17475 3266 3995 14753 6050 15201 19014 16681 18594 15756 20227 16077
"200854_at" 2520 14428 4569 1392 13087 16199 16219 20034 1845 6334 15558 7444 14155 9708 13989
"200855_at" 6503 1392 665 1820 387 2314 1829 2035 21176 16993 7303 18722 5701 6629 19674
"200856_x_at" 812 804 2411 1694 15843 3908 18496 1311 2756 3893 5076 4623 4163 5990 21707
"200857_s_at" 5128 19589 1703 2680 19827 20932 18619 6354 14056 15459 5546 1778 2194 6263 15576
"200858_s_at" 18134 4363 7879 16766 3673 4171 15249 3289 14875 7210 5148 4399 12814 9598 15653
"200859_x_at" 2396 3404 3005 2178 15569 2806 14195 17647 15219 6695 3172 2406 2582 8414 12982
"200860_s_at" 3511 13697 4083 3006 2555 4240 15316 17550 3950 16374 7196 5239 4165 8433 15633
"200861_at" 5943 4235 1633 1130 16295 19145 15963 6933 1488 4994 6700 3404 5776 5142 18058
"200862_at" 593 15890 20190 3188 17486 945 16221 18281 15297 17722 7513 17240 18468 18519 19035
"200863_s_at" 17725 5639 7340 4602 15043 16630 17896 16744 14718 9242 15559 17485 15007 9460 15303
"200864_s_at" 3971 2756 5791 16260 13670 15840 18898 399 13760 4348 3338 2558 5352 5332 19480
"200865_at" 13435 5772 10903 12992 12519 12634 6623 9205 12018 339 17273 7675 10357 14531 11563
"200866_s_at" 4021 13605 2317 4225 2799 16367 14416 6828 2451 3751 6847 4599 2631 6229 12284
"200867_at" 6013 14841 5056 3180 14835 3002 19353 5913 14657 6911 18810 5123 3508 2728 12054
"200868_s_at" 16763 5482 6100 2413 13273 3194 1185 4496 3370 2442 9717 5716 3407 2735 1440
"200869_at" 19352 15610 18777 17522 7303 3681 13560 15778 13927 11320 11319 7113 8417 14152 2312
"200870_at" 4940 4422 6743 4609 14574 3957 15720 1811 3017 4607 4586 3776 4413 6272 15573
"200871_s_at" 3321 14594 7675 2567 2070 18757 3276 4822 1766 7145 7360 3259 4005 5102 12663
"200872_at" 19105 16790 9266 5561 14319 17257 2813 16391 3811 6922 11286 16449 5028 6910 12905
"200873_s_at" 360 3943 5240 5269 16213 3141 15205 5140 13944 9361 7200 4372 5310 10867 12568
"200874_s_at" 5859 19487 20722 19703 21369 16803 19213 17258 21487 19615 5520 18380 15979 18409 13516
"200875_s_at" 21504 19941 8061 19330 18604 19020 20558 17685 19891 20555 9396 18462 18201 19985 19835
"200876_s_at" 8631 5345 18663 4437 13343 16792 16193 5755 3613 4748 7782 4636 5191 8492 13282
"200877_at" 3243 14172 8728 4655 3063 877 1732 1889 1162 2829 6020 3950 3123 5888 1659
"200878_at" 4964 20012 1573 850 17043 1015 15013 4091 3000 21630 2785 2419 13474 2775 12238
"200879_s_at" 8075 16206 1661 6969 2817 6687 13020 20997 4881 11623 21946 7741 1031 17086 11705
"200880_at" 87 34 57 75 56 42 18 19 22 15 90 45 72 39 57
"200881_s_at" 171 47 268 384 214 96 29 81 91 28 330 173 277 88 102
"200882_s_at" 8125 3776 5575 4481 13596 16415 14560 6774 2856 5376 7742 4221 4687 5864 13521
"200883_at" 3390 3247 7674 17624 13203 3697 14863 15301 3545 5383 15781 3818 2945 7218 16733
"200884_at" 8314 3813 19668 5000 18056 3750 3316 19812 20323 6951 17257 20397 19962 10027 21435
"200885_at" 17688 14362 5286 21738 18048 17073 17254 5049 19326 8571 20467 17283 3714 18375 15657
"200886_s_at" 20147 16247 7677 15638 15897 3780 4247 16442 14676 8302 17288 16928 15112 11129 14729
"200887_s_at" 6245 5002 6911 1897 13381 4330 13928 18378 3061 15627 6670 2053 4042 3629 16714
"200888_s_at" 7910 16653 19171 16348 14461 18163 14262 3683 3879 8284 15279 5587 13579 12365 13689
"200889_s_at" 104 384 420 562 366 173 14720 2437 1933 3217 3315 607 1043 1256 564
"200890_s_at" 342 278 351 205 117 189 14701 520 1223 2977 2026 464 570 1394 484
"200891_s_at" 311 131 1462 1243 695 603 3650 6343 3929 1909 2021 2065 4860 1300 1903
"200892_s_at" 19891 2627 7430 15745 17479 16032 17121 15528 19962 8127 17548 16486 16112 8671 20156
"200893_at" 19375 18271 8619 15937 16042 16798 18821 5710 17327 15433 17661 18084 15564 11562 18984
"200894_s_at" 2067 1635 775 867 1909 610 184 296 902 281 764 938 1716 426 2659
"200895_s_at" 138 1484 2408 1046 2161 1519 101 67 1260 113 311 1894 1963 84 2584
"200896_x_at" 18501 18402 9256 16490 14612 18097 17743 6267 16591 18857 8832 18001 14893 18928 15077
"200897_s_at" 3122 3856 2645 986 1705 1576 11797 6162 2167 19412 5711 2809 1878 2733 16099
"200898_s_at" 1551 17893 320 3081 799 496 82 4542 368 572 3989 617 3931 105 12894
"200899_s_at" 1122 15400 3319 3915 13410 3519 2294 2225 1849 2544 5861 2964 4145 1133 14634
"200900_s_at" 19679 20469 20798 19732 13033 20309 16999 21431 13724 15785 18296 15997 13691 12234 18672
"200901_s_at" 18187 15376 4804 16944 16659 16287 17905 3629 14653 18725 16088 5428 18393 10084 19341
"200902_at" 803 13995 4345 3166 2705 15677 19054 3584 16357 6811 7658 3071 12974 8496 15221
"200903_s_at" 5627 14748 7468 5124 15682 16934 14346 5876 14495 17880 6087 5831 5194 12195 17411
"200904_at" 2103 19183 2467 2459 21578 828 3300 5264 20671 20411 4306 4435 21129 8728 272
"200905_x_at" 7700 16866 6571 19361 16887 18905 3943 7079 19481 7516 8269 17414 15215 8049 17465
"200906_s_at" 21692 1168 2895 526 900 770 11054 19075 1777 21249 1984 4734 2098 5737 1570
"200907_s_at" 9130 5386 790 421 1318 1028 10913 19687 3998 13362 4062 2191 2731 15147 15322
"200908_s_at" 8461 14839 20043 2344 2793 1779 13879 4952 2308 19879 2275 18996 13822 11381 15885
"200909_s_at" 18170 14691 8166 16525 14050 3445 15350 7136 15363 11344 11351 4957 13193 14192 13233
"200910_at" 4343 14158 5294 3563 14700 1591 1014 1828 3371 2415 3098 2874 4203 3204 2491
"200911_s_at" 20307 21487 22212 21952 21094 22006 2584 16355 22001 4312 18664 21895 21141 2532 21855
"200912_s_at" 2489 3700 3903 1958 2949 2164 3444 2567 1498 3527 5414 4234 4124 4167 12797
"200913_at" 17188 16066 20693 17405 21148 17418 22015 20719 21682 20125 18715 16416 20520 21123 18178
"200914_x_at" 8293 2092 6567 18469 20018 19596 19446 3661 15231 8541 5382 6443 13769 4102 18957
"200915_x_at" 4293 3099 8395 4925 15247 18264 15470 4945 13766 6208 8462 16035 14593 6542 18641
"200916_at" 17498 19462 5928 19541 16155 18517 14816 6891 17813 17865 8622 17809 13435 12121 16246
"200917_s_at" 2871 919 3283 21300 121 204 16696 1568 1592 6315 3152 20227 5043 522 465
"200918_s_at" 7387 2843 3097 1414 2876 1178 15014 18338 14259 6661 7789 1793 1812 5175 1025
"200919_at" 16992 19816 20184 3208 13917 21170 3990 20386 18687 20423 18068 3372 15737 19462 15892
"200920_s_at" 18667 20247 5893 18067 20382 16255 1139 18333 3804 5809 7615 4573 14134 1211 15980
"200921_s_at" 4420 17406 4874 2163 19201 18584 2346 19771 2039 3293 9699 4815 14136 864 18193
"200922_at" 4117 15924 916 2823 1766 3132 1036 4061 3474 4913 16793 4773 5582 3607 1607
"200923_at" 6886 16382 1864 982 21613 11277 8217 2935 15776 14911 8468 1213 13730 17824 14760
"200924_s_at" 3835 1380 3372 886 1582 449 1554 1969 3104 9047 499 1871 1670 12117 12623
"200925_at" 17782 4254 9157 5733 4056 3653 17128 15789 3766 8679 15570 7270 6461 10483 12309
"200926_at" 18155 5586 12440 8975 7213 15949 13576 15853 3463 11445 11456 10233 8607 14293 2775
"200927_s_at" 4620 14192 2294 3752 13258 2080 14655 19387 14741 8812 8904 2661 4993 4499 16271
"200928_s_at" 16835 7012 11205 9889 14562 7055 7459 14985 6917 2750 19021 4922 4639 8052 4552
"200929_at" 3911 1817 4703 1960 1947 1376 15642 3318 3303 3247 3801 3656 3109 4587 12036
"200930_s_at" 7214 13212 14471 12174 4262 11282 5737 15173 6943 13665 1517 14445 11081 21630 9564
"200931_s_at" 8581 17842 5525 1262 3732 18663 15493 17021 4049 3745 8600 5465 6040 6510 15659
"200932_s_at" 17528 21031 6521 4060 18694 18358 3571 17411 2137 5338 7611 6387 5192 7706 16019
"200933_x_at" 17789 14301 12532 16300 3651 15570 14010 17843 14373 11417 11425 10141 8569 14267 2074
"200934_at" 17350 15650 19417 15986 13749 17008 13587 6072 17571 5550 8929 7105 14164 7058 17302
"200935_at" 1529 809 106 1398 128 120 2149 318 3208 480 191 1237 299 247 874
"200936_at" 18416 13532 12526 16793 6923 3916 16013 10257 13376 11424 11432 15664 8577 14273 12625
"200937_s_at" 9042 13613 8544 16892 16038 17304 14428 19131 15036 8220 8651 6689 14331 14180 13451
"200938_s_at" 13434 11443 11885 15346 6564 13671 12560 10015 12746 15529 12456 11705 7718 17077 5840
"200939_s_at" 13925 5784 16806 8306 11423 11219 6546 15159 7164 13165 948 15644 10331 19819 7937
"200940_s_at" 20538 14939 18832 2410 21175 20631 19006 20328 19107 15588 19117 20228 17977 19624 21125
"200941_at" 19518 938 4350 4794 3323 17253 15005 2453 2787 4886 5151 4350 3697 6369 13718
"200942_s_at" 9409 16406 4897 5463 13624 2650 1676 2470 3240 3552 8324 4859 3507 4144 13435
"200943_at" 5622 13629 20018 4960 3128 4083 13901 4974 16925 5605 17879 15541 13848 7241 17480
"200944_s_at" 17675 14654 8976 5533 14026 17157 15374 17600 3954 19533 8425 15699 13982 9515 13511
"200945_s_at" 1318 589 1632 452 1314 856 3262 16336 13416 2987 2446 1306 1425 1235 1505
"200946_x_at" 6558 16597 8330 17773 16323 19916 17219 16918 17673 7002 15767 15688 6416 8786 15796
"200947_s_at" 6168 14542 7962 5390 16052 16829 15810 2905 15741 8703 7948 15183 17112 8204 19232
"200948_at" 17571 5053 5488 17289 14429 3314 14795 19063 15244 15873 18475 17439 13337 6047 16303
