"inst_595" "inst_622" "inst_662" "inst_841" "inst_958" "inst_1715" "inst_2865" "inst_5084" "inst_5509"
"200869_at" 16990 2613 3177 8995 3627 3094 5043 13797 4879
"200870_at" 7587 16707 15762 14937 16020 16463 14586 16465 16618
"200871_s_at" 3325 2454 3139 5187 1894 4341 14500 2808 15091
"200872_at" 5826 13925 15822 14717 2809 16410 10047 7243 5640
"200873_s_at" 475 17995 21233 3592 2251 4939 11634 14097 13870
"200874_s_at" 16847 15661 19943 21694 22056 18614 18065 20335 18728
"200875_s_at" 20359 21834 21215 20501 21772 17881 13440 4540 18841
"200876_s_at" 18553 15882 2316 3912 14442 18362 13052 14857 5876
"200877_at" 16833 17526 4517 3547 14798 19372 2927 13804 15560
"200878_at" 4865 15675 2615 5721 1847 202 19273 7246 2575
"200879_s_at" 16018 7132 2623 4722 11409 6511 3752 17688 13042
"200880_at" 20393 19460 5358 20244 16811 1863 19791 14082 16887
"200881_s_at" 21699 21320 20153 20487 20275 2203 17453 16233 18309
"200882_s_at" 15459 1618 16297 3380 14458 3606 10702 4813 4903
"200883_at" 3520 21053 1787 5318 15345 18299 16778 16276 15395
"200884_at" 21709 17074 766 2511 13573 1851 12646 7039 18609
"200885_at" 15376 14610 647 4366 18777 4022 15112 793 1793
"200886_s_at" 18878 2177 1762 4828 14965 16654 2677 5832 5432
"200887_s_at" 7404 20682 3976 17647 16759 21810 19890 15881 16604
"200888_s_at" 6810 14041 13546 3627 14850 16758 2971 16817 13331
"200889_s_at" 904 16732 14366 5018 14945 3256 15911 7156 6096
"200890_s_at" 16330 17360 13384 15723 19222 2873 16056 17263 4505
"200891_s_at" 7021 14435 440 2146 14292 5228 20712 21370 13211
"200892_s_at" 21137 21015 17673 17506 17853 19915 18824 5536 19121
"200893_at" 20929 20606 21588 19722 18779 17726 14664 17126 16241
"200894_s_at" 21216 20985 14927 14809 15609 18281 17744 4780 2142
"200895_s_at" 5027 21272 19924 17637 19618 16640 17759 14172 4851
"200896_x_at" 18334 16799 19990 16706 14947 16721 13027 15258 6181
"200897_s_at" 18186 19027 16278 19947 18089 9200 15421 16268 15563
"200898_s_at" 21280 22001 21752 19796 20657 1942 21380 20860 17305
"200899_s_at" 20079 22210 16631 18826 21518 20095 19548 19126 19822
"200900_s_at" 17640 19359 16032 19199 19880 4508 2587 6492 17736
"200901_s_at" 5402 21024 3854 18136 18792 6042 15019 6117 3357
"200902_at" 3323 20017 16303 4045 15523 16939 14955 3691 13457
"200903_s_at" 1887 19001 18106 5043 3555 1363 11467 4353 17602
"200904_at" 20109 10249 2368 455 420 3671 10012 4915 489
"200905_x_at" 2966 654 13434 2570 1501 5703 2983 6567 1644
"200906_s_at" 21807 17346 18463 21128 14393 7107 11003 20924 19064
"200907_s_at" 21600 18866 14742 19569 16853 15655 14383 4611 13300
"200908_s_at" 4249 14260 3878 3934 20030 3808 424 21301 18943
"200909_s_at" 16629 15949 3141 5506 2150 3777 1629 15077 2841
"200910_at" 2649 16457 19571 15000 14590 4953 11491 14584 5921
"200911_s_at" 19597 21404 17352 21254 18551 2281 21381 15454 20167
"200912_s_at" 15998 19543 14054 5168 15149 21792 17781 18621 17111
"200913_at" 18847 21354 4938 19684 20680 22248 19150 15278 5105
"200914_x_at" 17983 20144 3891 19564 18965 20645 21225 14700 19028
"200915_x_at" 15341 21068 17169 19103 20404 22039 20331 14697 17932
"200916_at" 17661 15921 4767 19146 17916 4340 17008 7167 5161
"200917_s_at" 3766 20956 3518 17390 17775 354 19217 20112 18012
"200918_s_at" 18603 19540 1592 15095 15114 16358 2970 6090 4456
"200919_at" 14960 17760 1825 18470 4038 2706 14341 3155 20049
"200920_s_at" 2991 14573 2280 1734 402 1077 2798 18153 2858
"200921_s_at" 1045 16364 3765 970 3643 1242 13578 4554 14394
"200922_at" 6459 21805 16180 2735 13965 18561 17686 19199 2993
"200923_at" 2035 1396 16364 20296 1540 17179 11265 2034 18135
"200924_s_at" 5507 18782 1770 16758 3172 4283 17983 18119 5910
"200925_at" 15281 1551 13249 4323 2028 2548 2722 14361 5318
"200926_at" 16312 1523 3580 8865 7412 3082 5231 9335 8186
"200927_s_at" 17557 21748 18026 17449 18977 5626 19372 6782 14943
"200928_s_at" 15103 7089 10998 5700 12371 12746 1330 9972 3386
"200929_at" 6051 1950 3150 3851 14165 1199 13989 13897 4048
"200930_s_at" 10511 8324 13189 14264 10337 13845 8764 5188 11834
"200931_s_at" 21373 19902 21595 20933 15364 16222 18018 14708 16915
"200932_s_at" 5296 16254 21478 15614 17295 18673 12576 14860 2311
"200933_x_at" 15798 13847 3407 9013 3595 5341 5188 5184 5125
"200934_at" 20590 21852 19764 16586 20919 19995 19997 16200 13841
"200935_at" 18681 21493 349 20432 20560 2015 17458 1205 21884
"200936_at" 7574 1896 5084 9227 3198 18957 5198 9316 2127
"200937_s_at" 7337 17203 14771 4196 15112 3946 11037 7171 16350
"200938_s_at" 10932 11835 5691 7185 6857 13573 7833 7874 3523
"200939_s_at" 10076 13313 12870 14689 5855 7855 4329 3444 12676
"200940_s_at" 21456 20747 18831 19851 21984 3003 10985 18471 17511
"200941_at" 20193 14261 3366 5276 17150 2294 12365 5286 17255
"200942_s_at" 16296 17022 13490 4456 15685 2945 11755 5122 14232
"200943_at" 5560 15153 5178 16676 16787 3388 2620 3959 13525
"200944_s_at" 15387 14005 4297 5458 3078 5932 10073 17364 6315
"200945_s_at" 4726 17913 17538 4822 2307 1890 15687 6670 19955
"200946_x_at" 3510 14560 18180 15163 14804 5975 14907 13810 4154
"200947_s_at" 4408 18127 15359 5342 15813 16528 18234 14329 17212
"200948_at" 7381 21007 3461 14799 15098 4288 16046 6514 6241
"200949_x_at" 5352 14603 3043 15087 15132 17114 2518 5935 13892
"200950_at" 18214 14548 3554 2368 3983 4593 13708 4378 4285
"200951_s_at" 11230 12254 7875 9404 10171 3197 3098 8383 9260
"200952_s_at" 5590 3885 7546 13101 9908 3063 7313 13019 12964
"200953_s_at" 20605 12201 7567 7544 5264 413 9285 8814 13174
"200954_at" 4372 14472 16257 19577 15707 1209 16802 19879 15617
"200955_at" 15249 20273 16633 4275 17515 2660 13720 15556 3670
"200956_s_at" 15845 15462 16559 3053 3133 17974 17927 6602 16281
"200957_s_at" 3404 16041 13870 19308 17468 20582 15671 4669 16767
"200958_s_at" 2724 17033 1059 3698 3112 20473 3012 3525 15550
"200959_at" 19459 17696 4238 15980 14101 4989 14321 19409 4988
"200960_x_at" 14928 16675 16510 15285 15576 16355 12078 4846 2177
"200961_at" 7245 14059 14777 15284 15469 17451 15826 7105 14118
"200962_at" 2194 20429 2363 4244 14266 568 22137 913 19814
"200963_x_at" 18006 14425 2524 8820 7623 16149 5234 5601 5914
"200964_at" 17054 17087 15270 5311 13831 5347 12460 6376 13421
"200965_s_at" 2388 21380 14630 18284 1682 11036 13917 14230 14676
"200966_x_at" 6377 14628 3994 15143 2614 5007 10010 14013 5840
"200967_at" 5322 13958 1794 4006 3929 4445 10124 5965 3848
"200968_s_at" 7149 1554 2409 3913 2883 426 2158 5091 2821
"200969_at" 1865 746 5281 1926 2368 4324 11781 17521 3544
"200970_s_at" 1628 2548 1365 1997 13385 3633 16473 2836 4901
"200971_s_at" 16903 20804 19523 14782 13803 1751 10721 14069 3639
"200972_at" 2697 18356 19398 18428 18443 15758 17629 4717 15297
"200973_s_at" 2641 15793 3981 18103 17978 1233 13734 1754 20142
"200974_at" 2116 54 2654 139 32 16736 1989 18995 3255
"200975_at" 20438 16789 14125 4969 14067 20708 14409 14956 15960
"200976_s_at" 5281 830 4979 2174 13684 6008 11264 16217 18350
"200977_s_at" 3824 15691 2927 4151 15056 18168 16642 15644 15872
"200978_at" 16001 15057 5515 15466 13772 3945 11449 15076 16276
"200979_at" 1995 20282 21598 20065 15778 4367 13644 6849 18450
"200980_s_at" 5411 16923 4779 16992 13440 18918 10489 5422 13504
"200981_x_at" 6143 1818 3330 5236 2412 17919 2015 13865 13667
"200982_s_at" 18291 944 1287 5287 2583 17983 15119 5017 5780
"200983_x_at" 2502 16482 18875 4224 14807 4492 17039 6426 1558
"200984_s_at" 6776 16032 13398 14914 3099 20925 15340 7318 15773
"200985_s_at" 1596 1370 5166 4252 2571 6519 15086 14621 18690
"200986_at" 12565 4058 11023 8483 11273 7280 3473 9384 9102
"200987_x_at" 7512 2635 17744 19247 19703 2320 17176 20881 15318
"200988_s_at" 21988 21690 16720 21678 19151 3136 19171 17646 21871
"200989_at" 5451 16014 3869 15198 16085 5839 13656 16894 16265
"200990_at" 19437 19792 16336 17268 1972 19097 19468 6124 16825
"200991_s_at" 4877 20565 739 16109 3790 21733 12561 6639 3640
"200992_at" 16145 14617 15984 14878 3323 18396 14515 15841 15409
"200993_at" 5036 18450 19472 16679 15535 15993 17964 18670 18530
"200994_at" 15144 16068 16608 15788 19772 15955 19887 18772 18194
"200995_at" 18983 17531 21576 18006 22109 3614 18938 19223 20038
"200996_at" 17697 17120 14559 17689 18702 19946 17542 16520 17353
"200997_at" 20707 18595 13601 17943 4014 1656 17478 18806 16081
"200998_s_at" 18718 18208 17401 14798 13768 18063 10393 16562 796
"200999_s_at" 6227 17917 21570 18703 16192 16347 13599 13928 18174
"201000_at" 3600 14820 2302 2726 1668 1988 10028 2467 2941
"201001_s_at" 16792 20595 5368 3427 17950 19677 14147 6554 16615
"201002_s_at" 6561 20263 19234 16393 16181 4228 14950 14020 14266
"201003_x_at" 2733 17331 16006 5270 18712 16165 17872 4156 16978
"201004_at" 5554 14278 529 4256 13444 17137 11183 15200 14259
"201005_at" 16117 16139 4105 4300 17595 22042 14084 3618 15553
"201006_at" 207 1966 21825 13160 6360 19641 4856 18457 14448
"201007_at" 6156 18988 1561 2810 13842 20455 10182 15959 13207
"201008_s_at" 276 657 1004 156 56 571 2922 21451 578
"201009_s_at" 2663 684 1634 145 104 531 13299 21179 1547
"201010_s_at" 380 319 4026 129 274 1309 14505 20678 3868
"201011_at" 15159 16792 4813 15747 17721 5561 17273 16103 16493
"201012_at" 5882 6327 16343 850 1148 16219 19712 14388 18380
"201013_s_at" 16216 16276 4268 18425 15907 21147 12194 5253 13486
"201014_s_at" 15348 18610 14797 16481 17982 17859 17602 14670 14449
"201015_s_at" 15673 18537 13678 19557 16762 1928 15387 1601 17272
"201016_at" 18704 20789 3023 20819 20815 20202 20961 17035 17163
"201017_at" 20457 21651 15938 20205 21656 16481 18252 16064 16956
"201018_at" 19955 21975 1397 20417 20234 3609 18362 13827 19454
"201019_s_at" 16240 21458 16175 19419 18659 17035 18039 15212 15256
"201020_at" 20596 21351 19856 20294 19595 6061 17450 20723 4001
"201021_s_at" 6761 1910 2054 14897 16828 2736 13488 7011 13354
"201022_s_at" 16181 17525 4172 2723 14272 16551 10122 5248 15201
"201023_at" 19201 20275 16960 18241 18455 15930 18643 15324 18425
"201024_x_at" 16755 990 3251 16902 18340 20243 13012 14582 17359
"201025_at" 2452 21289 18428 20420 21708 22118 18805 17262 14739
"201026_at" 3386 20377 19326 21408 20225 3105 13433 15211 14684
"201027_s_at" 19958 22239 5187 17190 19290 19050 19332 19522 17426
"201028_s_at" 15290 16170 13585 4834 14088 4829 11305 6250 4503
"201029_s_at" 17163 1468 3494 16394 17843 21072 18734 18044 15891
"201030_x_at" 6516 3541 3377 6445 6567 20571 9274 7041 12939
"201031_s_at" 3035 17176 2038 16159 16015 3307 15107 18503 6323
"201032_at" 5278 13984 15803 5421 13566 18080 15752 16460 16527
"201033_x_at" 6085 1239 15367 14847 2706 3081 2489 16084 5841
"201034_at" 4084 618 4733 15887 16978 17725 18948 5031 15707
"201035_s_at" 15619 14671 5335 17244 1597 1743 10873 16626 1517
"201036_s_at" 17347 18859 14609 16524 14942 21392 13638 19954 15618
"201037_at" 19296 20094 2769 16377 13917 17952 12890 6478 14100
"201038_s_at" 20175 20513 21173 19101 22083 16372 21208 17111 21054
"201039_s_at" 4221 15096 21037 15090 17662 1937 15906 14901 5680
"201040_at" 2988 1033 18219 2917 14473 1568 14978 6466 973
"201041_s_at" 4322 857 1108 15626 1035 394 17509 2576 17104
"201042_at" 17388 15927 14544 3667 176 6969 1808 2210 7210
"201043_s_at" 16106 20760 5344 5275 18532 21586 19025 21368 962
"201044_x_at" 9245 8299 7152 8014 8012 10315 10747 242 10533
"201045_s_at" 13631 6324 12686 10034 1887 13526 18768 396 10076
"201046_s_at" 15804 18395 14274 16347 15663 22139 18403 19723 19510
"201047_x_at" 17288 15429 13708 15878 15259 21824 13692 15735 13584
"201048_x_at" 4244 14989 1471 1683 16470 5354 17810 3089 12530
"201049_s_at" 17677 1109 2812 8476 2938 16411 5073 14193 3315
"201050_at" 3483 1227 18183 15292 102 11582 1932 3185 21295
"201051_at" 18445 19332 19352 19568 20967 20033 19269 17788 19616
"201052_s_at" 1126 16094 15850 14833 17760 3101 15930 4110 5671
"201053_s_at" 17473 19731 16173 18308 18648 1010 20925 6831 16790
"201054_at" 15403 18365 4451 15717 17383 19486 16832 17031 16626
"201055_s_at" 20492 21047 21879 5083 21526 5095 21155 20995 20015
"201056_at" 15815 21277 16033 1268 1484 18378 19231 1380 3749
"201057_s_at" 4829 18314 20151 4163 2897 1968 13493 16433 5722
"201058_s_at" 10327 8346 6277 11570 10330 10238 5003 18075 8085
"201059_at" 4517 1211 3536 3802 18101 17410 11844 14586 14787
"201060_x_at" 1117 14271 20945 2240 16180 18384 11306 2335 17003
"201061_s_at" 4013 19427 14076 2572 15213 20978 10840 544 15559
"201062_at" 11572 7853 9111 8151 10009 10481 5645 12227 12959
"201063_at" 14707 7121 1498 3000 7042 20270 11870 18108 19307
"201064_s_at" 6194 14478 3026 2739 16468 5022 13934 6121 19471
"201065_s_at" 18284 20794 14433 19341 18423 3662 15876 17495 19862
"201066_at" 17712 15950 4170 18923 16024 6047 16648 6168 13454
"201067_at" 19536 18126 723 2642 17698 1675 13060 5426 14347
"201068_s_at" 17450 17979 14949 15821 16657 2284 11042 13984 4537
"201069_at" 1980 12613 21820 11625 8077 21522 56 3538 5649
"201070_x_at" 5597 15402 4499 17302 14679 18742 19153 19495 5585
"201071_x_at" 15715 19491 13942 15477 17724 17695 17148 15909 16087
"201072_s_at" 19821 20410 19602 729 1116 1802 18503 20990 18984
"201073_s_at" 4964 21507 1125 15273 17649 3300 18057 16260 22251
"201074_at" 17161 16314 20159 17914 16777 20004 19044 6898 13283
"201075_s_at" 19304 21390 20454 19586 21213 20692 18260 18580 20582
"201076_at" 16811 16257 16570 17935 20262 17500 12970 6045 3831
"201077_s_at" 17517 16913 3711 4788 16486 16668 13851 14808 4911
"201078_at" 15698 18512 16622 16602 17395 17996 15399 5792 17284
"201079_at" 19552 19945 14965 16667 17767 710 17718 4308 13346
"201080_at" 20320 7612 21219 17508 20447 4315 20642 17223 21939
"201081_s_at" 2490 20242 638 5716 54 4150 11063 1586 20044
"201082_s_at" 6658 19547 3014 1777 2634 8613 2632 17766 2565
"201083_s_at" 16026 4441 20895 16295 21894 22204 21531 20547 17992
"201084_s_at" 17878 21063 21244 21379 20740 17682 16339 15610 19455
"201085_s_at" 17094 21571 16471 17583 19331 19738 16617 17313 18070
"201086_x_at" 20953 21128 16091 20406 20146 16891 19237 17365 19690
"201087_at" 7341 16860 15061 21462 20992 16829 20801 5901 16692
"201088_at" 20679 22255 21002 21868 21921 22162 18608 20714 20691
"201089_at" 5916 17840 15761 16379 16814 1046 14689 4113 4335
"201090_x_at" 15449 1883 17057 9157 2249 16139 10053 14242 14368
"201091_s_at" 7187 19695 4898 16097 18245 19589 16553 17286 18693
"201092_at" 7505 15845 3658 17265 17716 19237 11509 5176 15101
"201093_x_at" 16253 16974 15614 4090 3170 19837 11531 2300 5796
"201094_at" 16038 15129 13972 3927 14238 15811 2638 6801 5960
"201095_at" 16147 1895 4945 5446 18433 2469 17945 2141 16299
"201096_s_at" 16894 15004 15177 4105 15425 5449 12690 13901 13776
"201097_s_at" 3666 16963 2818 4606 15865 315 13317 5873 13779
"201098_at" 19019 16589 16371 4220 13398 2295 13721 13991 16020
"201099_at" 1771 16727 2022 5698 18893 21590 18710 17673 17527
"201100_s_at" 14969 1486 3928 16331 13595 5948 16796 6496 13980
"201101_s_at" 18581 21424 14075 19871 19581 20313 18798 21144 3985
"201102_s_at" 7344 1241 16686 5007 2230 2325 19478 6386 17805
"201103_x_at" 4579 15341 15489 18203 14877 5520 12824 3762 16528
"201104_x_at" 3646 17909 19566 14948 3612 4625 11503 5701 4914
"201105_at" 18194 14961 2378 15810 3877 16007 16763 14997 17334
"201106_at" 16766 14235 4672 4869 13628 17578 10810 2378 4101
"201107_s_at" 7294 1971 6973 7120 11788 11713 22076 22160 4731
"201108_s_at" 17690 18939 17255 3740 17780 12392 16126 21156 21224
"201109_s_at" 3663 20654 19475 15286 18983 15643 18718 22093 16632
"201110_s_at" 1562 16101 21807 18736 21388 14215 20517 22227 14520
"201111_at" 17875 15426 1722 5376 15660 19724 13613 5924 14737
"201112_s_at" 18168 20293 4758 17845 18540 4325 13225 15947 16542
"201113_at" 5008 17232 3370 4213 14672 16419 12593 5324 6137
"201114_x_at" 17247 14479 4348 18104 13590 4284 13180 6817 6272
"201115_at" 3764 16858 5397 20072 16642 17887 15821 5984 3440
"201116_s_at" 10846 9136 3387 755 3862 12758 10607 4066 19789
"201117_s_at" 9819 6633 2961 19763 20271 12391 22143 1407 15400
"201118_at" 3042 14427 1593 3715 3351 17935 14145 4748 3191
"201119_s_at" 17512 14378 1797 5576 13593 3047 10339 3680 3344
"201120_s_at" 16281 16822 4053 3428 15553 16244 17436 5907 14143
"201121_s_at" 3154 14758 3692 4823 17186 1527 13021 4270 14099
"201122_x_at" 2187 947 13444 16401 3602 21660 14249 19451 5728
"201123_s_at" 15250 1367 2902 15122 17481 4039 19728 21114 4596
"201124_at" 4686 2645 21961 1425 20735 16571 21860 3126 20978
"201125_s_at" 4684 16391 3137 4905 17171 103 17804 3020 19651
"201126_s_at" 21102 361 17037 19332 16816 19947 10198 4111 14027
"201127_s_at" 5042 20294 3290 5337 16394 3385 10986 17756 5419
"201128_s_at" 17729 19264 1538 18152 17897 20988 15256 17829 15888
"201129_at" 7499 21163 19860 20469 21285 20056 18565 14929 18734
"201130_s_at" 2449 13993 635 2006 2616 15449 19146 21158 21316
"201131_s_at" 2744 17396 4732 4074 14801 9908 11905 14443 13302
"201132_at" 7319 16133 18433 16271 18646 2751 16062 14707 20237
"201133_s_at" 212 713 4653 3770 14578 1394 18731 14040 20797
"201134_x_at" 18701 18036 13515 5559 15249 19476 10825 6165 14418
"201135_at" 4567 14256 13827 3899 14412 2712 11784 14850 13263
"201136_at" 17484 2050 1816 15263 15428 4239 18726 15204 2817
"201137_s_at" 12373 13529 11659 12619 7215 15267 8784 10302 12334
"201138_s_at" 3645 19825 13282 4616 17358 17152 14742 16052 5738
"201139_s_at" 4090 15836 19711 5426 18163 19274 16596 14550 15038
"201140_s_at" 19160 18558 6105 3131 4017 20416 13695 13218 1925
"201141_at" 7830 9594 16384 14455 11365 16378 508 9150 3335
"201142_at" 18659 17099 16045 5077 18122 3593 14450 1956 5830
"201143_s_at" 4135 19845 15140 17176 19787 19991 12481 18040 4322
"201144_s_at" 21551 21556 20207 19678 18933 18332 15017 15478 15647
"201145_at" 5552 16508 4540 3182 3795 15996 11239 4656 4802
"201146_at" 5372 21082 14036 19689 20617 19265 16023 14086 17560
"201147_s_at" 10180 10315 8073 13461 8977 10517 6126 9478 9383
"201148_s_at" 20261 11112 12477 3862 8864 13283 3738 9474 9622
"201149_s_at" 2271 9946 18455 10729 10970 7889 10129 8820 10656
"201150_s_at" 16277 3130 11034 10751 6002 6965 3441 11663 10679
"201151_s_at" 4222 18721 20133 19562 21897 5879 21962 20796 18263
"201152_s_at" 20982 21698 14825 20183 19364 21736 18559 17530 17534
"201153_s_at" 20394 22034 20406 21581 21512 20870 19540 17978 18293
"201154_x_at" 4617 1961 15401 16005 2954 5971 2488 15397 4243
"201155_s_at" 21444 17240 18170 18574 19989 5306 11623 17582 16856
"201156_s_at" 16422 17848 296 4753 1898 4446 13314 8085 3002
"201157_s_at" 17395 17768 18035 16467 16101 1352 16577 4963 4820
"201158_at" 8907 19130 18728 20292 18128 3153 19808 18207 20675
"201159_s_at" 22098 12843 17967 18951 1061 11510 2895 1346 4439
"201160_s_at" 3927 17141 3508 16388 14758 17157 16433 16085 16599
"201161_s_at" 18808 15186 20511 4227 13644 21474 17511 15320 3069
"201162_at" 13046 8743 6613 12786 4203 12714 8221 12361 10671
"201163_s_at" 14321 5805 6691 10216 9278 20774 5292 9729 5694
"201164_s_at" 20821 20361 17578 16832 17415 638 20533 18660 18670
"201165_s_at" 16964 14069 19214 19584 20134 21669 19384 19356 21469
"201166_s_at" 3723 2453 2141 18048 17345 19957 19307 19143 17970
"201167_x_at" 17824 21104 16983 4436 20626 18361 22023 2588 4587
"201168_x_at" 21150 20436 17566 21302 21252 17637 2565 4262 13937
"201169_s_at" 4991 6273 3561 752 17099 18210 1873 790 17742
"201170_s_at" 6690 16467 15980 15493 17041 21865 11554 1613 21421
"201171_at" 13830 11029 11365 5377 15978 16332 11348 21195 19357
"201172_x_at" 17386 18220 4425 15499 16025 19420 12992 16249 15066
"201173_x_at" 6598 17153 16522 19313 16133 3845 16496 16013 4902
"201174_s_at" 5966 13850 1217 4442 16415 18190 11479 6841 16469
"201175_at" 7081 21021 19782 17623 18657 20182 18317 6629 13765
"201176_s_at" 6003 18340 18081 3633 13581 4079 13602 17658 4053
"201177_s_at" 19589 21660 19004 18702 19954 20049 19184 16354 16522
"201178_at" 17212 17877 16254 18072 14496 16702 16707 17358 5917
"201179_s_at" 17802 15534 15195 16542 17037 17119 19104 16386 17715
