"inst_224" "inst_384" "inst_390" "inst_447" "inst_849" "inst_966" "inst_991" "inst_1049" "inst_1152" "inst_1211" "inst_1548" "inst_1636" "inst_2671" "inst_3165" "inst_4435" "inst_5208" "inst_5571" "inst_5767" "inst_6170" "inst_6243" "inst_6931" "inst_6971"
"207539_s_at" 9549 5211 11879 9076 16737 7133 8260 5893 11995 8160 16527 9215 10236 7951 7285 8955 5411 9509 17251 9669 4757 3875
"207540_s_at" 12567 6313 14411 9586 4090 1366 3368 13509 15728 20524 17260 21137 18825 17070 22254 2077 2664 22269 5148 1823 3126 12149
"207541_s_at" 8748 19915 12823 13752 9741 21116 17490 19865 18182 19290 6219 14941 14512 19774 14556 20994 20536 14562 11987 20664 18475 14057
"207542_s_at" 16109 20172 14755 21063 12885 4988 10065 7125 11504 11883 5576 10487 10819 11115 4700 6994 8068 10281 5333 8992 6576 2994
"207543_s_at" 7312 10871 17754 13863 6177 14165 3680 19898 2827 2371 2370 18893 2374 5458 15527 17777 18051 13738 1431 3229 19819 2721
"207544_s_at" 1324 14959 11332 8015 14874 9439 12849 7756 13047 8377 14935 6349 9296 11199 426 13406 7996 8225 14856 4348 8617 5275
"207545_s_at" 396 11303 10981 3043 10186 18201 3751 17935 5031 1539 9798 14618 22115 3076 14202 18922 13519 20702 4433 21761 19221 21719
"207546_at" 2489 20292 19725 10514 16974 8913 8118 8351 11353 10454 12797 11756 4838 9982 7142 10189 8936 9946 14397 8561 7754 7224
"207547_s_at" 16789 482 6624 3387 18705 4205 12690 7575 7075 11800 11089 5976 10864 9671 1994 898 9498 561 19356 5076 5073 9163
"207548_at" 4857 5932 11602 6569 17341 5304 9343 8804 10918 8291 12715 6684 11002 18705 8203 12100 131 6726 15730 7015 11555 7451
"207549_x_at" 4664 10873 12650 2193 6707 2760 14244 1810 2133 1211 18315 21881 2931 2916 4424 502 3772 2672 4327 13412 20365 14930
"207550_at" 9799 4730 8569 10450 10420 14193 11652 9373 13714 8471 7727 16549 6967 2526 1488 8127 735 13325 18416 5031 9100 10959
"207551_s_at" 2799 1818 2672 3777 762 3119 16835 15346 1720 4502 5901 21482 3269 5960 14322 5762 16661 17019 5930 12798 13410 17764
"207552_at" 11731 14150 21535 68 13886 12605 13699 2504 8616 14651 15811 4819 8651 7483 9525 11979 4846 10914 7443 7137 7646 8673
"207553_at" 21780 19585 3845 403 16291 6647 13545 2694 6595 8714 8768 10176 5403 9666 6818 12661 10573 3913 7604 5016 9289 10016
"207554_x_at" 14204 20211 17054 3709 16247 13070 13378 8755 12329 6983 739 9758 7051 11419 22238 9496 405 19073 17785 7584 9154 10438
"207555_s_at" 21187 17844 10826 5390 11665 4533 5277 7224 7156 8114 17159 12523 6424 12460 10848 7907 10015 6344 16497 11463 9177 7769
"207556_s_at" 21270 16804 20188 4029 5260 16139 18133 18450 5694 21870 21673 1580 18690 6151 5648 19256 10789 12194 13456 1910 13637 19222
"207557_s_at" 10401 6240 6939 9223 17105 5658 7434 7831 10328 14725 15782 6569 3250 10901 2163 10579 5514 10493 17475 9164 7675 6789
"207558_s_at" 13350 8652 7685 10650 9633 11514 2425 11539 2677 12846 11367 2034 4485 21883 5378 3128 20512 488 13573 3257 11034 1356
"207559_s_at" 16329 687 2414 703 20573 21881 21741 20687 16251 20712 21426 14356 18037 20223 19185 19584 22076 19988 7435 17097 13190 16407
"207560_at" 121 11982 1535 679 11159 8762 5269 11950 6874 14937 4612 6095 8477 19756 1317 8089 9770 6977 7210 11542 5719 6381
"207561_s_at" 1095 13421 21452 1422 17633 15739 1584 4292 9893 248 9336 8954 18449 17585 19540 13947 13104 4000 20927 1247 672 8390
"207562_at" 12176 7753 10320 10596 12581 12140 13587 11756 7232 14849 9494 7043 10818 17956 7499 8184 446 10567 15808 12415 5411 3969
"207563_s_at" 3188 458 3485 1228 7447 15897 2225 20099 15038 3205 2746 21890 12334 1599 11720 6095 17071 14690 5515 14499 21014 16945
"207564_x_at" 8610 296 14024 1113 20386 2240 20997 18258 18870 17126 2855 19978 21326 14510 20381 4553 15388 17269 3122 21945 16954 14657
"207565_s_at" 2147 17365 4199 18651 237 3196 1479 531 3507 1232 2271 15237 1237 13101 21159 5445 14091 1288 1376 3171 21130 18879
"207566_at" 20417 15213 7220 11143 10692 5904 481 3332 3990 15501 14393 6135 1892 6170 8603 14462 20471 10236 1201 9053 5240 7488
"207567_at" 9745 3548 10635 8689 14799 5026 5887 9188 11898 12689 12294 11673 3494 7434 296 2352 8629 10447 17405 8276 10584 1908
"207568_at" 19800 21841 3755 22007 11168 5755 9419 12772 7467 12770 18911 6768 12471 10782 21143 3015 18859 592 15969 579 4052 8255
"207569_at" 21863 21259 545 5335 15827 7324 10987 6624 8905 15280 17132 4914 8726 10225 9023 12267 9746 6091 17730 6119 7053 7280
"207570_at" 12340 8978 10959 10417 12356 7294 13375 6991 12946 10890 14331 11575 9847 12098 10883 10390 4931 7417 16914 5825 5221 6084
"207571_x_at" 2746 12541 734 7781 13325 12641 13264 5469 555 4894 1390 7581 1294 2593 19963 13546 7464 6315 1647 10248 11355 5436
"207572_at" 1314 12959 6127 6791 16492 4964 13966 4382 8343 13648 9523 5466 20046 892 10427 12592 7191 12480 9790 6167 5418 2644
"207573_x_at" 4973 1706 3124 17774 8190 3373 4329 13640 4860 16627 19115 3315 13197 6872 5178 4704 3654 11867 9292 14609 13328 11734
"207574_s_at" 7273 11559 12754 21812 20074 20311 20807 324 1328 17121 870 19527 15295 14040 5129 6327 21250 12406 3978 15478 2819 20059
"207575_at" 3169 8740 8109 12357 19405 13207 6917 8448 8437 18764 7968 8529 8522 1284 21670 10237 11942 692 16629 3995 8084 11309
"207576_x_at" 21439 7568 7223 17881 14709 10219 12588 2754 5840 8559 14648 12725 5675 12331 10037 6782 8563 7747 18258 3610 7388 2854
"207577_at" 19144 20414 20297 2124 11622 4358 6964 3653 13232 14585 16758 11783 1796 19721 10462 10689 8817 6715 19107 10502 5116 9386
"207578_s_at" 21390 15926 21827 26 12156 10881 1205 12863 2892 19473 18702 7376 1844 740 20567 4500 1534 18592 21544 5440 3210 16169
"207579_at" 13756 3721 12348 5975 13652 6300 5510 6678 13031 10805 8302 12569 8631 10032 11029 12899 8222 3263 17729 10848 8723 10656
"207580_at" 9814 6132 6533 9663 10986 10412 13589 9047 5574 13566 9578 4946 5546 7739 6657 7639 7492 9364 19055 9917 7306 8786
"207581_s_at" 13413 8889 4581 11426 15848 6624 5671 7144 11073 8585 8039 4742 848 3014 9774 10502 7406 10872 9503 769 9376 1390
"207582_at" 10585 5677 5928 11762 12660 12718 7496 9757 11616 9530 8812 2283 2583 18847 22123 10271 14723 17465 13005 8497 7909 9458
"207583_at" 4856 6230 2700 8338 12521 9269 10299 3500 6436 15110 8961 5236 10779 3596 7090 7391 8283 8218 2640 11115 8943 4053
"207584_at" 10153 9595 9790 12042 18716 8706 8120 9105 7110 8813 16082 6053 10705 6162 8471 7572 10045 6558 7419 8353 11423 8504
"207585_s_at" 3624 12193 17431 15224 6799 16051 15064 14680 16973 5565 7040 2543 4115 14680 12520 15117 13799 15395 11975 15609 12491 14865
"207586_at" 5294 6218 10856 7083 18998 11507 7336 11638 13294 14730 16756 6379 6007 9601 8656 9779 8332 1238 13384 10722 9210 7850
"207587_at" 3476 8629 7322 10276 17784 8000 12840 7130 9285 11073 14755 11154 9721 7273 6906 10854 8480 7945 18369 6344 2204 3430
"207588_at" 12725 5318 12335 6553 12706 12833 11547 5813 13069 15557 16693 6518 2980 4050 11235 12821 10163 10412 14227 4024 10287 5786
"207589_at" 11112 7562 510 8033 18291 10612 13804 9880 13542 13599 7408 12505 7352 11770 8393 7568 8367 1340 14422 7456 6656 5879
"207590_s_at" 6302 1388 1488 21948 22117 20903 20746 1853 1759 17250 846 20418 2497 19366 21424 18477 19477 15635 7041 20517 20400 14696
"207591_s_at" 588 995 18418 534 17552 2511 15626 12297 13120 21432 8059 14108 16645 4466 4783 763 17978 14711 9591 20140 7874 10204
"207592_s_at" 2546 10518 5943 9940 15868 10286 12547 11734 13107 13827 14875 11045 5450 11534 8640 6681 8554 10591 16438 3645 11889 3951
"207593_at" 755 12303 2843 616 13152 12557 12614 3250 8395 9538 3525 10960 8934 9801 20815 13145 5545 12687 18477 9000 7400 10264
"207594_s_at" 15593 17158 4488 4212 18064 653 11677 3925 825 20296 9670 13596 2036 19072 11681 4093 2743 1845 6414 13660 8306 10318
"207595_s_at" 5775 2781 20674 2477 2882 215 15576 9847 19444 20557 10299 17147 12473 3408 1743 1076 19362 21762 14374 1310 2967 398
"207596_at" 1803 20443 12504 1714 11885 9246 14108 8601 9702 14589 8056 9998 557 11696 20225 278 6118 17847 6433 5589 4923 3569
"207597_at" 3304 20850 12943 4787 12193 12019 12703 2469 11259 11497 9246 12854 7334 10623 11084 12865 9635 7106 15760 4001 3940 11154
"207598_x_at" 6330 19300 21026 16272 9901 20758 3988 1129 17632 18766 2712 3800 18458 16517 14825 20373 4034 5120 14050 21281 17721 11674
"207599_at" 9136 6405 11413 11303 15921 5257 12457 9187 9885 10185 8034 12120 6313 1574 9468 11095 7454 5638 17460 8865 8338 10095
"207600_at" 18410 18289 21081 14156 14553 5448 9063 7456 12062 12624 12690 10180 8154 9131 10740 12924 9466 10170 10279 11549 7655 3316
"207601_at" 16786 21578 19594 22096 9594 11788 11346 3134 16743 109 2368 9599 22095 21293 17343 20416 209 14881 19707 11183 14602 12152
"207602_at" 2834 18042 20898 19013 15693 9736 13614 8514 14352 12156 6353 12817 9647 10131 10601 7884 578 6510 20131 4289 11528 11090
"207603_at" 9454 4389 9260 10910 12860 8136 12252 3094 12064 9440 12487 5326 5265 12124 10762 7439 10103 6068 19365 6442 6908 3533
"207604_s_at" 15080 18494 20060 14433 20379 2197 1357 21505 866 898 2569 920 16041 6714 2243 14218 2301 13877 21371 17630 12825 22085
"207605_x_at" 18963 18446 1334 13719 10084 18709 22213 14094 3309 3948 1203 21268 13650 15402 16799 19055 21210 15274 4453 21581 19116 18830
"207606_s_at" 6037 16644 24 21932 5219 1721 1423 13941 1105 16363 441 19598 122 4475 20436 2668 2976 15065 155 14515 12460 2580
"207607_at" 11502 5222 7957 8941 19675 7822 10835 11921 9677 10584 11992 8623 8302 7655 8010 12380 9266 6888 15252 8702 9804 4823
"207608_x_at" 15001 21009 16771 20118 2816 3747 1277 3926 3818 20935 3139 17491 3947 13376 22279 19315 16666 16621 22271 1997 577 1426
"207609_s_at" 9655 4413 7738 8557 13266 11614 12200 9511 6702 13248 15832 12949 6427 9017 10039 8860 9711 6330 15058 9753 8480 4643
"207610_s_at" 12450 4241 13535 5317 15656 10962 11120 4286 2646 336 692 5052 2331 1569 21327 8029 4355 14311 4057 11421 10575 4653
"207611_at" 931 6667 8643 6835 18968 12089 6471 2602 11418 12146 7341 12175 7385 1357 10203 8003 5782 6984 15283 10721 5709 3136
"207612_at" 12967 4027 11077 6991 12553 4137 9464 10631 11076 8216 11710 5606 1798 105 7222 13286 156 131 14561 10970 8453 7438
"207613_s_at" 13387 8233 9911 21565 18028 6246 11282 9299 11371 14090 9490 13067 8979 8240 9326 12076 8717 7622 15469 7411 8054 6287
"207614_s_at" 17252 11664 19943 17405 5823 20003 19367 17214 20757 4356 19350 20832 14874 14098 3361 16315 14664 11281 9287 15405 20502 15603
"207615_s_at" 943 21599 21179 17713 14579 11168 11732 3905 7635 11182 16078 8033 6126 9162 10137 8883 7727 9774 15775 3968 8333 5691
"207616_s_at" 3246 14043 12793 4958 8150 14647 15603 14808 1050 7207 864 21299 2059 4011 15718 1530 4420 4576 1910 12594 15984 12406
"207617_at" 12347 8347 5735 8982 13178 5353 6391 3384 2956 14955 14053 7493 14163 17562 1501 2264 21001 20621 10855 11802 15420 7085
"207618_s_at" 7082 3219 12468 14852 5885 18178 3819 17824 21723 20533 20085 16970 16647 12920 12149 4236 14717 4639 13238 15318 15182 15656
"207619_at" 9557 3825 6145 6108 15394 7162 10032 12290 7758 11927 8832 7289 5272 7780 9009 6483 9730 8531 18054 8003 7120 4947
"207620_s_at" 8603 730 17732 18832 21049 14182 18356 21498 14397 20259 8250 21693 16212 19094 12956 17860 17930 3491 20761 17547 19558 17995
"207621_s_at" 16007 15614 16805 21739 3842 20026 19550 21208 18383 17422 21586 18313 17475 3297 15954 14894 16624 18122 20036 15966 17124 19972
"207622_s_at" 14106 11739 19325 4853 1631 19303 4039 16090 20956 5793 22218 20407 19685 2948 5234 3882 3101 17361 21492 13518 17623 15915
"207623_at" 13613 4426 7355 6142 19310 9116 6405 5101 20059 2528 8094 12011 20059 11346 2310 5379 377 18522 21618 5118 223 11440
"207624_s_at" 3920 16398 19421 14987 7288 3584 21508 200 15317 1336 6562 2666 16950 21687 20774 4862 17196 21347 12127 248 2902 17200
"207625_s_at" 14345 19396 7648 130 4640 21378 2937 19153 19313 21400 5634 16934 19786 18873 4831 16437 12847 12829 21777 21552 22235 13567
"207626_s_at" 22074 21090 21729 9747 17023 13236 12284 11493 14497 12864 8512 9022 21036 11619 11100 1325 4500 540 22150 6073 11251 9996
"207627_s_at" 12840 7698 4977 2949 12482 9391 6374 6963 16783 16696 2415 8937 17678 10455 16196 8959 6726 3500 3522 7901 10116 7668
"207628_s_at" 7631 9701 15257 3060 8002 14489 14389 16582 18670 3942 21517 19826 15197 13542 12998 14241 13924 11538 4709 18534 18527 15367
"207629_s_at" 4975 1141 1546 5769 21123 265 6795 9497 3667 4451 20595 11224 16651 8126 5961 609 1342 1129 7188 147 11571 8279
"207630_s_at" 3458 10748 1131 5735 226 1615 2184 17797 1139 7483 18564 16114 408 4752 14403 2396 15529 4458 6565 13844 3173 14002
"207631_at" 10656 7268 11772 11354 19194 6730 7615 5081 12171 14098 17166 5678 253 895 9168 13583 6045 1908 13445 9258 3526 5886
"207632_at" 9789 7856 6286 7298 13853 5874 8223 5918 9661 10657 14239 7918 7193 9434 6935 6557 8330 756 16473 7007 6216 5480
"207633_s_at" 1138 14957 20619 13143 12394 12613 13238 11599 11026 14799 9407 12146 11160 14898 1216 7409 6710 6195 17365 3896 11050 10439
"207634_at" 6270 11407 595 3093 13946 8962 5866 6674 9326 11793 6590 6428 8272 9437 10075 10753 1635 8073 14424 6776 7515 3038
"207635_s_at" 11107 7517 11283 6779 16762 11793 5765 2874 11080 9739 8722 11183 10671 13844 11420 13110 2376 8251 18769 4296 8230 4104
"207636_at" 2336 13015 14400 575 11812 6572 12580 2408 1071 887 13443 4217 3908 1101 13255 7999 17669 16686 7268 5751 11408 3931
"207637_at" 12464 7536 8743 8219 15188 9709 9817 8710 7074 13461 11014 6351 8273 8864 6614 9780 7145 7718 17882 6697 6861 6068
"207638_at" 11303 6118 11927 8038 13093 9948 6185 7490 6108 8331 16197 6949 7935 12298 6739 10446 9748 10749 911 7138 3730 3749
"207639_at" 11836 5015 7094 8389 17159 12376 11450 3521 13318 14257 7650 9702 9581 512 9663 13696 8774 9865 16688 10432 5741 10919
"207640_x_at" 10275 6191 7045 9045 18607 5909 6740 4117 13779 14259 7854 5461 15830 11454 6692 13320 840 9852 21152 6740 4177 2517
"207641_at" 20224 1710 1373 20144 12338 6051 11049 4331 15924 15551 1480 13450 7802 21798 644 11748 20052 411 9616 9506 12397 213
"207642_at" 800 17936 922 2112 15167 4539 12433 10445 13892 14883 13977 10373 17696 11878 10521 13436 8979 8542 3459 8336 743 3356
"207643_s_at" 3909 11105 14128 16715 179 1143 3096 186 18485 20244 4737 296 15212 529 3263 15347 3787 1023 9506 2241 14238 17596
"207644_at" 4060 7233 5807 10371 18357 7446 12340 5801 3857 15449 16854 9267 8675 10214 7278 6560 10159 8314 19491 4641 10192 7472
"207645_s_at" 17592 2387 16990 12843 9958 22155 21780 15641 19794 3620 3705 22019 12400 2260 16108 14642 10904 15919 13541 21291 21842 16405
"207646_s_at" 7671 20515 20693 3137 14870 11118 12522 2867 7309 14223 15263 4697 10142 10409 11321 10329 5691 7333 1996 3965 3808 9611
"207647_at" 9292 5123 10267 10917 15790 5113 5623 5855 11330 12297 15667 7852 10449 10026 10806 7128 7922 8988 14463 7340 3866 1047
"207648_at" 22147 22193 10198 21424 16673 8984 11312 6243 10447 14158 16435 8467 1144 7556 10212 11880 10407 8445 6436 399 10877 6999
"207649_at" 21426 21168 14276 1955 13227 4380 11932 5781 5934 22071 4207 12348 5292 7402 20992 9853 17332 16261 4568 10250 6313 10485
"207650_x_at" 13123 6478 9218 6473 18446 5672 6284 7723 8352 11286 10084 8621 6920 9499 6773 10767 9572 7133 15350 8462 8432 5442
"207651_at" 13152 8097 6048 12259 16795 7295 11790 4641 12421 12235 13261 11955 10852 7387 9090 11297 1349 8946 7679 7987 3576 9579
"207652_s_at" 1181 403 10028 10259 16272 7317 7869 6321 10589 8502 8579 9280 8037 10279 9028 9107 8114 8329 17144 4126 7256 6394
"207653_at" 4392 14214 4418 7484 19617 12452 8049 11745 13888 13581 3149 12925 11770 6841 773 7045 9380 216 13904 10527 9413 4959
"207654_x_at" 5173 12979 14696 18314 7069 20616 19048 16752 15250 16786 20565 18245 14194 14089 18285 16036 14471 3092 9831 19418 13197 14513
"207655_s_at" 5945 14130 21813 14405 12292 8579 12129 12708 6340 9029 14627 7314 8680 547 6863 21567 699 316 17249 9604 11937 7371
"207656_s_at" 10353 3543 5576 8402 14395 1360 10848 6135 10552 11666 12406 10667 8356 9899 8827 9980 7647 5694 15889 4306 6065 5342
"207657_x_at" 7723 16761 16773 13036 20168 17540 19503 17627 19889 15853 20830 19006 17906 13766 4681 19051 14956 12109 12527 19538 18114 16252
"207658_s_at" 5941 9020 7228 11541 17986 11939 12645 3695 512 1284 8523 7324 10623 799 1641 20664 21164 643 22221 5401 17647 12893
"207659_s_at" 20549 20278 341 10152 18921 7056 5363 9563 13590 15403 12847 9871 2543 12348 81 8606 9601 3296 12336 11747 6388 7548
"207660_at" 3368 13405 18626 18039 16906 11413 11102 10382 7024 8019 17187 8742 9570 12465 11470 7180 5152 9709 17192 3952 11190 3847
"207661_s_at" 10044 6822 5725 11061 17477 5525 6766 5903 8941 9030 15435 5441 21393 772 11096 6938 1477 6947 19802 10779 10806 9212
"207662_at" 2567 4052 6565 8445 16065 4905 14011 13017 8894 11136 8227 13635 1642 786 11112 9658 10253 1133 17483 8086 7805 4564
"207663_x_at" 20737 20552 17518 13909 14807 12221 10481 3604 9619 12831 9620 4790 5517 8704 6401 11745 8184 397 15764 7197 6341 7375
"207664_at" 10087 5411 8299 10542 20070 7766 7734 12833 13743 9387 13105 5744 21624 21097 198 9964 17877 10942 20434 1832 8391 10622
"207665_at" 19235 21687 17647 1354 12566 9962 1686 2743 8396 16920 12728 6934 14207 119 1502 2785 10725 20775 13572 16985 10525 10448
"207666_x_at" 22222 19663 18283 481 19663 9189 10132 3935 9908 15420 8187 6890 10405 17401 8047 15984 6034 5838 15141 658 9659 9593
"207667_s_at" 14012 18885 13103 17800 4204 20929 1613 21138 1964 160 1484 3265 12838 4321 4420 18948 15793 1187 11688 3498 14241 11723
"207668_x_at" 522 9648 3529 13899 8256 15657 17371 16907 17137 4927 20918 15016 15090 6697 20743 4938 11502 11221 10021 15483 14069 13071
"207669_at" 3877 5860 7193 6863 7444 11736 2220 4229 12142 13350 12596 13489 8636 13811 6904 2558 18680 9351 15478 10009 157 7484
"207670_at" 21767 14742 14886 13622 17375 7527 8665 2466 14684 15275 3655 12010 6489 5209 8607 12874 8597 6723 21698 4487 8458 9516
"207671_s_at" 21953 11324 11337 10221 19572 8531 9889 12633 1057 15112 8902 7561 17755 1851 10078 7348 7934 10484 11240 11302 10879 9646
"207672_at" 10841 6883 9073 8968 16157 4284 13888 12056 14312 11722 11618 5690 6165 9819 2451 10297 5969 15519 16881 4046 4499 4397
"207673_at" 12964 4212 8707 7909 14414 4239 6408 4851 13922 8812 15542 13384 8497 6980 9483 12857 1636 10368 15617 7878 13358 437
"207674_at" 9333 9548 18848 12086 13623 9542 9881 6560 12937 12162 10231 8065 19533 10658 8212 9708 9792 9730 11027 8629 7234 6930
"207675_x_at" 5844 11159 12992 5141 339 21345 3024 399 12741 1810 4329 20517 20717 1258 21750 3172 12710 1569 21327 3251 20209 14243
"207676_at" 6234 10645 18931 418 18260 6498 7516 4974 7841 8321 3649 9800 15732 21963 1163 21474 11036 20078 7685 12998 1437 12450
"207677_s_at" 13064 4482 4449 6862 13620 5891 9299 7845 19469 10343 19469 8051 3585 7975 9058 9120 6478 7921 10747 6524 7282 6417
"207678_s_at" 10313 3545 10163 6292 19258 10536 9244 11601 6101 299 8580 6571 7684 415 21392 8345 16430 2777 17417 6853 1354 3649
"207679_at" 2361 17960 12331 9953 10787 11025 11779 10869 12796 14572 13744 9391 8617 9340 573 12903 16350 9840 19023 8926 11086 2791
"207680_x_at" 8723 11750 21836 12565 16865 2976 13437 12734 7683 14971 13628 10629 3132 504 61 13500 10393 10698 17280 1840 12096 3537
"207681_at" 20094 5541 6153 12584 14737 11239 11739 6021 1742 15257 8886 9773 13544 10166 9603 7752 7606 8086 12326 8771 6072 5346
"207682_s_at" 13753 8334 6251 11119 19007 6374 10420 12390 5863 14982 11266 9760 10123 10139 10136 7124 9226 8092 17775 11413 5505 10372
"207683_at" 11957 4761 11193 9011 13461 4183 10137 7394 9583 10693 12061 5470 6833 7303 9655 9065 6138 6047 16683 6488 7128 6293
"207684_at" 1533 17005 1937 520 18938 6666 7367 13238 18677 10938 19375 6532 20930 13772 14007 19043 583 19890 14107 8710 12409 7523
"207685_at" 11550 6022 8746 7605 14317 8366 8014 5941 11333 10514 12328 7827 9356 9318 7193 8925 8505 7012 14859 6379 5324 4298
"207686_s_at" 3730 13301 731 3583 2910 17960 20095 241 677 20670 15967 14736 1285 1478 2995 1584 772 2305 2713 10803 4586 265
"207687_at" 4839 13580 17620 4744 12839 10895 10206 12385 14424 12138 5146 7541 9114 1174 4878 4462 5806 10860 8190 3350 10733 10446
"207688_s_at" 1146 15648 21482 16719 7249 2393 944 1577 19226 4969 19798 3301 20646 15688 16373 14669 15889 21236 20191 12280 17774 17468
"207689_at" 1638 21850 20576 2145 21953 12961 13969 9148 19110 3951 10469 9520 21688 1319 907 21290 21672 20829 8289 3214 12713 11593
