"inst_122" "inst_403" "inst_702" "inst_762" "inst_990" "inst_1048" "inst_1151" "inst_1210" "inst_1635" "inst_2670" "inst_4434" "inst_5207" "inst_5570" "inst_6169" "inst_6930" "inst_6970"
"201187_s_at" 8656 918 441 3106 6144 12440 14131 10587 14471 17434 5724 11381 240 187 13571 11032
"201188_s_at" 16988 18603 318 1369 12858 19871 12679 4167 20819 10785 12049 21965 20233 4451 18986 13234
"201189_s_at" 3281 21271 18422 15588 15839 21275 10437 13585 19310 11740 4144 20692 16671 8498 2544 16130
"201190_s_at" 4203 17852 3084 18905 14218 2263 708 20885 17425 4402 19175 14749 18414 18829 15696 12645
"201191_at" 3094 4954 10827 17606 17628 21389 17939 19654 1737 17391 13492 13706 15820 2376 14301 13392
"201192_s_at" 16029 14016 17590 20873 14603 18705 21792 15743 16023 5664 18439 16678 15736 12466 14406 17998
"201193_at" 15144 16690 6892 14337 18324 20029 3221 17574 5299 18864 14909 14194 19060 9726 18637 15837
"201194_at" 2646 5599 2082 14758 16701 18537 2142 15083 4646 15145 12556 15586 11258 20065 19251 17053
"201195_s_at" 15248 1918 6637 17069 18557 1568 724 16762 837 13599 4868 820 2290 19684 2148 13390
"201196_s_at" 17332 17365 2309 13976 2764 2107 16939 17204 15437 17210 15732 3493 14459 20042 16545 15421
"201197_at" 16359 12475 2574 3806 365 19605 19905 1435 19816 17395 4183 13659 15280 19554 19647 16621
"201198_s_at" 19557 5875 18678 2928 17498 20281 16150 16428 15944 17055 3460 20168 14905 14045 15106 12985
"201199_s_at" 4889 4468 18843 13696 17928 19424 4638 3995 4717 16331 17406 15171 16009 16510 4362 17619
"201200_at" 15507 20318 761 14906 17004 15596 15088 19354 19328 17669 17265 14728 17343 18052 4815 17335
"201201_at" 2406 13539 6476 3535 17701 2399 3721 15836 18643 15843 4503 17264 12562 12975 4102 13092
"201202_at" 2078 21454 6803 18219 16591 16372 3390 14629 14930 19258 11774 14470 16066 13914 19587 13740
"201203_s_at" 22208 575 21297 20251 1429 13591 7653 4462 5173 12225 3159 19577 1935 2295 4139 11689
"201204_s_at" 15645 12547 17869 17438 2849 20538 2561 3455 20768 4820 4479 20281 15417 2665 2414 14823
"201205_at" 4819 14010 4288 19931 13806 4857 1594 14086 20897 1399 20293 1785 22227 1399 3481 13171
"201206_s_at" 16230 21386 21281 21392 1501 1168 3184 18659 19059 6673 12337 15304 21449 739 787 13309
"201207_at" 3943 1984 19347 20071 20444 17826 16453 20219 4041 1827 20137 2708 11735 12645 3871 21043
"201208_s_at" 4252 448 17906 16721 14249 9954 13299 2493 1989 9631 18059 22258 21053 19200 21941 791
"201209_at" 18570 20400 2234 4731 17579 18051 4960 5202 18736 18810 12275 16542 15358 15587 18900 13702
"201210_at" 17552 20800 3495 3608 3328 17964 17443 18463 5530 19237 15931 12480 13882 13449 15322 12352
"201211_s_at" 21922 4664 2573 20039 3011 15540 2589 17817 19793 2770 19769 20184 15241 14269 3376 2065
"201212_at" 22254 16965 14717 18976 20580 16710 11744 16505 4106 12365 17471 19225 18417 7143 17088 20283
"201213_at" 7709 5388 1608 4579 21339 1174 324 1782 19206 19346 22188 2023 2194 17587 19427 13559
"201214_s_at" 5164 15537 9192 19214 18492 17313 4961 18651 17034 18321 18275 19550 12359 16102 17316 19150
"201215_at" 16461 12596 4044 16342 15938 18457 11709 15225 15713 19407 2870 14280 16581 8916 4765 13185
"201216_at" 14562 6817 3368 16589 1536 568 2122 5117 2062 14385 13833 15668 4191 11981 3788 13718
"201217_x_at" 14298 3593 17971 3648 6672 14557 2622 4178 16510 8907 12897 14648 11145 5305 16038 16332
"201218_at" 3841 16607 1806 15351 16473 2206 3564 19512 5108 13995 16194 11968 15553 15583 19186 16810
"201219_at" 18358 15095 21771 20200 14878 419 15459 18815 16108 3486 17721 14184 15906 10968 14404 22175
"201220_x_at" 15862 15108 19456 15786 15002 17699 15172 14876 2690 16889 3307 4507 13335 10665 1685 17811
"201221_s_at" 5281 13903 5476 3046 17766 19374 18361 4504 4058 18841 2077 16534 15798 15060 15262 16207
"201222_s_at" 14301 20847 21578 16668 12900 443 22214 19744 20958 14993 3244 1434 2946 15855 16577 1877
"201223_s_at" 15821 18361 21358 18975 13709 14258 18254 19182 20151 17686 21525 17507 15787 12504 15892 15779
"201224_s_at" 3404 16515 2321 16411 13526 19328 17175 13491 19297 16411 20089 19769 18446 12314 19170 3158
"201225_s_at" 15323 13984 4819 16651 16463 2332 19148 16352 4391 5266 3382 17262 18587 10047 18614 18976
"201226_at" 3772 14265 4488 1031 17725 19418 19929 3277 17591 5591 4697 15210 20759 11898 3892 14864
"201227_s_at" 16383 13804 2954 14311 15936 18209 17440 16764 4699 6500 18209 14119 4385 10878 15068 12427
"201228_s_at" 2263 21210 801 1734 21525 10687 20209 741 17618 994 14489 18436 20568 11654 1558 19576
"201229_s_at" 22279 4330 18343 16511 18980 14372 18612 18201 3348 13691 12641 15614 4428 17026 19444 15320
"201230_s_at" 3658 15235 20487 3694 21949 20776 18453 2584 2963 15546 18867 21649 3176 13697 1806 16587
"201231_s_at" 15509 15381 6490 3825 14571 14179 1874 14143 17771 18158 5210 14497 4069 10872 15437 13275
"201232_s_at" 18765 18995 3329 16717 19472 22038 15404 13967 19475 5027 19805 19797 12507 13376 19306 16076
"201233_at" 4772 20786 18428 13736 18770 20276 19455 974 21426 523 3986 21802 3978 9962 19182 14711
"201234_at" 4201 16992 6607 16363 18216 18738 2700 21881 3230 15165 4345 3797 18471 12155 18955 18944
"201235_s_at" 20560 20534 837 13026 8024 11734 9962 9268 7128 15039 12289 20579 22204 643 6419 20970
"201236_s_at" 21435 17964 2719 19417 21792 21081 14864 18653 16482 21539 21214 16853 21849 11287 21662 14137
"201237_at" 4572 13687 7203 18046 18375 20708 19367 3010 3400 20150 12595 18241 19698 14119 19003 18840
"201238_s_at" 17367 6938 69 17103 1686 14163 18376 15322 17636 16170 15378 2973 15577 19349 18998 16052
"201239_s_at" 18682 6946 5645 2630 13774 17164 16121 18751 16846 5452 12647 4011 4386 14785 4572 12646
"201240_s_at" 17849 6871 6801 20701 14107 19379 4480 14991 4529 7000 4606 2564 4530 12366 1481 2614
"201241_at" 3602 17933 5985 17697 14986 18202 14976 13702 3734 7031 14507 12802 13973 13961 4790 14499
"201242_s_at" 19234 20674 3208 864 16858 18865 14815 17203 16041 21421 15868 17566 13337 20156 4285 18049
"201243_s_at" 17798 19024 3694 15088 18105 21783 16529 5662 15959 21987 12836 15211 20017 20304 3970 13463
"201244_s_at" 17499 21052 19936 3045 16906 21277 1125 2747 20358 19837 5880 18551 14725 16862 4339 19118
"201245_s_at" 18494 7069 17145 16539 15431 16143 19672 18158 19553 14465 17914 19060 15958 17124 3660 13942
"201246_s_at" 21524 13161 22132 17495 19353 22171 3918 4592 18127 6278 13259 21637 1798 1345 2849 12958
"201247_at" 3551 21730 19955 810 22278 17876 19567 13864 185 18133 4520 1626 11243 16877 19008 2409
"201248_s_at" 16503 5911 3655 15801 22187 20423 18821 17753 16577 21462 15464 19704 2923 12500 21638 13188
"201249_at" 9423 1692 9813 10908 9386 8604 12428 19295 10228 7208 1571 6216 9095 6686 11141 4118
"201250_s_at" 2031 4061 4781 14027 16725 1808 20666 14815 15051 16737 15699 1191 2039 21312 15573 12391
"201251_at" 4091 19317 6306 4646 14266 2547 4295 1668 16910 16402 14790 12863 14063 15374 3830 16682
"201252_at" 17845 20791 6708 16012 13320 13990 19337 17532 17369 6720 17984 20084 16636 20166 19817 15555
"201253_s_at" 18932 17151 20114 15680 13366 2208 15700 5124 20116 21552 15081 1816 3040 18619 4746 14746
"201254_x_at" 3866 5852 18586 16229 6810 13889 15618 16398 3903 8906 5864 12093 6569 5301 4630 2965
"201255_x_at" 14327 16821 20385 4405 18906 19481 20296 3003 20265 18110 17183 17816 16567 19709 19925 17441
"201256_at" 5206 13218 19715 17712 16849 16164 20112 14372 1348 5111 12842 3541 12163 11176 14393 18369
"201257_x_at" 3593 12808 19081 14439 6719 1993 9036 4802 15360 8739 13631 6926 6285 5080 4230 2723
"201258_at" 5319 3056 2555 2805 14197 1918 3987 13589 15932 15491 5987 17342 4166 10917 14139 12578
"201259_s_at" 16796 19791 5713 13712 3317 15796 5060 17499 5231 4703 5227 3050 14653 14431 17680 14189
"201260_s_at" 14304 21264 970 14111 14381 15266 18745 19639 16950 20163 15057 15736 16022 11677 15022 17394
"201261_x_at" 2594 1218 13821 15731 12356 11069 7297 11162 11098 1536 15527 2866 21653 725 5621 9794
"201262_s_at" 6006 8247 15566 6111 3855 3344 9412 13024 6813 12473 10537 10316 9291 8738 3479 3762
"201263_at" 14317 5795 7245 15838 14949 1097 4556 3893 3408 5172 5557 12469 4535 10121 16507 2966
"201264_at" 21667 20032 20324 97 16944 16287 19050 18250 5519 14358 12371 20397 11852 17005 3235 14621
"201265_at" 17914 6704 5083 4195 5096 4665 14466 10248 9024 10863 472 1319 21491 9445 12367 12012
"201266_at" 20209 12491 5931 14731 18121 18808 14703 5265 1868 15773 11597 14852 17284 13177 15556 13903
"201267_s_at" 19180 13860 6122 4702 3421 2653 17068 14097 17731 13269 12555 16526 11654 19090 13894 13664
"201268_at" 14938 16261 5194 1839 14026 2449 15081 4477 18725 18493 6012 14895 3434 11425 16567 13486
"201269_s_at" 11035 454 2402 15322 12005 11974 11990 934 14137 21735 1887 20123 618 1418 6188 325
"201270_x_at" 2729 17623 19049 17746 15037 14636 20014 13579 19288 4911 5106 11908 3324 16244 15198 12994
"201271_s_at" 14967 16789 3809 3961 3171 21844 4763 13834 1409 18181 15715 1147 19761 11742 19496 14401
"201272_at" 1165 1607 2585 21689 8431 3669 15024 1078 7400 16531 4014 6373 188 2889 10940 16500
"201273_s_at" 16175 16222 2522 19891 15816 15201 2699 15763 4273 16813 14914 12796 13591 11739 19533 15819
"201274_at" 5221 5100 17772 582 12818 658 15235 13478 15471 13052 6040 13082 16927 17191 14282 14839
"201275_at" 19145 2798 6246 4177 13002 17401 17078 3779 18187 5440 14866 16751 3631 12791 20949 18575
"201276_at" 16607 20394 6845 1023 17672 21509 21237 15303 20592 21316 14680 21291 20545 14377 20858 15441
"201277_s_at" 14411 13397 18626 16735 2597 14736 17590 15749 16293 14513 11690 3674 3676 14576 3018 12632
"201278_at" 2378 17457 4907 17674 10802 11018 14358 19959 5984 12183 16666 6781 7465 21641 8565 4463
"201279_s_at" 12214 4472 5107 4165 9524 2834 7563 17947 14269 8341 1918 11733 5248 862 1936 8150
"201280_s_at" 7895 11524 19633 20859 5604 6610 3043 5032 9014 9531 20147 7202 6469 16605 8735 6820
"201281_at" 21068 14347 18693 19874 18225 15606 20752 15590 18144 20530 15224 14171 11522 10474 14231 16662
"201282_at" 3678 20142 2550 3946 19690 21522 21227 4456 20659 6075 15932 17254 12200 3433 3016 17948
"201283_s_at" 6537 10722 8017 4844 8898 5180 18646 17791 4568 3286 13153 221 2058 2253 9893 7742
"201284_s_at" 17822 15082 3371 18752 19781 14055 4964 16921 5569 18439 12567 15700 15785 19494 4311 20812
"201285_at" 17205 13624 17594 15608 19664 19966 19192 4789 20895 5669 16843 14317 14196 18766 17030 20273
"201286_at" 5373 17866 2961 14730 18547 18033 10614 15847 15175 8507 13017 18348 14698 4754 19790 1779
"201287_s_at" 14736 14993 19321 16712 19095 21929 11583 20145 3888 8933 15297 17280 14807 10192 16113 18477
"201288_at" 7811 12283 9817 3880 19742 14589 4116 5316 160 13182 20362 17228 22062 11600 654 21367
"201289_at" 3092 460 5136 20059 16269 8518 2565 21205 3887 17825 12959 21742 18949 18541 16075 531
"201290_at" 15816 17352 4498 15413 3246 16133 739 3362 4371 17402 18064 15485 13742 12134 4226 2542
"201291_s_at" 17977 17538 4677 21964 2620 17130 16123 4426 19707 19743 15727 17485 10864 12999 18235 17740
"201292_at" 18414 16977 3647 16613 15703 14245 3663 14843 14814 17957 11629 13188 17440 17848 16595 16492
"201293_x_at" 2261 13561 17626 13846 6773 15356 4872 13588 5437 8854 7669 3265 6470 5226 3584 12256
"201294_s_at" 3067 2009 21867 523 18813 5742 768 1389 12413 18795 1166 18623 12988 1691 13768 21451
"201295_s_at" 7840 8884 15370 6311 1357 5609 16470 19787 10843 18928 20944 1746 258 21447 10030 9363
"201296_s_at" 5043 20926 4383 18452 19756 19169 15880 21479 14999 18303 17974 20882 16616 14680 17569 21569
"201297_s_at" 18890 14123 1734 14395 2033 99 4717 21997 18872 15349 19449 20757 16661 18665 16783 12523
"201298_s_at" 17401 13317 1540 13444 14709 16194 16471 16823 16621 6256 15683 3767 18245 18379 3233 12828
"201299_s_at" 22004 16942 2608 16699 2653 69 194 18073 20919 3282 14140 3380 21455 17596 17997 18538
"201300_s_at" 21613 20983 4785 1958 15041 16064 2732 16552 17630 21210 16407 15921 18742 19546 17632 15970
"201301_s_at" 3619 6188 20231 17698 15406 17005 2325 16025 15997 17970 19498 13172 15203 9949 17012 15792
"201302_at" 16747 12466 6063 14840 15442 17781 4781 18169 15541 16166 13354 12851 14874 11965 14781 16231
"201303_at" 16504 17620 6668 14285 18050 17067 16429 14357 15661 16955 15911 15098 14812 16317 4042 13721
"201304_at" 1879 21985 3166 1613 12729 18754 4929 18672 17487 19703 14437 13728 17177 17535 20611 17813
"201305_x_at" 4710 21029 1164 19558 2327 2553 14757 17149 18074 12890 13753 16496 11085 10257 16242 15296
"201306_s_at" 15440 13413 6001 15375 14079 17715 4040 19008 2301 5831 11500 3041 11808 11183 4553 13722
"201307_at" 18415 17785 4569 3845 15481 20853 16820 4606 5161 15175 17976 15981 15614 18967 1864 20476
"201308_s_at" 21352 20838 7147 2513 22026 21284 9362 19974 765 3098 20540 21780 1678 12676 13370 20215
"201309_x_at" 16789 1205 3114 15109 20183 12281 18258 21950 21943 13410 13287 22127 21871 19103 17789 286
"201310_s_at" 19943 4520 6615 19238 16954 20564 17272 14299 2458 13096 16464 1662 12639 12972 882 18336
"201311_s_at" 16045 12730 18679 2359 1250 2533 4850 5452 17635 13100 17883 13707 17770 15715 18674 13637
"201312_s_at" 20215 17627 2602 16985 13618 16907 17779 19866 20760 18952 15151 20033 17846 12691 20037 20722
"201313_at" 11477 1090 6095 15493 21674 22165 1792 14871 22107 5082 12150 19362 14758 20632 21460 12720
"201314_at" 14838 14343 17718 21830 2374 14182 4249 4785 3064 5708 3916 17227 11645 9897 16138 13798
"201315_x_at" 14321 5228 20073 4595 16956 1045 5319 2367 2443 4108 2619 13803 15616 18727 17803 17055
"201316_at" 4646 14297 4043 3431 16863 18665 19170 15880 19528 4723 14939 17304 17453 14013 3647 14609
"201317_s_at" 17274 13616 5450 3035 2753 16182 16494 17827 19420 15383 11477 16801 14756 16020 15309 13217
"201318_s_at" 17126 16332 2290 16774 14732 15105 5229 2483 16488 6671 18091 4287 4144 10794 16219 15838
"201319_at" 777 18947 4417 18786 12833 20408 21586 21780 21675 20892 2625 16150 12942 15422 19930 18882
"201320_at" 739 19015 62 17911 1781 19593 21563 2623 15630 16199 15994 19548 19261 18687 19776 19933
"201321_s_at" 1664 6321 21190 21462 13952 14004 15530 3621 5335 14072 14291 3105 2982 16802 17168 2939
"201322_at" 16745 13721 5443 15808 13629 15448 15526 14071 3014 5836 4649 13191 4481 11324 4071 13856
"201323_at" 3577 10437 17013 2033 15971 18762 16169 15977 2326 7052 13427 15525 3199 17714 16282 18950
"201324_at" 14240 7488 3497 15642 5530 12755 2934 16564 14416 13425 18198 989 102 15943 13188 10206
"201325_s_at" 12174 11702 19904 21447 4314 11739 17170 15291 11314 19386 19295 5511 746 14886 5625 8531
"201326_at" 21851 16966 6543 4750 14225 2668 18648 15918 18088 6818 15989 20260 14526 16940 15594 14757
"201327_s_at" 15960 18966 4600 13991 12781 14057 3616 4691 3773 17679 3443 18138 13527 16868 14219 16434
"201328_at" 2279 15761 2999 1753 145 2586 16613 3532 581 16144 2200 4174 1725 13150 2197 1160
"201329_s_at" 994 4253 5989 18816 15674 49 20123 4230 90 15065 21943 14385 20042 10680 153 1920
"201330_at" 16340 17301 5141 8155 2522 732 1365 22280 508 2379 13177 12435 10903 21567 15363 14682
"201331_s_at" 4883 17363 4692 16823 21277 15340 17109 3967 1366 14826 13326 18331 11450 11652 4866 16809
"201332_s_at" 12335 5263 13859 4582 4123 12536 20658 7264 10568 5469 13691 11367 3046 21661 6065 11630
"201333_s_at" 19597 5987 1482 20582 19049 17923 13380 469 18240 9813 3946 19530 20674 4659 166 17677
"201334_s_at" 16199 20541 477 20192 16338 18179 21408 3125 17514 21733 12974 12610 12175 20056 20856 14265
"201335_s_at" 12458 14637 7448 12385 21121 10223 7881 1200 11819 10403 16872 113 19490 6033 13177 10972
"201336_at" 17987 19307 4955 4610 15478 18873 4179 3286 3993 4599 14095 12891 18348 12933 4524 13340
"201337_s_at" 16039 16501 2775 4319 15226 15182 14970 16909 16680 18283 15002 17349 19743 13520 20721 16657
"201338_x_at" 3259 14479 18374 17867 12968 2344 15672 13803 3318 13438 5732 14953 11947 12237 4737 15034
"201339_s_at" 21253 19182 3453 4257 17050 15157 4035 20559 21354 6688 13163 12024 10929 10939 18597 14911
"201340_s_at" 4175 15150 20573 14287 15397 12517 17984 17685 15146 20458 12883 21913 13649 12853 21937 19769
"201341_at" 4099 22070 31 3028 21468 22172 2977 19700 19533 16938 16575 19936 21044 20918 22189 20883
"201342_at" 2860 15071 3523 17763 14817 16399 15952 3546 3163 5967 14915 3030 12653 15045 3858 2832
"201343_at" 20684 16208 1268 15126 18272 17380 19803 13839 15622 17513 20041 3450 13881 13003 17918 18966
"201344_at" 8858 14645 6715 800 1143 339 17406 2830 915 15942 18854 20156 18157 1979 21693 18164
"201345_s_at" 17979 17738 18806 1118 12685 14927 4679 18849 19518 7082 14618 15278 14594 10940 2061 15012
"201346_at" 1560 15721 3182 1620 16878 17195 17463 18134 2773 13395 12198 18049 3937 17713 14276 1989
"201347_x_at" 1854 18413 18656 13601 17685 18043 4038 16766 15911 6086 14334 4368 15295 17400 14653 2664
"201348_at" 20501 16238 17322 17389 17595 17967 13045 7317 16855 10220 13485 15769 17724 14234 15285 19789
"201349_at" 3328 5938 3302 19228 1916 1605 22257 13700 2411 2045 21833 1032 12296 12666 1613 1543
"201350_at" 5166 6267 3146 20785 14297 2591 22075 3689 802 20801 19737 20031 17806 19995 20047 21752
"201351_s_at" 16992 13208 2883 1488 17700 1489 15667 13728 2368 13347 12979 4228 12247 11615 17576 15183
"201352_at" 16927 6530 19125 19575 17718 15745 18522 18512 2887 18015 13000 13512 12396 12303 14915 19892
"201353_s_at" 19706 21310 6764 2412 3406 21952 20370 2282 20490 16600 15657 22169 18537 9827 15491 17706
"201354_s_at" 4765 3527 20847 393 19806 20585 20812 22204 19932 21518 3723 3053 13673 21365 2394 14769
"201355_s_at" 15574 395 18818 19666 1678 5007 5630 12240 14751 7573 1188 14963 2132 10100 11627 8515
"201356_at" 21929 17587 17458 16959 21321 21571 3792 3809 4676 18246 4200 189 21926 12212 19698 19023
"201357_s_at" 17990 18224 3630 15527 12932 15839 1170 19809 20917 19484 21072 14250 17100 2579 20571 17069
"201358_s_at" 3097 16096 5314 15531 13530 15742 14915 15358 16054 16256 5370 3457 12063 14782 16503 14021
"201359_at" 14683 13298 3008 16778 15421 16590 15075 14768 16745 13960 15050 15551 15850 15458 16090 19229
"201360_at" 15239 15203 20731 13728 20687 17590 4405 20930 20176 14790 17786 14121 17568 19489 3169 17127
"201361_at" 4610 3307 16983 20469 17357 18122 18989 19135 2725 4853 3212 12113 16638 12172 19203 12823
"201362_at" 16951 16488 1571 18846 16423 17586 15219 2987 16847 17585 12267 13787 13938 17683 16572 20647
"201363_s_at" 22146 17775 18750 17148 14063 18716 1722 4605 3028 16281 20782 21636 18328 13942 13891 1215
"201364_s_at" 16149 20813 1691 17984 16715 17117 3252 14630 19194 4543 4373 16796 11748 21601 14679 15480
"201365_at" 18548 16616 5426 14892 18273 1272 16318 14039 20821 17308 3430 12849 18090 20790 16251 17552
"201366_at" 829 17846 3689 15605 15294 998 15443 16810 15333 4896 5538 4479 15414 15235 19896 13774
"201367_s_at" 16310 16734 4657 161 94 21222 197 12416 1422 22276 15706 22192 154 21186 12971 18322
"201368_at" 14374 19853 3483 4749 20713 18938 15665 15772 18977 16993 16648 18007 18221 15163 16927 19110
"201369_s_at" 4387 14352 2206 366 20606 11349 16928 17958 4740 6659 292 13840 1509 19643 21723 21609
"201370_s_at" 12198 5641 1824 2292 19962 19362 20721 19761 3117 19378 15939 13110 14753 9943 16749 20136
"201371_s_at" 2789 18446 4495 15256 17346 17537 2171 5195 4903 16565 11487 15830 11420 13976 3673 13228
"201372_s_at" 9758 11954 12135 13246 899 13656 9573 9292 11137 4476 19249 7441 2941 22093 13115 5065
"201373_at" 16937 1800 18730 14018 2477 22221 14662 19056 21063 2409 15736 4045 11320 16211 4542 2673
