"inst_490" "inst_494" "inst_1017" "inst_1075" "inst_1178" "inst_1237" "inst_1577" "inst_1662" "inst_2697" "inst_3194" "inst_4461" "inst_5234" "inst_5597" "inst_5880" "inst_6196" "inst_6954" "inst_6996" "inst_7234"
"217289_s_at" 20686 19921 21033 19429 1488 21759 1046 20490 6910 1565 21641 21644 5296 236 6267 22163 2610 4862
"217290_at" 8294 11205 8136 11825 15321 13101 9822 11374 4757 14483 10403 13085 7741 8525 13159 13689 14837 10107
"217291_at" 6388 751 9783 5585 13127 11502 6388 9601 2071 17512 9046 19980 3710 2425 10497 6561 12564 4562
"217292_at" 10863 8314 7421 9107 13037 9680 6840 10954 22147 665 4537 13745 19717 15803 4386 8532 20065 18884
"217293_at" 15418 14004 10304 14984 10747 9734 2434 357 19144 958 795 4599 14499 10559 2909 15120 11734 7352
"217294_s_at" 19798 17005 4924 21442 4269 17517 1352 17850 8948 4413 16043 20604 6707 17120 7486 20879 8824 5857
"217295_at" 10322 9117 9438 4955 8902 14700 12480 11904 1526 14273 7871 7071 990 12651 476 7740 15666 15124
"217296_at" 1952 21497 14013 12695 6616 9686 10030 12146 2953 19646 12115 17028 634 799 19531 12103 18048 14216
"217297_s_at" 17642 6759 2704 1905 5756 644 2333 21425 2992 19577 16129 627 2499 5593 21574 21768 1087 21579
"217298_at" 9402 8575 12965 13016 7967 9353 9900 9667 15771 12724 9333 16867 7742 12885 8612 13308 10965 12489
"217299_s_at" 17400 17927 22000 18104 2783 7262 1640 3244 6210 16419 17906 5794 18206 21239 20206 18629 9942 17935
"217300_at" 1269 1457 20990 11512 195 2146 10096 21433 17638 20390 3747 22109 3740 962 3318 12815 21915 6308
"217301_x_at" 19100 2582 18330 18498 17828 17934 1434 19996 9855 4669 20839 10008 13376 18173 7352 19986 19533 2925
"217302_at" 7268 1516 13456 8003 13914 15527 7083 5492 571 1837 13338 18809 9442 10943 12180 9376 18347 2940
"217303_s_at" 10560 9075 7804 9365 12075 12172 8662 5289 12172 12871 8696 15897 7808 10709 11303 9999 14083 11075
"217304_at" 21182 3097 5109 13230 164 12109 12134 5269 13324 2704 19924 13627 9284 12347 37 13118 17920 12341
"217305_s_at" 3205 19594 7508 13268 8564 10262 5341 11938 13438 12158 1670 18540 9960 13253 2875 7124 17049 8736
"217306_at" 9012 13077 13313 11800 10120 12882 14762 10495 11861 10658 9352 14114 9366 9401 13067 10921 11474 14395
"217307_at" 21683 20654 11582 5927 16522 3637 12226 6036 18139 7276 7839 16361 2895 640 754 14735 18742 14324
"217308_at" 8102 10177 13296 9260 15809 8845 13350 8958 17498 18741 9338 18676 8356 1842 18126 11936 11108 11908
"217309_s_at" 18405 14200 342 509 5140 16073 495 18506 3598 15299 20725 7808 18572 1822 6662 19316 22257 20823
"217310_s_at" 5623 4513 463 8686 3365 324 1596 21738 18775 17405 15945 1737 4259 1356 5984 362 9369 1393
"217311_at" 7589 8150 12480 12107 14459 11159 5741 10827 11392 3272 10048 17311 10902 10742 10109 10585 14679 11504
"217312_s_at" 15631 11804 13386 11728 14888 8369 8394 4066 20242 1413 18821 12321 113 10415 254 10159 16392 15288
"217313_at" 3342 17253 19633 782 6386 7564 15893 19172 21221 1266 13049 1271 1712 16165 2690 20698 665 66
"217314_at" 8785 8778 6977 10077 13132 10969 7010 9299 12636 12722 6577 14649 10087 10459 8594 13328 14589 11425
"217315_s_at" 18991 1080 9818 7987 10196 12382 8405 5106 21215 1959 2772 14888 1534 10172 20960 1169 17672 13288
"217316_at" 12820 8077 14958 5179 9697 9999 14058 8271 19533 252 3076 3561 15650 457 6098 12177 18049 2481
"217317_s_at" 4355 4345 2362 18566 5083 18690 18325 2061 6426 18669 12247 6833 19070 5285 16461 1368 6621 4754
"217318_x_at" 8755 10540 7316 8170 10274 12036 12590 10223 1533 19601 7021 17739 7503 13644 8914 10889 11344 14134
"217319_x_at" 11433 10501 11777 8018 15522 13488 6204 11868 13914 7829 1335 8976 7672 2176 12520 12473 15509 9314
"217320_at" 10065 11032 15003 5219 12094 8446 9244 11356 3105 5443 1432 324 772 21359 3823 18224 12610 1416
"217321_x_at" 10752 13852 1902 113 19633 11324 5562 649 4809 19485 8254 21639 1609 21653 1708 4876 15963 3630
"217322_x_at" 5174 20299 19102 1317 520 412 16663 17912 4671 1118 1324 1411 21139 3782 21886 21686 8522 329
"217323_at" 8960 8993 8025 8858 11390 10153 12241 7933 12683 13754 6764 16508 10106 8168 13334 11848 14226 8621
"217324_at" 18037 4541 6840 12776 431 339 7990 2864 13996 10587 15710 13253 17791 14315 2483 9180 18741 1739
"217325_at" 5479 9894 7999 13135 8124 8661 11953 4060 12534 13159 9993 16444 7651 11067 358 11965 12508 13725
"217326_x_at" 12862 8558 13919 14530 19999 7021 12520 4957 1910 21089 3181 17889 732 5806 17747 14703 15142 10391
"217327_at" 10214 7685 9708 9280 8064 14064 9164 10660 14061 13427 8716 14855 11227 13175 11622 13134 15278 12803
"217328_at" 11356 13448 13408 6308 10477 4782 13335 5225 2004 107 1818 10022 12338 393 4867 1775 5377 2305
"217329_x_at" 14508 18404 2388 444 2360 4905 20400 13762 18388 8436 1945 519 2574 18240 3348 16501 7518 5799
"217330_at" 3137 6030 14634 10654 15367 15075 7546 10564 15586 14572 1804 16771 11379 12875 13216 10773 18122 15075
"217331_at" 571 19914 5273 13021 13410 19340 19683 11535 2134 21972 3999 6270 18107 15170 20199 4322 2788 490
"217332_at" 2012 20137 6045 7804 14260 14323 14552 5739 16734 784 10623 18625 3203 811 5529 8023 17974 1048
"217333_at" 7945 11495 8216 1926 14997 13514 8930 11298 238 2 6112 3264 7181 8621 12845 1403 16814 15964
"217334_at" 13563 10552 11296 10267 8462 14185 5257 9029 15464 13865 7980 12928 11717 11782 8033 10638 14746 11552
"217335_at" 2632 481 8321 13533 13771 13906 15063 10832 17489 1244 17456 8125 13189 20278 4418 14691 18244 2746
"217336_at" 458 3194 859 2800 6453 20601 21912 1608 18026 19218 16194 8446 15661 18919 5797 17063 6244 6550
"217337_at" 11472 19029 12033 5598 10741 11581 13112 10527 1898 544 19571 689 461 5141 2164 11714 18738 15749
"217338_at" 3559 11592 12071 8922 14504 13114 13472 11974 11887 14619 6549 16875 9219 12275 11392 9379 12872 15279
"217339_x_at" 10987 9246 11646 6033 11024 8895 13932 7566 2389 12500 7220 15036 7287 9439 7807 7756 15945 10801
"217340_at" 19603 21886 20139 473 21144 319 12292 18832 7095 3756 12695 20229 4536 6024 20296 5680 19497 19893
"217341_at" 1576 5151 12777 12950 13718 14243 14241 8117 15928 9967 8741 12585 1183 10153 7950 11143 15215 11917
"217342_x_at" 1354 18666 12630 5074 7773 15235 11708 12570 36 13617 11179 14313 11790 454 9804 13745 16566 2317
"217343_at" 12581 9067 13710 6263 14920 12228 14129 10124 6097 14221 11972 13578 11623 12672 12805 5544 11875 14312
"217344_at" 2748 7463 2680 3899 1394 4904 11185 108 21747 21375 1996 949 2051 866 18561 12004 1214 18641
"217345_at" 7964 13362 10761 13797 9757 9174 12973 9968 15075 14137 5717 12153 9946 11072 13306 10240 16291 15244
"217346_at" 450 5028 11203 14643 1423 2069 2491 12973 19817 22190 22176 4077 1797 5005 4560 8735 2579 2471
"217347_at" 6452 14502 16514 11326 3383 22050 21877 3515 2609 17137 18590 1471 1831 20963 3592 2397 22156 21777
"217348_x_at" 20002 1249 6899 5787 9663 9947 17778 8899 2547 21040 88 4719 287 16123 5196 7910 12482 7050
"217349_s_at" 15436 18773 47 1412 7479 4047 3781 16685 3336 661 11350 1357 1230 29 2762 21047 2131 1748
"217350_at" 4474 13581 7246 14638 1289 12633 5336 9132 19779 19892 778 3818 626 18956 248 16441 53 16359
"217351_at" 9702 11818 2266 11325 14781 15364 9368 17244 16127 1340 8160 4575 2790 12279 10288 694 22050 5219
"217352_at" 8750 7576 20431 11989 5148 531 11240 14482 18003 9514 1041 9999 21700 18804 1149 197 15693 28
"217353_at" 495 8923 11651 10915 10014 101 21554 2667 20404 1924 920 6818 4446 17193 92 3358 16694 4589
"217354_s_at" 12812 21671 15770 1320 22135 376 11689 3227 1124 8090 17484 21471 820 4386 18689 221 21790 2297
"217355_at" 8154 2897 14635 14459 16117 14957 7849 11426 11618 13262 6911 13006 3330 13383 10500 11724 1667 3306
"217356_s_at" 14172 7260 17269 16576 17356 5531 18090 18986 7681 6189 15142 6337 13530 4855 17418 19001 7636 4839
"217357_at" 11764 12906 7695 6863 8116 13562 6868 8623 15355 12272 10566 12049 7510 10942 10207 12479 16910 13794
"217358_at" 20321 20734 8009 10914 15829 14749 7651 12420 11863 599 1669 1835 12392 12735 9798 13082 12932 14608
"217359_s_at" 1402 6233 8510 7442 11716 11654 16566 5664 4667 14660 1129 13961 10780 10798 14716 13387 16106 9979
"217360_x_at" 13466 12922 12336 14023 11691 10545 11256 8369 15003 10275 9703 17832 10229 14421 10277 3621 13974 13841
"217361_at" 11264 10269 10478 6083 8056 14574 12320 12007 13559 11076 9896 15631 7795 13381 11516 8783 18698 12222
"217362_x_at" 4131 2977 3315 14083 13198 12081 13539 305 14456 19428 7215 8884 451 8539 21838 7729 18467 2480
"217363_x_at" 1 5 270 2193 21660 151 22246 22277 5763 6421 588 133 17781 435 20660 431 22270 1437
"217364_x_at" 19940 20215 21444 82 19279 3960 20920 3643 1211 6003 16516 8915 16134 14695 15012 4351 1045 19314
"217365_at" 1889 22136 8656 10885 14141 16518 17019 6646 13908 19122 17898 21197 2318 17896 16648 8810 12228 20123
"217366_at" 11434 11846 9311 10247 11396 11105 9344 7362 11400 12636 7326 14654 8379 9890 10324 10498 14601 10482
"217367_s_at" 19724 16774 4191 16609 3979 16067 3770 2205 10460 20250 3774 11353 15972 17238 16307 18958 9784 19010
"217368_at" 15500 2006 19131 4038 3244 18034 9761 95 909 9141 1144 1671 1773 2671 22266 2330 1061 6879
"217369_at" 7680 18338 12003 9463 7923 13077 13346 4165 16284 14635 8137 16424 2900 10452 2747 11201 15280 10278
"217370_x_at" 19618 5117 21089 2803 5509 5560 3336 16169 19870 2927 20169 20561 5610 4821 20067 20067 20941 7639
"217371_s_at" 13693 8715 13355 4782 8229 207 6498 9688 19123 12036 2645 13579 12268 10048 9568 11770 16937 14801
"217372_at" 7252 9924 6721 13640 10467 8581 11280 5240 16767 10585 8859 13240 7164 10622 7899 14581 15001 1148
"217373_x_at" 11008 5927 18114 15309 4703 995 15791 1190 1478 6695 21340 6298 5784 16858 2380 4346 4242 7751
"217374_x_at" 9610 13048 9057 8051 13322 11256 7740 7158 7573 11696 9663 12135 8424 11192 10620 10162 14271 11200
"217375_at" 3048 8143 12698 8745 9944 11585 7806 6577 15459 13892 20006 18284 7948 4655 4651 11705 12959 13601
"217376_at" 1204 8276 12175 8613 15993 8470 11236 10287 751 360 9566 16416 7345 8116 12449 9606 13710 12677
"217377_x_at" 1700 2095 12569 14587 8612 12539 18537 8915 11319 10121 8568 17235 1978 9214 9871 8665 14508 14555
"217378_x_at" 8883 11111 9110 9046 11671 10444 11329 6743 15551 10388 8148 12938 9217 11391 10932 10794 14874 11646
"217379_at" 4105 17512 17951 15961 1828 7481 18109 1643 8472 17575 16489 5906 4850 6181 5083 19808 4219 6859
"217380_s_at" 13718 13236 14601 6807 10651 14003 5294 6037 18548 1186 18226 14908 9036 1186 12846 8843 12227 7693
"217381_s_at" 6591 2484 10134 11902 13408 8481 12737 11272 14786 13672 6776 14196 8299 12306 3884 10786 14863 8699
"217382_at" 13592 9720 14172 14102 249 15388 9724 5659 4163 21964 17490 19227 611 13006 20402 8134 13344 15819
"217383_at" 1329 18729 4160 21880 22208 20769 22083 15887 2833 21865 20181 9583 5783 3657 20749 15111 22049 21551
"217384_x_at" 7772 9584 11809 8485 11015 9027 12333 10506 14797 13247 7223 13856 8190 7833 11791 10763 11204 11622
"217385_at" 13326 7944 13043 8102 15246 14212 12989 4795 12006 10189 5102 16981 7323 13047 8037 11231 16316 14804
"217386_at" 15901 17327 9961 6858 7378 745 10220 2944 19928 19229 392 19816 18779 730 20668 12447 17307 1120
"217387_at" 8949 13600 7832 5516 9956 678 5516 11729 18735 13870 10218 17926 12417 14555 12946 14448 15361 15751
"217388_s_at" 18472 15987 16120 4177 745 742 14836 18156 301 3801 22039 5571 15121 20143 14800 19054 6707 7169
"217389_s_at" 12620 9268 14756 14216 11909 7384 8056 6038 2112 14476 10135 16417 19775 14272 21431 12708 18370 5686
"217390_x_at" 940 17705 10469 5633 10826 12005 17332 9673 6589 131 21891 2987 18542 16688 146 684 1539 1296
"217391_x_at" 12232 8731 13842 8724 1654 14724 13893 1036 75 21680 6182 19171 1537 16368 367 3236 19047 15285
"217392_at" 12043 11683 12384 8424 9302 15171 8843 6735 2569 6177 17062 15272 10251 20055 8422 14514 19086 15061
"217393_x_at" 603 15039 21729 3473 20841 20441 22161 13766 8042 2769 19270 6806 21107 5086 22187 6342 8313 17212
"217394_at" 13583 8391 8302 4811 15995 15032 10961 6269 12753 14099 7824 15988 10037 8759 1096 11745 15444 14441
"217395_at" 14364 8620 6760 8217 8900 14033 15420 6440 9635 14826 6514 17449 708 13883 10285 7639 18568 13558
"217396_at" 7995 8939 6713 8244 8580 9063 12033 4096 21442 726 7362 11380 3084 763 930 357 11026 14201
"217397_at" 1471 14220 6409 14361 12795 4414 11608 6018 2978 18747 10780 17352 7531 14490 11758 12338 15714 12701
"217398_x_at" 5177 4940 9074 3964 7128 7504 2808 3444 12881 9148 7551 20108 8776 15546 9365 6599 20510 7407
"217399_s_at" 7742 12850 12767 8617 12307 12813 6834 11762 20721 10559 6465 17744 872 12143 21837 9875 18420 12393
"217400_at" 13084 12941 14978 12965 16233 438 15090 12445 455 1767 14233 11501 2305 12748 11473 3026 19339 1258
"217401_at" 10951 10848 6400 6239 11526 15185 5389 6161 10474 151 6364 13302 11247 8354 11689 7317 14435 14264
"217402_at" 10965 10816 14604 6822 12358 11857 11155 9255 18726 14449 10410 16465 11591 11607 11246 8511 13635 14617
"217403_s_at" 9885 14620 2010 12914 944 18232 8067 1228 4856 22177 21241 20887 2835 3667 6134 5781 1846 3998
"217404_s_at" 10540 12100 14129 6328 11995 9861 7889 9115 14770 1926 21154 12327 8325 13530 12034 7466 13766 9358
"217405_x_at" 5088 980 6244 12939 14107 13613 3910 10207 11619 14234 8510 13210 9804 7937 11122 8523 12040 14199
"217406_at" 16431 21789 11552 14810 1944 15359 18291 13064 70 762 19522 22110 14921 16268 181 8794 7021 9000
"217407_x_at" 2663 8948 1713 1347 2296 14451 556 19226 5642 2615 19874 4216 3952 81 19007 3422 197 5888
"217408_at" 21109 17223 5293 16650 5091 5515 18515 2381 8678 3652 5880 20090 18609 19628 19121 19232 6787 19390
"217409_at" 11098 10595 9635 5620 13875 11158 6551 7689 16546 12743 9283 15472 7336 13035 9996 9222 17159 13459
"217410_at" 21874 307 7200 8545 8656 9715 6155 5532 16778 14187 909 3298 7238 18316 10891 9519 11181 14363
"217411_s_at" 12238 9307 10868 6587 9192 13623 14039 7867 11680 10316 9792 12997 7180 10747 9212 10688 14788 11581
"217412_at" 12296 14227 12784 7519 171 4659 6369 5294 7384 20904 1664 21168 2375 20296 21290 16944 13152 1176
"217413_s_at" 21053 1563 9791 5702 8883 13168 7067 4466 15657 11500 9021 15693 9867 12419 10448 12801 18540 14906
"217414_x_at" 12264 9222 9663 9543 11212 11051 11193 6003 11416 8593 7655 14841 7477 9958 9485 11146 15223 11922
"217415_at" 15122 4737 7660 13314 12242 8479 11298 5684 14346 11965 10189 12249 6483 12538 5872 10095 14200 14299
"217416_x_at" 14067 19699 1121 21161 18954 17067 16912 13901 8925 18653 16350 5736 21303 20265 22181 1276 4496 5053
"217417_at" 7952 12610 11418 10245 8077 14503 5742 10714 12463 10551 9603 12622 6967 12634 11522 9480 15707 12200
"217418_x_at" 3880 15552 7844 6461 8981 15054 14239 11939 16016 11271 1635 12335 2959 7459 11653 7170 19084 9492
"217419_x_at" 14988 22270 5338 21188 16456 1710 18234 15931 3368 19224 13975 19230 20609 16164 449 18511 10540 16313
"217420_s_at" 2699 3241 6891 10092 11571 10266 14193 8647 11839 11369 9102 11942 10287 11570 10428 9586 13690 8992
"217421_at" 9200 10602 10473 9399 11456 10841 11414 6942 11640 11694 6692 14518 8378 9852 7754 10023 14105 12048
"217422_s_at" 9685 12305 14449 7511 11574 12022 12353 7887 13590 13898 9162 16742 7965 9904 11540 3018 14681 8917
"217423_at" 2980 6564 7635 13651 15240 1382 6575 11408 13150 14433 10987 14212 17514 10731 263 10809 17668 9961
"217424_at" 11935 9667 12814 10771 13584 12418 5276 7654 11907 9913 8245 14435 10143 10564 1526 9740 13844 10887
"217425_at" 14499 7966 10475 10521 11395 10999 7707 7085 12945 10079 8728 14749 8191 9916 10052 10781 12243 11632
"217426_at" 10224 10541 2936 13032 21865 22140 14878 21882 981 1869 20043 398 1835 22256 3656 9131 12340 21847
"217427_s_at" 16186 19792 22242 1345 3871 21354 1096 3168 19132 21877 3429 19790 6884 247 19729 21819 22196 20187
"217428_s_at" 13128 8177 14991 7148 12286 8820 7090 4389 2649 15220 7740 15642 9969 1421 7308 5527 18814 15066
"217429_at" 362 15762 14783 10653 9450 13646 14713 4765 14309 11941 6257 13247 12137 9242 8572 13427 17042 10945
"217430_x_at" 527 6672 10326 14483 3667 3130 15936 10291 4129 20855 11920 11202 4078 195 50 14874 19678 15296
"217431_x_at" 7622 11605 7083 10399 15249 12817 12088 5619 11654 14853 9981 15005 7042 7880 2016 9364 13258 8650
"217432_s_at" 20254 17578 3805 2640 10027 21582 5992 16045 4657 6609 12955 1178 6705 2121 16678 20646 3798 2904
"217433_at" 10784 10866 12067 6604 9251 457 12524 5377 7589 14133 2648 15493 5439 3414 451 12038 7022 12942
"217434_at" 5808 5923 10691 6133 8309 8334 15345 3843 16868 13340 6278 13138 10750 11393 1127 11490 11046 14076
"217435_x_at" 19092 21884 12572 11460 9844 10834 5971 4036 12740 4112 8912 17529 11680 12132 2504 10234 16290 12233
"217436_x_at" 20583 4905 21007 2786 3988 17829 17529 20051 2703 3481 18636 22197 4066 2733 16752 20516 1745 22230
"217437_s_at" 2514 3607 21032 15593 6354 18215 475 22200 3552 20418 5876 22207 21814 21042 15599 21680 19333 19261
"217438_at" 13497 11911 12799 9831 12793 13182 10494 3870 16342 9650 6267 17192 11771 12015 7842 12437 11346 11876
"217439_at" 885 14719 10128 10632 16380 11931 15213 11574 13662 23 3028 13216 10975 10144 10040 11974 16060 12043
"217440_at" 10039 10239 12725 10485 8932 14355 5575 5927 16606 6231 6593 11988 12340 12879 11044 13945 11048 8672
"217441_at" 16611 1233 7813 7997 3434 19617 10722 7839 18323 3468 22014 1832 21481 16828 15416 15015 21784 314
"217442_at" 7588 11356 9393 5439 11567 10001 8887 7501 11356 11227 6808 14631 8473 9885 9988 6948 12822 11369
"217443_at" 11796 11039 14141 10675 15739 8672 12870 4903 11801 13997 10762 15987 657 13387 12686 7904 11895 13467
"217444_at" 10030 9562 12447 5487 6623 10075 5604 12053 9818 20504 204 13657 9471 3079 1546 13817 13321 10065
"217445_s_at" 21465 7327 20949 2527 6152 7986 21202 2636 6742 3010 21826 21262 2887 21171 16862 21090 934 6487
"217446_x_at" 913 18952 22115 7911 21598 19847 3961 2246 18678 14979 425 22143 15478 20146 2553 4845 1772 7631
"217447_at" 8529 11480 11347 10078 14962 8774 14134 7667 16335 13955 6996 17730 7216 10858 7974 9664 16574 15916
"217448_s_at" 18892 19971 4009 2199 16690 3068 704 17809 6599 1913 20092 20563 2268 22012 4222 4541 2318 474
"217449_at" 5044 21916 8574 14018 16762 17137 8388 6329 1486 1210 1709 20514 15500 4458 247 504 11470 15922
"217450_at" 21622 21935 14647 11567 8680 9720 293 9465 21373 18876 6798 17393 7052 11997 13292 12691 16185 15207
"217451_at" 10800 11031 10839 12772 7977 12895 8834 3946 14568 10494 6255 13549 11698 1904 9984 7718 15735 8862
"217452_s_at" 12804 13227 13885 12215 10280 10466 12992 4812 1151 14661 10319 16292 8924 13511 2073 7770 11528 10166
"217453_at" 18584 641 7354 14823 10693 9698 7040 6121 144 20996 1724 22014 2764 13486 19241 13869 20066 5653
"217454_at" 7568 9471 9973 6933 8357 11353 9407 961 14840 14310 7935 17392 1859 11789 10264 9780 18278 13138
"217455_s_at" 21979 17630 7438 12731 15010 11684 7178 5846 13978 13088 8005 12976 1932 8594 9055 10273 12599 10104
"217456_x_at" 3999 5296 1554 3320 18366 2927 16720 18573 9489 6047 12976 482 3998 4666 14551 5967 9242 6558
"217457_s_at" 1649 2483 18073 16231 1251 21740 1337 17675 7151 16254 15246 11879 14454 17970 16475 16271 8407 20011
"217458_at" 21885 19156 11765 10383 12328 10865 14386 7138 12094 12746 9308 14927 9308 9060 9883 11344 14596 11429
"217459_at" 12625 2026 14769 7350 14930 9018 13383 4503 2349 11618 8769 16330 10614 8041 479 2122 11538 1518
"217460_at" 10399 13181 9542 9350 15846 13875 14956 10180 15663 13182 5446 12798 10899 11190 679 10846 14925 12154
"217461_x_at" 18805 9653 20054 196 21505 2209 10827 21777 20763 4036 18503 18909 15390 1668 2170 5424 3283 5714
"217462_at" 11784 9322 14075 5362 7907 14910 9439 11502 15989 12856 7199 12916 12254 12557 13153 6966 18919 10143
"217463_s_at" 10991 10776 12942 12569 8214 14552 9538 4120 11957 14845 3033 13484 9358 8300 10335 10429 14531 11386
"217464_at" 12541 13238 14465 245 5456 9759 11531 6424 1691 67 10550 94 18057 8402 10843 2499 21215 12908
"217465_at" 10883 582 21477 18485 8821 6747 6146 21392 76 1423 15587 9829 4556 3357 12386 15928 486 20968
