"inst_203" "inst_415" "inst_524" "inst_1003" "inst_1061" "inst_1164" "inst_1223" "inst_1648" "inst_2683" "inst_4447" "inst_5220" "inst_5583" "inst_6182" "inst_6942" "inst_6983"
"222364_at" 6223 13375 9680 9070 14678 16602 2707 7700 18880 21001 22263 2965 676 2013 14450
"222365_at" 7639 7499 6919 10809 11242 10996 347 7872 11911 4468 20294 18548 20861 9840 6516
"222366_at" 2319 19334 13117 18873 5014 19088 8702 22124 17700 3694 22215 16582 7500 19542 18308
"222367_at" 8463 7797 7490 13214 14958 12016 13345 7050 8843 6995 4656 11643 13641 11383 8408
"222368_at" 16875 17692 14179 6904 8528 731 19962 13563 13299 616 962 16831 9850 6608 11787
"222369_at" 13896 4562 21974 19296 4313 558 2051 19995 2905 18822 19190 17587 4562 21227 20020
"222370_x_at" 21941 5846 15911 6806 10074 1384 11994 2067 575 626 939 22020 18379 17973 8176
"222371_at" 17004 20433 21581 3295 19965 19876 10589 20709 12533 2002 20456 18240 8266 18278 22202
"222372_at" 2534 2567 440 18405 4951 20764 21260 21167 15485 3550 19033 3115 18392 18760 5665
"222373_at" 10802 11778 4566 12831 15462 13421 18086 13469 2073 11068 9712 15159 17060 11521 11231
"222374_at" 16438 6581 12167 9349 10913 8527 14379 10386 8655 6931 7056 11424 13015 9552 9559
"222375_at" 8186 18262 17711 1656 2900 3413 20087 20524 17773 3365 14440 16334 10495 1355 16808
"222376_at" 13935 6661 11035 15083 13894 14615 7146 16550 5250 20529 20943 6220 890 16059 3189
"222377_at" 6848 11888 11348 8305 13844 13517 18565 13271 9469 1005 8921 11148 17130 11334 6246
"222378_at" 7089 9606 5962 13389 6758 7232 16763 11025 1826 7283 9438 17894 19764 7062 11264
"222379_at" 6853 7717 4501 10063 13343 4888 11598 6837 9395 9434 6344 10202 7261 8829 8391
"222380_s_at" 15414 21085 19798 1328 1177 21360 21162 15341 21044 18133 20470 19340 9410 16547 17496
"222381_at" 974 6262 10057 13463 4909 7765 9003 7831 2679 20572 21141 21175 15510 14460 1931
"222382_x_at" 20660 2908 11308 495 21455 801 21520 487 4454 22075 17417 22266 3662 20556 2011
"222383_s_at" 8996 7496 10620 10077 14149 9648 18563 5577 10660 820 5700 3164 15864 12649 12631
"222384_at" 7076 733 3833 824 9339 13059 12243 10393 17073 10343 9130 11192 3289 3876 9955
"243_g_at" 4406 21356 20164 13965 19697 19069 8064 19251 5488 12006 18895 17766 9718 20537 15566
"266_s_at" 5794 20384 19610 17007 21303 9010 1119 17131 7601 20521 16309 5242 11813 20527 19569
"31637_s_at" 15997 17999 12108 19665 14520 13672 5586 2057 22222 21815 14049 20580 3597 2958 16364
"31799_at" 11937 10568 8019 3376 10088 16042 20427 19484 3071 5496 2387 5841 2548 20590 4278
"31807_at" 464 3991 17650 18497 20344 20338 10851 18163 19486 4826 20711 4619 18430 17240 5452
"31826_at" 3078 15894 12305 20284 19622 18267 19882 18561 20275 5344 17891 19397 18758 16289 21321
"31835_at" 14480 14620 9541 10227 15548 5819 13492 9949 11003 8616 1279 10088 17124 9244 13449
"31837_at" 19710 19532 12294 17643 5723 4200 21398 3379 1367 11235 13010 15741 5108 3793 15638
"31845_at" 18587 20359 21072 18045 4019 17126 19434 14638 13819 19379 16223 18122 3381 19323 17804
"31846_at" 14704 6628 3596 15952 18000 1183 20341 1429 22205 13204 17822 7562 22283 3407 20709
"31861_at" 4456 20819 15924 3885 21241 22276 620 622 20170 4539 3393 16694 2957 21871 18981
"31874_at" 5310 17974 20198 20618 20904 17392 10635 20549 21069 20375 19993 15708 1786 17979 16436
"32029_at" 16709 19821 19882 17255 19078 21350 4504 310 6250 3461 3501 257 19828 3395 268
"32032_at" 16678 6102 1275 21151 20636 19048 19188 18650 16061 15415 21248 4330 11423 17167 2789
"32042_at" 17115 19745 16550 14113 21365 1879 6852 3244 4459 18642 19290 6998 4281 3103 20596
"32062_at" 20949 15494 22201 21510 857 2447 10478 22114 16158 21561 12891 20263 7700 1371 20130
"32069_at" 4679 6773 17704 636 4322 19268 7742 18392 5632 20831 21113 17960 8366 2681 19245
"32088_at" 12888 9747 5881 417 20296 18532 935 3183 20026 17395 2425 5096 4221 20621 21933
"32091_at" 13391 5830 16941 17259 2552 21930 19823 532 1995 21018 2372 3470 7481 818 22112
"32094_at" 676 12376 11234 7471 12833 9882 6044 13706 10679 19293 18622 739 14283 14364 7513
"32099_at" 17846 18929 16992 20473 5946 20039 9346 20547 13499 16979 18699 18120 6842 18364 15727
"320_at" 20928 2499 11713 3790 9631 1823 20924 7402 20939 17038 7729 4821 20508 11822 12854
"32128_at" 7411 11527 7172 9835 8398 7666 14654 6342 8931 11066 315 6975 641 5090 11627
"32137_at" 15463 17166 17272 17790 20070 20448 8104 18704 15747 11980 14455 17300 2806 20401 1391
"32209_at" 19042 20343 17022 18505 20754 17489 5933 18031 4738 14883 19009 16388 4788 16916 17535
"32259_at" 3732 5493 20252 4353 19812 17146 9961 20755 21231 3927 21836 4195 17459 1819 20102
"32402_s_at" 15704 21500 12764 15196 18524 1980 4028 18331 12554 2339 3043 18310 19729 557 473
"32502_at" 1243 22250 12933 1144 9706 4150 5601 21595 6366 16297 19927 19111 19452 5128 15432
"32540_at" 2582 21192 19115 13273 8799 14800 151 7601 8472 22064 12317 6572 17768 13729 13207
"32541_at" 8628 7953 10476 15340 842 21806 3051 21628 17406 19662 19283 3139 2206 18981 21308
"32625_at" 19578 12066 6544 9048 7273 10223 15631 11558 14811 9594 7169 13324 14445 12638 6473
"32699_s_at" 4096 1289 21696 7084 2680 7406 9757 8368 10859 929 17507 18093 22054 10923 19987
"32723_at" 4336 16399 20496 19242 19025 20825 3109 21145 20308 20881 21360 2246 5082 21425 18731
"32811_at" 19564 17734 11135 1786 21777 21975 19231 20915 3229 5400 16534 17235 18793 18293 2268
"32836_at" 15245 16675 15462 15625 2907 2629 21047 19253 13957 20985 3456 19183 20091 16383 20675
"32837_at" 18983 7329 12497 1176 1131 4405 7585 18061 3806 18365 20706 19904 9099 5578 17231
"33132_at" 1241 19254 18081 16705 5954 20540 19897 18105 13721 4913 18126 21015 18798 15802 2519
"33148_at" 9992 3599 9862 19848 21886 2009 967 18672 21446 18775 20597 6987 4791 20642 5745
"33197_at" 17485 17071 19420 6464 13642 1612 21488 547 1533 17473 15464 85 3224 14035 626
"33304_at" 15275 11405 11260 4455 1221 8727 8668 1768 13869 15432 13666 5789 9934 1798 839
"33307_at" 1129 16529 18141 15980 2002 18483 19095 20882 19540 13464 16619 7888 18388 17920 4100
"33322_i_at" 15000 14682 13506 3821 5241 14273 10790 4320 4154 5801 11601 5652 1168 3616 5469
"33323_r_at" 16382 19119 13007 2006 17628 11127 19219 4521 2611 12538 14427 4244 586 4215 4544
"33494_at" 8874 4983 13805 20068 1584 19396 4937 19337 3146 5159 13063 19920 18921 4346 20708
"33579_i_at" 2 22246 21351 9322 8803 12403 17592 9523 6206 8091 11012 17922 16339 7351 8704
"33646_g_at" 4196 1771 666 17627 8388 2665 2809 10913 12605 19045 11834 576 6797 8306 16916
"336_at" 13834 2034 17307 10693 16731 6324 20438 7602 11565 1676 11177 13749 16013 7432 13890
"33736_at" 22005 3588 20073 18528 3037 18003 1284 19770 6635 21669 21411 1668 10766 17865 20814
"33760_at" 19961 20988 21010 21850 5332 19585 4414 19650 16774 18027 21278 8766 2896 4738 20802
"33767_at" 9675 11596 6818 5993 9865 20077 12139 13728 16228 8659 9836 10094 7503 1592 8011
"33768_at" 15740 14929 19317 694 10372 9475 21166 21348 19192 5062 17116 20955 5134 21791 21155
"33778_at" 14516 21611 14282 4447 20584 20616 4818 19418 20868 13042 17212 8328 19196 2747 3352
"33814_at" 2771 6930 15948 14607 20430 17268 21151 20292 19222 12259 19665 21635 19267 21139 5719
"33850_at" 5716 21403 17138 779 383 15565 2458 20421 19590 2574 3091 19561 21528 22009 1563
"34031_i_at" 20615 19082 18355 20298 4118 20126 1895 15984 20204 16283 21239 5543 9570 18007 1134
"34063_at" 4149 3187 11428 1204 8947 12984 12632 110 10851 19590 21729 1230 21869 12221 577
"34187_at" 9946 16981 10639 736 12686 14442 6540 1203 834 21500 11556 16377 3016 19673 22026
"34206_at" 20501 18211 11250 17562 5405 20724 3932 22128 6413 17342 17459 21395 5246 21046 1107
"34210_at" 9384 9646 6808 11751 8378 1055 16056 6298 22036 7002 8784 12598 21236 7735 6940
"34221_at" 21752 19653 16904 843 3794 15986 6727 21072 16252 11354 11352 21677 8733 1046 20439
"34225_at" 3075 21071 13370 20681 17828 17619 11236 19894 19936 17602 19527 17036 10398 18102 19505
"34260_at" 13644 20145 12115 17630 20771 15923 20899 20174 19908 19071 18921 17614 7927 21539 5410
"34406_at" 2589 14387 21470 4902 1988 14186 4631 21189 12946 17729 19796 19062 21063 20443 1410
"34408_at" 20666 15310 11125 18827 20533 1511 2946 16922 19063 12414 18213 8043 3742 5388 4840
"34449_at" 16846 16668 13237 21242 13566 15646 20879 15564 17296 12822 14603 1908 7412 6656 21019
"34471_at" 527 21042 15535 9583 8312 10753 17819 9677 8824 10459 5419 14287 13338 10978 7743
"34478_at" 20648 20564 182 420 13817 550 8412 3273 20025 2912 565 18825 20907 16532 19353
"34689_at" 164 4105 607 4880 13397 16520 10922 10283 3815 11338 1166 1178 9270 10857 23
"34697_at" 2310 20947 16492 16875 21674 9281 1352 5100 21718 14119 16662 18364 8865 20122 22146
"34726_at" 15900 16014 18764 1942 21483 1712 2177 20570 19031 5813 21289 5589 1054 18660 17987
"34764_at" 17332 20921 19003 21245 3904 20220 8007 19474 5496 19754 15528 7080 18803 20805 3910
"34846_at" 13913 14367 2559 3986 9660 10765 21934 4047 9455 18786 1209 22255 22050 4977 1995
"34858_at" 20556 15374 13252 21247 3499 17758 21338 19229 21903 16863 16850 17806 700 19643 16997
"34868_at" 18541 18226 16271 21873 2888 20831 11118 21188 16881 14474 16670 19031 20009 19764 1227
"35147_at" 20027 6407 13570 21637 12629 8686 12130 20499 12346 4939 2727 20311 646 21538 3790
"35148_at" 16448 18840 17521 13861 1234 2246 565 18920 1423 12788 20575 4623 21267 17067 2538
"35150_at" 21637 522 15540 5476 13806 19496 8117 20198 14547 20779 11521 20584 22178 16613 19290
"35156_at" 3086 18766 2770 18035 5728 16126 3182 15580 2949 11993 17716 17600 5932 2527 18570
"35160_at" 17537 2842 17809 20692 2346 21302 20309 2847 14623 14646 20824 20120 2649 1383 2221
"35179_at" 5112 18706 15326 21997 20154 976 21075 950 20288 3425 12028 3370 20248 21709 17961
"35201_at" 19444 7233 12018 21094 20827 3798 8772 18070 17590 13653 19816 16143 10212 17282 17243
"35254_at" 14463 19462 2704 20182 18762 4245 19691 3986 1513 2571 2206 3462 8544 15929 3401
"35265_at" 2306 15566 20972 19232 18830 12067 19801 1079 9181 13521 2405 19528 14510 3531 21375
"35436_at" 19544 19482 15788 14880 20580 1949 5725 4222 13243 2854 20745 7499 2251 5699 18339
"35617_at" 9756 20164 16856 2979 9944 9763 20784 4334 16966 2289 21981 19308 1349 1758 7888
"35626_at" 18185 18412 13926 2200 19014 1258 5273 20202 284 14535 20450 20740 3698 16740 4441
"35666_at" 16713 19978 19260 17925 21108 19680 1728 15144 21340 18127 19235 18883 17699 19444 17296
"35671_at" 4474 15477 21720 4620 18394 16916 21575 15127 15027 15078 18904 20906 10090 19045 2656
"35685_at" 4810 1312 19890 19482 20244 14906 20935 18800 5641 18387 18992 8594 3594 4790 17087
"35776_at" 18491 6251 21628 2937 4467 936 9093 2916 6018 17642 16405 16851 19389 5165 714
"35820_at" 2513 18655 22114 20577 21144 15404 6815 1797 18241 13959 15916 990 8024 1564 18023
"35846_at" 402 11892 2727 7503 9084 17182 14801 11281 18673 347 17710 21297 18956 8037 19619
"35974_at" 9614 10489 7048 11453 6916 19865 16131 13140 20045 176 3863 16049 17331 11064 6893
"36004_at" 19924 6789 1154 20814 21307 19352 3670 20641 5364 4030 16742 8617 7886 1917 3889
"36019_at" 3749 14284 17949 4901 457 14851 4688 3262 2886 16716 14301 17421 7949 4354 18686
"36030_at" 4455 21896 153 12018 13050 4677 15994 11309 6259 15940 7844 11594 6395 9572 9575
"36084_at" 20375 17990 2228 4809 1494 8318 2870 16916 5585 2609 18297 19191 5187 2153 19962
"36129_at" 17685 17225 19373 22225 384 1616 19269 22066 18818 20589 21069 18572 17918 18727 1626
"36475_at" 1802 6979 14125 20285 1228 16129 7958 1085 14296 21457 14107 17528 10106 21763 3904
"36499_at" 16955 3764 17315 2910 1215 6947 21685 15647 20675 3875 18466 16481 1042 5212 16389
"36545_s_at" 19548 5814 19550 14970 4340 4038 21101 22123 21057 4357 1217 4424 1841 18950 3859
"36552_at" 1325 17853 21483 17895 21133 4236 6354 3522 5800 11658 11867 8029 3180 19123 15902
"36553_at" 13536 15318 21592 3895 3278 19805 10066 19666 5753 20508 15290 15945 6904 18108 3792
"36554_at" 20905 19221 13110 17417 17928 19719 9256 19698 20897 1612 13677 5085 2673 15437 20991
"36564_at" 5812 17674 19617 4229 19082 1791 19386 2531 2325 17632 20098 16736 19488 1549 14394
"36566_at" 4984 17034 21153 3960 778 528 10191 16791 6256 16839 3565 20938 17714 2607 17507
"36612_at" 13311 9888 11480 4045 21928 21950 121 20878 3641 20961 13138 16800 1705 21578 20240
"36711_at" 12190 8680 9476 3388 1289 16667 1926 19709 15079 12563 17561 5987 7654 10793 838
"36742_at" 18793 20559 17853 13606 16153 6466 18572 6960 8708 836 5840 11185 343 7636 9302
"36829_at" 18700 19975 12897 994 2016 17726 19128 20329 5285 4809 13546 18392 5888 21405 8475
"36830_at" 1686 280 18077 4859 18488 21567 19061 2340 4300 18343 2861 3010 10308 18227 5201
"36865_at" 4890 18632 2878 4438 17530 21845 19475 14996 1427 12213 20817 19247 21902 3465 19436
"36888_at" 20159 5695 14108 17180 18106 14063 7376 4313 16644 18537 12335 9313 8529 15135 21368
"36907_at" 5865 16197 11248 517 545 18380 2754 19515 18839 20897 11446 1702 9886 849 18661
"36920_at" 6605 11808 9722 3615 19219 14117 6924 17849 16861 18709 20444 17850 8661 18794 16804
"36936_at" 17636 16564 13719 21233 17605 14257 5653 4879 6504 13564 18463 7048 7944 4883 16178
"36994_at" 3181 17455 1791 4189 18376 16751 8335 4418 16451 15439 12158 6042 10203 5767 16272
"37004_at" 8902 12160 1764 5701 14100 8731 12263 2137 2084 16313 1611 19520 1576 14408 6878
"37005_at" 20922 5364 18431 885 5477 19105 19335 16177 3637 11270 20125 5983 10246 2718 3304
"37012_at" 17021 18775 13965 14233 17926 4712 7342 16156 14893 18145 14395 7718 6291 20223 2886
"37020_at" 10619 10256 6911 7979 10952 8496 14314 8800 8557 9682 9323 11751 13288 12389 6369
"37022_at" 21701 3452 15384 12223 7260 11415 13316 1070 9920 9824 10343 1549 11157 19421 13807
"37028_at" 19158 18393 3126 2859 447 16774 7275 14518 14391 19323 13335 1050 17667 5446 2291
"37079_at" 14749 3909 14896 22167 13047 19533 2417 1859 17696 20062 12750 4630 9398 4237 21353
"37117_at" 18359 18409 17645 19915 19814 9550 20648 21150 8242 20390 21151 16821 13018 18294 5842
"37145_at" 11600 8676 5952 8200 8028 7296 14307 9218 9385 9033 6073 11454 11817 9765 9729
"37152_at" 225 21897 13275 2574 4098 19706 5804 16090 16735 19537 19638 8373 7309 20820 1380
"37170_at" 10820 12819 4611 6 13316 1875 10900 21772 14083 2543 21824 5345 6946 576 15484
"37201_at" 748 19621 18753 9018 14603 13414 13315 9566 3350 6944 9183 12278 504 10222 13668
"37226_at" 4197 14002 16911 20141 3319 3960 848 17975 2821 4547 13006 4643 2930 4156 15552
"37232_at" 21234 18286 14498 18121 1149 2369 3009 1199 5130 5876 20460 6017 5649 15627 686
"37254_at" 16345 21382 20481 670 34 1464 9095 21643 20146 5722 17626 8809 20296 21353 20900
"37278_at" 5782 770 22021 1194 18706 2806 19542 20917 16588 21119 19418 18123 3314 1144 21488
"37384_at" 21268 21827 12978 2492 844 19939 21042 21971 20122 20667 22166 18475 21801 19335 21322
"37408_at" 16720 16473 13315 22153 18463 16194 2486 21084 14321 18477 17605 8106 5217 17778 4115
"37424_at" 5215 18741 16805 1121 4350 21344 10563 20066 6329 17591 21718 18756 1472 20524 14916
"37425_g_at" 11071 21481 9586 16587 742 409 8490 16844 5629 18232 18782 20736 9090 22236 21166
"37433_at" 10542 8422 9127 17280 9867 15464 8460 20942 15925 1730 21070 17239 19060 20462 21661
"37462_i_at" 16492 19738 12630 2346 20774 19393 20909 20897 13476 17364 15213 16593 17637 4385 18203
"37512_at" 7175 11296 8022 209 3448 5908 13924 15667 21634 21142 3306 2706 20477 1575 1295
"37547_at" 9253 13061 10221 8457 11088 11539 1016 7455 11145 1836 4661 13450 12890 11683 7492
"37549_g_at" 380 4369 14114 16006 13925 14369 9566 15097 20526 13046 16592 20686 10969 19294 16790
"37566_at" 11771 11346 6439 9823 16259 5328 12957 7344 9135 8997 5877 15351 11759 14682 13488
"37577_at" 12073 6703 7808 20485 20910 19869 19612 21899 20199 21337 3729 6788 7620 20037 548
"37586_at" 6007 22017 21005 21280 1719 21732 11231 19383 13932 3295 11481 19430 1548 15013 4918
"37590_g_at" 4537 6050 18115 17928 14202 16080 10301 2460 3794 1771 22164 1311 6075 399 15304
"37652_at" 13890 21297 19336 962 3396 20738 611 17260 4998 11846 18097 7085 7281 1436 21469
"37793_r_at" 1648 7291 18742 1455 9123 4448 10662 1946 4333 21568 1660 15846 19643 14919 5520
"37796_at" 19661 15137 15393 7144 14847 4232 8260 11182 1510 21227 17825 6058 22159 15656 5578
"37802_r_at" 6638 11350 5801 2723 9562 3988 6537 9527 3065 1589 12922 5744 19646 5091 11271
"37831_at" 17574 21568 20712 4830 9693 19296 994 3106 22164 2612 22060 21150 8802 25 19888
"37860_at" 13816 16964 18649 17489 21554 14285 7973 3791 4044 18730 1880 21154 19547 18018 19420
"37872_at" 16000 19902 18569 919 1187 17433 10632 2036 13114 16255 16568 19336 6575 21322 824
"37892_at" 10347 12897 10592 8218 10447 7204 18073 7559 9758 8119 6551 10337 14392 9567 7849
"37943_at" 10080 3664 21699 1029 1689 18518 6986 21472 19375 18902 21505 20210 17395 18935 18955
"37950_at" 3142 21991 14027 14813 21709 2458 10804 5005 13280 12651 17337 17720 18936 20194 19771
"37953_s_at" 15556 2586 17418 18144 14422 2568 15602 14694 6106 5052 1888 921 1418 20215 2187
"37965_at" 2755 1565 19374 6069 12511 21892 21244 13877 16084 20064 14773 15967 18243 1177 11109
"37966_at" 6633 19203 5026 6546 6883 19251 19127 13184 17455 13246 7904 11064 9091 11480 7338
"37986_at" 9117 21011 18517 22026 9940 20556 8516 17882 13950 12011 16848 18891 7626 16562 19596
"37996_s_at" 3084 17548 16363 16485 15607 13009 14613 16523 8635 19795 15155 20309 15948 5194 2517
"38037_at" 5186 4211 11376 10807 9428 16631 7839 9282 18712 5523 8367 11623 20246 8710 12024
"38043_at" 21412 21651 15597 21175 20134 7581 22042 17375 5450 11677 21144 21215 22023 20645 925
"38069_at" 19247 13442 21014 3212 21261 20781 20206 19516 2861 3912 19238 15628 8465 4933 19004
"38149_at" 415 4488 904 7137 7305 3862 17411 6514 17904 1818 4935 9712 18115 7959 8737
"38157_at" 21356 21442 18555 1297 445 3398 5113 15986 15725 13914 20155 15960 18432 21462 20286
"38158_at" 13839 17533 18371 19043 1692 18713 19985 19572 5744 21404 14144 18762 9735 4484 14954
"38241_at" 7533 7737 7768 440 15381 1881 5668 8007 2243 14715 11168 10737 18593 16469 10850
"38269_at" 14421 21169 20111 15552 19477 3177 8667 17519 17227 17939 16883 18885 20333 20934 4109
"38290_at" 12354 16464 14331 9057 15920 18847 21462 20485 15740 19133 15691 21581 21754 11244 10880
"38340_at" 18427 7124 17183 19175 20591 491 3055 20319 18053 19936 3926 19220 20666 17387 17938
"38398_at" 13712 16162 15939 2986 20029 19488 20925 20888 18601 12564 1434 19310 8377 21284 3188
"38447_at" 17532 7380 1032 19994 9137 1525 11431 22073 17648 15983 17541 21285 21786 13121 3585
"38487_at" 19476 20253 19515 11945 14741 6677 18720 9978 10794 155 5950 14934 18972 8813 11506
"38521_at" 3323 17249 14632 4115 9586 17343 9547 4017 1928 1688 12655 18348 6833 5186 21028
"38671_at" 3029 6461 19349 21934 563 21309 44 19347 19348 3603 15418 15749 9521 2595 2922
"38691_s_at" 15059 1758 19186 16153 7184 2243 13951 9501 21011 1043 2950 21056 936 6812 1052
"38703_at" 14870 15388 18090 16859 19497 17512 6220 17270 15855 15429 15212 4876 7819 18485 4749
"38707_r_at" 3949 15653 19867 2436 19955 18869 21539 15898 15833 11442 3380 20807 19543 17190 19673
"38710_at" 15564 19970 14582 17537 19226 15790 21114 16269 15991 15699 14988 8221 19217 1799 20742
"38766_at" 17752 20654 1354 17426 3516 19209 20052 508 22034 21727 14528 7181 19690 20982 22001
"38892_at" 8769 3738 21052 13849 1898 15539 7394 15342 17089 21107 16193 7552 5297 21374 2337
"38918_at" 18946 15048 19854 17841 5046 10470 21249 20848 8676 5300 2211 18063 12432 20906 4000
"38964_r_at" 21041 2402 20923 15519 17239 18054 20516 18149 13997 13665 22048 19137 10380 20583 63
"39248_at" 5267 14944 18803 18137 18550 7636 7807 18542 9229 768 16746 15720 20628 15827 3906
"39249_at" 16777 10209 369 833 21246 2815 18558 146 7372 8272 16633 4459 16729 315 196
"39313_at" 9952 20719 13454 17754 16231 250 13334 11933 2860 13463 1405 11365 22083 12512 14692
