"inst_370" "inst_431" "inst_462" "inst_504" "inst_1012" "inst_1070" "inst_1173" "inst_1232" "inst_1657" "inst_2692" "inst_4456" "inst_5229" "inst_5592" "inst_6191" "inst_6949" "inst_6991"
"200719_at" 22114 2463 7467 2235 18154 3787 19268 18943 5388 5423 15382 19035 15205 13318 18603 16758
"200720_s_at" 16559 7940 20018 16531 4306 4201 1798 20204 17504 3115 17449 18250 3230 7003 19739 16860
"200721_s_at" 14555 16095 4617 14241 17081 19619 21232 16292 6035 11137 19149 16591 17295 2984 17130 2178
"200722_s_at" 3558 14472 2419 14492 19559 2296 2015 2153 19378 3420 1855 17822 18924 19662 18400 18033
"200723_s_at" 15325 5323 6327 20150 16628 5027 2241 3759 3616 11090 6355 5971 15066 14282 18938 16711
"200724_at" 17056 2218 492 14650 1765 16087 11902 21918 9346 18857 3479 4360 14827 20412 2350 470
"200725_x_at" 5364 14537 18488 13570 4652 5000 7476 17804 4116 10675 5630 6901 3937 18344 7933 6469
"200726_at" 4082 7161 9416 18626 21003 20673 19629 18515 19943 10269 14199 16296 19307 15593 18600 19581
"200727_s_at" 16162 7512 4370 18443 5548 18111 18344 17947 808 10490 2369 17967 19237 2148 20401 7404
"200728_at" 14841 16998 11635 19670 20201 17857 18501 19645 15543 10215 2838 6154 3721 15850 5010 17886
"200729_s_at" 4586 14912 6824 15394 19862 18286 19047 17256 6008 5013 2434 3460 7247 4796 4619 16013
"200730_s_at" 2408 17920 7398 16970 4134 17781 16980 3841 4250 7611 2824 1611 7382 18801 7059 16038
"200731_s_at" 18199 1050 3329 15381 20646 21134 18264 6053 5298 11650 1158 5503 5670 3519 19772 20604
"200732_s_at" 19548 3585 4631 5590 3943 18241 7445 3394 16722 18301 2685 20888 19104 5279 17659 17712
"200733_s_at" 1497 15128 10093 2102 20983 3815 18839 2033 913 2728 790 1160 3948 1503 2764 18803
"200734_s_at" 16503 16213 18812 3822 2177 5009 2528 5406 15724 11251 14878 20365 16904 3075 913 2741
"200735_x_at" 13811 3219 11239 16569 8943 17104 18017 17768 15379 13542 8021 7423 9676 9105 6800 16490
"200736_s_at" 17144 6004 10461 18596 8998 6228 19136 6170 9719 11173 14215 13343 8227 7002 15787 9953
"200737_at" 4051 19117 6845 13937 20855 17082 18520 18615 17990 10759 15185 1482 5066 17372 6600 19338
"200738_s_at" 15289 14482 11471 13982 3497 17474 17612 19534 15919 10740 15684 8138 16750 13425 6531 7263
"200739_s_at" 17229 7504 5216 21422 20530 1459 2542 3179 3225 2862 15593 18175 14481 3774 17209 19527
"200740_s_at" 14704 16613 9162 6819 17101 2537 3907 8096 4886 5920 12746 5457 15524 5693 7658 18223
"200741_s_at" 16392 2126 10746 4477 9157 18843 19749 8331 18364 13412 7892 16232 9475 8962 18106 18098
"200742_s_at" 3704 19448 10983 14708 3351 1532 7002 5236 18471 7320 17831 8034 18735 13809 17846 17513
"200743_s_at" 4583 4250 19562 14581 16967 18680 17306 19650 15553 10433 19725 16534 20013 4698 6781 5893
"200744_s_at" 4071 16603 7122 6398 17496 2020 5518 16821 19927 6405 16385 17986 6120 15195 18064 19170
"200745_s_at" 5791 6153 9100 17475 15360 20211 3155 5168 4404 9260 4717 3169 6459 15181 17955 17009
"200746_s_at" 4176 5805 9977 16375 15236 4039 6990 6321 4391 8863 12507 17665 16707 6842 8270 17898
"200747_s_at" 4453 887 2212 848 18203 18189 17695 20744 1677 19222 20940 19648 4831 3174 2824 2099
"200748_s_at" 4555 3329 10642 4939 3704 5156 17827 5669 16821 2077 8078 16032 4702 15461 18183 3150
"200749_at" 13560 7181 5315 16876 16849 17408 18303 3493 5991 17750 12406 7165 14752 16201 5566 5507
"200750_s_at" 15533 14730 10898 17009 4149 4287 19871 6794 17591 11415 7952 17487 15361 15635 17785 17414
"200751_s_at" 2841 1512 4764 4920 17453 2698 18460 18018 16376 4923 5591 1390 4445 6200 6660 5533
"200752_s_at" 20968 20277 9264 19032 16767 20906 18768 6954 16558 18870 18646 5579 5934 4234 2774 21225
"200753_x_at" 17197 4527 4716 4776 3958 18982 2313 4792 3531 7154 4089 5274 16796 7092 19825 19827
"200754_x_at" 16905 2425 7502 16342 17039 4643 16926 17870 4863 10130 12383 6625 17622 6993 20565 18337
"200755_s_at" 21541 7143 4177 6432 4587 16765 1642 3803 2400 5483 13050 19457 5169 6921 4113 4870
"200756_x_at" 916 4959 7438 15503 1312 2710 2552 17777 16033 5289 12134 17308 3473 4519 21633 2142
"200757_s_at" 17412 14314 6317 15585 19725 16386 7712 16988 2589 6379 13757 17168 17542 16429 17119 15998
"200758_s_at" 19718 18794 20266 17635 3875 4682 17882 6292 19286 8762 17745 19595 17754 19749 3611 3711
"200759_x_at" 20759 1095 2577 15559 15825 20924 7161 7326 738 19754 19176 2236 7222 15377 18814 5886
"200760_s_at" 5443 2607 8016 18206 17412 2442 2969 5340 17533 5000 2385 5397 6355 14985 5327 5508
"200761_s_at" 20483 7439 19200 7045 15337 18871 3941 2793 3051 5614 4416 7230 4194 14205 5335 6272
"200762_at" 5439 3465 9843 5398 18933 1605 20153 7637 3658 18530 11990 16482 5890 14646 750 1425
"200763_s_at" 14262 3739 18487 13565 8608 17658 7385 8281 15999 13551 8033 17228 7438 9117 17849 17727
"200764_s_at" 14435 1375 14349 7027 5032 20011 10500 11593 20593 1510 16174 16443 3256 19913 17406 6906
"200765_x_at" 15986 7223 12645 15002 16135 3005 8974 9110 4833 20415 8232 5614 2998 20650 5695 6371
"200766_at" 1897 17951 4730 19532 14764 3985 793 1216 363 19934 21241 4640 17577 800 2297 4403
"200767_s_at" 15561 17974 4700 16874 14849 20753 18160 19993 6235 17782 17412 5059 5816 17220 6281 19998
"200768_s_at" 4594 3363 7915 15713 3829 19571 16950 3097 20736 18932 3229 8414 19967 5682 18509 16647
"200769_s_at" 16697 3945 5337 5871 19357 18641 4321 4861 20681 10591 5461 18015 16872 6473 21480 17146
"200770_s_at" 1372 7405 18831 18143 4571 1317 19693 19439 2664 18803 20741 3847 18338 4251 374 7349
"200771_at" 19156 2150 6053 14511 18167 4967 6197 4928 5056 8181 5940 7198 15798 5442 4509 3401
"200772_x_at" 5830 15812 18463 5769 3747 5159 7783 6035 16671 17918 5875 19253 7404 9080 18873 17396
"200773_x_at" 5182 3886 6479 14815 2871 17018 5991 5084 4830 10669 5133 6416 14423 14370 6280 6671
"200774_at" 3475 19384 3857 18155 14982 4647 6762 5972 17428 11468 5565 17191 14683 13968 5435 17728
"200775_s_at" 5689 15754 10763 14318 16979 17217 2925 5882 2578 18515 16452 5745 16673 7065 6044 16813
"200776_s_at" 4069 5221 18468 2763 3302 2964 4477 18015 17160 9103 12725 1685 5033 4351 17570 4316
"200777_s_at" 15794 4989 11511 3279 4181 4819 16945 5880 3949 7976 6205 5561 3570 14133 5915 5518
"200778_s_at" 15179 16908 2570 6560 17692 17358 2686 7128 4525 9486 13177 6611 4316 6545 7335 5640
"200779_at" 20856 7248 551 6765 2451 1479 19506 6311 3016 18995 11854 18956 15822 20318 3449 4313
"200780_x_at" 5110 4822 11598 15705 8677 18514 5384 6153 3285 11200 12244 17425 15088 15746 6893 5109
"200781_s_at" 16422 14785 18526 16334 8703 4374 17918 16932 16544 13466 11801 17059 9573 9035 19432 17838
"200782_at" 14074 15157 5097 13536 19471 18106 3207 17562 4528 5787 5400 5652 6638 16355 1369 5417
"200783_s_at" 16914 20077 21801 14706 20755 4541 17677 19982 3703 10207 17677 7965 16296 17806 4692 5224
"200784_s_at" 6686 13240 15099 13963 5942 14546 13011 3417 6838 21874 2259 10417 8525 9456 16428 11868
"200785_s_at" 8533 538 2793 493 12854 5821 14291 11541 14491 13797 21597 14804 9020 859 12591 13818
"200786_at" 4960 17199 19914 16336 15033 2767 2765 19551 15488 10391 13186 19187 7105 13405 5352 17270
"200787_s_at" 19022 15994 4578 17233 2152 20791 5460 5333 21786 10704 20421 20054 20079 21505 20157 4926
"200788_s_at" 16206 3350 5928 18001 15426 4479 17850 4217 1029 10286 16885 17137 19147 14094 18454 20176
"200789_at" 2124 5343 9919 4438 1055 290 4316 18465 3023 19000 3340 16377 4218 5770 17228 2254
"200790_at" 15930 17752 19513 4680 4161 5041 20756 4970 4531 7121 4753 7836 17613 15867 6567 16721
"200791_s_at" 19972 3959 11161 4468 3555 21513 19971 18475 18993 18637 18372 19935 17574 17050 7842 18247
"200792_at" 15065 4637 10759 6154 4762 16948 19833 5222 5095 17966 13948 19746 15026 5242 7646 5327
"200793_s_at" 1868 14729 4895 17375 5312 2041 17830 5515 4887 9695 15266 4772 20356 15113 7462 6609
"200794_x_at" 16049 6257 20814 5898 19560 17534 7018 6094 18327 5313 12620 5703 6408 16724 17975 19032
"200795_at" 21952 21991 375 3071 1204 11422 8868 10365 8895 21755 11250 12251 21440 9871 1362 8915
"200796_s_at" 579 6850 7288 6924 221 1628 1296 20782 16846 19595 4455 1381 13862 13886 5761 5498
"200797_s_at" 3514 17075 21009 6662 20299 3478 6602 19911 16313 10267 12729 7822 19364 14542 6405 19654
"200798_x_at" 13573 20665 10409 4558 4390 16408 17365 8183 6045 2930 3820 2775 2691 4392 3881 2954
"200799_at" 6826 1422 2729 4227 2222 1515 11638 1840 507 11738 1981 5621 3753 11153 3960 5045
"200800_s_at" 577 430 3292 20306 15147 152 784 778 413 2556 3548 3150 2856 2506 6936 3751
"200801_x_at" 16093 4106 9606 7272 8997 17050 7378 16426 5257 13386 7857 16547 9437 8928 17647 7053
"200802_at" 4422 14948 10792 5495 2543 4035 3594 3846 3581 18159 15901 17761 17009 20581 5320 4879
"200803_s_at" 5057 19797 9797 6554 18645 18956 4927 17514 15790 5893 4958 5720 4697 14560 7615 6115
"200804_at" 3547 16246 20192 6665 5072 17838 4211 4645 5754 18547 13174 16071 4949 14162 7196 6614
"200805_at" 3222 4495 10953 14080 4092 1710 1422 4982 20684 7816 17193 7084 5517 14121 5868 4959
"200806_s_at" 1431 7823 6343 15487 3382 16458 7536 7458 6129 5709 4187 4644 6535 7166 18628 7228
"200807_s_at" 15686 14836 18658 15001 14753 16494 7298 5765 15977 8678 5079 7341 9455 8944 6967 17006
"200808_s_at" 17444 17361 9191 14640 19096 20373 6996 4708 20810 19374 19808 8286 19412 6886 19935 4725
"200809_x_at" 4130 14486 11336 16364 8967 17263 7388 8039 4543 13402 6399 19083 17274 8949 17908 5485
"200810_s_at" 15996 20130 21115 3532 4903 17393 4442 16694 4613 6410 13117 7528 5818 5467 2172 6318
"200811_at" 13688 3940 18837 15073 15762 2671 557 20200 3414 5114 17387 6294 3327 5191 3085 5700
"200812_at" 15305 3379 11571 6239 16334 5083 6545 16223 15423 8063 15164 18696 15714 4669 6609 18333
"200813_s_at" 13767 20421 5761 14774 17882 17912 18302 8317 2802 19177 3813 3589 18297 14452 4369 19837
"200814_at" 18564 14474 7265 13909 17180 17971 6091 5379 2817 9730 17450 20838 17545 4151 3154 4924
"200815_s_at" 4708 20282 9869 18818 5218 18347 6958 18872 15470 18829 18749 8585 15372 17678 19131 18518
"200816_s_at" 17781 16043 20949 6671 2237 21362 6681 8049 17278 19296 16586 5227 14117 17571 7732 19699
"200817_x_at" 17767 6613 8822 2364 9094 3768 11171 7967 4927 13399 7871 11020 9457 8946 17183 5558
"200818_at" 14819 16489 8458 16319 2468 3989 17408 5820 16974 8450 15464 18726 16177 17212 5445 17374
"200819_s_at" 4677 15085 11600 15730 9171 16618 17556 17413 16028 13489 13414 17626 15067 9056 17543 16449
"200820_at" 2372 16356 11215 7202 3575 17618 2658 7412 17793 10582 17579 19432 16884 14068 7386 18352
"200821_at" 5597 1550 6425 6257 4581 2430 17153 21204 19233 1871 14581 2165 16390 15421 2029 18880
"200822_x_at" 5321 14349 9755 14391 19563 20876 17330 18773 19253 17660 17061 17215 20228 14845 19168 5026
"200823_x_at" 15370 4750 20282 14620 17649 19363 4603 2089 15711 9040 13512 19954 17394 9143 17938 4472
"200824_at" 16340 18909 7621 5791 6557 14531 5588 17410 12698 11007 15981 17593 1868 14425 6855 1068
"200825_s_at" 2153 5856 5076 15052 1278 4173 6409 413 2878 1854 17695 18457 16284 2493 1601 4393
"200826_at" 16414 14584 8197 6196 5598 4139 4359 17616 17646 17679 12377 6461 4833 15376 18037 16042
"200827_at" 13666 21754 10080 3277 4530 21869 21819 16163 4747 18627 17706 17412 3895 2784 20943 18177
"200828_s_at" 15527 16670 8005 17403 17460 4809 3106 18585 4994 18172 17948 6011 16536 4274 19979 17700
"200829_x_at" 13627 14512 6439 13525 18917 19813 18903 8336 5276 7495 14396 16172 16242 15512 19222 20029
"200830_at" 14462 16243 19334 15145 4193 18383 4319 17195 17283 5467 14894 16286 17029 2700 8403 20114
"200831_s_at" 1110 20422 4840 4128 2551 3401 21199 3080 1544 21656 19948 17896 4455 19795 1701 2096
"200832_s_at" 5289 16290 10333 19374 3973 1417 21680 2051 1205 19893 5813 6445 4934 18888 1016 4184
"200833_s_at" 15015 4075 7646 17832 17998 19625 20655 17497 19958 5638 1610 5391 14691 4020 6442 19720
"200834_s_at" 4580 6183 11026 6258 8590 17869 17609 16009 5410 13437 7919 8360 9515 8989 7676 17156
"200835_s_at" 10569 21226 10863 12091 2135 1328 7646 18364 21761 21211 2228 3573 2194 19553 4171 6071
"200836_s_at" 878 21280 6531 18699 20568 739 21363 2308 21550 22256 15336 2223 2273 704 22207 206
"200837_at" 1212 2738 21013 16237 18198 4764 2044 4040 16143 18091 16009 2052 14725 6908 7153 6507
"200838_at" 2030 17701 19801 15535 18456 17045 21586 7443 19769 11420 20180 4867 18799 6702 19757 5698
"200839_s_at" 16813 17426 21918 16379 16446 16769 7136 16686 18342 18196 18458 8016 6636 16092 6862 7281
"200840_at" 16676 16900 9539 15171 16452 17211 4931 6429 4942 7749 5465 5235 5481 15445 7616 16410
"200841_s_at" 2991 14405 21825 21983 15124 3746 7178 17384 15951 20333 2299 7712 14321 18446 18891 4514
"200842_s_at" 1167 21526 10420 3490 14719 16260 4905 6971 16655 19335 12631 17029 5510 17843 1113 17975
"200843_s_at" 18761 15954 9047 2767 1854 4575 18522 16178 4523 17475 14304 6547 16543 18155 6347 5727
"200844_s_at" 16411 6322 7500 6236 5434 2668 3008 4854 17328 7761 3869 18295 4892 5832 6870 5119
"200845_s_at" 1664 3554 11137 21470 15697 17578 5530 6144 16897 9067 3363 6656 14701 14272 4188 18878
"200846_s_at" 4562 17263 9208 19036 15760 3074 7517 17445 16262 7470 18724 17439 14374 16976 18670 18078
"200847_s_at" 19602 1720 3976 4608 17819 4723 20937 2486 3851 10968 13278 1070 5128 13257 3723 4362
"200848_at" 3205 22117 10440 3670 17002 18604 1519 16241 18880 7406 12701 16124 15328 16785 4110 18488
"200849_s_at" 4835 21717 20422 16258 16226 16521 7367 19594 4616 3122 18823 19078 14021 4717 4998 19915
"200850_s_at" 3549 17870 9916 13694 3978 19404 4756 16147 3716 6772 17843 16903 7210 16182 2669 4409
"200851_s_at" 4640 4399 11107 18413 4454 4586 18471 4413 15693 8650 18402 21083 20003 6055 2313 1795
"200852_x_at" 18485 17120 8759 6147 17149 3814 18885 2657 5149 7796 18811 3931 5084 4659 19054 4601
"200853_at" 17994 20745 9961 3199 2680 16652 17880 5903 17936 7155 15340 4553 3857 15175 17274 17003
"200854_at" 19077 5207 18521 16778 20041 21123 1866 4437 2903 4223 13697 19929 19823 17575 5791 5912
"200855_at" 21368 3136 6991 1719 1226 1502 3830 3247 2266 6585 22075 21522 21099 21329 1730 5478
"200856_x_at" 18320 6928 208 10377 19203 4551 2499 4125 17704 9495 4561 5641 20550 21177 21112 4928
"200857_s_at" 5147 3267 2147 5448 21130 21278 3582 2823 4061 7755 15485 4775 16123 18765 19174 6437
"200858_s_at" 18935 14884 19610 14558 3835 4076 17744 5954 16412 7373 4968 2619 3573 14687 4555 18390
"200859_x_at" 2761 14302 19073 6822 16364 16381 18347 17860 19171 9362 20447 19625 4133 5622 4897 2605
"200860_s_at" 15547 15693 18752 15296 17504 18878 19880 18608 15877 18866 15985 19167 18307 7254 7129 17243
"200861_at" 5838 6443 5262 19607 16524 20051 5328 6054 3702 20958 18438 21061 19115 5500 5172 6890
"200862_at" 13939 19110 1497 18760 20837 16835 17937 759 4117 6927 3464 5383 6985 19381 18795 3358
"200863_s_at" 13683 16774 9994 15036 15322 3834 19028 20070 5794 7413 12597 18580 18027 5335 6742 17215
"200864_s_at" 20531 20378 9469 6739 16139 21267 7473 7105 18031 3481 11959 1775 5224 3769 4081 6546
"200865_at" 12712 8635 12208 12144 12806 15925 15358 13013 11911 4688 13577 14134 13581 12981 15744 405
"200866_s_at" 5378 14927 10147 18703 16535 20228 2819 6117 3290 5308 17776 7572 5338 3922 2679 17079
"200867_at" 15410 14638 20070 17218 15923 16264 20502 6589 17028 9127 19162 18505 20532 15244 18652 19924
"200868_s_at" 1341 15985 8776 16869 4394 3433 6835 4408 16716 3720 13161 8428 15607 7027 6126 19244
"200869_at" 5854 14991 11104 14644 9118 2074 17253 7506 5096 13421 7904 8563 9488 8968 17823 6971
"200870_at" 18040 3976 5819 5742 3784 5137 6751 7483 15427 4796 12741 3220 4807 7278 7370 18129
"200871_s_at" 13993 17204 3443 5498 4772 5197 3349 16604 3337 7466 14088 5817 14364 15361 6388 6362
"200872_at" 5425 17947 9689 1607 4050 4578 21064 18424 6054 18445 7861 17000 6302 17990 3870 7386
"200873_s_at" 1629 17464 20128 18759 3265 5176 7717 6024 15461 11272 6122 7542 5187 17187 18445 17732
"200874_s_at" 3017 6449 6928 16902 3431 4307 1401 3706 22217 10248 2624 628 7216 3209 22142 18046
"200875_s_at" 14896 5054 5129 17530 14816 19405 18829 1571 18434 11676 11837 6697 15082 18923 18346 18062
"200876_s_at" 3563 2250 19192 19754 17051 4083 18749 17375 16639 7736 6075 6095 4049 5073 8072 17372
"200877_at" 4098 3814 6836 14699 14762 16328 4747 16997 17438 10179 16107 18792 15614 16608 8297 17979
"200878_at" 13119 1212 3682 22218 4873 183 19152 5878 5014 22239 1330 3564 17553 309 1279 2362
"200879_s_at" 12961 5284 563 2551 9362 7491 16407 21822 7161 2424 1336 13774 17172 11962 16946 8023
"200880_at" 16318 1537 7408 18511 16324 3788 5522 5461 16060 3504 4244 3501 19557 4197 17553 17927
"200881_s_at" 3235 2819 4880 14423 15050 3703 5901 5243 19232 2739 14614 6345 17766 7156 19853 18557
"200882_s_at" 16629 7199 10893 14885 2810 4859 17489 5635 17937 9995 14532 6989 7431 18222 6120 5586
"200883_at" 15950 16625 6497 6513 16356 3898 3385 5273 15928 4849 14918 4094 6746 14931 8293 4444
"200884_at" 17753 7654 4697 3258 3471 17275 21695 1671 6176 20288 12078 16414 7253 21254 1208 2220
"200885_at" 9814 3559 20454 19176 3756 22271 2679 5428 5411 4423 13869 5494 1412 18874 3064 16634
"200886_s_at" 13531 6889 11384 5888 14735 19442 17636 5588 17514 18977 16663 19282 5571 14286 7148 16467
"200887_s_at" 16713 2049 9141 14181 16807 18808 3650 17875 3115 2910 18478 2329 15016 5231 3785 6610
"200888_s_at" 5708 4942 5747 4054 4630 2380 17049 7137 3520 10197 5761 4148 5821 16324 20241 6748
"200889_s_at" 4624 16129 11090 6613 4405 3631 7093 6120 19274 4214 14034 2123 6458 16394 5334 17704
"200890_s_at" 15266 5251 3482 4860 3735 4453 17828 2068 19459 5496 12719 4334 5802 21198 4305 3904
"200891_s_at" 14807 2791 19276 17726 18492 4371 4158 19588 16560 6868 3226 20155 20755 7271 3482 20557
"200892_s_at" 18751 18886 9319 13983 17119 18065 1972 16028 18157 2798 15666 2407 4489 14695 17279 16808
"200893_at" 18405 15636 20203 4770 17682 17477 5031 18064 15756 3846 14312 17418 14365 5660 17792 15991
"200894_s_at" 17627 15923 9099 2880 16713 20532 4199 1299 2735 3357 12473 7136 13849 3862 18237 16580
"200895_s_at" 19751 6032 5252 17604 19572 19883 2300 1793 20325 1687 16393 20397 15615 1075 5228 21254
"200896_x_at" 4817 19102 3374 15342 17655 2565 5123 2495 15906 18727 5784 19587 14513 15749 7438 16115
"200897_s_at" 10926 18859 21267 13740 19028 1549 1568 18933 3578 21191 18171 18141 17565 16729 2584 7234
"200898_s_at" 1779 1891 19207 20172 2947 3160 21330 19171 16005 11378 3455 17011 6098 20256 938 1047
"200899_s_at" 18621 1801 3255 2253 16519 18042 19104 4681 2306 19480 6076 5764 7590 18275 5389 2746
"200900_s_at" 3732 5934 3898 15954 19025 16277 17424 4455 19299 9306 3635 7043 7637 13999 20626 7021
"200901_s_at" 15687 7825 9167 14994 19721 5022 20916 3203 3080 8646 16580 5273 20721 16043 18380 17852
"200902_at" 17591 17269 7520 18158 17271 16473 19985 8224 19248 7410 13477 2188 5213 14195 6374 20411
"200903_s_at" 2482 6541 10297 15757 16264 2298 4233 5991 2466 7852 15694 17372 14383 18085 17658 16723
"200904_at" 21665 19422 11569 174 656 638 20902 7269 22006 20033 21974 1022 20143 19524 658 21523
"200905_x_at" 3726 1125 4893 17425 1209 2693 2703 7585 6145 7789 14717 16747 7165 4488 3229 4041
"200906_s_at" 16012 16963 6645 15560 18105 1990 12745 21240 4430 21721 20811 2877 17304 2782 4500 20931
"200907_s_at" 7045 19339 3974 19595 18296 3442 13784 17391 19568 15008 21066 7203 16771 8005 7846 4670
"200908_s_at" 15722 22169 2843 44 19765 9138 5349 21069 18496 19844 1500 1484 5395 16167 1179 21060
"200909_s_at" 4925 18494 10576 6989 4604 1699 18957 5567 17252 13451 7930 7003 3969 9006 18256 16761
"200910_at" 4526 18390 9003 16344 16244 4260 18279 3238 4221 8642 12976 7028 6462 17337 6872 5722
"200911_s_at" 4651 15728 9907 15898 21539 20267 18880 20769 21149 11421 18683 20350 19011 5815 18081 5532
"200912_s_at" 1141 7465 8968 1765 5110 18527 4605 2868 5553 5491 11829 7094 15623 14593 3888 6796
"200913_at" 337 19075 21639 13620 20046 2049 19329 6669 20952 19223 18727 16599 18268 14176 2321 21595
"200914_x_at" 4339 18311 5691 2428 15673 17711 20407 6820 19396 8629 4746 3346 4374 14714 2678 16975
"200915_x_at" 14747 5744 5917 15769 5092 20895 7613 17485 16568 6375 6131 18630 18014 16552 6971 18523
"200916_at" 958 3780 8575 20226 4177 18642 7055 4871 5193 9443 15663 16758 4711 13656 5860 4255
