"inst_267" "inst_268" "inst_382" "inst_638" "inst_703" "inst_1015" "inst_1073" "inst_1176" "inst_1235" "inst_1660" "inst_2695" "inst_4459" "inst_5232" "inst_5595" "inst_6194" "inst_6952" "inst_6994"
"201812_s_at" 4383 16836 1659 8230 3854 3367 4558 9405 2820 9386 9181 8298 6282 7154 11382 7680 9193
"201813_s_at" 6058 5090 13906 19693 1473 3142 20628 19470 18573 5401 18249 3853 1981 9071 13999 5661 18910
"201814_at" 4014 1155 5036 16729 16342 12762 21502 7579 19401 2603 10953 8954 15926 5008 19068 10439 9310
"201815_s_at" 14273 16523 20042 2438 18190 2939 3598 2341 4584 22236 18841 22086 20621 8365 22146 1964 1834
"201816_s_at" 2012 1614 916 16992 837 18587 4727 2527 18274 18927 3815 3774 20775 1019 14809 8237 21570
"201817_at" 17471 15616 16364 8028 19910 14757 5505 20595 16903 5849 19185 8618 4650 8417 20469 6535 18669
"201818_at" 1291 575 11794 20295 1419 18588 7376 4915 3754 3687 7472 19677 3449 9900 18904 4655 21687
"201819_at" 6996 7484 15075 19374 5034 15069 7594 21627 2335 7462 19768 5181 1432 11246 21504 10022 4567
"201820_at" 3238 19071 2803 21718 12927 9803 13323 10430 12103 11198 17234 15248 13839 19547 5129 14614 14482
"201821_s_at" 6790 5014 1534 19638 3374 17093 3138 8406 3662 5477 11572 7214 20533 2565 18246 3330 5730
"201822_at" 18806 19498 15977 14347 9287 1021 18585 6501 21362 20480 8830 3593 4641 7502 15783 21698 1913
"201823_s_at" 3708 2937 15963 5862 17154 13968 2004 3613 18970 5822 8881 6006 20950 4387 20189 10305 1700
"201824_at" 7443 2482 13466 2514 132 19071 1358 270 19631 6837 3717 3722 4155 2442 3014 2516 2265
"201825_s_at" 18240 20621 17174 8849 19567 15369 20010 4362 3532 5834 8654 7487 20445 10347 11375 21128 6688
"201826_s_at" 17056 10430 5075 7469 20348 20501 1326 8144 475 9015 9647 8054 20431 11566 10703 2338 6994
"201827_at" 2600 5116 15158 18439 20539 13458 6038 19787 15476 20510 21025 19902 5674 13423 14868 3803 19654
"201828_x_at" 6702 8315 4401 18425 16496 13916 5557 2797 6844 9273 19635 6638 7444 12364 2748 3957 8012
"201829_at" 2914 830 590 2112 3911 17939 20151 2007 15187 3987 6422 7173 1752 3196 3018 8891 4999
"201830_s_at" 5801 1927 3033 4361 6409 17874 1762 2782 19105 4571 7405 11156 18950 2510 18106 6503 4260
"201831_s_at" 3086 807 4470 20777 22227 2578 2066 920 2127 18936 1785 3125 17280 152 3567 3489 1893
"201832_s_at" 1427 16745 3719 3138 1577 2248 4300 2217 3085 3244 3195 16839 21006 6411 10630 1352 3315
"201833_at" 656 284 19643 3511 21756 19137 6494 7447 15460 1589 10397 5974 3658 9679 20641 7434 18272
"201834_at" 1978 5069 4785 7541 20698 15331 3685 9549 4628 8288 9458 19457 5106 10853 12239 10473 8862
"201835_s_at" 14702 16184 5380 21514 2765 19361 20965 7897 630 20328 8781 19116 22182 4692 1905 21117 8592
"201836_s_at" 7125 10392 19054 3163 12330 16878 20683 2670 19057 21311 5500 17714 18611 4439 14185 1525 21057
"201837_s_at" 2255 4318 993 18883 21718 18858 946 20333 132 20513 10454 18124 19206 10093 13580 20554 2655
"201838_s_at" 14001 9728 21612 2798 13772 2947 19681 6698 4829 20625 9358 19437 7551 8686 11033 8837 2097
"201839_s_at" 12999 5263 11730 5280 752 19549 2513 10764 15439 3500 12866 4423 5215 9566 7133 5517 5424
"201840_at" 13588 7020 19045 3205 19437 14044 5493 7058 5372 8076 8068 9096 15675 12618 16639 6989 4950
"201841_s_at" 4632 9530 3819 8930 17828 2136 19972 21504 5370 19787 21705 17267 16391 20241 19819 20462 8686
"201842_s_at" 5534 9920 20623 18027 1983 12944 7553 14960 4338 20373 373 8785 21347 13697 7913 4904 18768
"201843_s_at" 20892 6907 16483 5685 13171 3624 6581 14472 6694 19743 13403 1894 21346 3478 9382 123 8708
"201844_s_at" 16319 6593 17775 16181 5829 18465 4498 2597 15686 3410 6390 8125 18686 7871 3590 2152 18182
"201845_s_at" 5176 1339 3416 16918 1135 20048 3435 5641 19586 7101 4703 6339 17075 2096 18303 2232 6539
"201846_s_at" 15158 9173 16839 4939 596 15797 4736 2507 18472 1607 5905 1956 16883 2014 11257 5641 5152
"201847_at" 4810 2069 2273 16111 17561 15003 1003 5656 19924 6878 18498 7741 20139 10176 13847 5913 3748
"201848_s_at" 7442 16903 4171 20705 3125 16180 5819 8122 15404 3420 18365 20434 19133 12782 3021 8407 19233
"201849_at" 7655 7648 976 6380 19215 19567 1901 7179 16995 4551 8900 3140 17216 5048 13054 9858 7418
"201850_at" 13662 5387 18187 18087 3934 16333 20018 4608 16141 6686 9653 18484 16594 1996 20451 19840 2542
"201851_at" 2885 1173 11867 19707 16883 18510 21854 7574 21606 9438 7164 11549 5829 20651 10938 5698 21163
"201852_x_at" 19915 18953 15001 20076 12675 250 15142 18841 9186 16115 11341 17423 10108 11126 2981 11343 11173
"201853_s_at" 14989 8003 20092 5860 20403 16682 20527 20733 18003 19754 10083 18550 6910 14522 3558 9275 20568
"201854_s_at" 3833 4890 12871 17796 19555 16168 7656 7170 4084 8990 9383 3682 16580 10018 12758 5252 8352
"201855_s_at" 5751 5187 1413 8957 21822 21011 3642 2478 18767 8542 3720 4936 17517 6106 17490 1782 7635
"201856_s_at" 1812 6947 19361 21349 19594 20645 22033 8826 3323 2570 21081 17883 16116 11429 19506 6124 2070
"201857_at" 5131 3724 5318 5711 3731 15529 7600 19466 6976 8836 20858 17532 17648 13442 18767 6513 9563
"201858_s_at" 9249 11780 9350 11607 17067 9045 8110 7820 15179 17648 10862 10181 12222 16099 4361 16976 15970
"201859_at" 12591 14967 9948 12178 3148 8985 13607 8290 5609 14890 9555 7697 12304 17616 4174 15501 16636
"201860_s_at" 8068 6976 9550 13360 20277 12093 8509 21158 4347 17893 4947 11191 578 1254 830 20344 17728
"201861_s_at" 16290 16395 18317 7160 2096 17581 7321 21481 15817 8437 18794 8306 7624 4539 19042 7144 18555
"201862_s_at" 15733 7580 16434 19092 18112 16387 4044 9550 18528 2042 10666 5527 16675 1290 13786 2993 19490
"201863_at" 2518 4126 14785 18905 2015 18358 22078 9763 17473 7182 10355 10255 5538 11690 18802 7967 5619
"201864_at" 15127 6158 4616 8342 4511 16426 2640 1023 2648 4109 2051 5299 683 4069 3093 569 2702
"201865_x_at" 4660 10373 17133 21702 21832 20848 17929 5548 15055 2386 9397 9926 3657 10504 17953 5461 22244
"201866_s_at" 20286 3945 21810 21954 20145 941 17273 19254 19438 11571 20902 8733 5973 13249 16253 13052 17864
"201867_s_at" 3507 8879 5190 21487 17455 18095 19936 2227 17330 7780 11981 3385 16048 20527 10626 9553 9473
"201868_s_at" 21264 19271 18877 20893 20596 22150 468 20714 373 28 11939 2637 2446 10096 4424 8694 20692
"201869_s_at" 81 2610 8901 21564 718 16893 6058 3426 5316 2564 9271 18572 17329 2858 11415 10237 21877
"201870_at" 5111 7959 12988 6814 4973 15204 5721 8278 19111 9779 20416 11443 3144 10354 14872 5798 21076
"201871_s_at" 3366 18441 16755 20379 4821 15521 20815 7769 5440 6506 6260 4891 4322 11925 15147 10194 8131
"201872_s_at" 7067 6225 3680 7820 2962 15084 5841 9859 16550 4117 19070 8157 18987 3095 18891 4393 6228
"201873_s_at" 7138 1185 5174 3108 17349 13190 4796 19831 19002 3762 12037 3405 8195 2548 21183 6376 6723
"201874_at" 18189 8276 15137 7706 4875 14269 19879 5059 14558 21271 8691 20067 21380 5155 18468 6504 6703
"201875_s_at" 1643 1862 5246 22240 5483 13666 1406 18970 3664 20236 6266 6321 16483 7745 3919 20705 2781
"201876_at" 1183 1566 4604 2747 2228 2944 4410 20753 5162 4993 12098 5881 17464 6381 19521 6790 7487
"201877_s_at" 3176 4185 3279 5167 18585 21071 2152 1989 20251 4594 4184 9129 18044 7141 15905 1835 5852
"201878_at" 18715 10292 15138 19420 19679 13106 3035 1808 3260 5148 2335 8094 19484 3407 14479 4380 6284
"201879_at" 19732 8729 14950 7570 21386 18987 1071 6280 2411 2213 7149 850 5626 2747 11167 3906 4182
"201880_at" 3543 3191 13524 18091 2167 12897 4898 4690 6034 7103 6800 5307 5840 5559 16637 5424 6618
"201881_s_at" 4057 3044 14936 16061 18145 20995 20139 5921 5796 6318 11027 19138 20276 4995 12203 10294 5734
"201882_x_at" 15292 21935 10643 14199 8708 7210 8439 10569 12979 13251 12342 11576 14692 20033 10313 14680 13406
"201883_s_at" 16872 21699 15495 831 5217 684 1246 953 19894 988 1630 17049 1606 893 11912 1494 1124
"201884_at" 17513 21506 20429 1685 16981 2523 8717 18812 2915 20043 17697 64 14179 21316 9356 9675 1295
"201885_s_at" 4927 1885 17127 105 20962 2927 1965 6604 4350 7763 10285 9476 16881 7048 14398 7126 18127
"201886_at" 7691 4490 17265 8355 21635 19616 160 6944 15444 7864 9328 17782 7469 11715 16601 8668 20408
"201887_at" 3009 1320 1951 1426 4432 19429 2165 8007 2336 5978 11383 9245 16844 14227 14572 2141 21295
"201888_s_at" 2259 10130 4195 206 19182 17966 4331 5069 6019 8643 3713 8850 4747 9814 14308 5923 3561
"201889_at" 5244 3651 395 16892 430 15190 723 2352 14886 1484 4164 1861 15869 1164 13826 751 3877
"201890_at" 5741 4448 3421 8175 4835 18297 4570 5496 16970 5654 9312 8747 5877 5714 12418 7244 5768
"201891_s_at" 15441 10663 2710 18488 3742 16811 3886 9060 17328 6576 14396 10416 19075 8355 6246 7600 18604
"201892_s_at" 5642 6005 14745 3713 17766 13087 4808 5504 6082 7412 6952 8674 16688 8766 12623 2791 8923
"201893_x_at" 16755 18523 19741 6789 5253 4110 15094 14713 13695 10106 15946 16171 14081 14981 9484 17505 17610
"201894_s_at" 1698 1546 549 3882 2953 1766 692 6278 14746 3176 4569 19611 19747 4774 2746 3866 3116
"201895_at" 15014 17905 17806 954 5338 18102 1733 19374 4864 19640 4937 7082 7445 10989 17217 6341 3263
"201896_s_at" 6880 4096 4787 5151 17495 14567 7337 5683 3140 3888 9322 6581 5573 8786 20528 5300 19705
"201897_s_at" 6969 10402 1791 9043 3826 13272 6197 7069 5952 7972 7281 8393 6396 8033 11863 5130 7072
"201898_s_at" 18779 17540 14165 5195 16445 14638 18925 6536 6842 3576 8797 6537 20644 9876 17384 9243 18954
"201899_s_at" 15418 9998 5229 16505 1913 14258 2195 4844 14921 5209 4667 8452 7112 11831 12838 4732 8157
"201900_s_at" 5251 7913 3394 7342 18141 18159 601 5299 5295 5731 4013 7460 16549 10510 3917 2841 3267
"201901_s_at" 15991 8558 13007 6804 21302 14218 6777 20979 15332 5579 18645 7838 5590 11699 19474 6825 18189
"201902_s_at" 2873 6996 20929 22147 10728 20937 5082 22000 21072 3151 21250 21095 20874 7497 13901 22248 21880
"201903_at" 3002 6890 4067 7540 6369 3559 21732 3330 21482 2730 7172 5462 16331 10040 19560 9404 4896
"201904_s_at" 11231 11564 9339 14027 11671 18663 21788 10757 22172 22115 17999 17455 1932 20419 3416 6231 20748
"201905_s_at" 8593 1289 800 12261 6723 7691 11146 16967 607 7350 17919 7801 18715 14165 9444 21760 3151
"201906_s_at" 4634 692 672 6656 14934 20183 1386 12592 14728 19262 15262 19547 1063 5623 604 834 1229
"201907_x_at" 1550 8994 21945 1529 15418 20023 16827 13990 11394 14274 17089 3038 75 10556 6375 21781 2056
"201908_at" 21008 17626 18181 2721 21338 19805 20982 3540 5800 20902 8573 10190 19643 11729 12224 9316 21702
"201909_at" 19877 19351 3851 6134 8533 134 17105 16386 12575 12343 15298 14518 5917 21995 4696 17371 17463
"201910_at" 1607 1643 21313 22265 13345 1758 21244 16601 22041 2038 15621 11439 17318 4806 8493 22018 22210
"201911_s_at" 3403 5471 15266 21505 1290 1453 20603 17338 18671 20114 177 19150 5681 21715 5202 3117 8148
"201912_s_at" 17294 15626 12866 18324 19703 16391 5633 21930 15201 19485 21176 19367 16261 12484 20479 8473 6996
"201913_s_at" 14772 3869 19882 17971 17986 17314 5609 21566 4989 7761 19051 4227 3977 13093 17355 6256 5384
"201914_s_at" 4469 8203 13880 19523 5762 15483 4370 3349 4210 2897 6793 4675 3818 576 16296 6172 1446
"201915_at" 18863 17698 21778 1380 9023 1701 3133 6662 21847 2299 3860 3981 1574 754 18940 7902 4186
"201916_s_at" 5927 3790 2608 3019 3465 17595 591 8316 20816 441 8463 4732 16705 4275 15091 2107 3498
"201917_s_at" 13190 6701 15685 7698 3011 2695 2774 4118 15781 1440 6565 1302 18885 3969 16562 3202 5706
"201918_at" 2032 1992 5157 6534 19895 17723 5098 4735 20801 3199 10550 2743 3929 4339 14992 3497 4262
"201919_at" 17365 8012 11905 4145 5193 16752 2879 8416 17631 4068 9821 2969 7401 6628 16763 3231 4554
"201920_at" 2690 1517 2169 5721 18184 15122 4734 7121 3299 6927 18285 9742 16523 6701 15512 6425 9168
"201921_at" 15637 15842 1118 6290 673 21329 882 6410 17421 2622 9669 5351 7468 7508 18025 5504 5294
"201922_at" 5637 16284 1705 16331 2845 14055 19593 10206 5813 6973 18078 17439 19489 20401 15572 10492 7162
"201923_at" 4401 6815 3371 6629 2736 15103 4419 20291 6322 6931 11402 5367 18776 8398 18769 5286 6672
"201924_at" 3925 4910 13997 21050 20668 17443 1346 7090 18311 846 3128 3777 6330 9674 13139 5001 19071
"201925_s_at" 20278 8871 14237 20296 392 21470 21919 349 1035 20661 1058 410 15372 2971 4285 10418 3896
"201926_s_at" 5481 7383 1362 20179 339 15854 20207 1722 1329 20529 2421 2407 17595 11961 11066 4159 5177
"201927_s_at" 4337 5035 17815 21090 5097 14861 3329 8574 15406 8049 8839 2493 2860 7020 19548 2677 7294
"201928_at" 5704 2990 4384 20810 19414 18004 6483 10122 6405 5724 11966 9016 6485 5158 18849 7541 5582
"201929_s_at" 19986 15382 19324 8664 16594 19694 7167 19577 17214 8714 18654 18241 16255 7114 15335 20334 20206
"201930_at" 13563 3401 3080 16187 16920 19306 18979 7708 4289 9495 18543 10055 17149 4787 15684 7202 7856
"201931_at" 6960 8452 840 18700 2180 16932 19665 8890 15603 18979 10471 5854 18811 11070 18630 4717 8286
"201932_at" 14278 4469 18873 2306 21298 16130 21868 21289 19584 7915 20367 11212 5615 13441 21761 6350 19947
"201933_at" 5250 5622 4277 19742 3005 18658 3173 3901 3447 19265 6531 21030 1624 13504 1930 20073 20667
"201934_at" 14595 16581 14998 4029 16749 19552 3581 4219 20461 6034 5535 298 991 4634 12604 1023 8995
"201935_s_at" 4485 1624 16895 2328 22155 18688 21525 20986 3771 3313 11871 6169 4718 6616 17514 8927 9464
"201936_s_at" 3442 4429 1248 1870 16515 20814 20361 3606 18170 3043 5605 3788 3939 1162 15474 10874 2535
"201937_s_at" 2568 4706 12824 18251 6106 12990 3806 5272 5424 9663 20203 17517 17630 13593 20765 6343 7334
"201938_at" 14661 5588 2236 8171 4584 14121 5008 9321 6951 9715 9522 6434 8071 8798 16233 8396 9287
"201939_at" 7520 6787 2689 18880 20341 18910 5371 18714 20501 5183 621 20544 5173 10975 9851 10114 19849
"201940_at" 17420 19670 61 20200 698 18549 807 1245 20968 21555 4683 7589 21399 6454 13096 134 21715
"201941_at" 15232 4118 18730 5691 4898 18538 2440 4860 3051 19635 7966 18206 18963 4932 3915 5875 8079
"201942_s_at" 4453 388 12128 7085 18938 1392 2728 1524 22091 20891 1549 21546 21627 11683 2657 5312 3999
"201943_s_at" 16013 4519 12553 22026 17725 19849 1077 480 5889 4203 4735 9604 18927 1004 14330 10573 19281
"201944_at" 1652 4213 13730 5162 17213 15778 6658 4644 15989 8206 10050 9420 7491 9755 13802 8030 8253
"201945_at" 20723 18681 18527 19338 2092 18146 16298 21183 3711 21903 2567 8046 16700 21763 21763 21456 1855
"201946_s_at" 6701 4335 12142 16924 5833 15363 4256 20939 15473 8760 18558 11356 20515 9493 19821 10465 7634
"201947_s_at" 4122 4727 5134 6734 4388 16457 7641 19032 17927 6585 19489 8787 19240 12176 19438 10236 18221
"201948_at" 14927 6078 14143 20767 623 13899 20337 20879 2762 1512 9623 6884 6956 10214 18290 10708 8129
"201949_x_at" 2172 5604 18115 5260 897 19509 134 4293 21326 5297 7464 9043 8126 5383 12396 3284 3158
"201950_x_at" 7617 8774 20020 6395 17035 15560 18902 19216 4570 9260 10436 19268 19126 13758 15712 19620 18294
"201951_at" 8958 3133 6429 12115 20998 12181 8906 2417 4564 11715 11176 7478 4136 1775 13342 2149 14110
"201952_at" 7572 2140 15673 2488 5895 19124 14972 6951 5630 9027 19789 10819 4640 2230 19969 20594 7419
"201953_at" 3887 8291 4637 7695 3527 2920 7411 6389 4283 4665 11573 6820 5560 10536 14090 7264 9557
"201954_at" 6276 9604 12860 16578 19061 13379 5989 4502 3500 7635 11415 7749 17205 9000 12952 5634 8561
"201955_at" 14909 8365 4977 4764 5528 17257 3469 3924 15950 4384 9824 3883 19440 6355 16550 6361 4940
"201956_s_at" 4596 5053 15664 20008 5612 15856 20029 8364 6563 20257 18636 9590 15276 8249 16049 2882 5916
"201957_at" 15287 5533 20955 6987 21263 714 20606 19812 1122 8294 8277 3123 15740 11868 21803 22057 8203
"201958_s_at" 10394 12889 9611 11141 12127 5825 10296 6818 7275 17154 21453 13647 14914 9693 4722 12449 6734
"201959_s_at" 2531 1983 484 5201 4856 19964 7197 21856 4892 6962 20687 10836 3198 11493 20593 2620 20451
"201960_s_at" 7088 8801 851 17768 6355 19267 18977 20946 18596 4933 20830 7115 5712 11835 21478 6355 20710
"201961_s_at" 18568 17702 46 17386 5701 17641 21355 7956 18163 21352 9593 18793 7589 918 20722 1315 18298
"201962_s_at" 5140 2532 771 3487 19878 14684 472 19536 18885 333 21857 3138 21137 950 19541 593 6439
"201963_at" 5776 1530 3970 5146 20562 20815 667 3993 5065 3252 4918 1160 18465 913 18315 1728 3250
"201964_at" 1413 578 18183 7696 20164 14056 3514 5167 16422 1286 6049 11350 15663 3459 14909 4883 21105
"201965_s_at" 19442 19459 13585 1160 2545 2260 21836 7593 6299 875 9134 17348 7438 7007 20309 8459 2173
"201966_at" 13265 15425 15637 7679 4130 14608 5233 10074 4596 6847 18568 11235 7127 10099 16561 9130 6858
"201967_at" 13940 7587 270 3556 2341 1715 6458 19417 20445 8879 7231 18901 1539 20386 19412 9423 983
"201968_s_at" 17176 18063 20870 862 16921 19010 2198 6966 5549 9657 10784 5668 20853 5748 12512 1326 21497
"201969_at" 15585 9412 16756 4963 18442 20791 1117 7229 5931 9326 7910 17789 3534 9243 15624 9098 21235
"201970_s_at" 1444 8860 979 19228 3570 17684 20258 20436 16614 5915 18701 18271 15921 13176 11721 9872 7513
"201971_s_at" 886 6797 12068 21499 4219 17061 7227 537 16833 2913 3945 10693 22244 3768 1830 7201 3736
"201972_at" 6722 5356 1330 8345 5226 2292 4058 469 1447 4625 9409 7451 19792 11881 12724 5542 3253
"201973_s_at" 4290 5217 12311 4311 4799 18024 5348 19447 15369 8877 19788 7664 17118 6079 18691 6137 7892
"201974_s_at" 6208 15774 17485 2251 22266 9189 17779 18711 9462 11795 13052 13770 4929 166 5657 16991 17383
"201975_at" 5147 6721 4050 4248 1767 15711 19225 3825 15195 2645 1350 4696 15502 12304 18939 5117 7011
"201976_s_at" 7021 1496 3918 18699 17792 14456 19107 9142 16030 4395 19345 8734 16455 3094 21159 2872 1489
"201977_s_at" 4238 4019 16931 7381 3529 3038 1629 2839 15665 3577 8202 4495 2342 1327 11518 20269 8856
"201978_s_at" 853 20602 14100 392 12353 22280 5214 9200 19876 8190 8476 5897 2000 7014 14657 889 22203
"201979_s_at" 13474 8117 13160 20988 16483 20175 19226 6232 1949 20225 5377 20282 21153 2924 3460 1422 9555
"201980_s_at" 3823 7620 3877 3720 1021 1719 7549 7281 3629 7764 20121 8033 19035 10746 13862 5963 5571
"201981_at" 19018 20088 15046 14146 15569 12051 7983 15228 10215 11853 15249 19133 13185 19090 11024 17603 11158
"201982_s_at" 15342 1904 20531 440 12821 11973 17821 8950 4136 11538 13967 14097 10492 19032 5730 18585 17940
"201983_s_at" 17034 15441 14720 10780 18653 19207 9668 12668 17159 686 20678 10904 6976 10673 2302 287 17265
"201984_s_at" 3592 4847 18391 8013 20899 8587 9818 18895 17504 13131 8640 9456 21553 4952 5768 363 17636
"201985_at" 7440 2236 3814 19853 3040 20842 6520 7936 17746 2789 10701 7670 18285 1816 20358 3708 20607
"201986_at" 12721 5169 13079 17128 19848 13414 5847 8830 19563 5719 5456 5420 6582 4359 13383 3659 8349
"201987_at" 16424 15706 2295 6201 2476 17574 7345 10017 5507 5347 5175 8586 4311 9400 14641 4629 9476
"201988_s_at" 15576 9937 12974 3227 4215 17558 4234 556 4569 2093 5040 8309 18728 4333 3335 10083 3673
"201989_s_at" 14960 2548 1301 5809 2208 16695 3372 2235 4046 1893 3965 6091 16098 4101 4060 4434 3097
"201990_s_at" 7807 3113 4643 17326 3758 1886 206 1199 21107 1685 3802 5175 19316 5061 10501 1262 19327
"201991_s_at" 7439 7222 12003 18829 16942 16808 3952 6027 15124 6953 6921 6854 15539 7916 15592 5756 7124
"201992_s_at" 20313 676 20430 18444 20638 19000 19457 6380 3398 6177 10515 16977 20841 10655 15727 6604 20864
"201993_x_at" 6494 10510 3533 20757 5966 14492 21097 21243 14719 8135 20547 19563 15511 13663 18247 10228 8695
"201994_at" 15177 15565 12456 7331 5059 2659 2261 5881 6247 8257 5579 11169 6436 12409 12455 8661 18214
"201995_at" 16392 6296 15290 20193 21245 3625 3478 21828 16421 19615 2518 18939 4059 10858 11574 21761 4463
"201996_s_at" 15504 9513 14135 4625 18932 14859 6045 4898 19949 8526 7339 20365 826 894 15732 5994 5915
"201997_s_at" 15784 8049 15054 5977 18651 21316 6945 10241 15174 8572 8665 11172 16326 11172 21725 3179 18448
"201998_at" 13906 21946 21233 327 2265 10398 16916 21480 5693 18337 21980 18092 13350 3887 18905 17931 16357
"201999_s_at" 4602 8108 2544 7376 3998 15815 7187 5642 16161 5523 4278 8104 18720 10496 10702 8076 8208
"202000_at" 6347 8595 4600 16956 6304 16004 7237 8984 3720 5711 10762 4434 20096 13114 11905 5180 5214
"202001_s_at" 3888 18604 1489 19360 3108 16622 4655 3182 18172 6173 9911 1648 6995 2960 17335 6700 9536
"202002_at" 122 104 21003 19801 20542 11835 15675 15793 11174 12060 16854 4316 14891 6358 7791 15766 19859
"202003_s_at" 15672 6097 11680 2150 10332 16712 21154 7928 2090 7895 10859 17764 17355 8999 11630 8317 9141
