"inst_201" "inst_446" "inst_564" "inst_1011" "inst_1069" "inst_1172" "inst_1231" "inst_1656" "inst_2691" "inst_4455" "inst_5228" "inst_5591" "inst_6190" "inst_6948" "inst_6990"
"200734_s_at" 17594 15273 18959 4129 17567 4008 16940 4598 17024 17041 17711 10734 18143 3134 18787
"200735_x_at" 16860 13995 20458 10429 3202 16409 14434 4984 10520 10145 16992 6234 10640 16920 7196
"200736_s_at" 9816 19962 21851 7389 10469 20113 19659 7653 20701 18405 15826 4486 20302 15539 8415
"200737_at" 8157 3937 1745 3250 16803 6357 14942 14761 7810 6983 1307 12527 16763 2863 3542
"200738_s_at" 8388 6752 18728 4870 4497 16166 14504 5295 8243 14767 9524 4308 15741 5034 6199
"200739_s_at" 18262 18854 873 17627 16201 18456 6294 16099 18140 20463 18061 13777 7636 17294 6764
"200740_s_at" 16286 17115 19072 19083 19116 17243 18080 17343 18661 14206 17059 16756 16346 18421 19546
"200741_s_at" 7041 5825 20958 10545 4650 17289 3319 15469 10388 10002 17928 6043 10491 17995 16753
"200742_s_at" 19478 7334 6153 5144 561 4649 17627 1930 14824 8220 5038 2025 6711 2977 6492
"200743_s_at" 2110 17774 5422 1207 3033 17022 4604 4025 8783 17654 4091 17044 5639 4037 5643
"200744_s_at" 16757 17201 7672 5685 16587 5205 15839 5048 8487 16709 4600 17080 15301 7988 6311
"200745_s_at" 19273 14799 5390 6427 17938 16223 17373 4429 16121 6994 4017 15747 17211 6002 5854
"200746_s_at" 20585 16811 6058 5792 20189 18597 15558 17662 16601 5969 3188 17229 16938 6264 19074
"200747_s_at" 22234 432 3983 20860 19608 17998 18218 20870 15912 15701 21802 18145 16735 20243 19939
"200748_s_at" 8706 6065 6840 5673 2334 41 2949 2472 125 10205 2098 1920 61 3598 852
"200749_at" 18147 4952 3238 16506 18020 20283 17818 17958 19253 8133 5527 17135 21388 4244 6473
"200750_s_at" 8501 6327 19938 18149 18343 20791 6149 15718 18166 10069 19353 12964 18286 18785 18118
"200751_s_at" 17285 5700 4997 17716 17276 5654 16562 16349 15005 15325 4411 4233 6715 16931 5664
"200752_s_at" 19883 1864 4307 21939 19697 21824 20190 14949 20982 17840 19459 15587 3747 7963 22251
"200753_x_at" 15623 3145 1231 19019 19107 17017 14879 19429 18404 5930 19397 12819 17755 20741 19526
"200754_x_at" 21322 2142 19666 20059 19777 18734 5199 18982 19935 7675 18195 16672 18470 20649 19779
"200755_s_at" 19663 14044 2257 3558 19132 2855 14575 15103 1943 16324 5696 14076 4159 2243 18693
"200756_x_at" 17032 14011 6872 2112 1606 442 3446 21316 1130 20706 7128 2860 4221 18940 3753
"200757_s_at" 4918 6137 4479 5297 17805 4115 4499 5186 2604 6405 7481 13208 7446 4346 18846
"200758_s_at" 19103 3702 4327 1543 1206 1079 2927 2259 3436 16876 5167 10943 3237 1718 3559
"200759_x_at" 20947 18030 980 392 678 3502 2402 4710 2115 7401 1977 11050 5673 2035 1563
"200760_s_at" 7329 7125 21915 19998 21524 20062 18643 20582 18821 6255 8335 13765 14711 18571 19019
"200761_s_at" 20274 17343 21528 20078 20780 20160 14260 17242 18852 7385 8067 16871 15974 20350 18190
"200762_at" 2596 16644 20172 6674 3105 17132 17919 15042 15016 5455 3089 15765 20603 2769 19951
"200763_s_at" 19474 4772 6690 10818 16037 5825 6191 3587 10532 10157 17367 4225 10652 8019 17603
"200764_s_at" 16017 16114 4563 2169 1112 8300 7676 3360 4205 4606 3381 3163 866 18593 3705
"200765_x_at" 19536 8995 4606 6327 4425 7225 10851 3191 185 12919 5722 12817 1977 7883 6435
"200766_at" 5471 18255 5853 18603 4206 5578 645 1985 2425 4234 2775 16845 442 18361 5965
"200767_s_at" 1245 20177 1810 4142 4477 20781 20093 2474 19246 3636 6345 17237 16731 19705 5923
"200768_s_at" 8094 17845 5897 21647 21886 21161 20748 21148 21562 7724 6421 20108 21724 19435 19910
"200769_s_at" 7155 3096 1805 21656 21967 17942 21433 20484 17967 19634 18151 19462 20741 20641 20512
"200770_s_at" 6087 5556 6504 1521 785 15967 5409 2626 3351 6759 7104 3733 1464 3554 1790
"200771_at" 4554 16248 5678 1485 17821 1015 15216 1762 5143 7719 8465 2142 367 1286 4073
"200772_x_at" 16877 16688 19789 18373 16576 19248 14469 18216 19593 8243 18186 13543 14650 19949 18664
"200773_x_at" 5897 2945 6966 19304 18863 19317 14991 18642 18996 13981 17645 11039 18152 19526 19020
"200774_at" 5201 15375 20174 16941 17548 18868 14708 15690 17814 6003 17312 13740 16860 6187 18556
"200775_s_at" 19935 16393 18742 7334 17988 18971 14925 4735 15389 19519 9024 16491 15298 18296 19018
"200776_s_at" 2783 16611 4951 17975 17674 3003 14714 19569 4104 16775 9258 12923 2578 18516 19534
"200777_s_at" 6854 19044 7542 18825 4112 15997 16632 16307 4772 15255 8986 13720 4610 18426 18048
"200778_s_at" 18887 7320 6378 17109 18733 4498 3854 3619 15191 17810 17190 15173 7518 17736 7091
"200779_at" 2747 4072 2119 737 479 5142 255 568 6503 2666 1299 1081 17775 1069 1208
"200780_x_at" 20433 7073 2405 10728 3686 5229 5840 4080 7207 7366 17164 3985 14657 8092 7370
"200781_s_at" 4349 6285 22204 10683 3031 6516 6013 5104 10446 7591 19032 6138 10568 18208 7503
"200782_at" 8708 17186 19667 4596 18306 2055 14471 16329 2813 14613 6943 12567 3249 5182 4841
"200783_s_at" 21544 19306 3099 19526 21327 18388 17460 14774 20694 7478 16878 15863 19701 19460 19859
"200784_s_at" 11387 19679 8884 12890 12954 11504 10947 8476 20815 21072 14817 5396 758 16187 12144
"200785_s_at" 17575 17619 10319 8316 7210 12934 7401 13552 12398 689 10768 7184 11644 1774 14136
"200786_at" 7240 16560 20328 3949 3809 1195 4780 1223 4133 6076 6073 3188 2553 3100 4432
"200787_s_at" 2543 3631 20096 4745 1483 537 439 4439 3659 19496 4868 4277 3181 6145 2554
"200788_s_at" 8680 1452 19773 3266 4396 16289 735 2847 3460 2996 4432 12666 7745 3057 17594
"200789_at" 8712 16816 1305 19420 18460 20121 16231 2088 8652 3077 5332 11682 7016 7123 19989
"200790_at" 5050 19517 20575 3572 1252 20361 17703 2964 18058 14497 8211 13108 21535 7403 16642
"200791_s_at" 21333 6498 6951 4266 2628 4374 15938 15154 5090 15998 8171 14275 3131 8220 6760
"200792_at" 15996 18808 7321 17528 16136 5469 4367 15422 16339 14219 7769 12020 7234 7711 6948
"200793_s_at" 21051 7299 19347 2291 2221 6140 3476 17691 19106 17878 6475 15866 6487 5519 18106
"200794_x_at" 16760 5548 21099 19714 20781 18025 17417 19836 7736 13877 8956 17273 7307 7908 17050
"200795_at" 20573 14715 15154 12278 8188 7732 13744 11655 20446 9372 15860 10960 2273 10614 1359
"200796_s_at" 6905 1674 21840 4352 626 226 282 2917 197 15193 673 14745 2724 21667 2606
"200797_s_at" 15820 16444 5090 4951 3855 5672 5182 2651 2091 7505 2851 4317 5867 2372 7613
"200798_x_at" 7200 15262 21819 1899 1649 1803 580 2873 323 2428 2288 3197 5806 2107 2334
"200799_at" 148 26 4968 105 43 6589 22 46 50 20 111 112 12310 70 48
"200800_s_at" 108 5 2 50 17 1 4 18 2 8 25 12 2 25 11
"200801_x_at" 17633 5202 4193 10957 15996 17021 15367 5310 10359 9972 17733 6004 10459 18174 16652
"200802_at" 3051 16360 5260 1056 295 4370 2510 1345 8913 18833 3734 2386 19398 766 1475
"200803_s_at" 8106 6991 19628 17174 3648 4913 4162 15117 5108 14226 5236 3855 6823 4525 7269
"200804_at" 19827 19116 4027 17718 3352 3066 3729 5430 6139 8455 6320 12568 6982 4901 5693
"200805_at" 20395 15223 21033 4525 20213 1939 3225 14627 7256 7336 3285 11948 7108 6266 4844
"200806_s_at" 5044 3104 5912 2191 1950 1747 706 848 956 4915 4965 2306 4999 3334 3116
"200807_s_at" 7672 2849 4502 5279 2381 2029 903 2360 7199 6704 9156 6023 10474 3674 4784
"200808_s_at" 18310 15608 1797 3529 1135 21157 18277 2528 20038 19271 18522 12526 19011 7749 4504
"200809_x_at" 4728 16457 21532 10526 3625 6274 16002 3254 10377 14478 19316 4105 10478 7899 7302
"200810_s_at" 8645 16747 3449 16624 19635 17752 14741 18388 17696 19096 7056 14308 16773 3487 4522
"200811_at" 20251 18987 20991 6848 21445 18942 20441 5422 16650 20992 5314 13662 7157 2874 16823
"200812_at" 5680 5513 20182 5609 4308 3460 3981 4601 4959 7678 7257 12732 8433 4578 5625
"200813_s_at" 8654 5159 20831 3713 4714 17236 15156 2489 8457 14055 8165 12002 2755 4635 4424
"200814_at" 880 15112 19390 18099 3228 18912 14849 4188 15164 7754 18393 2886 17081 3502 18473
"200815_s_at" 7489 16298 19209 1454 825 3018 2196 1171 1024 3468 2147 3776 2981 1452 1015
"200816_s_at" 8561 18665 3694 1688 16281 1536 16560 3933 7229 4824 6213 16129 4782 3448 5331
"200817_x_at" 19825 4915 5311 10640 3236 9836 6135 4540 10373 9984 12109 6025 10476 8015 6979
"200818_at" 8100 18953 21481 18591 17080 16011 5053 16008 17592 15125 9626 15489 14646 4310 17656
"200819_s_at" 16572 5969 19682 10858 16808 17480 15062 14876 10471 8465 9427 10559 10595 6821 17693
"200820_at" 16322 4325 7460 3414 1336 3173 2916 3243 5568 7554 5232 10719 4248 5976 3400
"200821_at" 3891 4034 3863 18758 17059 17444 16582 4126 3072 7216 4081 15220 3425 7184 16605
"200822_x_at" 5073 4461 18673 6694 20176 18474 14971 16490 16438 15208 19964 16336 15265 17911 17913
"200823_x_at" 20636 3733 4820 5360 16633 2667 4677 16873 6966 15713 8322 3014 10679 5418 5619
"200824_at" 8700 3998 5726 11203 7559 1535 15740 771 7808 6223 18191 19763 6030 16533 1421
"200825_s_at" 7715 17189 21255 7050 17591 2884 4402 15443 1902 6513 19059 20208 15158 4792 18303
"200826_at" 19738 20374 21325 5933 2101 15851 5979 16987 16318 7286 7671 11977 15911 18464 16600
"200827_at" 6405 3004 20338 20181 17182 3783 16922 3603 3362 5476 18662 12003 1306 5982 6145
"200828_s_at" 3543 16770 19915 16990 15894 3394 15988 3941 16246 18368 9494 11416 6262 18145 6028
"200829_x_at" 16110 14341 7032 7295 16884 5152 14822 15324 7303 8505 7519 17691 17440 7382 18120
"200830_at" 8452 16110 7670 3348 16472 961 3091 3060 1642 4673 4083 4195 1017 3769 5799
"200831_s_at" 17292 3740 4392 3714 2657 20020 474 2218 15592 20336 8762 4016 16040 4221 4358
"200832_s_at" 16911 1605 19552 6006 4667 20553 904 4055 7818 7453 8418 12297 18040 6460 6928
"200833_s_at" 17082 4317 19980 6627 4355 16857 6246 2634 6248 5283 7349 11722 8653 3517 1448
"200834_s_at" 3905 18165 21121 10730 3567 16068 15823 14888 10415 10030 8931 6082 10519 6959 5947
"200835_s_at" 22219 17785 19097 17741 17306 20488 4252 21872 4276 15518 2319 11038 20926 2723 4368
"200836_s_at" 6349 15007 22198 20276 455 239 299 21005 4121 5718 21419 19880 22103 574 155
"200837_at" 3665 7262 6029 4701 15876 1381 14219 4784 7216 15229 4400 4009 3280 5218 2941
"200838_at" 4673 19359 3660 17766 4302 2048 16499 19793 4984 16910 19273 19050 309 16984 7484
"200839_s_at" 15654 21201 21415 17370 17294 1618 15854 18537 4593 6417 17113 15939 590 6402 7570
"200840_at" 8642 14886 20418 7210 17672 16333 16012 15974 8121 8270 7238 12196 17777 7737 17572
"200841_s_at" 21430 20063 486 1590 1258 2295 3496 649 6772 7436 5330 1926 19119 1956 2370
"200842_s_at" 2745 6373 7263 1987 2530 4519 3428 1329 7327 5978 3558 3292 18639 602 3435
"200843_s_at" 7667 18825 6538 1928 748 16212 1531 1203 6893 7879 4757 11312 19821 1410 2513
"200844_s_at" 16508 5738 19346 5375 16280 5397 4814 3537 8314 6929 9242 3376 4401 2886 4333
"200845_s_at" 16204 1848 3756 16636 17368 5021 5207 14437 15352 4975 7225 11963 7155 6630 6649
"200846_s_at" 17538 3977 22083 17557 16923 18107 5887 17998 19598 19361 7512 12286 16883 18344 5176
"200847_s_at" 20721 18829 7520 3339 1295 3392 14595 2997 1835 4927 3974 11427 3695 4640 2847
"200848_at" 7532 5605 21371 4639 16092 1538 16154 16429 4424 5831 4196 10411 7978 4032 6506
"200849_s_at" 6517 14959 5899 16278 16741 19643 16015 4150 3173 3238 2011 11885 8758 2869 4260
"200850_s_at" 7128 3861 5276 5974 2995 4096 5855 3544 3662 16070 6931 10446 7420 3557 3155
"200851_s_at" 5799 6826 19582 6077 17695 1744 17869 14520 3269 5213 20314 4185 6708 4017 6090
"200852_x_at" 18008 5593 21677 17767 3077 18046 5464 20050 6304 17958 4323 14172 18402 19217 18680
"200853_at" 2059 17951 21965 17288 17730 16681 15923 15113 17204 6556 8542 13038 16985 18453 17767
"200854_at" 17022 18687 4257 3799 778 3974 3675 3424 6677 7769 8219 20227 19301 2560 4181
"200855_at" 21145 17381 12182 4615 20861 6026 17601 22184 5711 14785 5309 18706 6504 6690 2911
"200856_x_at" 17 18126 16034 19265 18757 19779 4542 17964 17543 15214 5705 15095 18451 21714 17346
"200857_s_at" 7484 14418 1612 3525 3763 19826 3809 1732 6485 16487 18520 2957 17642 5823 4158
"200858_s_at" 19372 14381 19045 17669 3872 5326 2239 5258 6153 4126 2448 12397 7020 6444 4081
"200859_x_at" 16984 18085 2790 6444 16055 17112 16841 2178 15343 15324 4498 12922 16202 857 1844
"200860_s_at" 17835 4981 5398 4355 3308 15927 14674 15217 7211 15087 18500 16559 15581 5434 18756
"200861_at" 5435 15959 5733 4816 2316 20166 18161 2852 15031 15171 7719 19424 8010 3629 5385
"200862_at" 201 4767 7164 7101 21972 19569 1446 4704 8798 4101 18870 19843 17975 18663 19156
"200863_s_at" 16704 15452 6856 17549 18649 17854 16679 16703 7272 15826 17835 13351 7803 17477 17703
"200864_s_at" 19313 18537 13191 4948 20652 2369 15874 14867 6581 4316 7596 14561 7706 18411 4245
"200865_at" 12774 10779 17834 8611 6197 15166 10586 13414 3224 3205 10387 6864 8352 12992 9177
"200866_s_at" 3561 14927 5857 2504 2402 2088 3033 666 6471 17157 1187 1656 4469 1053 2150
"200867_at" 915 19431 2294 1465 743 3194 637 1162 2113 4491 3743 3114 1401 359 465
"200868_s_at" 7077 3470 7141 1758 492 1069 718 1070 1032 7177 2356 1924 2151 546 1948
"200869_at" 7291 18557 19339 10650 16286 16607 5646 4717 10397 10012 9220 6057 10501 17398 7122
"200870_at" 7910 16221 7441 16393 16058 5349 3837 15050 3487 16399 4331 12481 6342 6615 16580
"200871_s_at" 3487 18690 5887 2516 1297 3933 3624 585 8502 15285 1920 2824 3395 985 887
"200872_at" 8604 17272 18625 7269 4117 5462 14709 15955 15163 9974 17594 3247 3940 7274 6809
"200873_s_at" 289 4765 21149 4458 2938 6049 4078 3549 7225 7133 7450 4013 16597 5395 7423
"200874_s_at" 4894 6136 6277 22008 4823 18715 3451 21071 18847 2528 20007 17428 20803 20067 3480
"200875_s_at" 18307 5449 18891 19023 18432 19398 3422 17775 16926 3121 7643 17071 20378 19119 20085
"200876_s_at" 16667 6010 20388 7298 4392 3618 4039 3950 3684 7566 4177 3450 4151 4663 16571
"200877_at" 19205 5890 5775 3994 1029 2451 2109 2920 2887 6545 8935 10840 15086 5940 6015
"200878_at" 5532 6788 4710 3058 1159 22195 6003 1953 1163 2823 20080 21854 248 19052 4170
"200879_s_at" 17848 4232 16768 10196 8501 11571 4679 5742 1846 14075 14723 12292 13937 10522 7810
"200880_at" 2866 1481 3023 163 86 49 76 178 79 1104 1026 2685 1181 256 699
"200881_s_at" 2445 1948 6691 472 125 55 74 482 95 1734 1630 1416 823 712 972
"200882_s_at" 8516 17211 7177 2826 1878 1797 4083 2886 2803 6107 4046 2988 1598 2702 2798
"200883_at" 6276 6175 20419 16266 16506 5044 17743 16301 8076 6613 2462 15485 6947 17487 5663
"200884_at" 6641 14954 7034 6003 4261 17969 2650 18714 4490 14223 7760 17056 6414 6772 2522
"200885_at" 19527 21589 6529 6834 19135 4564 16532 15823 927 18321 6920 19575 5868 6984 21034
"200886_s_at" 18352 15314 18990 17191 20751 16654 14844 16482 17716 7997 19319 14670 16661 7947 16575
"200887_s_at" 7965 14460 4023 18833 19964 16480 19835 17577 18023 15684 8714 15156 16056 18408 6474
"200888_s_at" 6085 4712 6697 18641 17270 5879 6367 4496 7988 6755 8161 3768 8740 18299 4098
"200889_s_at" 16421 15645 19479 19614 20849 2575 14044 18453 2791 15519 5682 17445 3245 18151 17544
"200890_s_at" 18097 17376 20296 5409 20407 3828 14588 18621 5875 17327 7515 11391 6401 18364 6495
"200891_s_at" 20170 20837 6875 20818 18187 3932 19555 3582 3206 8351 7546 21040 7092 3660 19699
"200892_s_at" 20697 16191 19216 17415 4131 5607 14783 18168 3192 17468 17042 18240 17558 17710 18830
"200893_at" 7287 18017 20572 17083 4077 15879 5664 17766 3849 15042 19466 14667 17327 17492 17939
"200894_s_at" 4241 842 6603 2672 1549 4255 68 1156 178 1744 3380 3456 16994 4465 3691
"200895_s_at" 2775 1694 3639 2764 2458 951 43 1279 209 1524 4010 12061 7690 1977 4733
"200896_x_at" 15882 14810 20327 17691 20438 19463 17920 17484 18381 5924 19876 13112 20061 19197 18697
"200897_s_at" 3606 18325 2812 508 410 1353 4068 1118 222 14535 2745 1965 332 672 697
"200898_s_at" 18332 1274 4564 575 4120 1166 936 588 865 4208 18950 11214 1592 4940 1154
"200899_s_at" 19774 4144 1783 5151 16296 2517 18628 14768 14847 6475 6153 4145 2694 6389 5478
"200900_s_at" 18434 16641 4181 17913 16690 16376 17342 2928 17326 7475 8752 3843 7099 18927 18499
"200901_s_at" 4906 7140 1712 21009 18770 19340 2632 15348 15865 19390 5963 19350 7329 6986 18588
"200902_at" 3454 15982 21645 16597 16579 15609 14427 18026 4944 6046 5528 13701 8257 6593 5512
"200903_s_at" 6444 14268 7022 5871 4248 15572 14602 5182 14857 16075 18970 15176 15412 17340 6913
"200904_at" 2451 1658 8556 19882 19244 17097 14174 18494 17796 3893 20629 15665 6722 1204 599
"200905_x_at" 5202 19423 4532 5032 3521 17220 4494 4620 15375 13889 3827 13955 6080 6632 4835
"200906_s_at" 3955 14009 16288 731 200 14302 1508 911 14844 2690 18543 876 225 286 2089
"200907_s_at" 6721 19488 1353 256 313 13045 6291 319 5717 17136 1793 2220 2619 775 565
"200908_s_at" 20978 787 89 5396 2387 4021 2586 3194 4887 5532 1072 17400 15813 1660 20857
"200909_s_at" 4600 17473 21124 6553 4029 18549 15100 15634 10427 10045 16888 3495 10537 7273 5849
"200910_at" 5892 6742 1988 5976 1511 1911 1484 3301 3278 5892 5011 10926 8402 4078 3841
"200911_s_at" 4612 15220 6787 19180 21056 5556 17325 19981 3855 19036 19419 21227 4743 20631 6675
"200912_s_at" 6031 20957 21374 5706 16725 4408 18487 4341 8242 14632 17785 17004 17923 3527 6865
"200913_at" 19169 3110 19055 17778 2595 20562 17953 19897 20260 15948 20438 18984 17381 8081 17252
"200914_x_at" 17201 2202 19052 4912 4876 18073 3283 4031 2693 3669 3665 12849 4653 2987 4445
"200915_x_at" 5096 1782 5003 3914 2407 6164 17224 4251 4895 6068 17867 14602 15683 4977 6673
"200916_at" 1744 3855 49 18645 16967 16159 17982 17862 18745 16922 17844 14663 16102 19406 17170
"200917_s_at" 17746 4571 5878 17833 2329 1170 5672 3146 7596 20447 9217 4184 3853 22233 16443
"200918_s_at" 18093 6119 7372 16699 4792 3490 15519 5227 4468 16581 18560 17756 15971 19648 6300
"200919_at" 6880 7423 21937 6686 16029 18059 21394 15627 15551 20137 7068 19199 16748 3421 5777
"200920_s_at" 3780 21193 19280 3509 1415 6138 2844 16303 1495 4501 16915 3870 2828 5423 6512
"200921_s_at" 20094 18600 20503 3953 4028 15679 15989 5435 5549 4818 5973 12604 7485 7143 2516
"200922_at" 5442 16079 22001 17595 17737 4478 14281 4059 4725 14442 4044 15658 2107 19780 19933
"200923_at" 5983 19168 19758 5711 12897 6603 1778 949 9628 2389 19113 11645 13914 19715 2163
"200924_s_at" 4483 3292 374 2020 975 140 59 351 357 997 1071 1631 6936 673 923
"200925_at" 7271 15516 19585 6879 4843 18175 5420 5452 15336 15905 9179 3943 15927 6271 6577
"200926_at" 19670 7511 20594 10552 2504 16309 5548 14538 10533 10158 12502 6252 10653 17596 16853
"200927_s_at" 7384 7010 2123 5679 19682 17029 4934 15404 15764 18133 5129 17581 7826 17850 7363
"200928_s_at" 3029 12093 13762 5254 14776 11315 11123 14387 7622 4213 5329 21271 21185 13308 13730
"200929_at" 15701 7291 19342 17550 17769 16749 16834 5468 5731 7382 4617 12693 16043 7573 7094
"200930_s_at" 13543 12047 8458 7751 6528 8188 577 13245 3933 22028 16620 8506 20779 6428 7667
"200931_s_at" 8311 17277 20570 2060 1556 18936 17163 3846 3975 15775 4563 3892 16344 5855 4426
"200932_s_at" 18610 19502 21708 2567 19084 4195 4825 1982 15478 6521 5954 2507 1381 2893 2677
"200933_x_at" 7934 15470 20320 16191 16944 16263 6137 15992 10504 10124 12409 6212 10625 17128 16386
"200934_at" 4404 21017 6956 19932 18641 4234 17063 20836 4973 15161 19951 16140 16378 18757 18232
"200935_at" 16200 21402 4032 18371 17704 5058 2465 21363 17114 17656 4773 2135 16522 19744 22265
"200936_at" 6930 14369 20650 10887 16089 16388 8998 16849 10510 10131 18618 6219 10631 6267 7268
"200937_s_at" 6314 7404 7191 7070 4683 6559 6125 18932 7563 7782 6762 10861 10526 7510 18041
"200938_s_at" 15440 9300 12063 11035 14551 11769 13655 14059 1083 9831 15599 1832 10937 9324 9725
"200939_s_at" 11001 1099 10086 1955 5872 15152 10201 13541 12765 21600 17879 10273 17479 14378 15160
"200940_s_at" 6962 2277 3915 4413 20960 19420 18819 14625 21521 19109 9287 15205 15869 21038 20407
"200941_at" 20686 6306 6716 17074 3527 4629 2953 16183 4884 8190 5752 11634 4880 7935 18509
"200942_s_at" 3301 15274 21606 18243 16680 5151 3144 5411 6150 16106 7658 10800 5714 6958 16648
"200943_at" 6035 17388 18885 17558 16330 17664 18035 16304 16160 14876 9556 10950 16326 19224 17456
"200944_s_at" 17785 17358 19615 18165 17933 17562 18384 17301 18790 8402 18169 10817 15650 17650 16350
"200945_s_at" 8465 15545 21350 16244 15875 3095 14549 5078 2708 14928 8696 17561 3939 5220 6141
